Player,Nationality,Team,League,Position,General Position,Age,Minutes,Goals,Assists,Shots Total,Shots on Target,Expected Goals (xG),Non-Penalty Expected Goals (npxG),Penalty Kicks Made,Penalty Kicks Attempted,Shot-Creating Actions (SCA),Goal-Creating Actions (GCA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Crosses,Expected Assists (xA),Expected Assisted Goals (xAG),Passes Completed,Passes Attempted,Progressive Passes,Through Balls,Switches,Passes Blocked,Passes Offside,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Passing Distance (Total),Progressive Passing Distance (Total),Carries,Progressive Carries,Carrying Distance (Total),Progressive Carrying Distance (Total),Carries into Final Third,Carries into Penalty Area,Take-Ons Attempted,Successful Take-Ons,Times Tackled During Take-On,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Dribblers Tackled,Dribbles Challenged,Challenges Lost,Interceptions,Blocks,Shots Blocked,Clearances,Errors Leading to Shot,Ball Recoveries,Miscontrols,Dispossessed,Ball Losses,Passes Received,Progressive Passes Received,Touches,Touches in Defensive Penalty Area,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live-Ball Touches,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalties Kicks Conceded,Penalties Kicks Won,Own Goals,Aerials Won,Aerials Lost,Total Aerials,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Nabil Bentaleb,ALG,Lille,"French Ligue 1, UEFA Europa League",DM,Midfielder,30,387,0.23,0.0,2.33,0.47,0.28,0.09,0.23,0.23,2.79,0.0,1.4,10.7,1.16,0.0,3.95,0.12,0.14,65.81,82.09,7.67,0.93,1.16,1.63,0.0,74.42,7.67,4.65,24.88,28.6,32.56,36.98,6.74,12.09,1221.86,461.86,53.02,0.93,223.02,94.19,1.86,0.23,0.23,0.23,0.0,1.4,0.7,0.47,0.93,0.0,0.47,1.4,0.93,0.47,0.47,0.23,2.56,0.0,7.44,0.47,0.0,0.47,60.47,1.63,90.0,3.26,23.72,50.47,16.98,0.93,89.77,0.23,0.0,0.0,1.16,1.16,0.0,0.0,0.0,0.0,1.63,0.47,2.09,10.23,2.79,2.33,1.16,-0.05,1,0.23,77.99,0.0,86.99,88.05,55.75,41.79,100.0
Naby Keïta,GUI,Ferencváros,UEFA Europa League,CM,Midfielder,30,142,0.0,0.0,2.54,0.63,0.13,0.13,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.15,36.13,1.9,0.0,0.0,1.27,0.0,34.86,1.27,0.63,15.85,18.38,11.41,12.68,1.27,2.54,433.52,86.83,24.72,0.0,86.83,29.79,0.0,0.0,1.27,0.63,0.63,3.17,2.54,1.27,1.27,0.63,1.27,2.54,1.27,1.9,3.8,0.0,4.44,0.0,4.44,0.63,1.27,1.9,27.25,1.9,52.61,3.8,19.65,22.18,12.04,2.54,52.61,0.0,0.0,0.0,3.17,1.27,0.0,0.0,0.0,0.0,1.27,1.27,2.54,3.8,1.9,2.54,3.8,-0.13,1,0.0,50.0,0.0,86.24,89.98,50.0,66.73,49.61
Nacho Vidal,ESP,Oviedo,Spanish La Liga,RB,Defender,30,529,0.0,0.0,0.34,0.17,0.07,0.07,0.0,0.0,0.68,0.17,0.0,0.17,0.17,0.0,1.02,0.0,0.0,34.37,41.68,1.02,0.0,0.17,0.34,0.0,34.03,7.66,0.85,15.99,17.52,15.14,17.86,2.38,4.76,573.35,178.98,27.39,1.19,119.77,56.82,0.51,0.17,1.02,0.51,0.51,0.85,0.68,0.51,0.17,0.17,0.51,1.36,0.85,0.34,0.85,0.17,6.12,0.34,3.06,0.68,0.17,0.85,30.11,2.04,52.74,5.78,23.48,20.76,8.85,0.51,52.74,0.0,0.0,0.0,0.68,1.19,0.17,0.0,0.0,0.0,0.85,0.51,1.36,4.25,0.85,0.85,1.19,-0.07,1,0.0,62.5,0.0,91.27,84.77,50.0,53.85,50.0
Nadiem Amiri,GER,Mainz 05,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,29,853,0.42,0.11,2.22,0.32,0.42,0.08,0.42,0.42,5.06,0.21,1.58,7.28,3.69,0.11,4.01,0.27,0.13,51.17,63.52,10.34,0.21,0.74,1.27,0.63,55.29,7.6,4.11,22.79,24.48,21.63,24.48,5.91,11.29,931.44,375.4,44.53,2.11,224.31,102.87,1.58,0.53,2.11,1.06,0.95,1.69,1.06,0.74,0.53,0.42,0.84,1.48,0.63,1.16,0.95,0.11,0.63,0.11,4.54,1.48,1.37,2.85,48.85,2.22,74.7,1.79,11.18,37.77,27.33,2.74,74.28,0.42,0.0,0.0,1.37,0.84,0.0,0.0,0.0,0.0,0.63,0.42,1.06,14.67,5.28,7.07,1.9,0.0,1,0.42,59.43,0.0,93.1,88.36,52.35,59.94,50.24
Nadir Zortea,ITA,Bologna,"Italian Serie A, UEFA Europa League",RB,Defender,26,546,0.0,0.0,0.82,0.0,0.02,0.02,0.0,0.0,2.47,0.0,1.32,4.78,1.32,0.99,2.47,0.1,0.12,40.88,51.76,4.95,0.0,0.49,1.32,0.16,40.38,11.21,0.82,20.6,22.09,16.32,20.44,3.3,6.1,709.95,279.07,30.82,2.31,172.58,81.26,1.32,0.33,3.79,1.32,1.98,1.32,0.82,0.66,0.66,0.0,0.66,1.15,0.49,0.66,0.99,0.33,1.98,0.0,3.96,0.99,1.32,2.31,34.78,3.3,63.13,1.65,15.16,32.14,16.65,0.99,63.13,0.0,0.0,0.0,0.99,0.66,0.33,0.0,0.0,0.0,1.48,1.15,2.64,10.55,2.47,3.63,1.48,-0.02,1,0.0,56.06,0.0,93.25,79.84,54.1,59.92,34.83
Nahuel Estévez,ARG,Parma,Italian Serie A,CM,Midfielder,29,306,0.0,0.0,0.59,0.0,0.03,0.03,0.0,0.0,1.76,0.0,1.47,2.35,0.59,0.29,2.06,0.06,0.12,24.41,35.88,2.65,0.0,0.0,0.59,0.0,31.47,4.41,2.94,12.94,15.29,7.94,12.65,2.94,5.0,432.65,157.06,12.06,0.88,50.29,21.76,0.0,0.59,0.0,0.0,0.0,2.65,1.47,1.47,1.18,0.0,1.18,2.94,1.76,0.88,0.59,0.0,3.82,0.0,3.82,0.88,0.59,1.47,18.82,0.59,46.18,4.41,13.82,25.59,7.06,0.88,46.18,0.29,0.0,0.0,1.47,1.18,0.0,0.0,0.0,0.0,2.94,0.88,3.82,4.12,1.76,2.35,2.65,-0.03,1,0.0,76.96,0.0,84.63,62.77,58.8,47.41,0.0
Nahuel Molina,ARG,Atlético Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,27,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.53,2.13,4.26,2.66,2.13,3.73,0.21,0.37,51.66,60.71,5.86,0.0,0.0,0.53,0.0,53.25,7.46,0.0,28.22,29.82,18.11,21.83,2.66,5.86,773.25,265.74,40.47,2.13,176.27,89.47,1.07,0.0,2.66,0.53,2.13,3.73,1.6,2.13,1.6,0.0,1.07,3.73,2.66,1.07,2.13,0.0,2.66,0.0,5.86,1.07,0.53,1.6,47.4,9.59,73.49,2.13,21.83,31.42,20.24,2.13,73.49,0.0,0.0,0.0,1.07,0.0,0.53,0.0,0.0,0.0,0.0,1.6,1.6,17.57,4.79,6.92,2.66,0.0,1,0.0,0.0,0.0,94.63,82.96,45.39,35.79,19.92
Nahuel Tenaglia,ARG,Alavés,Spanish La Liga,CB,Defender,29,900,0.1,0.0,0.8,0.1,0.04,0.04,0.0,0.0,0.7,0.2,0.1,2.1,0.0,0.0,0.1,0.0,0.0,30.7,37.1,2.6,0.0,0.3,0.7,0.2,35.8,1.1,1.0,9.2,9.8,17.5,19.4,3.6,6.3,609.2,240.2,27.2,0.4,131.8,76.7,0.2,0.0,0.5,0.4,0.1,1.1,0.9,0.7,0.4,0.0,0.6,0.9,0.3,1.0,1.3,0.7,5.5,0.0,2.1,0.5,0.0,0.5,29.3,0.2,48.9,5.2,21.8,25.8,1.9,0.9,48.9,0.1,0.0,0.0,0.6,1.7,0.1,0.0,0.1,0.0,1.4,2.0,3.4,3.2,0.9,0.9,1.5,0.06,1,0.1,41.18,0.0,93.88,90.21,57.14,75.0,80.0
Nair Tiknizyan,ARM,Red Star,UEFA Europa League,LB,Defender,26,261,0.0,0.0,0.69,0.34,0.03,0.03,0.0,0.0,2.41,0.0,0.34,1.38,0.69,0.34,1.38,0.07,0.03,33.1,42.76,1.72,0.0,0.34,1.38,0.0,34.14,8.62,1.03,21.38,24.83,10.69,13.1,0.34,2.41,436.55,144.14,23.79,2.07,124.83,66.55,1.72,0.0,3.79,2.07,1.38,0.69,0.69,0.34,0.34,0.0,0.34,1.03,0.69,1.03,0.34,0.0,2.07,0.0,3.79,1.38,0.69,2.07,28.28,3.45,50.69,0.69,17.59,23.79,10.69,1.03,50.69,0.69,0.0,0.0,1.38,1.03,0.34,0.0,0.0,0.0,0.69,0.34,1.03,7.24,2.41,2.07,1.03,-0.03,1,0.0,66.99,0.0,86.11,81.6,14.11,59.88,54.62
Nano,ESP,Red Imps,UEFA Europa Conference League,LB,Defender,40,180,0.0,0.0,3.0,0.5,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,3.0,0.05,0.0,32.0,46.5,2.5,0.0,0.5,0.5,0.5,34.5,11.5,0.5,13.0,15.5,16.0,21.0,2.0,7.5,539.0,273.0,25.0,2.0,123.0,42.5,1.0,0.5,1.5,0.0,1.5,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,2.0,1.0,0.5,2.5,0.0,3.5,0.0,0.0,0.0,27.0,2.0,55.5,6.5,24.5,20.0,11.0,0.5,55.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,1.0,2.0,-0.1,1,0.0,0.0,0.0,83.87,76.19,26.67,80.0,0.0
Nardin Mulahusejnović,BIH,FC Noah,UEFA Europa Conference League,AM,Forward,27,122,1.48,0.0,2.95,1.48,0.3,0.3,0.0,0.0,1.48,0.0,0.74,0.0,0.0,0.0,0.0,0.07,0.15,5.9,13.28,0.0,1.48,0.0,0.0,0.0,12.54,0.74,0.0,4.43,7.38,0.74,1.48,0.0,0.0,56.8,0.74,9.59,0.0,35.41,3.69,0.74,0.0,0.74,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,2.95,0.74,3.69,16.23,5.16,20.66,0.0,0.74,7.38,12.54,4.43,20.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,1.48,5.16,5.16,1.48,4.43,0.0,1.18,1,1.48,71.51,0.0,60.03,50.0,0.0,0.0,100.0
Nasser Djiga,BFA,Rangers,UEFA Europa League,CB,Defender,22,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,58.8,63.6,4.8,0.0,0.0,1.2,0.0,55.2,8.4,2.4,26.4,31.2,25.2,25.2,7.2,7.2,1057.2,303.6,46.8,0.0,228.0,134.4,1.2,1.2,0.0,0.0,0.0,1.2,1.2,1.2,0.0,0.0,1.2,1.2,0.0,2.4,0.0,0.0,3.6,0.0,10.8,1.2,0.0,1.2,36.0,0.0,70.8,12.0,25.2,44.4,2.4,0.0,70.8,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,4.8,1.2,6.0,4.8,0.0,1.2,2.4,0.0,1,0.0,80.0,0.0,84.62,100.0,100.0,100.0,0.0
Natan,BRA,Betis,"Spanish La Liga, UEFA Europa League",CB,Defender,24,1170,0.0,0.08,0.54,0.15,0.02,0.02,0.0,0.0,0.46,0.08,0.38,2.38,0.0,0.0,0.08,0.01,0.01,46.38,52.08,1.92,0.08,0.46,0.15,0.08,49.69,2.31,1.38,15.85,16.38,26.46,28.54,3.62,6.38,869.69,263.0,38.15,0.38,205.62,106.77,0.23,0.0,0.31,0.15,0.15,0.69,0.46,0.46,0.15,0.08,0.38,0.92,0.54,0.54,0.54,0.38,7.31,0.08,3.38,0.77,0.23,1.0,42.08,0.08,63.38,7.46,37.08,24.46,2.31,0.77,63.38,0.31,0.0,0.0,0.77,0.54,0.0,0.0,0.0,0.0,2.69,2.0,4.69,2.38,0.54,0.77,0.85,-0.02,1,0.0,57.36,0.0,96.76,92.71,56.74,52.17,48.39
Nathan Aké,NED,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,30,215,0.0,0.0,1.26,0.0,0.08,0.08,0.0,0.0,1.26,0.0,0.42,8.79,1.26,0.84,0.84,0.04,0.04,77.86,84.56,9.63,0.0,0.84,0.0,0.0,78.7,5.86,2.51,31.81,31.81,41.44,45.63,3.77,6.28,1326.98,444.98,66.14,1.67,344.51,205.12,1.26,0.0,0.42,0.0,0.42,1.26,1.26,1.26,0.0,0.0,0.84,0.84,0.0,0.84,0.42,0.0,4.19,0.42,1.67,0.42,0.0,0.42,75.35,0.84,93.77,3.77,28.88,49.81,15.07,1.26,93.77,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,2.09,0.84,2.93,12.14,1.26,3.35,2.09,-0.08,1,0.0,71.33,0.0,100.0,90.82,60.03,100.0,0.0
Nathan Butler-Oyedeji,ENG,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,22,68,0.0,0.0,3.97,1.32,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,18.53,0.0,0.0,0.0,1.32,1.32,15.88,1.32,0.0,5.29,9.26,0.0,2.65,1.32,1.32,100.59,0.0,14.56,2.65,93.97,63.53,1.32,1.32,1.32,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,3.97,1.32,5.29,22.5,5.29,30.44,0.0,0.0,11.91,19.85,2.65,30.44,0.0,0.0,0.0,2.65,0.0,1.32,0.0,0.0,0.0,1.32,2.65,3.97,7.94,0.0,3.97,0.0,-0.26,1,0.0,33.25,0.0,57.13,0.0,100.0,0.0,0.0
Nathan Collins,IRL,Brentford,English Premier League,CB,Defender,24,900,0.0,0.0,0.5,0.3,0.04,0.04,0.0,0.0,0.6,0.0,0.2,1.4,0.2,0.0,0.0,0.03,0.05,35.8,43.1,1.8,0.0,0.0,0.0,0.2,41.4,1.5,0.9,10.4,11.9,21.4,22.7,3.8,7.6,720.7,302.5,25.3,0.2,123.5,73.2,0.1,0.1,0.1,0.0,0.0,0.6,0.0,0.5,0.1,0.0,0.3,0.5,0.2,1.3,1.8,1.3,6.7,0.1,3.2,0.3,0.4,0.7,33.1,0.1,56.6,11.4,34.8,19.1,2.9,1.9,56.6,0.4,0.0,0.0,1.0,1.2,0.1,0.1,0.1,0.1,2.4,1.8,4.2,2.1,0.6,2.2,0.3,-0.04,1,0.0,57.14,0.0,87.39,94.27,50.0,27.27,0.0
Nathan Ngoy,BEL,Lille,"French Ligue 1, UEFA Europa League",CB,Defender,22,788,0.0,0.11,1.14,0.11,0.06,0.06,0.0,0.0,1.14,0.11,0.34,3.31,0.11,0.11,0.46,0.05,0.1,55.85,62.13,3.08,0.11,0.23,0.46,0.11,60.3,1.71,1.6,13.02,15.3,38.6,39.97,4.0,5.82,1117.58,307.58,47.06,0.34,234.25,131.12,0.8,0.0,0.11,0.0,0.11,2.06,1.14,1.03,0.91,0.11,1.6,2.4,0.8,1.6,0.46,0.34,4.11,0.34,3.77,0.34,0.0,0.34,53.11,0.34,72.53,6.05,30.61,37.35,4.68,1.14,72.53,0.11,0.0,0.0,1.03,0.23,0.0,0.0,0.0,0.0,1.6,0.8,2.4,3.77,1.26,1.37,2.74,-0.06,1,0.0,66.67,0.0,85.1,96.57,68.73,61.43,0.0
Nathan Tella,NGA,Leverkusen,German Bundesliga,AM,Forward,26,251,0.0,0.36,1.79,0.0,0.18,0.18,0.0,0.0,5.38,1.43,1.79,0.36,0.72,0.0,1.43,0.14,0.29,16.85,21.51,3.23,0.0,0.0,1.08,0.0,20.44,1.08,0.0,8.25,8.96,7.17,8.61,0.72,1.79,265.7,51.99,21.16,2.51,132.31,84.98,3.23,1.43,3.94,1.43,2.15,1.08,0.36,0.36,0.36,0.36,0.36,1.79,1.43,0.36,1.08,0.0,0.36,0.0,4.66,1.08,1.43,2.51,21.87,3.94,31.91,0.36,2.87,13.98,16.14,2.51,31.91,0.36,0.0,0.0,1.79,2.87,1.08,0.0,0.36,0.0,0.72,1.08,1.79,9.68,6.81,4.66,0.72,-0.18,1,0.0,40.22,0.0,92.08,83.28,40.22,25.09,36.29
Nathanaël Saintini,GLP,FC Noah,UEFA Europa Conference League,CB,Defender,25,180,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,59.0,64.5,1.0,0.0,2.0,0.0,0.0,60.5,4.0,3.5,7.5,8.5,36.5,37.5,13.5,16.0,1453.5,567.5,56.0,0.0,216.0,104.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.0,0.0,1.5,0.5,0.5,1.0,57.0,0.0,71.5,3.5,36.0,34.5,1.0,0.5,71.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,0.5,2.5,1.0,0.5,1.0,0.0,0.0,1,0.0,80.0,0.0,88.24,97.33,84.38,0.0,0.0
Nathaniel Brown,GER,Eint Frankfurt,"German Bundesliga, UEFA Champions League",LB,Defender,22,867,0.1,0.31,0.73,0.42,0.09,0.09,0.0,0.0,2.28,0.42,1.14,1.97,0.42,0.1,2.28,0.15,0.1,35.19,43.18,2.7,0.1,0.0,0.93,0.1,36.64,6.44,1.56,18.69,20.24,14.12,16.82,1.45,3.53,539.17,118.44,29.69,2.7,175.54,90.31,1.76,0.73,1.45,0.73,0.73,3.74,2.49,2.49,0.93,0.31,2.49,3.22,0.73,0.83,1.04,0.0,0.93,0.0,3.94,1.35,0.62,1.97,33.94,5.5,54.08,1.56,16.71,24.08,14.22,1.76,54.08,0.1,0.0,0.0,1.04,1.35,0.0,0.0,0.0,0.0,0.31,0.73,1.04,10.9,2.7,3.01,4.98,0.01,1,0.1,29.81,0.0,92.34,83.95,41.08,71.55,50.34
Nathaniel Clyne,ENG,Crystal Palace,English Premier League,WB,Midfielder,34,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,504.0,126.0,54.0,0.0,126.0,108.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,90.0,36.0,54.0,0.0,36.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
Nayef Aguerd,MAR,"Marseille, West Ham","English Premier League, French Ligue 1, UEFA Champions League",CB,Defender,29,990,0.18,0.0,0.45,0.18,0.03,0.03,0.0,0.0,0.82,0.27,0.18,6.18,0.0,0.0,0.18,0.01,0.0,77.27,83.45,4.45,0.0,0.64,0.36,0.09,79.73,3.64,1.55,35.55,36.55,35.45,36.73,4.55,7.64,1296.09,486.64,65.09,0.82,285.27,148.64,0.73,0.0,0.09,0.09,0.0,1.27,0.91,0.55,0.64,0.09,0.64,0.64,0.0,1.27,1.09,0.64,4.18,0.09,4.64,0.55,0.09,0.64,69.82,0.09,92.73,8.45,37.09,52.91,3.18,0.45,92.73,0.27,0.0,0.0,1.09,0.36,0.0,0.0,0.0,0.0,2.27,1.0,3.27,5.36,1.09,0.45,1.55,0.15,1,0.18,69.42,0.0,97.26,96.52,59.55,81.15,100.0
Nazar Voloshyn,UKR,Dynamo Kyiv,UEFA Europa Conference League,CB,Defender,22,147,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.61,0.61,2.45,0.06,0.0,18.37,25.71,1.84,0.0,0.0,3.67,0.61,23.88,1.22,0.0,7.35,8.57,8.57,9.8,1.22,2.45,297.55,63.67,24.49,1.84,155.51,44.69,0.0,1.22,1.22,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.0,0.61,0.0,3.06,1.84,0.61,2.45,25.1,9.8,31.84,0.61,3.67,14.69,14.08,2.45,31.84,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,1.22,1.22,13.47,0.0,4.9,0.0,0.0,1,0.0,0.0,0.0,85.76,87.45,49.8,0.0,50.0
Neco Williams,WAL,Nott'ham Forest,"English Premier League, UEFA Europa League",LB,Defender,24,1170,0.08,0.0,1.15,0.46,0.06,0.06,0.0,0.0,1.69,0.08,0.77,3.15,0.38,0.38,4.08,0.09,0.05,43.23,53.92,4.23,0.0,0.15,1.23,0.08,44.85,9.0,1.31,23.31,25.46,17.08,20.31,2.08,5.85,678.08,202.85,35.23,2.23,167.46,94.08,1.62,0.31,1.23,0.69,0.38,3.0,2.0,1.23,1.31,0.46,2.08,3.38,1.31,1.08,1.38,0.54,2.08,0.0,4.15,1.15,1.0,2.15,39.62,5.08,65.15,3.08,19.38,27.31,19.15,2.0,65.15,0.31,0.0,0.0,1.08,1.62,0.08,0.0,0.0,0.0,1.08,0.85,1.92,11.54,1.77,3.08,4.08,0.02,1,0.08,56.25,0.0,91.56,84.1,35.56,63.95,56.1
Nehemiah Oriola,ENG,Brighton,English Premier League,AM,Forward,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neil El Aynaoui,FRA,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,24,551,0.0,0.0,0.82,0.33,0.1,0.1,0.0,0.0,2.61,0.16,1.14,4.25,0.33,0.16,0.49,0.03,0.05,45.74,50.15,4.08,0.16,0.0,0.33,0.0,48.68,1.47,1.31,19.11,20.91,24.66,26.3,1.47,1.8,753.48,187.84,33.81,1.96,157.79,79.87,0.98,0.16,1.31,0.49,0.82,2.45,1.63,1.14,0.98,0.33,1.14,1.8,0.65,1.47,1.8,0.0,0.49,0.0,5.06,1.47,0.82,2.29,42.3,1.96,60.93,1.31,12.74,36.91,11.92,1.47,60.93,0.33,0.0,0.0,1.63,0.98,0.0,0.0,0.0,0.0,0.49,0.82,1.31,8.0,2.78,2.12,2.78,-0.1,1,0.0,37.4,0.0,91.39,93.76,81.67,65.18,37.4
Nelson Deossa,COL,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,25,154,0.0,0.0,1.75,0.0,0.06,0.06,0.0,0.0,3.51,0.0,0.58,2.34,1.17,0.0,1.17,0.06,0.06,49.09,54.35,4.68,0.0,0.58,0.58,0.0,50.26,4.09,2.92,24.55,25.13,17.53,18.7,4.68,7.01,770.84,172.99,39.74,2.92,251.88,115.13,1.17,0.58,4.09,2.92,0.58,0.58,0.58,0.58,0.0,0.0,0.58,2.34,1.75,0.0,1.17,0.0,0.58,0.0,5.84,2.34,1.17,3.51,45.58,0.0,64.87,1.17,11.69,34.48,18.7,0.58,64.87,0.0,0.0,0.0,4.09,3.51,0.0,0.0,0.0,0.0,0.0,1.75,1.75,7.6,3.51,2.34,1.17,-0.06,1,0.0,0.0,0.0,97.69,93.74,66.76,39.73,71.39
Nelson Weiper,GER,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Forward,20,370,0.24,0.0,1.46,0.73,0.36,0.36,0.0,0.0,1.46,0.24,0.73,0.73,0.49,0.0,0.97,0.02,0.05,12.41,19.22,1.95,0.0,0.0,0.49,0.0,17.76,1.46,0.0,6.08,10.22,3.41,4.62,0.73,1.46,167.84,34.05,11.43,0.73,59.59,9.73,0.24,0.73,1.46,0.24,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.49,0.0,0.73,0.0,1.7,3.65,1.7,5.35,22.14,6.08,29.92,0.49,2.92,11.68,15.57,4.38,29.92,0.0,0.0,0.0,1.46,0.73,1.46,0.0,0.0,0.0,4.62,7.05,11.68,8.76,1.7,5.59,0.0,-0.12,1,0.24,39.55,0.0,59.49,73.81,50.0,0.0,16.44
Nemanja Bilbija,BIH,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,34,125,0.72,0.0,5.76,1.44,0.86,0.86,0.0,0.0,7.2,0.0,2.16,1.44,1.44,0.72,0.72,0.36,0.43,11.52,17.28,2.16,0.72,0.0,0.0,0.0,14.4,2.88,0.72,5.76,7.92,4.32,7.92,1.44,1.44,200.16,58.32,5.04,0.0,15.12,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.72,0.72,0.0,0.72,17.28,2.88,26.64,2.16,2.16,14.4,10.08,5.76,26.64,0.72,0.0,0.0,0.72,1.44,0.72,0.0,0.0,0.0,3.6,2.16,5.76,5.04,7.2,7.92,0.0,-0.14,1,0.72,62.5,0.0,72.73,54.55,100.0,0.0,0.0
Nemanja Gudelj,SRB,Sevilla,Spanish La Liga,DM,Midfielder,33,572,0.16,0.0,1.73,0.63,0.06,0.06,0.0,0.0,0.94,0.16,0.31,3.15,0.31,0.16,0.47,0.02,0.02,36.5,42.48,2.99,0.0,0.79,0.79,0.31,40.44,1.73,1.26,16.36,18.25,16.05,17.94,3.3,4.09,651.87,184.09,28.01,0.63,117.69,54.28,0.47,0.16,1.26,0.63,0.63,2.05,1.42,0.63,1.1,0.31,1.57,2.2,0.63,0.47,1.26,0.63,2.83,0.0,4.09,0.79,0.94,1.73,33.2,0.31,53.65,3.3,14.79,31.63,7.4,0.94,53.65,0.31,0.0,0.0,1.42,0.79,0.0,0.0,0.0,0.0,1.42,0.79,2.2,3.93,1.1,1.57,2.99,0.09,1,0.16,64.55,0.0,89.64,89.46,80.68,70.35,50.0
