Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Łukasz Fabiański,J14,West Ham,UEFA Europa League,POL,GK,Goalkeeper,39,90,2.0,1.0,1.0,0.2,-0.8,0,1.0,5.0,17.0,2.0,581.4,5.0,112.0,12.0,1.0,0.0,0.0
Matej Kovar,J14,Leverkusen,UEFA Europa League,CZE,GK,Goalkeeper,23,90,6.0,1.0,5.0,1.0,0.0,0,4.0,12.0,35.0,10.0,1113.0,4.0,158.0,20.0,4.0,0.0,0.0
Juan Musso,J14,Atalanta,UEFA Europa League,ARG,GK,Goalkeeper,29,90,5.0,1.0,4.0,2.1,1.1,0,12.0,28.0,31.0,3.0,1577.9,4.0,230.0,10.0,3.0,6.0,134.4
Alisson,J14,Liverpool,UEFA Europa League,BRA,GK,Goalkeeper,31,90,2.0,0.0,2.0,0.2,0.2,1,10.0,20.0,99.0,7.0,2484.9,2.0,30.0,4.0,1.0,1.0,11.3
Mile Svilar,J14,Roma,UEFA Europa League,SRB,GK,Goalkeeper,24,90,4.0,1.0,3.0,0.4,-0.6,0,9.0,27.0,31.0,0.0,1246.2,14.0,961.8,30.0,1.0,1.0,16.0
Mike Maignan,J14,Milan,UEFA Europa League,FRA,GK,Goalkeeper,28,90,3.0,2.0,1.0,1.6,-0.4,0,1.0,2.0,20.0,1.0,584.0,3.0,84.0,6.0,0.0,4.0,93.6
Pau López,J14,Marseille,UEFA Europa League,ESP,GK,Goalkeeper,29,90,5.0,0.0,5.0,1.1,1.1,1,3.0,14.0,52.0,4.0,1549.6,3.0,135.0,11.0,0.0,2.0,32.4
Anatolii Trubin,J14,Benfica,UEFA Europa League,UKR,GK,Goalkeeper,22,90,5.0,1.0,4.0,0.9,-0.1,0,9.0,18.0,31.0,5.0,976.5,14.0,719.6,27.0,1.0,0.0,0.0
Mile Svilar,J15,Roma,UEFA Europa League,SRB,GK,Goalkeeper,24,90,4.0,2.0,2.0,1.3,-0.7,0,1.0,5.0,35.0,4.0,1064.0,2.0,40.0,5.0,0.0,2.0,43.4
Matej Kovar,J15,Leverkusen,UEFA Europa League,CZE,GK,Goalkeeper,23,90,2.0,0.0,2.0,1.0,1.0,1,5.0,12.0,30.0,10.0,996.0,9.0,307.8,17.0,1.0,0.0,0.0
Pau López,J15,Marseille,UEFA Europa League,ESP,GK,Goalkeeper,29,90,2.0,1.0,1.0,0.8,-0.2,0,5.0,15.0,41.0,3.0,1443.2,2.0,43.0,6.0,0.0,1.0,23.0
Juan Musso,J15,Atalanta,UEFA Europa League,ARG,GK,Goalkeeper,29,90,3.0,1.0,2.0,0.4,-0.6,0,7.0,16.0,14.0,6.0,487.2,12.0,765.6,18.0,1.0,4.0,64.4
Matej Kovar,J16,Leverkusen,UEFA Europa League,CZE,GK,Goalkeeper,23,90,7.0,2.0,5.0,3.4,1.4,0,3.0,7.0,15.0,4.0,483.0,3.0,162.9,16.0,0.0,0.0,0.0
Mile Svilar,J16,Roma,UEFA Europa League,SRB,GK,Goalkeeper,24,90,13.0,2.0,12.0,3.6,1.6,0,3.0,10.0,29.0,6.0,765.6,11.0,333.3,13.0,1.0,0.0,0.0
Juan Musso,J16,Atalanta,UEFA Europa League,ARG,GK,Goalkeeper,30,90,1.0,0.0,1.0,0.1,0.1,1,5.0,15.0,39.0,7.0,1263.6,6.0,250.8,7.0,3.0,0.0,0.0
Pau López,J16,Marseille,UEFA Europa League,ESP,GK,Goalkeeper,29,90,8.0,3.0,5.0,2.9,-0.1,0,8.0,23.0,63.0,4.0,2034.9,6.0,246.0,11.0,0.0,1.0,15.0
Juan Musso,J17,Atalanta,UEFA Europa League,ARG,GK,Goalkeeper,30,90,3.0,0.0,3.0,0.2,0.2,1,8.0,24.0,25.0,3.0,1205.0,8.0,540.0,10.0,2.0,0.0,0.0
Matej Kovar,J17,Leverkusen,UEFA Europa League,CZE,GK,Goalkeeper,24,90,7.0,3.0,4.0,1.8,-1.2,0,3.0,7.0,29.0,6.0,771.4,4.0,66.0,7.0,0.0,3.0,60.9
Lucas Chevalier,J1,Lille,UEFA Europa Conference League,FRA,GK,Goalkeeper,21,90,1.0,0.0,1.0,0.0,0.0,1,5.0,14.0,46.0,3.0,1380.0,1.0,75.0,6.0,0.0,3.0,59.4
Matevž Vidovšek,J1,Olimpija,UEFA Europa Conference League,SVN,GK,Goalkeeper,23,90,9.0,2.0,7.0,3.0,1.0,0,0.0,11.0,29.0,8.0,1087.5,8.0,192.0,6.0,0.0,0.0,0.0
Maduka Okoye,J21,Udinese,Italian Serie A,NGA,GK,Goalkeeper,24,90,7.0,3.0,4.0,3.0,0.0,0,5.0,11.0,13.0,1.0,556.4,2.0,120.0,18.0,1.0,0.0,0.0
Mike Maignan,J21,Milan,Italian Serie A,FRA,GK,Goalkeeper,28,90,6.0,2.0,4.0,1.6,-0.4,0,2.0,3.0,20.0,8.0,470.0,4.0,139.2,13.0,3.0,4.0,76.4
Kevin Trapp,J1,Eint Frankfurt,UEFA Europa Conference League,GER,GK,Goalkeeper,33,90,1.0,1.0,0.0,0.9,-0.1,0,2.0,8.0,27.0,2.0,691.2,4.0,107.2,9.0,1.0,0.0,0.0
Kelle Roos,J1,Aberdeen,UEFA Europa Conference League,NED,GK,Goalkeeper,31,90,5.0,2.0,3.0,2.1,0.1,0,10.0,30.0,23.0,0.0,1386.9,9.0,599.4,15.0,1.0,0.0,0.0
Kacper Tobiasz,J1,Legia Warsaw,UEFA Europa Conference League,POL,GK,Goalkeeper,20,90,6.0,2.0,4.0,1.6,-0.4,0,2.0,14.0,23.0,1.0,945.3,7.0,317.8,10.0,0.0,0.0,0.0
Emiliano Martínez,J1,Aston Villa,UEFA Europa Conference League,ARG,GK,Goalkeeper,31,90,5.0,3.0,2.0,2.2,-0.8,0,0.0,3.0,35.0,6.0,801.5,6.0,133.8,4.0,0.0,1.0,26.0
Dénes Dibusz,J1,Ferencváros,UEFA Europa Conference League,HUN,GK,Goalkeeper,32,90,2.0,1.0,1.0,0.3,-0.7,0,1.0,2.0,26.0,6.0,522.6,6.0,108.0,5.0,1.0,1.0,11.7
Filip Samurović,J1,Čukarički,UEFA Europa Conference League,SRB,GK,Goalkeeper,20,90,6.0,3.0,3.0,1.6,-1.4,0,5.0,15.0,19.0,3.0,834.1,15.0,468.0,18.0,2.0,0.0,0.0
Marko Marić,J1,Zrinjski Mostar,UEFA Europa Conference League,CRO,GK,Goalkeeper,27,90,8.0,3.0,5.0,2.6,-0.4,0,9.0,22.0,23.0,3.0,1083.3,12.0,634.8,26.0,1.0,0.0,0.0
Mathew Ryan,J1,AZ Alkmaar,UEFA Europa Conference League,AUS,GK,Goalkeeper,31,90,5.0,4.0,1.0,2.4,-1.6,0,1.0,5.0,34.0,8.0,816.0,0.0,0.0,7.0,0.0,0.0,0.0
Maarten Vandevoordt,J1,Genk,UEFA Europa Conference League,BEL,GK,Goalkeeper,21,90,4.0,2.0,2.0,0.8,-1.2,0,11.0,22.0,49.0,3.0,1891.4,6.0,168.0,10.0,0.0,1.0,22.5
Oliver Christensen,J1,Fiorentina,UEFA Europa Conference League,DEN,GK,Goalkeeper,24,90,3.0,2.0,1.0,1.9,-0.1,0,10.0,21.0,35.0,3.0,1207.5,9.0,531.9,20.0,2.0,2.0,22.8
Dominik Livaković,J1,Fenerbahçe,UEFA Europa Conference League,CRO,GK,Goalkeeper,28,90,3.0,1.0,2.0,0.6,-0.4,0,4.0,9.0,26.0,8.0,790.4,5.0,197.0,7.0,1.0,2.0,49.4
Andreas Hansen,J1,Nordsjælland,UEFA Europa Conference League,DEN,GK,Goalkeeper,28,90,5.0,3.0,2.0,1.9,-1.1,0,0.0,4.0,37.0,3.0,839.9,10.0,217.0,12.0,1.0,3.0,65.4
Simon Sluga,J1,Ludogorets,UEFA Europa Conference League,CRO,GK,Goalkeeper,30,90,2.0,0.0,2.0,0.4,0.4,1,1.0,4.0,38.0,4.0,957.6,3.0,156.9,11.0,0.0,2.0,44.0
Dominik Takáč,J1,Spartak Trnava,UEFA Europa Conference League,SVK,GK,Goalkeeper,24,90,8.0,4.0,4.0,2.5,-1.5,0,6.0,13.0,21.0,2.0,783.3,6.0,369.0,15.0,0.0,0.0,0.0
Niki Mäenpää,J1,HJK,UEFA Europa Conference League,FIN,GK,Goalkeeper,38,12,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.0,105.0,1.0,14.0,0.0,0.0,0.0,0.0
Jesse Öst,J1,HJK,UEFA Europa Conference League,FIN,GK,Goalkeeper,32,78,10.0,3.0,7.0,2.5,-0.5,0,3.0,12.0,27.0,4.0,791.1,14.0,554.4,16.0,0.0,0.0,0.0
Dominik Kotarski,J1,PAOK,UEFA Europa Conference League,CRO,GK,Goalkeeper,23,90,4.0,2.0,2.0,1.6,-0.4,0,2.0,5.0,29.0,5.0,649.6,2.0,172.0,6.0,0.0,2.0,73.0
Milan Borjan,J1,Slovan Bratislava,UEFA Europa Conference League,CAN,GK,Goalkeeper,35,90,2.0,1.0,1.0,1.5,0.5,0,2.0,12.0,20.0,3.0,794.0,7.0,256.2,11.0,4.0,3.0,45.3
Nils Jonatan Johansson,J1,KÍ,UEFA Europa Conference League,SWE,GK,Goalkeeper,32,90,8.0,2.0,6.0,2.3,0.3,0,6.0,19.0,33.0,9.0,1151.7,7.0,347.2,16.0,0.0,1.0,18.5
Amir Saipi,J1,Lugano,UEFA Europa Conference League,KVX,GK,Goalkeeper,23,90,5.0,0.0,5.0,0.5,0.5,1,0.0,2.0,31.0,5.0,651.0,2.0,34.0,14.0,1.0,0.0,0.0
Nikita Haikin,J1,Bodø/Glimt,UEFA Europa Conference League,RUS,GK,Goalkeeper,28,90,2.0,0.0,2.0,0.1,0.1,1,2.0,4.0,24.0,3.0,564.0,7.0,224.7,11.0,0.0,5.0,104.0
Stefano Turati,J21,Frosinone,Italian Serie A,ITA,GK,Goalkeeper,22,90,4.0,1.0,3.0,1.0,0.0,0,2.0,7.0,17.0,3.0,508.3,5.0,167.0,14.0,1.0,0.0,0.0
Simone Scuffet,J21,Cagliari,Italian Serie A,ITA,GK,Goalkeeper,27,90,7.0,3.0,4.0,2.9,-0.1,0,9.0,26.0,28.0,4.0,1226.4,10.0,551.0,12.0,0.0,0.0,0.0
Jindřich Staněk,J1,Viktoria Plzeň,UEFA Europa Conference League,CZE,GK,Goalkeeper,27,90,0.0,0.0,0.0,0.0,0.0,1,10.0,17.0,25.0,0.0,955.0,4.0,260.0,4.0,0.0,0.0,0.0
Enea Koliçi,J1,KF Ballkani Therandë,UEFA Europa Conference League,ALB,GK,Goalkeeper,37,90,2.0,1.0,1.0,0.6,-0.4,0,1.0,3.0,28.0,10.0,728.0,11.0,295.9,17.0,3.0,1.0,13.0
Ivan Nevistić,J1,Dinamo Zagreb,UEFA Europa Conference League,CRO,GK,Goalkeeper,25,90,3.0,1.0,2.0,1.3,0.3,0,3.0,7.0,43.0,5.0,1212.6,5.0,159.0,7.0,2.0,0.0,0.0
Josip Condric,J1,Astana FK,UEFA Europa Conference League,CRO,GK,Goalkeeper,30,90,8.0,5.0,3.0,3.5,-1.5,0,2.0,16.0,17.0,4.0,722.5,7.0,406.7,9.0,1.0,0.0,0.0
Simon Mignolet,J1,Club Brugge,UEFA Europa Conference League,BEL,GK,Goalkeeper,35,90,3.0,1.0,2.0,1.2,0.2,0,3.0,6.0,24.0,6.0,571.2,5.0,98.0,10.0,1.0,1.0,18.3
Mert Günok,J1,Beşiktaş,UEFA Europa Conference League,TUR,GK,Goalkeeper,34,90,9.0,1.0,8.0,2.3,1.3,0,9.0,17.0,31.0,4.0,1258.6,3.0,63.9,18.0,1.0,0.0,0.0
Mykyta Turbaievskyi,J1,Zorya Luhansk,UEFA Europa Conference League,UKR,GK,Goalkeeper,21,90,4.0,1.0,3.0,1.1,0.1,0,4.0,16.0,24.0,6.0,768.0,14.0,721.0,15.0,1.0,0.0,0.0
Davy Roef,J1,Gent,UEFA Europa Conference League,BEL,GK,Goalkeeper,29,90,3.0,1.0,2.0,0.7,-0.3,0,1.0,4.0,22.0,7.0,563.2,5.0,199.0,3.0,0.0,1.0,22.5
Roei Mashpati,J1,Maccabi Tel Aviv,UEFA Europa Conference League,ISR,GK,Goalkeeper,30,90,4.0,2.0,2.0,1.3,-0.7,0,1.0,10.0,29.0,4.0,965.7,4.0,87.2,8.0,0.0,0.0,0.0
Anton Ari Einarsson,J1,Breiðablik,UEFA Europa Conference League,ISL,GK,Goalkeeper,29,90,6.0,3.0,3.0,1.3,-1.7,0,3.0,8.0,45.0,11.0,1246.5,5.0,105.0,17.0,1.0,1.0,9.0
Anton Ari Einarsson,J2,Breiðablik,UEFA Europa Conference League,ISL,GK,Goalkeeper,29,90,4.0,1.0,3.0,1.1,0.1,0,2.0,8.0,38.0,5.0,1007.0,12.0,117.6,10.0,0.0,3.0,64.5
Mykyta Turbaievskyi,J2,Zorya Luhansk,UEFA Europa Conference League,UKR,GK,Goalkeeper,21,90,3.0,0.0,3.0,0.2,0.2,1,5.0,22.0,32.0,3.0,1296.0,10.0,383.0,17.0,2.0,0.0,0.0
Nils Jonatan Johansson,J2,KÍ,UEFA Europa Conference League,SWE,GK,Goalkeeper,32,90,0.0,0.0,0.0,0.0,0.0,1,8.0,28.0,26.0,4.0,1073.8,19.0,887.3,28.0,2.0,0.0,0.0
Vito Mannone,J2,Lille,UEFA Europa Conference League,ITA,GK,Goalkeeper,35,90,1.0,0.0,1.0,0.1,0.1,1,0.0,2.0,16.0,5.0,390.4,2.0,23.0,9.0,0.0,0.0,0.0
Matevž Vidovšek,J2,Olimpija,UEFA Europa Conference League,SVN,GK,Goalkeeper,23,90,4.0,1.0,2.0,2.2,1.2,0,1.0,8.0,21.0,5.0,615.3,12.0,393.6,7.0,1.0,3.0,58.8
Milan Borjan,J2,Slovan Bratislava,UEFA Europa Conference League,CAN,GK,Goalkeeper,35,90,2.0,0.0,2.0,0.1,0.1,1,11.0,24.0,32.0,6.0,1369.6,10.0,510.0,15.0,1.0,0.0,0.0
Nikita Haikin,J2,Bodø/Glimt,UEFA Europa Conference League,RUS,GK,Goalkeeper,28,90,2.0,1.0,1.0,0.4,-0.6,0,2.0,7.0,31.0,2.0,855.6,5.0,90.0,7.0,0.0,2.0,29.6
Simon Mignolet,J2,Club Brugge,UEFA Europa Conference League,BEL,GK,Goalkeeper,35,90,3.0,0.0,3.0,0.4,0.4,1,3.0,8.0,41.0,6.0,1115.2,6.0,235.8,17.0,1.0,1.0,19.8
Davy Roef,J2,Gent,UEFA Europa Conference League,BEL,GK,Goalkeeper,29,90,4.0,0.0,4.0,1.1,1.1,1,10.0,13.0,33.0,7.0,1115.4,3.0,132.9,11.0,2.0,0.0,0.0
Roei Mashpati,J2,Maccabi Tel Aviv,UEFA Europa Conference League,ISR,GK,Goalkeeper,30,90,6.0,2.0,4.0,2.4,0.4,0,2.0,14.0,26.0,6.0,982.8,8.0,132.8,16.0,1.0,0.0,0.0
Elia Caprile,J21,Empoli,Italian Serie A,ITA,GK,Goalkeeper,22,90,5.0,0.0,5.0,1.4,1.4,1,5.0,17.0,21.0,2.0,972.3,7.0,405.3,22.0,1.0,1.0,17.0
Alessandro Sorrentino,J21,Monza,Italian Serie A,ITA,GK,Goalkeeper,21,90,5.0,3.0,2.0,2.4,-0.6,0,1.0,4.0,23.0,7.0,632.5,5.0,93.0,7.0,1.0,0.0,0.0
Enea Koliçi,J2,KF Ballkani Therandë,UEFA Europa Conference League,ALB,GK,Goalkeeper,37,90,2.0,0.0,2.0,0.3,0.3,1,4.0,9.0,23.0,8.0,694.6,11.0,290.4,27.0,3.0,0.0,0.0
Ivan Nevistić,J2,Dinamo Zagreb,UEFA Europa Conference League,CRO,GK,Goalkeeper,25,90,4.0,2.0,2.0,1.4,-0.6,0,3.0,13.0,30.0,5.0,1053.0,7.0,277.9,6.0,0.0,2.0,38.0
Ersin Destanoğlu,J2,Beşiktaş,UEFA Europa Conference League,TUR,GK,Goalkeeper,22,90,5.0,3.0,3.0,1.4,-1.6,0,5.0,17.0,32.0,4.0,1171.2,12.0,483.6,15.0,0.0,1.0,16.0
Amir Saipi,J2,Lugano,UEFA Europa Conference League,KVX,GK,Goalkeeper,23,90,4.0,2.0,2.0,0.8,-1.2,0,3.0,7.0,32.0,6.0,921.6,3.0,210.0,10.0,0.0,3.0,57.6
Kelle Roos,J2,Aberdeen,UEFA Europa Conference League,NED,GK,Goalkeeper,31,90,2.0,1.0,1.0,0.5,-0.5,0,3.0,12.0,33.0,0.0,1207.8,5.0,251.0,11.0,0.0,3.0,78.6
Jesse Öst,J2,HJK,UEFA Europa Conference League,FIN,GK,Goalkeeper,32,90,5.0,1.0,4.0,1.7,0.7,0,7.0,23.0,26.0,2.0,1110.2,13.0,726.7,24.0,1.0,0.0,0.0
Emiliano Martínez,J2,Aston Villa,UEFA Europa Conference League,ARG,GK,Goalkeeper,31,90,1.0,0.0,1.0,0.3,0.3,1,1.0,2.0,13.0,3.0,309.4,4.0,69.2,4.0,0.0,2.0,50.0
Marko Marić,J2,Zrinjski Mostar,UEFA Europa Conference League,CRO,GK,Goalkeeper,27,90,9.0,1.0,8.0,0.9,-0.1,0,4.0,19.0,21.0,4.0,840.0,11.0,772.2,31.0,1.0,0.0,0.0
Josip Condric,J2,Astana FK,UEFA Europa Conference League,CRO,GK,Goalkeeper,30,90,2.0,2.0,0.0,1.1,-0.9,0,1.0,10.0,21.0,5.0,802.2,9.0,288.0,12.0,0.0,2.0,40.0
Jindřich Staněk,J2,Viktoria Plzeň,UEFA Europa Conference League,CZE,GK,Goalkeeper,27,90,3.0,1.0,2.0,0.3,-0.7,0,3.0,15.0,35.0,5.0,1295.0,2.0,86.0,10.0,1.0,0.0,0.0
Pietro Terracciano,J2,Fiorentina,UEFA Europa Conference League,ITA,GK,Goalkeeper,33,90,6.0,2.0,4.0,1.6,-0.4,0,7.0,12.0,36.0,6.0,1083.6,2.0,36.0,5.0,0.0,0.0,0.0
Dénes Dibusz,J2,Ferencváros,UEFA Europa Conference League,HUN,GK,Goalkeeper,32,90,6.0,2.0,4.0,0.9,-1.1,0,12.0,27.0,32.0,1.0,1481.6,9.0,324.0,24.0,0.0,0.0,0.0
Nemanja Belić,J2,Čukarički,UEFA Europa Conference League,SRB,GK,Goalkeeper,36,90,6.0,2.0,4.0,3.5,1.5,0,7.0,20.0,20.0,3.0,716.0,14.0,644.0,12.0,1.0,2.0,35.2
Hendrik Van Crombrugge,J2,Genk,UEFA Europa Conference League,BEL,GK,Goalkeeper,30,90,4.0,0.0,4.0,1.1,1.1,1,1.0,5.0,34.0,3.0,867.0,4.0,69.2,10.0,0.0,2.0,62.0
Mathew Ryan,J2,AZ Alkmaar,UEFA Europa Conference League,AUS,GK,Goalkeeper,31,90,2.0,0.0,2.0,0.2,0.2,1,12.0,30.0,49.0,7.0,1896.3,6.0,289.8,26.0,3.0,1.0,7.6
Kacper Tobiasz,J2,Legia Warsaw,UEFA Europa Conference League,POL,GK,Goalkeeper,20,90,2.0,1.0,1.0,1.4,0.4,0,3.0,8.0,49.0,1.0,1190.7,6.0,217.2,3.0,0.0,3.0,75.9
Andreas Hansen,J2,Nordsjælland,UEFA Europa Conference League,DEN,GK,Goalkeeper,28,90,4.0,1.0,3.0,1.6,0.6,0,2.0,4.0,47.0,5.0,888.3,11.0,341.0,14.0,0.0,2.0,29.0
Sergio Padt,J2,Ludogorets,UEFA Europa Conference League,NED,GK,Goalkeeper,33,90,8.0,7.0,2.0,5.6,-1.4,0,1.0,3.0,25.0,2.0,680.0,6.0,163.2,18.0,0.0,2.0,30.6
Dominik Takáč,J2,Spartak Trnava,UEFA Europa Conference League,SVK,GK,Goalkeeper,24,90,5.0,2.0,3.0,2.2,0.2,0,4.0,20.0,12.0,0.0,778.8,8.0,554.4,15.0,0.0,0.0,0.0
İrfan Can Eğribayat,J2,Fenerbahçe,UEFA Europa Conference League,TUR,GK,Goalkeeper,25,90,3.0,1.0,2.0,0.7,-0.3,0,3.0,6.0,27.0,1.0,742.5,5.0,171.0,8.0,1.0,0.0,0.0
Guillermo Ochoa,J21,Salernitana,Italian Serie A,MEX,GK,Goalkeeper,38,90,5.0,2.0,3.0,1.9,-0.1,0,4.0,12.0,29.0,4.0,1049.8,2.0,138.0,8.0,1.0,1.0,23.3
Josep Martinez,J21,Genoa,Italian Serie A,ESP,GK,Goalkeeper,25,90,2.0,1.0,1.0,1.1,0.1,0,11.0,21.0,32.0,1.0,1324.8,4.0,257.2,20.0,0.0,1.0,11.2
Dominik Kotarski,J2,PAOK,UEFA Europa Conference League,CRO,GK,Goalkeeper,23,90,7.0,1.0,6.0,1.2,0.2,0,8.0,19.0,40.0,3.0,1412.0,5.0,272.0,18.0,0.0,0.0,0.0
Kevin Trapp,J2,Eint Frankfurt,UEFA Europa Conference League,GER,GK,Goalkeeper,33,89,2.0,2.0,0.0,1.0,-1.0,0,2.0,8.0,29.0,0.0,872.9,4.0,88.0,10.0,0.0,1.0,39.0
Nils Jonatan Johansson,J3,KÍ,UEFA Europa Conference League,SWE,GK,Goalkeeper,32,90,4.0,0.0,4.0,1.0,1.0,1,8.0,26.0,31.0,2.0,1360.9,8.0,456.8,24.0,0.0,0.0,0.0
Denis Pintol,J3,Olimpija,UEFA Europa Conference League,SVN,GK,Goalkeeper,23,90,4.0,3.0,1.0,1.9,-1.1,0,2.0,10.0,21.0,4.0,648.9,7.0,247.8,13.0,0.0,1.0,19.3
Lucas Chevalier,J3,Lille,UEFA Europa Conference League,FRA,GK,Goalkeeper,21,90,1.0,1.0,0.0,1.0,0.0,0,2.0,4.0,17.0,3.0,411.4,7.0,245.7,6.0,0.0,2.0,36.4
Milan Borjan,J3,Slovan Bratislava,UEFA Europa Conference League,CAN,GK,Goalkeeper,36,90,5.0,2.0,3.0,1.6,-0.4,0,9.0,26.0,22.0,2.0,1254.0,12.0,572.4,29.0,2.0,0.0,0.0
Enea Koliçi,J3,KF Ballkani Therandë,UEFA Europa Conference League,ALB,GK,Goalkeeper,37,90,2.0,2.0,0.0,0.8,-1.2,0,2.0,2.0,14.0,5.0,372.4,10.0,220.0,13.0,1.0,0.0,0.0
Josip Condric,J3,Astana FK,UEFA Europa Conference League,CRO,GK,Goalkeeper,30,90,4.0,1.0,3.0,0.7,-0.3,0,3.0,24.0,24.0,3.0,1264.8,6.0,298.8,13.0,0.0,2.0,24.4
Mathew Ryan,J3,AZ Alkmaar,UEFA Europa Conference League,AUS,GK,Goalkeeper,31,90,5.0,4.0,1.0,2.0,-2.0,0,3.0,10.0,36.0,2.0,982.8,3.0,77.1,3.0,0.0,3.0,98.1
Emiliano Martínez,J3,Aston Villa,UEFA Europa Conference League,ARG,GK,Goalkeeper,31,90,3.0,1.0,2.0,1.0,0.0,0,10.0,13.0,65.0,5.0,1670.5,5.0,297.0,10.0,1.0,4.0,85.2
Amir Saipi,J3,Lugano,UEFA Europa Conference League,KVX,GK,Goalkeeper,23,90,5.0,3.0,2.0,2.0,-1.0,0,2.0,11.0,39.0,1.0,1123.2,9.0,277.2,13.0,0.0,7.0,154.7
Simon Mignolet,J3,Club Brugge,UEFA Europa Conference League,BEL,GK,Goalkeeper,35,90,3.0,1.0,2.0,0.8,-0.2,0,5.0,11.0,20.0,1.0,602.0,6.0,337.8,16.0,1.0,1.0,15.0
Davy Roef,J3,Gent,UEFA Europa Conference League,BEL,GK,Goalkeeper,29,90,5.0,0.0,4.0,1.5,1.5,1,2.0,4.0,25.0,10.0,570.0,8.0,198.4,9.0,2.0,0.0,0.0
Anton Ari Einarsson,J3,Breiðablik,UEFA Europa Conference League,ISL,GK,Goalkeeper,29,90,11.0,5.0,6.0,3.5,-1.5,0,3.0,9.0,31.0,11.0,998.2,11.0,225.5,9.0,0.0,1.0,15.4
İrfan Can Eğribayat,J3,Fenerbahçe,UEFA Europa Conference League,TUR,GK,Goalkeeper,25,90,8.0,1.0,8.0,0.8,-0.2,0,2.0,3.0,26.0,8.0,647.4,7.0,191.8,10.0,1.0,0.0,0.0
Simon Sluga,J3,Ludogorets,UEFA Europa Conference League,CRO,GK,Goalkeeper,30,90,6.0,3.0,3.0,1.7,-1.3,0,4.0,18.0,26.0,8.0,941.2,10.0,542.0,7.0,1.0,0.0,0.0
Kelle Roos,J3,Aberdeen,UEFA Europa Conference League,NED,GK,Goalkeeper,31,90,6.0,3.0,3.0,3.0,0.0,0,10.0,25.0,19.0,0.0,1081.1,10.0,643.0,18.0,0.0,1.0,21.0
Dominik Kotarski,J3,PAOK,UEFA Europa Conference League,CRO,GK,Goalkeeper,23,90,3.0,2.0,1.0,1.4,-0.6,0,4.0,17.0,37.0,3.0,1372.7,4.0,75.2,12.0,1.0,1.0,18.0
Nikita Haikin,J3,Bodø/Glimt,UEFA Europa Conference League,RUS,GK,Goalkeeper,28,90,5.0,1.0,5.0,0.7,-0.3,0,4.0,13.0,30.0,4.0,1044.0,6.0,232.8,25.0,0.0,0.0,0.0
Mert Günok,J3,Beşiktaş,UEFA Europa Conference League,TUR,GK,Goalkeeper,34,90,5.0,3.0,2.0,1.3,-1.7,0,4.0,12.0,28.0,6.0,915.6,5.0,301.0,6.0,0.0,0.0,0.0
Wladimiro Falcone,J21,Lecce,Italian Serie A,ITA,GK,Goalkeeper,28,90,6.0,3.0,3.0,2.6,-0.4,0,3.0,15.0,31.0,7.0,1066.4,3.0,105.0,15.0,0.0,1.0,26.0
Wojciech Szczęsny,J21,Juventus,Italian Serie A,POL,GK,Goalkeeper,33,90,3.0,0.0,3.0,0.9,0.9,1,6.0,13.0,27.0,6.0,907.2,6.0,253.8,17.0,0.0,0.0,0.0
Dominik Takáč,J3,Spartak Trnava,UEFA Europa Conference League,SVK,GK,Goalkeeper,24,90,5.0,2.0,3.0,2.5,0.5,0,5.0,15.0,19.0,2.0,940.5,3.0,207.9,11.0,1.0,1.0,14.3
Andreas Hansen,J3,Nordsjælland,UEFA Europa Conference League,DEN,GK,Goalkeeper,28,90,4.0,0.0,4.0,0.9,0.9,1,1.0,6.0,30.0,3.0,642.0,9.0,304.2,12.0,1.0,1.0,14.7
Maarten Vandevoordt,J3,Genk,UEFA Europa Conference League,BEL,GK,Goalkeeper,21,90,3.0,0.0,3.0,1.1,1.1,1,3.0,12.0,31.0,4.0,1001.3,3.0,150.0,8.0,0.0,2.0,40.0
Dénes Dibusz,J3,Ferencváros,UEFA Europa Conference League,HUN,GK,Goalkeeper,32,90,4.0,0.0,4.0,0.8,0.8,1,3.0,11.0,37.0,4.0,1058.2,2.0,67.0,21.0,0.0,0.0,0.0
Marko Marić,J3,Zrinjski Mostar,UEFA Europa Conference League,CRO,GK,Goalkeeper,27,90,2.0,2.0,1.0,0.9,-1.1,0,4.0,22.0,36.0,6.0,1375.2,8.0,244.8,11.0,1.0,1.0,16.7
Dominik Hładun,J3,Legia Warsaw,UEFA Europa Conference League,POL,GK,Goalkeeper,28,90,3.0,1.0,2.0,0.9,-0.1,0,2.0,11.0,24.0,3.0,818.4,4.0,215.2,13.0,0.0,2.0,42.6
Jens Grahl,J3,Eint Frankfurt,UEFA Europa Conference League,GER,GK,Goalkeeper,35,90,6.0,0.0,6.0,1.1,1.1,1,0.0,4.0,25.0,5.0,642.5,3.0,87.9,12.0,1.0,0.0,0.0
