Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Shouting Index,Creation Index,Passing Index,Possession Index,Defense Index,Global Index
Martim Marques,POR,Lugano,UEFA Europa Conference League,LB,Defender,21,259,1,96,61,53,52,69,65
Martin Adeline,FRA,Reims,French Ligue 1,LM,Midfielder,20,26,1,34,26,29,32,48,36
Martin Baturina,CRO,Dinamo Zagreb,UEFA Champions League,AM,Forward,21,619,1,64,68,76,72,71,69
Martin Bjørnbak,NOR,Molde,UEFA Europa Conference League,CB,Defender,32,392,1,39,17,44,39,60,47
Martin Erlic,CRO,Bologna,"Italian Serie A, UEFA Champions League",CB,Defender,27,379,1,32,36,49,55,29,39
Martin Frese,DEN,Hellas Verona,Italian Serie A,CB,Defender,27,549,1,43,44,45,42,58,49
Martin Králik,SVK,Mladá Boleslav,UEFA Europa Conference League,CB,Defender,29,524,1,65,48,50,33,67,55
Martin Linnes,NOR,Molde,UEFA Europa Conference League,RB,Defender,33,488,1,29,77,78,83,55,63
Martin Olsson,SWE,Malmö,UEFA Europa League,LM,Midfielder,36,2,1,34,11,13,23,10,17
Martin Satriano,URU,Lens,French Ligue 1,AM,Forward,24,88,1,23,46,46,67,71,44
Martin Suchomel,CZE,Sparta Prague,UEFA Champions League,WB,Midfielder,22,24,1,34,43,36,70,74,56
Martin Terrier,FRA,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,27,689,1,50,64,47,38,35,51
Martin Valjent,SVK,Mallorca,Spanish La Liga,CB,Defender,29,2763,1,78,41,41,35,32,41
Martin Vitík,CZE,Sparta Prague,UEFA Champions League,CB,Defender,22,720,1,28,29,23,20,34,28
Martin Ødegaard,NOR,Arsenal,"English Premier League, UEFA Champions League",RM,Midfielder,26,3122,1,64,92,79,87,15,59
Martín Payero,ARG,Udinese,Italian Serie A,CM,Midfielder,26,1381,1,66,72,42,51,44,52
Martín Tejón,ESP,Valencia,Spanish La Liga,AM,Midfielder,20,49,1,24,46,69,46,35,44
Martín Zubimendi,ESP,Real Sociedad,"Spanish La Liga, UEFA Europa League",DM,Midfielder,26,3564,1,45,42,63,53,58,54
Marvin,ESP,Las Palmas,Spanish La Liga,RB,Defender,24,1038,1,32,57,39,60,59,51
Marvin Ducksch,GER,Werder Bremen,German Bundesliga,AM,Forward,31,2418,1,54,69,64,39,34,56
Marvin Friedrich,GER,Gladbach,German Bundesliga,CB,Defender,29,989,1,40,50,52,55,45,48
Marvin Pieringer,GER,Heidenheim,"German Bundesliga, UEFA Europa Conference League",AM,Forward,25,2383,1,44,53,47,29,50,45
Marvin Schulz,GER,Holstein Kiel,German Bundesliga,CM,Midfielder,30,306,1,49,42,48,53,51,49
Marvin Senaya,TOG,Strasbourg,French Ligue 1,RB,Defender,23,227,1,44,31,47,41,78,57
Marwann Nzuzi,FRA,Saint-Étienne,French Ligue 1,LB,Defender,20,125,1,67,37,37,41,49,47
Mason Greenwood,ENG,Marseille,French Ligue 1,AM,Forward,23,2804,1,90,83,75,85,42,82
Mason Holgate,JAM,Everton,English Premier League,RW,Forward,27,6,1,31,12,30,23,8,22
Mason Mount,ENG,Manchester Utd,"English Premier League, UEFA Europa League",AM,Forward,26,912,1,51,50,65,63,64,56
Massadio Haïdara,MLI,Brest,"French Ligue 1, UEFA Champions League",LB,Defender,32,2294,1,41,65,53,53,40,47
Massimo Luongo,AUS,Ipswich Town,English Premier League,DM,Midfielder,32,201,1,34,13,20,11,68,35
Mateja Đorđević,SRB,TSC,UEFA Europa Conference League,CB,Defender,22,629,1,34,35,60,38,45,44
Mateo Flores,ESP,Betis,"Spanish La Liga, UEFA Europa Conference League",DM,Midfielder,20,450,1,46,39,63,49,43,48
Mateo Kovačić,CRO,Manchester City,"English Premier League, UEFA Champions League",DM,Midfielder,31,2506,1,89,72,81,92,51,73
Mateo Maric,BIH,AC Omonia,UEFA Europa Conference League,CM,Midfielder,26,600,1,27,44,65,48,41,46
Mateo Mejía,ESP,Sevilla,Spanish La Liga,AM,Forward,21,11,1,31,35,14,4,19,24
Mateo Pellegrino,ARG,Parma,Italian Serie A,AM,Forward,24,737,1,62,48,36,26,37,45
Mateo Retegui,ITA,Atalanta,"Italian Serie A, UEFA Champions League",AM,Forward,26,2952,1,89,58,44,33,38,59
Mateo Sušić,BIH,APOEL,UEFA Europa Conference League,RB,Defender,34,611,1,41,63,56,59,64,58
Mateu Morey,ESP,Mallorca,Spanish La Liga,RB,Defender,25,741,1,33,67,36,57,77,58
Mateus Fernandes,POR,Southampton,English Premier League,AM,Forward,20,2909,1,35,53,70,65,80,54
Mateus Mane,NAN,Wolves,English Premier League,AM,Forward,0,2,1,31,12,34,46,24,28
Mateusz Kowalski,POL,Parma,Italian Serie A,AM,Forward,19,56,1,12,14,29,9,18,15
Mateusz Skrzypczak,POL,Jagiellonia,UEFA Europa Conference League,CB,Defender,24,725,1,39,42,47,44,41,43
Mateusz Szczepaniak,POL,Legia Warsaw,UEFA Europa Conference League,LM,Midfielder,18,48,1,98,41,64,49,18,47
Mateusz Wieteska,POL,Cagliari,Italian Serie A,CB,Defender,27,184,1,22,39,40,26,45,37
Matheus Aiás,BRA,FC Noah,UEFA Europa Conference League,AM,Forward,27,337,1,96,57,50,42,63,65
Matheus Cunha,BRA,Wolves,English Premier League,AM,Forward,25,2597,1,91,84,77,82,60,83
Matheus França,BRA,Crystal Palace,English Premier League,AM,Forward,21,55,1,99,58,48,81,64,73
Matheus Nunes,POR,Manchester City,"English Premier League, UEFA Champions League",RB,Defender,26,2205,1,62,94,71,90,52,68
Matheus Reis,BRA,Sporting CP,UEFA Champions League,CB,Defender,30,435,1,42,55,68,72,32,50
Matheus Silva,BRA,Qarabağ,UEFA Europa League,RB,Defender,27,396,1,39,60,49,68,48,52
Mathias Delorge,BEL,Gent,UEFA Europa Conference League,CM,Midfielder,20,566,1,38,62,75,64,50,58
Mathias Honsak,AUT,Heidenheim,"German Bundesliga, UEFA Europa Conference League",AM,Forward,28,1525,1,70,58,55,62,74,63
Mathias Jensen,DEN,Brentford,English Premier League,DM,Midfielder,29,862,1,33,81,70,56,46,56
Mathias Jørgensen,DEN,Anderlecht,UEFA Europa League,CB,Defender,34,450,1,41,24,51,31,37,38
Mathias Kjølø,NOR,Twente,UEFA Europa League,DM,Midfielder,23,156,1,38,22,55,55,54,48
Mathias Løvik,NOR,"Molde, Parma","Italian Serie A, UEFA Europa Conference League",LW,Defender,21,475,1,47,61,41,67,35,46
Mathias Pereira Lage,POR,Brest,"French Ligue 1, UEFA Champions League",LW,Forward,28,1945,1,48,54,53,43,81,52
Mathias Rasmussen,NOR,Union SG,UEFA Europa League,CM,Midfielder,27,393,1,34,68,66,60,69,62
Mathias Ross,DEN,Sparta Prague,UEFA Champions League,CB,Defender,23,90,1,39,16,33,49,26,33
Mathieu Cafaro,FRA,Saint-Étienne,French Ligue 1,RW,Forward,27,732,1,53,56,55,46,59,53
Mathis Amougou,FRA,"Chelsea, Saint-Étienne","English Premier League, French Ligue 1, UEFA Europa Conference League",CM,Midfielder,19,883,1,30,36,42,35,53,42
Mathis Lambourde,FRA,Hellas Verona,Italian Serie A,AM,Forward,19,89,1,85,43,25,40,61,53
Mathys Tel,FRA,"Bayern Munich, Tottenham","English Premier League, German Bundesliga, UEFA Champions League, UEFA Europa League",LW,Forward,20,1469,1,42,60,53,69,46,54
Mathéo Bodmer,FRA,Le Havre,French Ligue 1,DM,Midfielder,20,6,1,34,11,19,7,10,15
Mathías Olivera,URU,Napoli,Italian Serie A,LB,Defender,27,2370,1,38,64,73,66,57,60
Matias Fernandez-Pardo,BEL,Lille,"French Ligue 1, UEFA Champions League",LW,Forward,20,1328,1,64,67,48,64,47,61
Matias Moreno,ARG,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,21,545,1,38,57,74,75,84,72
Matias Ritari,FIN,HJK,UEFA Europa Conference League,CM,Midfielder,19,1,1,34,11,33,63,33,36
Matija Nastasić,SRB,Leganés,Spanish La Liga,CB,Defender,32,2110,1,65,24,27,10,33,31
Matisse Samoise,BEL,Gent,UEFA Europa Conference League,RB,Defender,23,278,1,40,71,79,86,82,76
Mats Hummels,GER,Roma,"Italian Serie A, UEFA Europa League",CB,Defender,36,1268,1,58,50,44,41,81,60
Mats Møller Dæhli,NOR,Molde,UEFA Europa Conference League,CM,Midfielder,30,582,1,78,54,56,82,49,62
Mats Pannewig,GER,Bochum,German Bundesliga,CM,Midfielder,20,267,1,42,58,32,56,78,57
Mats Rits,BEL,Anderlecht,UEFA Europa League,DM,Midfielder,31,630,1,23,46,59,35,45,43
Mats Wieffer,NED,Brighton,English Premier League,DM,Midfielder,25,1015,1,69,62,74,79,88,77
Matt Doherty,IRL,Wolves,English Premier League,CB,Defender,33,2109,1,76,66,60,56,53,59
Matt Healy,IRL,Shamrock Rov,UEFA Europa Conference League,CM,Midfielder,22,207,1,37,42,77,84,61,63
Matt O'Riley,DEN,Brighton,English Premier League,AM,Forward,24,938,1,42,67,75,59,59,59
Matt Targett,ENG,Newcastle Utd,English Premier League,LB,Defender,29,21,1,39,42,30,36,40,37
Matteo Cancellieri,ITA,Parma,Italian Serie A,RW,Forward,23,1424,1,52,44,34,39,72,45
Matteo Cocchi,ITA,Inter,UEFA Champions League,CB,Defender,18,7,1,39,16,31,34,3,20
Matteo Dams,BEL,PSV Eindhoven,UEFA Champions League,LB,Defender,20,416,1,39,56,61,34,66,54
Matteo Darmian,ITA,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,35,2334,1,64,46,37,36,31,40
Matteo Gabbia,ITA,Milan,"Italian Serie A, UEFA Champions League",CB,Defender,25,2556,1,76,34,56,47,29,45
Matteo Palma,GER,Udinese,Italian Serie A,RB,Defender,17,5,1,39,16,52,46,43,43
Matteo Pessina,ITA,Monza,Italian Serie A,CM,Midfielder,27,854,1,30,26,47,48,45,41
Matteo Politano,ITA,Napoli,Italian Serie A,RW,Forward,31,2804,1,50,62,71,76,46,62
Matteo Prati,ITA,Cagliari,Italian Serie A,CM,Midfielder,21,570,1,30,41,46,23,31,34
Matteo Ruggeri,ITA,Atalanta,"Italian Serie A, UEFA Champions League",WB,Midfielder,22,2048,1,31,52,72,87,63,64
Matteo Zazza,ITA,Lazio,UEFA Europa League,LB,Defender,19,3,1,39,55,53,79,3,36
Matthew Lusty,NIR,Larne FC,UEFA Europa Conference League,AM,Forward,21,164,1,32,45,46,30,79,41
Matthias Braunöder,AUT,Como,Italian Serie A,DM,Midfielder,22,268,1,28,23,57,44,47,43
Matthias Ginter,GER,Freiburg,German Bundesliga,CB,Defender,31,2561,1,55,60,57,41,36,45
Matthias Seidl,AUT,Rapid Wien,UEFA Europa Conference League,AM,Forward,24,695,1,29,70,84,80,78,63
Matthijs de Ligt,NED,Manchester Utd,"English Premier League, UEFA Europa League",CB,Defender,25,2786,1,62,33,48,46,45,47
Matthis Abline,FRA,Nantes,French Ligue 1,AM,Forward,22,2768,1,65,52,32,36,35,48
Matthías Vilhjálmsson,ISL,KV,UEFA Europa Conference League,CM,Midfielder,38,108,1,89,23,35,24,74,51
Mattia Bani,ITA,Genoa,Italian Serie A,CB,Defender,31,1507,1,33,30,31,30,38,34
Mattia Bottani,SUI,Lugano,UEFA Europa Conference League,LW,Forward,33,334,1,79,73,67,66,54,71
Mattia De Sciglio,ITA,Empoli,Italian Serie A,CB,Defender,32,769,1,86,41,30,23,52,46
Mattia Felici,ITA,Cagliari,Italian Serie A,LM,Midfielder,24,925,1,38,71,29,57,40,45
Mattia Liberali,ITA,Milan,Italian Serie A,AM,Forward,17,61,1,26,19,80,60,65,42
Mattia Valoti,ITA,Monza,Italian Serie A,CM,Midfielder,31,40,1,34,11,18,18,69,36
Mattia Viti,ITA,Empoli,Italian Serie A,CB,Defender,23,2572,1,66,36,37,23,69,51
Mattia Zaccagni,ITA,Lazio,"Italian Serie A, UEFA Europa League",LW,Forward,29,3256,1,58,71,72,79,62,68
Mattia Zanotti,ITA,Lugano,UEFA Europa Conference League,RB,Defender,22,570,1,42,83,47,68,46,53
Mattias Svanberg,SWE,Wolfsburg,German Bundesliga,CM,Midfielder,26,1219,1,60,53,37,28,37,40
Matty Cash,POL,Aston Villa,"English Premier League, UEFA Champions League",RB,Defender,27,2583,1,63,67,33,51,52,50
Mattéo Guendouzi,FRA,Lazio,"Italian Serie A, UEFA Europa League",DM,Midfielder,26,4023,1,47,65,80,83,38,60
Matvii Ponomarenko,UKR,Dynamo Kyiv,UEFA Europa League,AM,Forward,19,6,1,31,12,14,18,8,19
Matyas Vojta,CZE,Mladá Boleslav,UEFA Europa Conference League,AM,Forward,20,245,1,53,59,43,16,61,47
Matìas Soulé,ARG,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,22,2190,1,64,80,80,90,62,76
Matías Vecino,URU,Lazio,"Italian Serie A, UEFA Europa League",DM,Midfielder,33,1488,1,52,70,58,43,40,50
Matúš Bero,SVK,Bochum,German Bundesliga,CM,Midfielder,29,2565,1,78,76,61,54,53,61
Matúš Vojtko,SVK,Slovan Bratislava,UEFA Champions League,LB,Defender,24,12,1,39,39,49,62,3,31
Matěj Jurásek,CZE,Slavia Prague,UEFA Europa League,RW,Forward,21,215,1,89,52,69,73,55,70
Matěj Pulkrab,CZE,Mladá Boleslav,UEFA Europa Conference League,AM,Forward,27,26,1,22,14,41,54,35,29
Matěj Ryneš,CZE,Sparta Prague,UEFA Champions League,LM,Midfielder,23,522,1,38,35,38,29,67,45
Matěj Vydra,CZE,Viktoria Plzeň,UEFA Europa League,AM,Forward,32,794,1,56,49,59,26,57,49
Maurides,BRA,St. Pauli,German Bundesliga,AM,Forward,30,2,1,31,12,33,61,8,30
Maurits Kjærgaard,DEN,RB Salzburg,UEFA Champions League,LM,Midfielder,21,90,1,47,44,83,93,35,59
Mauro Arambarri,URU,Getafe,Spanish La Liga,CM,Midfielder,29,2661,1,87,43,30,15,43,41
Mauro Icardi,ARG,Galatasaray,UEFA Europa League,AM,Forward,31,277,1,61,61,59,30,25,53
Mauro Júnior,BRA,PSV Eindhoven,UEFA Champions League,LB,Defender,25,828,1,38,75,60,62,61,59
Max Aarons,ENG,"Bournemouth, Valencia","English Premier League, Spanish La Liga",RB,Defender,25,206,1,39,38,65,64,65,60
Max Bruns,NED,Twente,UEFA Europa League,CB,Defender,22,505,1,26,36,46,46,40,40
Max Dean,ENG,Gent,UEFA Europa Conference League,AM,Forward,20,189,1,46,56,62,52,51,53
Max Geschwill,GER,Holstein Kiel,German Bundesliga,CB,Defender,23,1282,1,75,59,53,31,60,55
Max Johnston,SCO,Sturm Graz,UEFA Champions League,RB,Defender,20,348,1,39,36,32,29,20,28
Max Kilman,ENG,West Ham,English Premier League,CB,Defender,28,3348,1,30,49,53,44,47,45
Max Meyer,GER,APOEL,UEFA Europa Conference League,AM,Midfielder,29,90,1,58,31,42,35,12,31
Max Moerstedt,GER,Hoffenheim,"German Bundesliga, UEFA Europa League",AM,Forward,0,864,1,44,50,39,24,50,42
Max Oyedele,POL,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,20,344,1,27,41,38,23,72,45
Max Rosenfelder,GER,Freiburg,German Bundesliga,RB,Defender,22,1249,1,71,47,37,52,49,50
Maxence Caqueret,FRA,"Como, Lyon","French Ligue 1, Italian Serie A, UEFA Europa League",AM,Midfielder,25,1845,1,65,70,76,70,62,68
Maxence Lacroix,FRA,Crystal Palace,English Premier League,CB,Defender,25,3116,1,45,54,32,24,63,46
Maxim De Cuyper,BEL,Club Brugge,UEFA Champions League,LB,Defender,24,1079,1,86,74,66,55,53,62
Maxim Dekker,NED,AZ Alkmaar,UEFA Europa League,CB,Defender,20,263,1,28,31,56,46,9,30
Maxim Leitsch,GER,Mainz 05,German Bundesliga,CB,Defender,26,674,1,54,36,50,37,57,50
Maxim Potîrniche,MDA,Petrocub,UEFA Europa Conference League,CB,Defender,35,360,1,42,21,31,7,30,27
Maxime Bernauer,FRA,"Dinamo Zagreb, Saint-Étienne","French Ligue 1, UEFA Champions League",CB,Defender,26,1185,1,34,37,54,39,44,43
Maximilian Arnold,GER,Wolfsburg,German Bundesliga,CM,Midfielder,30,2356,1,78,58,70,39,43,54
Maximilian Bauer,GER,Augsburg,German Bundesliga,CB,Defender,24,658,1,34,25,55,35,50,44
Maximilian Beier,GER,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,22,2207,1,61,59,40,32,61,52
Maximilian Breunig,GER,Heidenheim,"German Bundesliga, UEFA Europa Conference League",AM,Forward,24,571,1,32,29,37,27,56,33
Maximilian Eggestein,GER,Freiburg,German Bundesliga,DM,Midfielder,28,2845,1,61,41,55,39,54,50
Maximilian Entrup,AUT,LASK,UEFA Europa Conference League,AM,Forward,27,315,1,31,59,40,26,35,40
Maximilian Hofmann,AUT,Rapid Wien,UEFA Europa Conference League,AM,Forward,31,9,1,31,12,30,38,19,26
Maximilian Mittelstädt,GER,Stuttgart,"German Bundesliga, UEFA Champions League",LB,Defender,28,3173,1,59,90,83,87,74,77
Maximilian Philipp,GER,Freiburg,German Bundesliga,AM,Forward,30,17,1,44,12,20,35,8,27
Maximilian Wittek,GER,Bochum,German Bundesliga,LB,Defender,29,2706,1,46,79,64,57,54,57
Maximiliano Araújo,URU,Sporting CP,UEFA Champions League,WB,Midfielder,25,624,1,67,61,57,74,61,64
Maximiliano Caufriez,BEL,Valencia,Spanish La Liga,CB,Defender,27,90,1,39,16,14,3,42,26
Maxwel Cornet,CIV,"Genoa, Southampton","English Premier League, Italian Serie A",RW,Forward,28,318,1,77,55,41,48,73,59
Mayckel Lahdo,SWE,AZ Alkmaar,UEFA Europa League,LW,Forward,22,426,1,22,63,60,62,51,50
Mbwana Samatta,TAN,PAOK,UEFA Europa League,AM,Forward,32,114,1,86,13,24,20,36,39
Medon Berisha,ALB,Lecce,Italian Serie A,AM,Midfielder,21,716,1,44,66,71,62,44,56
Mees Hilgers,IDN,Twente,UEFA Europa League,CB,Defender,23,592,1,28,28,32,46,50,41
Mees de Wit,NED,AZ Alkmaar,UEFA Europa League,LB,Defender,26,210,1,32,61,47,68,34,45
Mehdi Taremi,IRN,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,32,1539,1,26,65,53,28,44,44
Melayro Bogarde,NED,LASK,UEFA Europa Conference League,DM,Midfielder,22,328,1,35,24,46,50,48,43
Melvin Bard,FRA,Nice,"French Ligue 1, UEFA Europa League",CB,Defender,24,2256,1,68,86,57,72,69,68
Melvin Persson,SWE,Djurgården,UEFA Europa Conference League,CM,Midfielder,18,10,1,34,11,14,19,27,22
Merchas Doski,IRQ,Viktoria Plzeň,UEFA Europa League,LB,Defender,25,48,1,39,29,28,52,40,39
Mergim Berisha,GER,"Augsburg, Hoffenheim","German Bundesliga, UEFA Europa League",AM,Forward,26,515,1,46,49,34,19,33,39
Merlin Röhl,GER,Freiburg,German Bundesliga,AM,Forward,22,965,1,26,43,46,41,67,40
Mert Kömür,GER,Augsburg,German Bundesliga,AM,Forward,19,654,1,69,53,46,62,50,58
Mert Müldür,TUR,Fenerbahçe,UEFA Europa League,LB,Defender,25,716,1,35,75,62,64,74,64
Mert Yandaş,TUR,Fenerbahçe,UEFA Europa League,CM,Midfielder,30,144,1,23,57,74,71,26,48
Meschak Elia,COD,"Nantes, Young Boys","French Ligue 1, UEFA Champions League",AM,Forward,27,312,1,38,40,49,61,63,46
Metehan Baltacı,TUR,Galatasaray,UEFA Europa League,CB,Defender,22,200,1,39,36,69,72,83,69
Mexx Meerdink,NED,AZ Alkmaar,UEFA Europa League,AM,Forward,21,168,1,33,42,57,62,42,46
Michael Amir Murillo,PAN,Marseille,French Ligue 1,CB,Defender,29,2437,1,52,75,79,75,51,63
Michael Baidoo,GHA,Elfsborg,UEFA Europa League,AM,Forward,25,465,1,39,31,45,20,55,35
Michael Folorunsho,ITA,"Fiorentina, Napoli","Italian Serie A, UEFA Europa Conference League",CM,Midfielder,27,936,1,32,56,34,49,58,48
Michael Golding,ENG,Leicester City,English Premier League,AM,Forward,18,1,1,31,12,14,3,8,16
Michael Gregoritsch,AUT,Freiburg,German Bundesliga,AM,Forward,31,639,1,66,47,42,18,39,46
Michael Kayode,ITA,"Brentford, Fiorentina","English Premier League, Italian Serie A, UEFA Europa Conference League",RB,Defender,20,1011,1,35,81,53,63,57,56
Michael Keane,ENG,Everton,English Premier League,CB,Defender,32,1049,1,94,27,24,11,42,38
Michael Noonan,IRL,Shamrock Rov,UEFA Europa Conference League,AM,Forward,16,201,1,67,17,15,26,23,33
Michael Olise,FRA,Bayern Munich,"German Bundesliga, UEFA Champions League",RW,Forward,23,3361,1,82,95,86,94,57,87
Michael Svoboda,AUT,Venezia,Italian Serie A,CB,Defender,26,1314,1,78,56,52,54,62,60
Michail Antonio,JAM,West Ham,English Premier League,AM,Forward,34,836,1,32,57,39,42,29,42
Michal Sadílek,CZE,Twente,UEFA Europa League,DM,Midfielder,25,454,1,23,35,46,34,57,43
Michal Sáček,CZE,Jagiellonia,UEFA Europa Conference League,RB,Defender,28,578,1,42,59,78,82,76,72
Michal Tomič,SVK,Bodø/Glimt,UEFA Europa League,RB,Defender,25,45,1,39,16,32,56,71,52
Michał Skóraś,POL,Club Brugge,UEFA Champions League,AM,Forward,25,121,1,32,28,67,41,72,41
Michel Aebischer,SUI,Bologna,"Italian Serie A, UEFA Champions League",DM,Midfielder,28,753,1,48,46,64,58,50,54
Michel Ndary Adopo,FRA,Cagliari,Italian Serie A,CM,Midfielder,24,2409,1,52,47,46,28,50,45
Michel Vlap,NED,Twente,UEFA Europa League,DM,Midfielder,27,765,1,76,67,72,63,66,68
Michy Batshuayi,BEL,"Eint Frankfurt, Galatasaray","German Bundesliga, UEFA Europa League",AM,Forward,31,543,1,74,29,40,27,33,44
Mickael Nade,FRA,Saint-Étienne,French Ligue 1,CB,Defender,26,2216,1,65,44,51,43,72,59
Micky van de Ven,NED,Tottenham,"English Premier League, UEFA Europa League",CB,Defender,24,1660,1,36,51,69,59,40,50
Migouel Alfarela,FRA,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,27,69,1,21,42,39,51,25,35
Miguel,ESP,Leganés,Spanish La Liga,AM,Forward,25,1724,1,30,38,22,15,38,29
Miguel Almirón,PAR,Newcastle Utd,English Premier League,RW,Forward,30,157,1,35,61,69,61,45,54
Miguel Chaiwa,ZAM,Young Boys,UEFA Champions League,CM,Forward,20,41,1,31,12,65,72,58,40
Miguel Gutiérrez,ESP,Girona,"Spanish La Liga, UEFA Champions League",LB,Defender,23,2998,1,76,90,60,72,35,57
Miguel Maga,POR,Vitória,UEFA Europa Conference League,LB,Defender,22,222,1,26,54,49,59,72,57
Miha Zajc,SVN,Toulouse,French Ligue 1,CM,Midfielder,30,262,1,44,58,76,80,54,63
Mihai Lixandru,ROU,FCSB,UEFA Europa League,DM,Midfielder,23,134,1,34,40,53,28,31,36
Mihai Popescu,ROU,FCSB,UEFA Europa League,CB,Defender,31,957,1,32,33,26,34,71,47
Mihai Toma,ROU,FCSB,UEFA Europa League,AM,Forward,18,79,1,33,20,32,26,42,28
Mihail Lupan,MDA,Petrocub,UEFA Europa Conference League,AM,Forward,20,282,1,25,27,27,16,51,26
Mihailo Ristić,SRB,Celta Vigo,Spanish La Liga,LM,Midfielder,29,429,1,37,40,42,57,40,43
Mihailo Stevanovic,SRB,St. Gallen,UEFA Europa Conference League,CM,Midfielder,22,323,1,43,42,58,45,71,56
Mihajlo Banjac,SRB,TSC,UEFA Europa Conference League,RM,Forward,25,387,1,34,40,81,69,79,53
Mika Biereth,DEN,"Monaco, Sturm Graz","French Ligue 1, UEFA Champions League",AM,Forward,22,1780,1,82,52,37,20,36,52
Mika Godts,BEL,Ajax,UEFA Europa League,LW,Forward,19,588,1,77,64,45,60,53,63
Mika Mármol,ESP,Las Palmas,Spanish La Liga,LB,Defender,23,2399,1,32,58,62,55,56,54
Mikael Ellertsson,ISL,Venezia,Italian Serie A,WB,Midfielder,23,2470,1,63,49,24,27,40,38
Mikayil Ngor Faye,SEN,Rennes,French Ligue 1,CB,Defender,20,688,1,44,39,65,72,72,65
Mikel Jauregizar,ESP,Athletic Club,"Spanish La Liga, UEFA Europa League",DM,Midfielder,21,3068,1,69,53,60,42,71,60
Mikel Johnsen,DEN,Midtjylland,UEFA Europa League,LW,Forward,18,276,1,26,71,67,77,37,56
Mikel Merino,ESP,Arsenal,"English Premier League, UEFA Champions League",LM,Midfielder,28,2403,1,90,71,42,32,56,55
Mikel Oyarzabal,ESP,Real Sociedad,"Spanish La Liga, UEFA Europa League",AM,Forward,28,2979,1,48,46,33,24,42,40
Mikel Vesga,ESP,Athletic Club,"Spanish La Liga, UEFA Europa League",DM,Midfielder,31,1109,1,24,50,67,47,70,56
Mikel Villanueva,VEN,Vitória,UEFA Europa Conference League,CB,Defender,31,360,1,30,52,71,44,35,44
Mikey Moore,ENG,Tottenham,"English Premier League, UEFA Europa League",LW,Forward,17,674,1,53,64,53,80,26,59
Miki,ESP,Jagiellonia,UEFA Europa Conference League,RW,Forward,28,480,1,25,40,47,37,61,38
Mikita Dziemčanka,BLR,Dinamo Minsk,UEFA Europa Conference League,AM,Midfielder,22,486,1,40,37,44,39,57,46
Mikkel Damsgaard,DEN,Brentford,English Premier League,AM,Forward,24,2911,1,35,77,83,71,78,65
Mikkel Kaufmann,DEN,Heidenheim,"German Bundesliga, UEFA Europa Conference League",AM,Forward,23,641,1,23,43,41,27,66,35
Mikuláš Konečný,CZE,Slavia Prague,UEFA Europa League,CB,Defender,18,141,1,39,66,42,37,59,49
Milan Badelj,CRO,Genoa,Italian Serie A,CM,Midfielder,36,1472,1,60,42,62,38,48,50
Milan Havel,CZE,Viktoria Plzeň,UEFA Europa League,WB,Midfielder,30,538,1,80,46,25,19,49,42
Milan Radin,SRB,TSC,UEFA Europa Conference League,CM,Midfielder,33,630,1,30,66,75,69,49,58
Milan Rodić,SRB,Red Star,UEFA Champions League,CB,Defender,33,91,1,39,16,14,11,65,37
