Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Gustavinho,BRA,Midfielder,RB Bragantino,21.0,2004,8,1,201,38,72,84,45
Gustavo,BRA,Goalkeeper,Juventude,32.0,1993,10,10,855,50,49,46,68
Gustavo Aguilar,PAR,Forward,py Libertad,25.0,1999,6,2,287,73,24,25,64
Gustavo Caballero,PAR,Defender,Santos,23.0,2001,1,0,45,41,31,33,26
Gustavo Caraballo,USA,Forward,Orlando City,16.0,2008,5,0,17,32,88,65,32
Gustavo Cuellar,COL,Midfielder,Grêmio,32.0,1992,2,1,85,34,22,26,57
Gustavo Dulanto,PER,Defender,pe Universitario,29.0,1995,1,0,15,36,24,12,28
Gustavo Fernández,ARG,Forward,Deportivo Riestra,34.0,1990,2,1,74,31,67,41,32
Gustavo González,VEN,Midfielder,ve Carabobo,29.0,1996,6,6,540,45,36,61,34
Gustavo Gómez,PAR,Defender,Palmeiras,32.0,3986,16,16,1429,42,33,30,50
Gustavo Henrique,BRA,Defender,Corinthians,32.0,1993,5,5,450,46,34,28,70
Gustavo Maia,BRA,Forward,Sport Recife,24.0,2001,1,0,17,49,21,84,16
Gustavo Mancha,BRA,Defender,Fortaleza,21.0,4008,14,14,1204,49,46,55,49
Gustavo Marques,BRA,Defender,RB Bragantino,23.0,2001,2,1,95,36,29,19,64
Gustavo Martins Santos,BRA,Defender,Grêmio,22.0,2002,7,6,475,80,27,41,71
Gustavo Mendoza,BOL,Midfielder,bo San Antonio Bulo Bulo,21.0,2004,5,3,202,34,19,38,54
Gustavo Mosquito,BRA,Forward,Vitória,27.0,1997,10,6,480,39,70,65,35
Gustavo Prado,BRA,Forward,Internacional,20.0,4010,12,3,389,70,53,86,54
Gustavo Scarpa,BRA,Forward,Atlético Mineiro,31.0,1994,15,14,1149,33,85,40,49
Gustavo Vallecilla,ECU,Defender,ec Barcelona,26.0,1999,6,6,540,39,25,34,35
Gustavo Velásquez,PAR,Defender,py Cerro Porteño,34.0,1991,6,6,521,47,60,42,65
Guzmán Rodríguez,URU,Defender,RB Bragantino,25.0,2000,14,14,1260,72,30,38,39
Hamady Diop,SEN,Defender,San Diego FC,23.0,2002,7,0,196,50,62,67,50
Hannes Wolf,AUT,Forward,NYCFC,26.0,1999,23,22,1873,71,71,72,61
Hany Mukhtar,GER,Forward,Nashville SC,30.0,1995,25,25,2204,80,85,68,34
Harbor Miller,USA,Defender,LA Galaxy,18.0,2007,4,3,244,39,44,62,32
Harlen Castillo,COL,Goalkeeper,co Nacional,31.0,1993,1,1,90,53,76,46,40
Harold Osorio,SLV,Midfielder,Chicago Fire,21.0,2003,1,0,1,34,13,9,28
Hassani Dotson,USA,Midfielder,Minnesota Utd,27.0,1997,5,5,373,80,53,36,53
Hennadii Synchuk,UKR,Forward,CF Montréal,19.0,2006,7,4,323,42,62,93,64
Henrique,BRA,Forward,São Paulo,18.0,4012,2,0,31,32,35,82,18
Henry Caparó,PER,Midfielder,pe Sporting Cristal,20.0,2005,3,0,41,39,77,45,29
Henry Kessler,USA,Defender,St. Louis,27.0,1998,11,9,868,37,40,23,54
Henry Mosquera,COL,Forward,RB Bragantino,23.0,2001,10,6,507,41,62,92,52
Henry Wingo,USA,Defender,Toronto FC,29.0,1995,6,5,278,36,28,55,46
Hernesto Caballero,PAR,Midfielder,py Libertad,34.0,1991,6,6,495,41,25,44,54
Hernán Barcos,ARG,Forward,pe Alianza Lima,41.0,1984,6,2,226,63,56,31,48
Hernán De La Fuente,ARG,Defender,Huracán,28.0,1997,9,5,463,36,37,75,27
Hernán Galíndez,ECU,Goalkeeper,Huracán,38.0,1987,16,16,1440,50,67,46,38
Hernán Lopes,ARG,Defender,San Martín de San Juan,34.0,1991,4,3,324,36,53,26,67
Hernán López Muñoz,ARG,Forward,Arg Juniors,24.0,4000,8,4,323,41,61,72,71
Hernán Rodríguez,BOL,Forward,bo San Antonio Bulo Bulo,29.0,1996,4,0,90,42,20,31,74
Hirving Lozano,MEX,Forward,San Diego FC,30.0,1995,20,15,1309,78,84,84,48
Horacio Calcaterra,PER,Midfielder,pe Universitario,36.0,1989,1,1,63,34,28,30,28
Horacio Tijanovich,ARG,Forward,San Martín de San Juan,29.0,1996,11,6,521,65,45,55,66
Hosei Kijima,JPN,Forward,D.C. United,23.0,2002,25,18,1418,46,51,44,57
Huberth Sánchez,COL,Defender,bo San Antonio Bulo Bulo,27.0,1997,5,5,450,36,20,40,52
Hudson,BRA,Midfielder,Juventude,24.0,2001,3,3,207,34,24,39,28
Hugo,BRA,Defender,Corinthians,27.0,1997,3,2,154,54,49,70,60
Hugo Ancajima,PER,Midfielder,pe Universitario,27.0,1998,2,0,31,39,14,56,18
Hugo Benítez,PAR,Forward,py Olimpia,22.0,2003,4,2,187,66,37,12,30
Hugo Cuypers,BEL,Forward,Chicago Fire,28.0,1997,23,23,1934,81,45,35,63
Hugo Fernández,PAR,Forward,py Olimpia,27.0,1997,5,1,132,83,78,59,68
Hugo Lloris,FRA,Goalkeeper,LAFC,38.0,1986,20,20,1800,50,45,46,42
Hugo Martínez,PAR,Forward,py Libertad,25.0,2000,2,1,101,40,85,46,18
Hugo Moura,BRA,Midfielder,Vasco da Gama,27.0,1998,14,12,1129,46,46,28,41
Hugo Souza,BRA,Goalkeeper,Corinthians,26.0,1999,12,12,1080,50,49,46,38
Hulk,BRA,Forward,Atlético Mineiro,39.0,1986,14,13,1180,69,59,61,44
Hyan,BRA,Midfielder,Santos,21.0,2004,1,0,13,34,35,16,13
Hyoran,BRA,Forward,Sport Recife,32.0,1993,2,0,35,26,67,84,18
Héctor,ESP,Forward,Corinthians,29.0,1995,9,3,246,68,16,16,57
Héctor David Martínez,PAR,Defender,Inter Miami,27.0,1998,9,3,382,80,67,39,44
Héctor Fértoli,ARG,Forward,Tigre,30.0,1994,13,4,506,33,37,50,67
Héctor Villalba,PAR,Forward,uy Peñarol,31.0,1994,3,0,84,84,43,31,16
Hércules,BRA,Midfielder,Fluminense,24.0,2000,12,9,770,74,46,56,52
Iago,BRA,Midfielder,Bahia,28.0,1997,5,3,208,47,37,44,63
Ian Fray,USA,Defender,Inter Miami,22.0,2002,11,7,668,48,74,78,62
Ian Glavinovich,ARG,Defender,Philadelphia Union,23.0,2001,4,3,257,82,39,24,59
Ian Harkes,USA,Midfielder,SJ Earthquakes,30.0,1995,23,21,1724,74,74,48,38
Ian James,USA,Defender,Sporting KC,17.0,2008,3,1,136,36,18,38,40
Ian Murphy,USA,Defender,Colorado Rapids,25.0,2000,14,10,913,39,43,45,38
Ian Pilcher,USA,Defender,San Diego FC,22.0,2003,12,7,742,72,63,47,45
Ian Smith,USA,Midfielder,Portland Timbers,23.0,2002,13,6,630,68,50,64,42
Ian Subiabre,ARG,Forward,River Plate,18.0,4014,12,2,309,70,56,81,60
Ian Wisdom,PER,Midfielder,pe Sporting Cristal,19.0,2005,2,0,29,34,18,44,56
Idan Markovich,ISR,Forward,Charlotte,20.0,2004,21,10,1008,76,50,41,50
Ignacio Abraham,SYR,Midfielder,Banfield,27.0,1998,8,7,624,45,52,72,55
Ignacio Arce,ARG,Goalkeeper,Deportivo Riestra,33.0,1992,19,19,1710,53,78,61,75
Ignacio De Arruabarrena,URU,Goalkeeper,ec Barcelona,28.0,1997,2,1,144,50,43,46,53
Ignacio Fernández,ARG,Midfielder,River Plate,35.0,3980,11,5,452,82,93,70,41
Ignacio Galván,ARG,Defender,Atlé Tucumán,22.0,2002,3,3,186,36,19,71,82
Ignacio Guerrico,ARG,Defender,Aldosivi,27.0,1998,19,19,1683,44,82,65,73
Ignacio Laquintana,URU,Forward,RB Bragantino,26.0,1999,8,3,244,72,29,53,65
Ignacio Maestro Puch,ARG,Forward,Independiente,21.0,4006,9,2,314,31,47,47,53
Ignacio Miramon,ARG,Forward,Boca Juniors,22.0,2003,3,1,102,26,30,13,77
Ignacio Neira,URU,Midfielder,Tigre,27.0,1998,1,0,8,34,33,44,13
Ignacio Perruzzi,ARG,Midfielder,San Lorenzo,20.0,2005,4,4,359,43,26,13,67
Ignacio Pussetto,ARG,Forward,Independiente,29.0,1995,2,0,40,43,21,37,30
Ignacio Rodríguez,ARG,Midfielder,Racing Club,23.0,4004,15,7,760,44,69,79,39
Ignacio Russo,ARG,Forward,Tigre,24.0,2000,19,18,1480,70,35,38,42
Ignacio Schor,ARG,Forward,Platense,24.0,2000,17,0,333,37,49,86,69
Ignacio Sosa,URU,Midfielder,uy Peñarol,21.0,2003,6,6,508,48,50,72,67
Ignacio Tapia,ARG,Forward,Barracas Central,20.0,2004,1,0,7,26,12,6,16
Ignacio Vázquez,ARG,Defender,Platense,28.0,1997,19,19,1710,66,42,38,74
Ignatius Ganago,CMR,Forward,NE Revolution,26.0,1999,15,15,1244,54,44,42,64
Ignácio,BRA,Defender,Fluminense,28.0,1996,9,6,514,49,22,30,58
Igor,BRA,Midfielder,LAFC,22.0,2003,21,19,1651,41,56,44,46
Igor Cariús,BRA,Defender,Sport Recife,32.0,1993,12,12,969,54,74,64,68
Igor Coronado,BRA,Midfielder,Corinthians,32.0,1992,6,3,342,85,78,90,22
Igor Gomes,BRA,Forward,Atlético Mineiro,26.0,1999,13,5,464,56,77,42,55
Igor Jesus,BRA,Forward,Botafogo (RJ),24.0,4002,15,15,1324,71,41,42,48
Igor Rabello,BRA,Defender,Atlético Mineiro,30.0,1995,4,2,189,39,29,18,57
Igor Serrote,BRA,Defender,Grêmio,20.0,2005,7,6,512,39,53,48,84
Igor Vinícius de Souza,BRA,Defender,São Paulo,28.0,5991,7,4,315,53,78,80,40
Iker Muniain,ESP,Midfielder,San Lorenzo,32.0,1992,8,5,510,79,71,58,35
Ilay Feingold,ISR,Forward,NE Revolution,20.0,2004,21,18,1576,53,69,58,61
Ilie Sánchez,ESP,Midfielder,Austin,34.0,1990,19,14,1207,41,41,34,47
Imanol Machuca,MAS,Forward,Vélez Sarsfield,25.0,4000,12,6,571,52,75,83,57
Indiana Vassilev,USA,Midfielder,Philadelphia Union,24.0,2001,24,16,1511,74,69,75,36
Innocent Dje,CIV,Midfielder,Chicago Fire,22.0,2003,11,2,387,35,36,30,64
Irven Ávila,PER,Forward,pe Sporting Cristal,35.0,1990,6,3,257,30,23,22,54
Isaac,BRA,Defender,Atlético Mineiro,21.0,2004,1,0,6,36,18,12,13
Isaiah Parente,USA,Midfielder,LA Galaxy,25.0,2000,19,7,872,40,58,54,50
Isaque,BRA,Midfielder,Fluminense,18.0,2007,1,0,22,40,36,27,73
Isaías Andrada,ARG,Midfielder,Vélez Sarsfield,22.0,2003,4,1,165,39,81,61,42
Isidro Pitta,PAR,Forward,RB Bragantino,25.0,1999,14,4,517,82,65,56,27
Ismael Sosa,ARG,Forward,Arg Juniors,38.0,1987,14,3,409,40,74,44,53
Israel Poblete,CHI,Forward,cl U de Chile,30.0,1995,6,4,366,56,46,34,64
Iuri Tavares,CPV,Forward,Charlotte,24.0,2001,5,0,24,31,42,44,47
Iury de Castilho,BRA,Forward,Mirassol,29.0,1995,9,6,499,54,36,28,65
Ivan Leguizamon,PAR,Forward,py Olimpia,23.0,2002,6,6,468,67,42,76,68
Ivo Mammini,ARG,Forward,Gimnasia–LP,22.0,2003,9,1,199,27,22,33,50
Iván Angulo,COL,Forward,Orlando City,26.0,1999,25,23,1754,35,81,72,56
Iván Franco,PAR,Forward,py Libertad,25.0,2000,3,3,219,68,31,46,63
Iván Gómez,ARG,Midfielder,Cen. Córdoba–SdE,28.0,3994,18,17,1323,70,64,46,55
Iván Marcone,ARG,Midfielder,Independiente,35.0,1990,18,16,1395,36,46,54,44
Iván Morales Bravo,CHI,Forward,Sarmiento,26.0,1999,17,11,1108,47,29,53,28
Iván Pillud,ARG,Defender,Cen. Córdoba–SdE,39.0,3972,7,6,470,38,47,71,48
Iván Ramírez,PAR,Defender,py Libertad,30.0,1994,5,5,450,84,72,60,58
Iván Román,CHI,Defender,Atlético Mineiro,19.0,2006,2,1,92,36,34,29,46
Iván Tapia,ARG,Midfielder,Barracas Central,26.0,1998,17,17,1190,71,57,23,24
Iván Villalba,PAR,Defender,Ind. Rivadavia,30.0,1995,17,17,1450,66,34,25,45
Jabes Saralegui,ARG,Forward,Tigre,22.0,2003,17,15,1203,50,59,32,58
Jacen Russell-Rowe,CAN,Forward,Columbus Crew,22.0,2002,25,18,1555,72,55,44,35
Jack Elliott,ENG,Defender,Chicago Fire,29.0,1995,23,23,2038,70,56,35,48
Jack Maher,USA,Defender,Nashville SC,25.0,1999,23,22,1953,40,29,30,35
Jack McGlynn,USA,Forward,Houston Dynamo,22.0,2003,19,19,1683,58,92,60,51
Jack Neeley,USA,Defender,Charlotte,20.0,2005,1,0,3,36,16,12,55
Jack Skahan,USA,Midfielder,SJ Earthquakes,27.0,1998,3,0,39,34,70,57,28
Jackson Castro,USA,Midfielder,Vancouver W'caps,22.0,2002,1,0,1,34,31,29,13
Jackson Hopkins,USA,Midfielder,D.C. United,21.0,2004,9,3,238,47,47,60,25
Jackson Ragen,USA,Defender,Seattle Sounders,26.0,1998,15,14,1196,49,69,45,42
Jackson Travis,USA,Defender,Colorado Rapids,21.0,2004,9,9,675,46,49,65,47
Jackson Yueill,USA,Forward,NE Revolution,28.0,1997,8,5,472,27,37,26,41
Jacob Bartlett,USA,Midfielder,Sporting KC,19.0,2005,20,20,1591,35,43,24,40
Jacob Murrell,USA,Forward,D.C. United,21.0,2004,19,7,787,49,37,27,48
Jacob Shaffelburg,CAN,Forward,Nashville SC,25.0,1999,14,6,603,58,67,60,46
Jadson,BRA,Midfielder,Juventude,31.0,1993,14,14,1251,42,46,34,39
Jahkeele Marshall-Rutty,CAN,Defender,Charlotte,21.0,4008,21,15,1427,47,64,80,50
Jaime Báez,URU,Forward,uy Peñarol,30.0,1995,5,5,357,36,55,54,58
Jaime Peralta,COL,Forward,San Lorenzo,20.0,2005,5,0,101,75,22,28,55
Jair,BRA,Midfielder,Vasco da Gama,30.0,1994,7,4,351,35,44,50,65
Jair Paula,BRA,Defender,Botafogo (RJ),20.0,4010,16,16,1376,44,61,37,48
Jairo Concha,PER,Midfielder,pe Universitario,26.0,1999,6,5,397,78,85,57,72
Jairo Quinteros,BOL,Defender,bo Bolívar,24.0,2001,2,1,109,36,37,19,57
Jake Davis,USA,Midfielder,Sporting KC,23.0,2002,18,11,1115,47,76,80,54
Jake Girdwood-Reich,AUS,Midfielder,St. Louis,21.0,2004,9,5,490,36,27,28,61
Jakob Glesnes,NOR,Defender,Philadelphia Union,31.0,1994,23,22,1904,67,61,35,53
Jalen Neal,USA,Defender,CF Montréal,21.0,2003,9,8,640,77,34,25,63
Jamal Thiaré,SEN,Forward,Atlanta Utd,32.0,1993,20,3,486,74,38,21,31
Jamar Ricketts,USA,Midfielder,SJ Earthquakes,23.0,2001,11,9,671,71,66,81,51
Jamerson,BRA,Defender,Vitória,26.0,1998,12,12,1026,53,76,82,58
James Pantemis,CAN,Goalkeeper,Portland Timbers,28.0,1997,12,12,1080,53,56,46,52
Jaminton Campaz,COL,Forward,Rosario Central,25.0,2000,13,12,997,69,65,76,70
Jan Carlos Hurtado,VEN,Forward,Gimnasia–LP,25.0,2000,7,4,358,31,30,40,44
Janderson,BRA,Forward,Vitória,26.0,1999,11,9,729,46,26,44,50
Jandry Gómez,ECU,Forward,ec Barcelona,19.0,2006,5,1,123,31,69,91,53
Janner Corozo,ECU,Forward,ec Barcelona,29.0,1995,6,6,521,27,24,39,54
Jannes Horn,GER,Defender,St. Louis,28.0,1997,9,9,719,40,70,70,35
Jano Gordon,ARG,Defender,Vélez Sarsfield,21.0,4008,16,15,1233,44,70,69,72
Jansen Miller,USA,Defender,Sporting KC,23.0,2002,21,20,1845,48,48,43,53
Jardiel,BRA,Forward,Grêmio,20.0,2005,1,0,4,26,11,6,18
Jared Stroud,USA,Forward,D.C. United,29.0,1996,21,13,1059,34,66,42,55
Jason Shokalook,USA,Forward,Chicago Fire,22.0,2002,1,0,15,26,31,6,30
Jasper Löffelsend,GER,Defender,San Diego FC,27.0,1997,13,7,600,41,90,77,60
Javain Brown,JAM,Defender,Real Salt Lake,26.0,1999,3,3,194,52,34,43,61
Javairô Dilrosun,NED,Forward,LAFC,27.0,1998,6,6,429,75,59,68,31
Javier Burrai,ECU,Goalkeeper,Talleres,34.0,3980,5,4,405,50,51,46,49
Javier Cabrera,URU,Forward,uy Peñarol,33.0,1992,4,2,221,42,91,66,56
Javier Dominguez,PAR,Midfielder,py Olimpia,25.0,2000,6,5,461,46,66,60,66
Javier Marcelo Correa,ARG,Forward,cl Colo-Colo,32.0,1992,6,6,539,76,52,40,29
Javier Otero,VEN,Goalkeeper,Orlando City,22.0,2002,2,2,180,50,44,46,39
Javier Ruiz,ARG,Forward,Barracas Central,20.0,2004,14,13,988,55,70,67,49
Javier Urzúa,CHI,Midfielder,cl U de Chile,25.0,1999,6,2,279,51,68,88,31
Jayden Hibbert,JAM,Goalkeeper,Atlanta Utd,20.0,2004,1,1,90,50,52,58,40
Jayden Nelson,CAN,Forward,Vancouver W'caps,22.0,2002,15,11,885,60,79,86,56
Jayden Reid,USA,Defender,St. Louis,23.0,2001,8,5,452,38,56,74,55
Jaziel Orozco,USA,Defender,St. Louis,21.0,2004,4,4,359,40,68,72,57
Jean Arroyo,ECU,Midfielder,ec Independiente,21.0,2003,3,1,110,49,21,87,70
Jean Carlos Vicente,BRA,Forward,Juventude,33.0,1992,7,2,203,32,57,38,57
Jean Castillo,VEN,Forward,ve Dep Táchira,22.0,2002,4,0,61,32,74,94,62
Jean Lucas,BRA,Midfielder,Bahia,27.0,3996,19,18,1458,83,57,80,56
Jean Meneses,CHI,Forward,Vasco da Gama,32.0,1993,1,0,1,26,14,37,57
Jean-Claude Ngando,CMR,Forward,Vancouver W'caps,25.0,1999,21,12,1169,53,86,62,56
Jeevan Badwal,CAN,Midfielder,Vancouver W'caps,19.0,2006,16,6,567,71,53,45,48
Jefferson Díaz,COL,Defender,Minnesota Utd,24.0,2000,21,18,1458,49,66,53,54
Jefferson Mena,COL,Defender,co CA Bucaramanga,36.0,1989,1,0,5,36,15,12,13
Jefferson Savarino,VEN,Forward,Botafogo (RJ),28.0,3992,13,12,991,64,85,47,26
Jeffinho,BRA,Midfielder,Botafogo (RJ),25.0,3998,6,2,173,39,78,87,31
Jeffrey Gal,USA,Goalkeeper,Chicago Fire,32.0,1993,7,6,591,50,43,46,45
Jefinho,BRA,Midfielder,Sport Recife,18.0,2006,1,0,23,34,17,65,30
Jeison Medina,COL,Forward,ec Independiente,30.0,1995,6,2,222,27,24,30,43
Jeison Palacios,COL,Defender,Nashville SC,31.0,1994,16,15,1303,68,36,36,62
Jemerson,BRA,Defender,Grêmio,32.0,1992,9,8,770,71,35,28,63
Jemmes,BRA,Defender,Mirassol,25.0,2000,15,15,1350,68,30,39,64
Jens Mathijsen,0,Defender,Willem II,0.0,0,5,1,124,36,16,27,65
Jeong Sangbin,KOR,Forward,Minnesota Utd,23.0,4004,16,3,381,27,35,38,35
Jeppe Tverskov,DEN,Midfielder,San Diego FC,32.0,1993,24,24,2141,64,84,54,69
Jeremias Merlo,0,Forward,Gimnasia–LP,0.0,0,4,3,234,34,25,66,52
Jeremy Ebobisse,USA,Forward,LAFC,28.0,1997,17,7,682,70,47,32,31
Jeremy Rafanello,USA,Midfielder,Philadelphia Union,25.0,2000,11,2,243,51,39,51,30
Jeremía Recoba,ITA,Forward,uy Nacional,21.0,2003,5,3,269,37,41,52,69
Jeremías Chavero,ARG,Forward,Lanús,19.0,2006,1,0,2,26,14,6,34
Jeremías Gallard,ARG,Forward,ar Talleres,21.0,2004,1,0,23,26,32,7,34
Jeremías Lucco,ARG,Midfielder,Belgrano,19.0,2005,2,0,52,34,13,55,30
Jeremías Lázaro,ARG,Forward,Instituto,21.0,2004,12,3,447,38,63,67,63
Jeremías Vallejos,ARG,Defender,Sarmiento,22.0,2003,8,6,491,40,43,62,72
Jerónimo Domina,ARG,Forward,Unión,19.0,2005,12,8,655,44,47,59,33
Jerónimo Mattar,ARG,Forward,Newell's OB,16.0,2008,1,0,1,26,11,6,16
Jesús Barea,ESP,Forward,Real Salt Lake,23.0,2002,9,1,239,39,30,28,56
Jesús Camargo,VEN,Goalkeeper,ve Dep Táchira,27.0,1997,6,6,540,50,43,63,72
Jesús Castillo,PER,Midfielder,pe Alianza Lima,29.0,1996,5,4,341,34,25,11,58
Jesús Daniel Bueno,VEN,Midfielder,Philadelphia Union,26.0,1999,13,7,565,75,61,38,64
Jesús Duarte,VEN,Forward,ve Dep Táchira,19.0,2005,4,1,144,36,18,72,25
Jesús Ferreira,USA,Forward,Seattle Sounders,24.0,2000,22,19,1481,59,73,45,56
Jesús Manuel Sagredo,BOL,Defender,bo Bolívar,31.0,1994,4,4,360,38,59,49,50
Jesús Pretell,PER,Midfielder,pe Sporting Cristal,26.0,1999,5,5,374,79,34,42,56
Jesús Quintero,VEN,Defender,ve Dep Táchira,24.0,2001,2,2,166,36,19,13,62
Jesús Trindade,URU,Midfielder,ec Barcelona,32.0,1993,5,3,242,46,53,49,35
Jhamir D'Arrigo,PER,Midfielder,pe Alianza Lima,25.0,1999,2,0,32,34,15,74,54
Jhegson Méndez,ECU,Midfielder,ec Independiente,28.0,1997,5,3,254,37,49,43,40
Jherson Mosquera,COL,Midfielder,Newell's OB,25.0,1999,2,2,135,34,18,44,59
Jhilmar Lora,PER,Defender,pe Sporting Cristal,24.0,2000,5,1,211,41,73,64,21
Jhoao Velásquez,PER,Defender,pe Alianza Lima,19.0,2005,4,1,115,36,17,12,37
Jhohan Romaña,COL,Defender,San Lorenzo,26.0,1998,18,18,1574,42,36,37,63
Jhon Arias,COL,Forward,Fluminense,27.0,1997,12,12,1079,48,89,81,54
Jhon Córdoba,COL,Forward,Instituto,25.0,2000,1,0,37,26,20,7,61
Jhon Rentería,COL,Midfielder,Sarmiento,19.0,2005,2,0,46,34,29,75,68
Jhon Vasquez,COL,Forward,co CA Bucaramanga,30.0,1995,5,0,126,31,70,74,68
Jhon Velásquez,BOL,Forward,bo Bolívar,22.0,2003,6,3,307,45,67,87,25
Jhonatan Candia,URU,Forward,Barracas Central,30.0,1995,17,14,1091,70,46,37,55
Jhonatan Jowjow,BRA,Forward,RB Bragantino,22.0,2002,16,16,1244,51,88,67,47
Jhonny Quiñónez,ECU,Midfielder,ec Barcelona,27.0,1998,4,2,173,46,26,56,55
Jhosuan Berríos,COL,Forward,ve Carabobo,28.0,1997,6,4,380,34,39,38,43
Jimer Fory,COL,Defender,Portland Timbers,23.0,2002,19,19,1589,46,70,78,60
Jimmy Maurer,USA,Goalkeeper,Houston Dynamo,36.0,1988,2,1,120,50,45,46,41
Joakim Nilsson,SWE,Midfielder,St. Louis,31.0,1994,6,2,133,37,54,30,48
Joan Castro,COL,Defender,co Nacional,28.0,1997,1,0,13,36,24,41,71
Joaquín Ardaiz,URU,Forward,Arg Juniors,26.0,3998,4,3,241,65,41,8,27
Joaquín Burgos,ARG,Forward,Estudiantes–LP,20.0,4008,13,7,575,66,73,70,64
Joaquín Correa,ARG,Midfielder,Botafogo (RJ),30.0,1994,4,2,172,53,76,76,30
Joaquín Fernández,ESP,Defender,Sporting KC,29.0,1996,16,15,1236,38,47,36,42
Joaquín García,ARG,Defender,Vélez Sarsfield,23.0,2001,1,1,33,41,86,70,10
Joaquín Gho,ARG,Midfielder,Arg Juniors,22.0,4006,17,14,1141,43,54,78,64
Joaquín Laso,ARG,Defender,Tigre,35.0,1990,16,16,1439,46,62,42,58
Joaquín Lavega,URU,Defender,Fluminense,20.0,2005,1,0,8,36,16,77,10
Joaquín Mosqueira,ARG,Midfielder,Talleres,20.0,4008,13,6,614,46,45,37,65
Joaquín Pereyra,ARG,Midfielder,Minnesota Utd,26.0,1998,24,21,1805,76,85,79,43
Joaquín Piquerez,URU,Defender,Palmeiras,26.0,3996,18,17,1557,82,90,76,39
Joaquín Plaza,ARG,Forward,Newell's OB,21.0,2004,2,1,73,31,26,20,28
Joaquín Pombo,ARG,Defender,Banfield,24.0,2001,13,13,1140,37,31,45,47
Joaquín Ruíz,ARG,Forward,Boca Juniors,19.0,2006,1,0,26,48,25,76,90
Joaquín Valiente,URU,Forward,ec Barcelona,24.0,2001,6,4,296,29,70,50,49
Joe Willis,USA,Goalkeeper,Nashville SC,36.0,1988,25,25,2250,50,46,58,63
Joel Godoy,ARG,Defender,Sarmiento,20.0,2005,10,10,866,46,41,71,36
Joel Medina,ARG,Midfielder,Independiente,18.0,2007,1,1,90,53,66,49,56
Joel Waterman,CAN,Defender,CF Montréal,29.0,1996,18,17,1437,39,71,58,47
Johan Carbonero,COL,Forward,Internacional,26.0,3998,9,6,482,66,67,81,32
John,BRA,Goalkeeper,Botafogo (RJ),29.0,3992,21,21,1890,50,51,56,79
John Kennedy,BRA,Forward,Fluminense,23.0,2002,3,1,75,26,20,23,26
John McCarthy,USA,Goalkeeper,LA Galaxy,33.0,1992,11,11,990,50,44,46,51
John Nelson,USA,Defender,LA Galaxy,27.0,1998,21,15,1290,44,56,62,42
John Pulskamp,USA,Goalkeeper,Sporting KC,24.0,2001,24,24,2160,50,56,54,44
Johnny Russell,SCO,Forward,Real Salt Lake,35.0,1990,7,3,247,84,54,62,65
Johnny Selemani,CAN,Midfielder,Vancouver W'caps,17.0,2008,1,0,27,55,15,66,13
Jon Bell,JAM,Defender,Seattle Sounders,27.0,1997,17,11,1066,38,47,40,51
Jon Gallagher,IRL,Midfielder,Austin,29.0,1996,23,18,1672,64,57,74,35
Jonatan Goitía,ARG,Midfielder,Deportivo Riestra,30.0,1994,17,14,1315,41,40,17,53
Jonathan,BRA,Defender,Cruzeiro,21.0,2004,6,4,286,39,43,20,48
Jonathan Bamba,CIV,Forward,Chicago Fire,29.0,1996,24,23,1745,58,83,74,49
Jonathan Bay,ARG,Defender,Platense,32.0,1993,6,6,481,40,56,54,58
Jonathan Bond,ENG,Goalkeeper,Houston Dynamo,32.0,1993,16,16,1440,50,52,69,51
Jonathan Calleri,ARG,Forward,São Paulo,31.0,3986,5,4,301,34,37,35,49
Jonathan David Gómez,ARG,Midfielder,Rosario Central,35.0,3978,6,1,121,34,36,52,34
Jonathan De Irastorza,ARG,Defender,Independiente,19.0,2005,1,1,86,41,76,51,13
Jonathan Dean,USA,Defender,Chicago Fire,28.0,1997,19,13,1105,45,73,73,39
Jonathan Dellarossa,ARG,Forward,Instituto,25.0,2000,8,1,169,40,56,42,30
Jonathan Galván,ARG,Midfielder,Cen. Córdoba–SdE,33.0,3984,20,20,1621,61,41,25,61
Jonathan Herrera,ARG,Forward,Deportivo Riestra,33.0,1991,17,17,1414,66,51,33,40
Jonathan Osorio,CAN,Midfielder,Toronto FC,33.0,1992,15,12,1148,75,51,50,34
Jonathan Perez,MEX,Forward,Nashville SC,22.0,2003,17,7,653,56,79,67,58
Jonathan Rodríguez,URU,Forward,Portland Timbers,32.0,1993,6,0,154,80,75,48,32
Jonathan Shore,USA,Midfielder,NYCFC,18.0,2007,23,14,1273,66,48,50,49
Jonathan Sirois,CAN,Goalkeeper,CF Montréal,24.0,2001,22,22,1980,50,44,59,45
Jonathan Torres,ARG,Forward,py Cerro Porteño,28.0,1996,5,5,422,75,46,16,32
Jonathan Villagra,CHI,Midfielder,cl Colo-Colo,24.0,2001,1,0,2,34,27,29,16
Jony,ARG,Forward,San Martín de San Juan,31.0,1994,8,1,193,31,59,68,40
Jonás Acevedo,ARG,Forward,Instituto,28.0,1997,13,8,751,52,64,48,70
Joran Gerbet,FRA,Midfielder,Orlando City,24.0,2001,15,10,907,37,45,31,66
Jordan Barrera,COL,Forward,Botafogo (RJ),19.0,2006,1,0,4,26,18,6,60
