Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Matěj Mikulenka,Sigma Olomouc,UEFA Europa Conference League,AM,Forward,NAN,21,6.9,155,3,2.3
Matheus Aiás,FC Noah,UEFA Europa Conference League,AM,Forward,BRA,28,15.6,164,4,3.9
Matheus Cunha,Manchester Utd,English Premier League,AM,Forward,BRA,26,64.4,759,11,5.85
Matheus Machado,Ludogorets,UEFA Europa League,AM,Forward,BRA,22,10.5,56,3,3.5
Matheus Nunes,Manchester City,"English Premier League, UEFA Champions League",RB,Defender,POR,27,93.7,1252,16,5.86
Matheus Reis,Sporting CP,UEFA Champions League,LB,Defender,BRA,30,10.6,31,3,3.53
Matheus Silva,Qarabağ,UEFA Champions League,RB,Defender,BRA,28,31.1,423,5,6.22
Mathias Honsak,Heidenheim,German Bundesliga,LM,Forward,AUT,28,39.1,576,10,3.91
Mathias Jensen,Brentford,English Premier League,AM,Midfielder,DEN,29,36.6,403,12,3.05
Mathias Jørgensen,Bodø/Glimt,UEFA Champions League,RW,Forward,DEN,25,3.2,59,2,1.6
Mathias Løvik,Parma,Italian Serie A,WB,Midfielder,NOR,21,26.9,470,8,3.36
Mathias Pereira Lage,St. Pauli,German Bundesliga,AM,Forward,POR,29,62.4,985,13,4.8
Mathias Rasmussen,Union SG,UEFA Champions League,CM,Midfielder,NOR,27,15.0,191,4,3.75
Mathias Rivas,AÉK Lárnaka,UEFA Europa Conference League,DM,Midfielder,ITA,20,4.9,26,2,2.45
Mathieu Cafaro,Paris FC,French Ligue 1,LM,Midfielder,FRA,28,13.1,123,6,2.18
Mathis Amougou,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,FRA,19,40.2,458,11,3.65
Mathis Jangeal,Paris S-G,French Ligue 1,RM,Midfielder,FRA,17,4.3,10,1,4.3
Mathis Saka,Toulouse,French Ligue 1,LM,Midfielder,FRA,18,1.4,8,1,1.4
Mathis Suray,Go Ahead Eag,UEFA Europa League,LW,Forward,BEL,24,18.7,411,5,3.74
Mathys De Carvalho,Lyon,"French Ligue 1, UEFA Europa League",DM,Midfielder,FRA,20,53.6,702,12,4.47
Mathys Tel,Tottenham,English Premier League,AM,Forward,FRA,20,24.3,269,10,2.43
Mathías Olivera,Napoli,"Italian Serie A, UEFA Champions League",LB,Defender,URU,28,57.2,683,13,4.4
Matias Fernandez-Pardo,Lille,"French Ligue 1, UEFA Europa League",LW,Forward,BEL,20,97.5,1125,17,5.74
Matias Garcia,Ħamrun Spartans FC,UEFA Europa Conference League,LM,Midfielder,MLT,29,6.0,116,2,3.0
Matias Moreno,Levante,Spanish La Liga,CB,Defender,ARG,22,39.6,782,10,3.96
Matisse Didden,Utrecht,UEFA Europa League,CB,Defender,BEL,24,5.4,98,2,2.7
Mats Deijl,Go Ahead Eag,UEFA Europa League,RB,Defender,NED,28,19.5,450,5,3.9
Mats Knoester,Aberdeen,UEFA Europa Conference League,CB,Defender,NED,27,15.5,360,4,3.88
Mats Wieffer,Brighton,English Premier League,RB,Defender,NED,26,74.8,1000,13,5.75
Matt Doherty,Wolves,English Premier League,CB,Defender,IRL,33,18.1,291,4,4.53
Matt Healy,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,CM,Midfielder,IRL,23,11.1,256,3,3.7
Matt O'Riley,"Brighton, Marseille","English Premier League, French Ligue 1, UEFA Champions League",AM,Forward,DEN,25,76.6,1088,18,4.26
Matte Smets,Genk,UEFA Europa League,CB,Defender,BEL,21,22.1,450,5,4.42
Matteo Bianchetti,Cremonese,Italian Serie A,CB,Defender,ITA,32,58.4,1133,14,4.17
Matteo Cancellieri,Lazio,Italian Serie A,RW,Forward,ITA,23,30.2,455,7,4.31
Matteo Darmian,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,ITA,35,3.2,29,2,1.6
Matteo Gabbia,Milan,Italian Serie A,CB,Defender,ITA,26,45.9,1170,13,3.53
Matteo Palma,Udinese,Italian Serie A,CB,Defender,GER,17,10.6,99,3,3.53
Matteo Perez Vinlöf,Dinamo Zagreb,UEFA Europa League,LB,Defender,SWE,19,8.5,135,2,4.25
Matteo Politano,Napoli,"Italian Serie A, UEFA Champions League",RM,Forward,ITA,32,92.1,1098,19,4.85
Matteo Prati,Cagliari,Italian Serie A,CM,Midfielder,ITA,21,44.0,935,14,3.14
Matteo Ruggeri,Atlético Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,ITA,23,71.5,824,14,5.11
Matthias Ginter,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,GER,31,73.0,1620,18,4.06
Matthias Seidl,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,AUT,24,17.5,191,3,5.83
Matthieu Udol,Lens,French Ligue 1,WB,Midfielder,FRA,29,75.3,1338,15,5.02
Matthijs de Ligt,Manchester Utd,English Premier League,CB,Defender,NED,26,51.5,1170,13,3.96
Matthis Abline,Nantes,French Ligue 1,LM,Forward,FRA,22,71.8,1159,15,4.79
Mattia Felici,Cagliari,Italian Serie A,LW,Midfielder,ITA,24,45.7,410,11,4.15
Mattia Viti,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,ITA,23,35.5,309,9,3.94
Mattia Zaccagni,Lazio,Italian Serie A,LW,Forward,ITA,30,62.3,1130,13,4.79
Mattias Svanberg,Wolfsburg,German Bundesliga,AM,Forward,SWE,26,41.8,518,12,3.48
Matty Cash,Aston Villa,"English Premier League, UEFA Europa League",RB,Defender,POL,28,89.1,1522,18,4.95
Mattéo Guendouzi,Lazio,Italian Serie A,RM,Midfielder,FRA,26,59.1,1068,12,4.92
Mattéo Tramoni,Pisa,Italian Serie A,AM,Forward,FRA,25,51.6,603,12,4.3
Matvii Ponomarenko,Dynamo Kyiv,UEFA Europa Conference League,LW,Forward,UKR,19,2.3,12,1,2.3
Matìas Soulé,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ARG,22,128.0,1348,19,6.74
Matías Vecino,Lazio,Italian Serie A,LM,Midfielder,URU,34,24.4,234,7,3.49
Matěj Hadaš,Sigma Olomouc,UEFA Europa Conference League,RB,Defender,CZE,22,9.2,180,2,4.6
Matěj Ryneš,Sparta Prague,UEFA Europa Conference League,LM,Midfielder,CZE,24,10.7,105,2,5.35
Matěj Vydra,Viktoria Plzeň,UEFA Europa League,AM,Forward,CZE,33,14.7,197,3,4.9
Maurice Malone,Sturm Graz,UEFA Europa League,AM,Forward,GER,25,17.6,305,5,3.52
Maurits Kjærgaard,RB Salzburg,UEFA Europa League,LM,Midfielder,DEN,22,14.6,268,4,3.65
Mauro Arambarri,Getafe,Spanish La Liga,CM,Midfielder,URU,30,50.6,1318,15,3.37
Mauro Icardi,Galatasaray,UEFA Champions League,AM,Forward,ARG,32,8.9,173,5,1.78
Mauro Júnior,PSV Eindhoven,UEFA Champions League,DM,Midfielder,BRA,26,22.7,360,4,5.68
Max Aarons,Rangers,UEFA Europa League,LB,Defender,ENG,25,15.8,223,3,5.27
Max Dowman,Arsenal,"English Premier League, UEFA Champions League",RW,Forward,ENG,15,12.5,47,3,4.17
Max Finkgräfe,RB Leipzig,German Bundesliga,LB,Defender,GER,21,7.2,25,2,3.6
Max Kilman,West Ham,English Premier League,CB,Defender,ENG,28,48.0,1174,14,3.43
Max Moerstedt,Hoffenheim,German Bundesliga,RW,Forward,GER,0,8.1,65,3,2.7
Max Moerstedt,Hoffenheim,German Bundesliga,AM,Forward,GER,19,12.0,115,6,2.0
Max Rosenfelder,Freiburg,"German Bundesliga, UEFA Europa League",RB,Defender,GER,22,27.1,257,9,3.01
Maxence Caqueret,Como,Italian Serie A,DM,Midfielder,FRA,25,58.2,531,11,5.29
Maxence Lacroix,Crystal Palace,"English Premier League, UEFA Europa Conference League",CB,Defender,FRA,25,82.0,1710,19,4.32
Maxim De Cuyper,Brighton,English Premier League,LB,Defender,BEL,24,58.6,703,13,4.51
Maxim Dekker,AZ Alkmaar,UEFA Europa Conference League,CB,Defender,NED,21,5.9,101,2,2.95
Maxim Leitsch,Mainz 05,German Bundesliga,CB,Defender,GER,27,12.8,163,3,4.27
Maxima Goffi,Lille,"French Ligue 1, UEFA Europa League",CB,Defender,FRA,17,11.0,129,2,5.5
Maxime Colin,Metz,French Ligue 1,CB,Defender,FRA,34,41.6,707,9,4.62
Maxime Estève,Burnley,English Premier League,CB,Defender,FRA,23,59.6,1341,15,3.97
Maxime Lopez,Paris FC,French Ligue 1,CM,Midfielder,FRA,28,72.7,1170,13,5.59
Maximilian Arnold,Wolfsburg,German Bundesliga,DM,Midfielder,GER,31,41.6,1080,12,3.47
Maximilian Beier,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,GER,23,72.2,883,15,4.81
Maximilian Eggestein,Freiburg,"German Bundesliga, UEFA Europa League",DM,Midfielder,GER,28,73.7,1598,18,4.09
Maximilian Mittelstädt,Stuttgart,"German Bundesliga, UEFA Europa League",LB,Defender,GER,28,99.6,1276,17,5.86
Maximiliano Araújo,Sporting CP,UEFA Champions League,LB,Defender,URU,25,26.0,419,5,5.2
Maxwel Cornet,Genoa,Italian Serie A,CB,Forward,CIV,29,11.0,75,3,3.67
Mayckel Lahdo,Nantes,French Ligue 1,RW,Forward,SWE,22,22.9,389,7,3.27
Mbwana Samatta,Le Havre,French Ligue 1,AM,Forward,TAN,32,38.1,613,10,3.81
Medon Berisha,Lecce,Italian Serie A,AM,Forward,ALB,22,66.2,861,12,5.52
Mees de Wit,AZ Alkmaar,UEFA Europa Conference League,LB,Defender,NED,27,23.3,298,4,5.82
Mehdi Léris,Pisa,Italian Serie A,WB,Midfielder,ALG,27,49.7,583,11,4.52
Mehdi Taremi,Olympiacos,UEFA Champions League,AM,Forward,IRN,33,15.4,167,5,3.08
Melle Meulensteen,Go Ahead Eag,UEFA Europa League,CB,Defender,NED,26,24.6,449,5,4.92
Melvin Bard,Nice,"French Ligue 1, UEFA Europa League",CB,Defender,FRA,25,94.7,1699,20,4.74
Memija Kerim,Zrinjski Mostar,UEFA Europa Conference League,LB,Defender,BIH,29,10.1,176,2,5.05
Merchas Doski,Viktoria Plzeň,UEFA Europa League,CB,Midfielder,IRQ,25,15.0,236,3,5.0
Merlin Hadzi,Ħamrun Spartans FC,UEFA Europa Conference League,RW,Forward,SUI,27,3.5,63,1,3.5
Merlin Röhl,"Everton, Freiburg","English Premier League, German Bundesliga",DM,Forward,GER,23,20.0,161,6,3.33
Mert Kömür,Augsburg,German Bundesliga,AM,Forward,GER,20,62.2,771,12,5.18
Mert Müldür,Fenerbahçe,UEFA Europa League,RB,Defender,TUR,26,5.7,15,1,5.7
Merveille Ndockyt,Rijeka,UEFA Europa Conference League,CM,Midfielder,CGO,27,6.4,87,2,3.2
Metinho,Basel,UEFA Europa League,CM,Midfielder,BRA,22,20.5,315,4,5.12
Mevlan Murati,Shkëndija 79,UEFA Europa Conference League,RW,Forward,MKD,31,0.0,2,1,0.0
Mexx Meerdink,AZ Alkmaar,UEFA Europa Conference League,AM,Forward,NED,22,3.7,63,1,3.7
Michael Ameyaw,Raków,UEFA Europa Conference League,RB,Defender,POL,25,20.1,341,4,5.03
Michael Amir Murillo,Marseille,"French Ligue 1, UEFA Champions League",RB,Defender,PAN,29,69.8,943,16,4.36
Michael Folorunsho,Cagliari,Italian Serie A,CM,Midfielder,ITA,27,52.1,1155,14,3.72
Michael Kayode,Brentford,English Premier League,RB,Defender,ITA,21,72.3,1297,15,4.82
Michael Keane,Everton,English Premier League,CB,Defender,ENG,32,54.4,1234,14,3.89
Michael Noonan,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,AM,Forward,IRL,17,3.2,62,3,1.07
Michael Olise,Bayern Munich,"German Bundesliga, UEFA Champions League",RW,Forward,FRA,23,143.6,1416,18,7.98
Michal Beran,Sigma Olomouc,UEFA Europa Conference League,DM,Midfielder,CZE,25,20.2,360,4,5.05
Michal Sadílek,Slavia Prague,UEFA Champions League,AM,Midfielder,CZE,26,18.7,344,5,3.74
Michał Gurgul,Lech Poznań,UEFA Europa Conference League,LB,Defender,POL,19,14.8,270,3,4.93
Michel Aebischer,Pisa,Italian Serie A,CM,Midfielder,SUI,28,57.0,980,12,4.75
Michel Mboula,Metz,French Ligue 1,CB,Defender,GAB,22,13.4,175,3,4.47
Michel Ndary Adopo,Cagliari,Italian Serie A,CM,Midfielder,FRA,25,50.4,1048,14,3.6
Michel-Ange Balikwisha,Celtic,UEFA Europa League,LW,Forward,BEL,24,8.7,43,3,2.9
Michele Collocolo,Cremonese,Italian Serie A,CM,Midfielder,ITA,25,11.3,285,4,2.82
Michy Batshuayi,Eint Frankfurt,"German Bundesliga, UEFA Champions League",AM,Forward,BEL,32,22.0,168,8,2.75
Micky van de Ven,Tottenham,"English Premier League, UEFA Champions League",CB,Defender,NED,24,81.1,1699,19,4.27
Miguel Gutiérrez,Napoli,"Italian Serie A, UEFA Champions League",LB,Defender,ESP,24,37.1,499,10,3.71
Miguel Rodríguez,Utrecht,UEFA Europa League,RW,Forward,ESP,22,20.8,421,5,4.16
Miguel Román,Celta Vigo,"Spanish La Liga, UEFA Europa League",CM,Midfielder,ESP,22,38.8,590,10,3.88
Miguel Ángel Rubio,Espanyol,Spanish La Liga,CB,Defender,ESP,27,12.8,137,5,2.56
Miguel Ángel Sierra,Sevilla,Spanish La Liga,LW,Forward,ESP,21,2.8,12,1,2.8
Miha Zajc,Dinamo Zagreb,UEFA Europa League,CM,Midfielder,SVN,31,25.7,391,5,5.14
Mihai Lixandru,FCSB,UEFA Europa League,DM,Midfielder,ROU,24,11.5,151,3,3.83
Mihai Popescu,FCSB,UEFA Europa League,CB,Defender,ROU,32,7.0,180,2,3.5
Mihailo Ristić,Celta Vigo,"Spanish La Liga, UEFA Europa League",CB,Defender,SRB,30,30.1,431,6,5.02
Mijat Gaćinović,AEK Athens,UEFA Europa Conference League,LB,Defender,SRB,30,17.3,196,4,4.32
Mika Biereth,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,DEN,22,63.4,840,19,3.34
Mika Godts,Ajax,UEFA Champions League,LW,Forward,BEL,20,26.1,385,5,5.22
Mikael Ellertsson,Genoa,Italian Serie A,RW,Forward,ISL,23,36.6,904,13,2.82
Mikael Ishak,Lech Poznań,UEFA Europa Conference League,AM,Forward,SWE,32,13.5,244,4,3.38
Mikayil Ngor Faye,"Cremonese, Rennes","French Ligue 1, Italian Serie A",CB,Defender,SEN,21,20.1,211,6,3.35
Mike Arthur,KF Drita,UEFA Europa Conference League,RM,Midfielder,GHA,18,0.2,1,1,0.2
Mike Eerdhuijzen,Utrecht,UEFA Europa League,CB,Defender,NED,25,4.3,2,1,4.3
Mike van der Hoorn,Utrecht,UEFA Europa League,CB,Defender,NED,33,21.9,352,5,4.38
Mikel Gogorza,Midtjylland,UEFA Europa League,LW,Forward,DEN,19,10.3,103,2,5.15
Mikel Goti,Real Sociedad,Spanish La Liga,AM,Forward,ESP,23,13.1,76,4,3.28
Mikel Jauregizar,Athletic Club,"Spanish La Liga, UEFA Champions League",DM,Midfielder,ESP,22,95.3,1696,21,4.54
Mikel Krüger-Johnsen,Midtjylland,UEFA Europa League,AM,Forward,DEN,19,0.0,19,1,0.0
Mikel Merino,Arsenal,"English Premier League, UEFA Champions League",AM,Midfielder,ESP,29,79.0,1064,19,4.16
Mikel Oyarzabal,Real Sociedad,Spanish La Liga,AM,Forward,ESP,28,81.2,1138,13,6.25
Mikel Vesga,Athletic Club,"Spanish La Liga, UEFA Champions League",DM,Midfielder,ESP,32,47.6,427,15,3.17
Mikey Moore,Rangers,UEFA Europa League,RW,Forward,ENG,18,17.6,172,4,4.4
Mikkel Damsgaard,Brentford,English Premier League,AM,Forward,DEN,25,75.5,975,13,5.81
Mikkel Kaufmann,Heidenheim,German Bundesliga,AM,Forward,DEN,24,22.3,362,7,3.19
Mikkel Rygaard Jensen,Häcken,UEFA Europa Conference League,AM,Forward,DEN,34,25.6,344,4,6.4
Milan Havel,Viktoria Plzeň,UEFA Europa League,RB,Defender,CZE,31,7.9,53,4,1.98
Milan Mbeng,Shelbourne FC,UEFA Europa Conference League,RB,Defender,FRA,23,17.6,436,5,3.52
Milan Smit,Go Ahead Eag,UEFA Europa League,AM,Forward,NED,22,14.0,404,5,2.8
Milan Đurić,Parma,Italian Serie A,AM,Forward,BIH,35,13.7,51,8,1.71
Milan Škriniar,Fenerbahçe,UEFA Europa League,CB,Defender,SVK,30,25.0,450,5,5.0
Mileta Rajovic,Legia Warsaw,UEFA Europa Conference League,AM,Forward,DEN,26,7.8,157,4,1.95
Miliano Jonathans,Utrecht,UEFA Europa League,RW,Forward,IDN,21,3.0,18,1,3.0
Milos Kerkez,Liverpool,"English Premier League, UEFA Champions League",LB,Defender,HUN,22,77.3,1129,18,4.29
Milot Avdyli,NK Celje,UEFA Europa Conference League,AM,Midfielder,KVX,23,17.8,122,4,4.45
Miloš Pantović,Panathinaikos,UEFA Europa League,AM,Forward,SRB,23,5.3,92,3,1.77
Miloš Veljković,Red Star,UEFA Europa League,CB,Defender,SRB,30,14.3,360,4,3.58
Milson,Red Star,UEFA Europa League,LW,Forward,ANG,26,20.3,110,5,4.06
Mipo Odubeko,Shelbourne FC,UEFA Europa Conference League,AM,Forward,IRL,23,21.0,365,5,4.2
Mirko Ivanić,Red Star,UEFA Europa League,LW,Forward,MNE,32,27.8,436,5,5.56
Miro Muheim,Hamburger SV,German Bundesliga,LM,Midfielder,SUI,27,82.3,1104,13,6.33
Mislav Oršić,Pafos FC,UEFA Champions League,LM,Midfielder,CRO,32,23.5,393,5,4.7
Mladen Devetak,Rijeka,UEFA Europa Conference League,CB,Defender,SRB,26,8.7,180,2,4.35
Mohamadou Kanté,West Ham,English Premier League,RM,Midfielder,FRA,20,0.7,8,1,0.7
Mohamed Ali Cho,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,21,64.6,707,13,4.97
Mohamed Aly Camara,Maccabi Tel Aviv,UEFA Europa League,CB,Defender,GUI,28,15.7,283,4,3.92
Mohamed Amine Sbai,Angers,French Ligue 1,LW,Forward,FRA,25,49.9,556,8,6.24
Mohamed Amoura,Wolfsburg,German Bundesliga,AM,Forward,ALG,25,61.6,856,13,4.74
Mohamed Bamba,Lorient,French Ligue 1,AM,Forward,CIV,23,35.2,594,13,2.71
Mohamed Camara,PAOK,UEFA Europa League,DM,Midfielder,GUI,28,7.4,109,3,2.47
Mohamed Diomandé,Rangers,UEFA Europa League,AM,Forward,CIV,24,12.2,159,3,4.07
Mohamed Elyounoussi,FC Copenhagen,UEFA Champions League,AM,Forward,NOR,31,20.4,273,4,5.1
Mohamed Kaba,Lecce,Italian Serie A,AM,Forward,FRA,24,25.2,187,9,2.8
Mohamed Lamine Diaby,Raków,UEFA Europa Conference League,AM,Forward,FRA,24,15.8,181,4,3.95
Mohamed Meité,Rennes,French Ligue 1,AM,Forward,FRA,18,37.6,410,13,2.89
Mohamed Salah,Liverpool,"English Premier League, UEFA Champions League",RW,Forward,EGY,33,110.0,1434,18,6.11
Mohamed Touré,KuPS,UEFA Europa Conference League,AM,Forward,GUI,20,12.7,163,3,4.23
Mohammed Kudus,Tottenham,"English Premier League, UEFA Champions League",RW,Forward,GHA,25,106.9,1421,18,5.94
Mohammed Salisu,Monaco,"French Ligue 1, UEFA Champions League",CB,Defender,GHA,26,73.6,1252,14,5.26
Moi Gómez,Osasuna,Spanish La Liga,CM,Midfielder,ESP,31,60.3,792,12,5.02
Moise Kean,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,ITA,25,57.6,1215,15,3.84
Moisés Caicedo,Chelsea,"English Premier League, UEFA Champions League",DM,Midfielder,ECU,24,85.0,1383,17,5.0
Mojmir Chytil,Slavia Prague,UEFA Champions League,AM,Forward,CZE,26,11.2,76,4,2.8
Monday Etim,CS U Craiova,UEFA Europa Conference League,AM,Forward,NGA,26,9.5,106,2,4.75
Mons Bassouamina,Pafos FC,UEFA Champions League,AM,Forward,CGO,27,5.1,79,3,1.7
Monsef Bakrar,Dinamo Zagreb,UEFA Europa League,RM,Midfielder,ALG,24,17.2,159,5,3.44
Montassar Talbi,Lorient,French Ligue 1,CB,Defender,TUN,27,60.3,1350,15,4.02
Morato,Nott'ham Forest,"English Premier League, UEFA Europa League",CB,Defender,BRA,24,66.9,1069,13,5.15
Morgan Bokelé Mputu,Metz,French Ligue 1,LW,Forward,CMR,21,31.8,220,8,3.98
Morgan Gibbs-White,Nott'ham Forest,"English Premier League, UEFA Europa League",AM,Forward,ENG,25,109.1,1605,19,5.74
Morgan Guilavogui,Lens,French Ligue 1,AM,Forward,GUI,27,58.5,435,13,4.5
Morgan Poaty,Lausanne-Sport,UEFA Europa Conference League,LB,Defender,CGO,28,17.0,276,4,4.25
Morgan Rogers,Aston Villa,"English Premier League, UEFA Europa League",AM,Forward,ENG,23,108.1,1663,20,5.4
Morgan Sanson,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,FRA,31,48.9,626,18,2.72
Moris Valinčić,Dinamo Zagreb,UEFA Europa League,RB,Defender,CRO,22,16.9,270,3,5.63
Moritz Broschinski,Basel,UEFA Europa League,AM,Forward,GER,25,17.4,190,5,3.48
Moritz Jenz,Wolfsburg,German Bundesliga,CB,Defender,GER,26,34.3,720,8,4.29
Morten Frendrup,Genoa,Italian Serie A,DM,Midfielder,DEN,24,50.5,1053,13,3.88
Morten Hjulmand,Sporting CP,UEFA Champions League,DM,Midfielder,DEN,26,25.3,429,5,5.06
Morten Thorsby,Genoa,Italian Serie A,CM,Forward,NOR,29,23.0,475,8,2.88
Moses Simon,Paris FC,French Ligue 1,LW,Forward,NGA,30,79.4,1071,15,5.29
Mostafa Mohamed,Nantes,French Ligue 1,AM,Forward,EGY,28,35.2,690,14,2.51
Mouad El Fanis,Ħamrun Spartans FC,UEFA Europa Conference League,LM,Midfielder,BEL,21,12.1,87,3,4.03
Mouctar Diakhaby,Valencia,Spanish La Liga,CB,Defender,GUI,28,29.2,453,7,4.17
Moura,Porto,UEFA Europa League,LB,Defender,POR,26,15.2,185,3,5.07
Mourad El Ghezouani,Elche,Spanish La Liga,AM,Forward,MAR,27,4.3,52,2,2.15
Moussa Cissé,Basel,UEFA Europa League,LB,Defender,FRA,22,5.8,90,1,5.8
Moussa Diarra,Alavés,Spanish La Liga,LB,Defender,MLI,24,15.3,216,3,5.1
Moussa Kounfolo Yeo,RB Salzburg,UEFA Europa League,RM,Midfielder,MLI,21,24.6,266,5,4.92
Moussa Niakhate,Lyon,"French Ligue 1, UEFA Europa League",CB,Defender,SEN,29,99.5,1724,20,4.97
Moustapha Mbow,Paris FC,French Ligue 1,CB,Defender,SEN,25,65.9,1260,14,4.71
Moïse Bombito,Nice,French Ligue 1,CB,Defender,CAN,25,8.6,145,2,4.3
Muhamed Tijani,Sigma Olomouc,UEFA Europa Conference League,AM,Forward,NGA,25,5.3,54,4,1.32
Muhammed Cham,Slavia Prague,UEFA Champions League,AM,Forward,AUT,25,10.4,42,3,3.47
Muhammed Damar,Hoffenheim,German Bundesliga,AM,Forward,GER,21,30.4,226,8,3.8
Mujaid Sadick,Genk,UEFA Europa League,CB,Defender,ESP,25,21.7,450,5,4.34
Munashe Garan'anga,FC Copenhagen,UEFA Champions League,CB,Defender,ZIM,24,12.4,36,3,4.13
Murillo,Nott'ham Forest,"English Premier League, UEFA Europa League",CB,Defender,BRA,23,53.9,943,13,4.15
Musa Al-Taamari,Rennes,French Ligue 1,WB,Midfielder,JOR,28,61.3,826,14,4.38
Musa Qurbanlı,Qarabağ,UEFA Champions League,AM,Forward,AZE,23,4.2,2,2,2.1
Mykola Kukharevych,Slovan Bratislava,UEFA Europa Conference League,AM,Forward,UKR,24,5.2,27,1,5.2
Mykola Matviyenko,Shakhtar,UEFA Europa Conference League,CB,Defender,UKR,29,13.4,270,3,4.47
Mykola Mykhailenko,Dynamo Kyiv,UEFA Europa Conference League,CM,Midfielder,UKR,24,12.2,255,3,4.07
Mykola Shaparenko,Dynamo Kyiv,UEFA Europa Conference League,AM,Forward,UKR,27,9.6,100,2,4.8
Myles Lewis-Skelly,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,ENG,19,44.3,407,14,3.16
Myron Boadu,PSV Eindhoven,UEFA Champions League,AM,Forward,NED,24,3.8,13,2,1.9
Máximo Perrone,Como,Italian Serie A,DM,Midfielder,ARG,22,53.2,1031,13,4.09
Mërgim Vojvoda,Como,Italian Serie A,RB,Defender,KVX,30,45.6,634,12,3.8
Nabil Bentaleb,Lille,"French Ligue 1, UEFA Europa League",DM,Midfielder,ALG,31,75.2,726,17,4.42
Naby Keïta,Ferencváros,UEFA Europa League,CM,Midfielder,GUI,30,19.8,267,5,3.96
Nacho Vidal,Oviedo,Spanish La Liga,RB,Defender,ESP,30,53.2,979,12,4.43
Nadiem Amiri,Mainz 05,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,GER,29,88.6,1293,15,5.91
Nadir Zortea,Bologna,"Italian Serie A, UEFA Europa League",RB,Defender,ITA,26,59.0,832,12,4.92
Nahuel Estévez,Parma,Italian Serie A,CM,Midfielder,ARG,30,27.3,357,11,2.48
Nahuel Molina,Atlético Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,ARG,27,70.4,688,15,4.69
Nahuel Tenaglia,Alavés,Spanish La Liga,CB,Defender,ARG,29,50.3,1260,14,3.59
Nair Tiknizyan,Red Star,UEFA Europa League,LB,Defender,ARM,26,21.3,441,5,4.26
Nano,Red Imps,UEFA Europa Conference League,LB,Defender,ESP,41,13.6,270,3,4.53
Nardin Mulahusejnović,FC Noah,UEFA Europa Conference League,AM,Forward,BIH,27,14.6,302,4,3.65
Nasser Djiga,Rangers,UEFA Europa League,CB,Defender,BFA,23,14.2,255,3,4.73
Natan,Betis,"Spanish La Liga, UEFA Europa League",CB,Defender,BRA,24,77.1,1679,19,4.06
Nathan Aké,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,NED,30,28.5,327,9,3.17
Nathan Butler-Oyedeji,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,ENG,22,14.6,134,4,3.65
Nathan Collins,Brentford,English Premier League,CB,Defender,IRL,24,66.9,1277,15,4.46
Nathan Ngoy,Lille,"French Ligue 1, UEFA Europa League",CB,Defender,BEL,22,61.1,1153,15,4.07
Nathan Tella,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,NGA,26,25.9,297,7,3.7
Nathanaël Saintini,FC Noah,UEFA Europa Conference League,CB,Defender,GLP,25,19.0,360,4,4.75
Nathaniel Adjei,Lorient,French Ligue 1,CB,Defender,GHA,23,1.6,7,2,0.8
Nathaniel Brown,Eint Frankfurt,"German Bundesliga, UEFA Champions League",LB,Defender,GER,22,85.5,1383,18,4.75
Nathaniel Clyne,Crystal Palace,"English Premier League, UEFA Europa Conference League",WB,Midfielder,ENG,34,11.3,86,3,3.77
Nayef Aguerd,"Marseille, West Ham","English Premier League, French Ligue 1, UEFA Champions League",CB,Defender,MAR,29,76.1,1323,15,5.07
Nazar Voloshyn,Dynamo Kyiv,UEFA Europa Conference League,AM,Forward,UKR,22,13.9,270,4,3.48
Neal Maupay,Marseille,French Ligue 1,LW,Forward,FRA,29,0.3,2,1,0.3
Neco Williams,Nott'ham Forest,"English Premier League, UEFA Europa League",LB,Defender,WAL,24,109.2,1727,20,5.46
