Player,Nationality,Team,League,Position,General Position,Age,Minutes,Goals,Assists,Shots Total,Shots on Target,Expected Goals (xG),Non-Penalty Expected Goals (npxG),Penalty Kicks Made,Penalty Kicks Attempted,Shot-Creating Actions (SCA),Goal-Creating Actions (GCA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Crosses,Expected Assists (xA),Expected Assisted Goals (xAG),Passes Completed,Passes Attempted,Progressive Passes,Through Balls,Switches,Passes Blocked,Passes Offside,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Passing Distance (Total),Progressive Passing Distance (Total),Progressive Runs,Carries,Progressive Carries,Carrying Distance (Total),Progressive Carrying Distance (Total),Carries into Final Third,Carries into Penalty Area,Take-Ons Attempted,Successful Take-Ons,Times Tackled During Take-On,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Dribblers Tackled,Dribbles Challenged,Challenges Lost,Interceptions,Blocks,Shots Blocked,Clearances,Errors Leading to Shot,Ball Recoveries,Miscontrols,Dispossessed,Ball Losses,Passes Received,Progressive Passes Received,Touches,Touches in Defensive Penalty Area,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live-Ball Touches,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalties Kicks Conceded,Penalties Kicks Won,Own Goals,Aerials Won,Aerials Lost,Total Aerials,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Christopher Nkunku,FRA,Chelsea,"English Premier League, UEFA Europa Conference League",AM,Forward,27,1432,0.5,0.31,2.51,1.38,0.6,0.45,0.13,0.19,3.21,0.63,1.26,2.58,1.32,0.06,0.69,0.1,0.18,30.36,34.44,3.33,0.19,0.06,0.57,0.0,33.44,1.01,0.25,18.98,20.93,9.24,10.12,0.88,1.13,405.13,81.58,1.95,29.04,1.95,149.39,69.45,1.57,1.01,2.33,0.88,1.26,1.32,0.88,0.44,0.44,0.44,0.5,0.69,0.19,0.5,1.07,0.19,0.94,0.06,2.83,1.45,1.32,2.77,35.95,6.47,45.31,1.26,4.78,19.11,21.81,4.78,45.13,0.06,0.0,0.0,1.32,1.19,0.19,0.0,0.0,0.0,0.82,1.7,2.51,13.7,3.83,7.16,1.57,-0.09,1,0.5,32.67,0.0,90.68,91.3,77.88,86.26,37.77
Christopher Operi,CIV,Le Havre,French Ligue 1,WB,Midfielder,27,1169,0.0,0.15,0.54,0.08,0.02,0.02,0.0,0.0,2.77,0.23,1.85,2.77,1.54,1.0,9.85,0.23,0.16,41.04,57.51,4.0,0.08,0.46,1.69,0.15,42.11,15.24,3.93,18.17,19.94,17.55,22.71,4.47,11.93,725.54,262.69,2.16,32.18,2.16,146.12,71.98,1.62,0.23,2.08,1.08,1.0,1.0,0.69,0.46,0.15,0.38,0.54,0.92,0.38,1.08,1.54,0.46,2.31,0.0,3.93,1.08,0.85,1.92,38.57,5.0,67.6,3.16,18.25,26.72,23.25,0.92,67.6,0.15,0.08,0.08,0.69,1.23,0.23,0.0,0.0,0.0,0.85,0.46,1.31,13.32,3.0,3.7,1.62,-0.02,1,0.0,64.89,0.0,91.12,77.28,37.47,105.19,51.92
Christopher Trimmel,AUT,Union Berlin,German Bundesliga,WB,Midfielder,38,1740,0.0,0.16,0.47,0.16,0.01,0.01,0.0,0.0,2.95,0.31,1.81,3.1,0.93,0.52,5.74,0.17,0.1,24.52,40.5,3.78,0.05,0.1,1.34,0.16,28.6,11.74,1.19,9.16,11.17,10.66,16.45,4.4,10.4,494.74,257.95,0.93,18.88,0.93,81.83,35.74,0.36,0.1,0.41,0.1,0.26,1.97,1.29,1.19,0.72,0.05,1.45,2.17,0.72,0.93,0.72,0.31,4.76,0.0,3.26,0.52,0.41,0.93,21.88,2.33,50.64,4.71,15.52,22.09,13.24,0.67,50.64,0.26,0.0,0.0,0.72,0.26,0.05,0.0,0.0,0.0,1.19,0.67,1.86,7.97,3.26,2.22,3.47,-0.01,1,0.0,63.98,0.0,82.01,64.8,42.31,101.46,24.39
Christopher Wooh,CMR,Rennes,French Ligue 1,CB,Defender,23,1456,0.0,0.0,0.62,0.25,0.07,0.07,0.0,0.0,0.99,0.06,0.12,3.15,0.12,0.0,0.0,0.01,0.0,46.3,53.16,3.65,0.0,0.12,0.31,0.19,50.81,2.16,1.67,14.34,16.01,28.19,30.23,3.46,6.12,889.24,339.35,0.87,34.49,0.87,177.59,102.42,0.37,0.0,0.74,0.43,0.25,2.23,1.17,1.3,0.8,0.12,1.11,1.67,0.56,1.42,1.36,0.49,3.89,0.0,3.28,0.74,0.25,0.99,42.96,0.12,63.54,7.29,29.48,31.9,2.78,0.8,63.54,0.37,0.06,0.0,2.04,0.49,0.0,0.06,0.0,0.06,2.6,1.11,3.71,5.5,1.05,0.93,2.84,-0.07,1,0.0,70.08,0.0,89.57,93.25,56.54,85.03,58.11
Christos Mouzakitis,GRE,Olympiacos,UEFA Europa League,DM,Midfielder,18,639,0.0,0.42,1.41,0.28,0.08,0.08,0.0,0.0,3.24,0.56,1.41,5.49,1.41,0.56,2.39,0.15,0.11,36.2,47.46,6.2,0.42,0.56,0.99,0.28,45.07,2.11,0.99,16.76,20.14,15.21,18.73,3.52,5.92,640.56,218.45,0.42,28.73,0.42,118.73,54.65,1.41,0.14,0.85,0.56,0.28,2.25,1.55,0.28,1.55,0.42,0.85,2.68,1.83,1.41,0.99,0.28,0.7,0.14,5.49,0.99,0.42,1.41,32.96,2.11,57.04,1.41,7.46,35.92,14.37,1.41,57.04,0.0,0.0,0.0,0.99,1.13,0.0,0.0,0.0,0.0,0.0,0.85,0.85,9.15,3.8,3.52,4.23,-0.08,1,0.0,0.0,0.0,83.22,81.21,59.46,136.45,65.88
Christos Tzolis,GRE,Club Brugge,UEFA Champions League,LW,Forward,23,932,0.1,0.19,2.51,0.97,0.2,0.2,0.0,0.0,4.44,0.39,2.61,1.93,1.26,0.19,2.03,0.23,0.24,27.42,33.51,3.48,0.29,0.29,0.97,0.1,31.77,1.64,0.29,14.58,16.13,10.04,12.17,2.12,3.38,437.45,97.44,3.57,26.17,3.57,160.98,89.13,2.12,1.55,1.93,1.06,0.87,1.45,0.68,0.48,0.58,0.39,0.48,1.06,0.58,0.29,0.77,0.0,0.77,0.0,3.09,2.22,0.87,3.09,33.03,6.76,43.94,1.16,6.76,18.83,19.02,4.64,43.94,0.19,0.0,0.0,1.26,1.45,0.19,0.19,0.0,0.0,0.39,1.16,1.55,17.38,4.83,7.63,1.74,-0.11,1,0.1,25.16,0.0,90.39,82.5,62.72,90.16,54.92
Christos Zafeiris,GRE,Slavia Prague,UEFA Europa League,CM,Midfielder,21,585,0.0,0.15,1.38,0.31,0.03,0.03,0.0,0.0,4.15,0.15,2.31,2.62,1.54,0.77,5.54,0.18,0.2,30.92,42.15,5.69,0.15,0.31,0.31,0.0,36.15,6.0,3.23,15.08,17.54,10.62,14.15,4.31,8.77,560.62,198.0,1.85,24.0,1.85,163.54,78.77,1.38,0.15,1.38,0.62,0.62,1.23,0.62,0.31,0.62,0.31,0.62,1.23,0.62,0.62,1.08,0.0,0.31,0.15,4.92,2.0,1.38,3.38,31.08,3.54,51.85,0.46,9.23,23.23,20.62,2.77,51.85,0.46,0.0,0.0,2.62,1.85,0.15,0.0,0.0,0.0,0.46,1.08,1.54,12.92,4.31,5.23,1.85,-0.03,1,0.0,29.87,0.0,85.97,75.05,49.14,100.0,44.93
Chuba Akpom,ENG,"Ajax, Lille","French Ligue 1, UEFA Champions League, UEFA Europa League",AM,Forward,29,971,0.37,0.09,2.6,1.39,0.57,0.43,0.09,0.19,2.41,0.46,0.74,0.65,0.56,0.0,0.19,0.06,0.08,12.79,18.07,1.39,0.09,0.0,1.2,0.09,16.59,1.39,0.19,7.97,10.29,2.6,3.8,0.74,0.93,162.67,28.64,1.67,15.85,1.67,94.91,39.67,0.93,0.74,1.76,0.93,0.56,0.93,0.56,0.0,0.46,0.46,0.28,0.74,0.46,0.0,1.11,0.0,0.74,0.0,1.95,1.48,0.65,2.13,20.21,5.84,27.44,0.93,2.41,12.23,13.25,4.82,27.25,0.0,0.0,0.0,1.48,2.6,0.37,0.0,0.09,0.0,2.6,2.04,4.63,10.57,2.87,6.12,1.3,-0.2,1,0.37,56.16,0.0,77.45,68.42,79.57,107.44,52.84
Chuky san jose,ESP,Valladolid,Spanish La Liga,CM,Midfielder,21,728,0.25,0.0,1.98,0.87,0.28,0.28,0.0,0.0,1.85,0.25,0.99,1.24,0.62,0.37,2.97,0.19,0.14,13.85,20.15,1.85,0.0,0.12,1.11,0.12,17.68,2.35,0.87,7.29,8.9,4.33,5.93,1.85,3.59,234.52,65.52,0.74,13.23,0.74,59.46,31.03,0.62,0.12,1.11,0.49,0.62,0.99,0.25,0.37,0.37,0.25,0.25,1.11,0.87,0.0,0.49,0.12,0.49,0.0,2.47,1.73,0.62,2.35,17.93,3.34,28.68,0.62,4.57,13.23,11.0,1.48,28.68,0.12,0.0,0.0,0.37,1.24,0.49,0.0,0.0,0.0,0.25,1.24,1.48,6.68,2.1,2.6,1.36,-0.04,1,0.25,16.89,0.0,81.91,73.02,51.53,109.68,44.14
Cian Bolger,IRL,Larne FC,UEFA Europa Conference League,CB,Defender,32,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1.75,0.0,0.0,0.0,0.03,0.08,21.31,30.84,1.0,0.0,0.25,0.0,0.25,30.08,0.5,0.25,4.76,6.02,12.79,14.54,3.51,9.03,487.35,220.61,0.0,19.05,0.0,109.81,49.14,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.75,2.01,1.25,6.77,0.0,2.51,0.0,0.0,0.0,21.81,0.0,41.11,11.28,27.83,11.53,2.26,1.75,41.11,0.25,0.25,0.0,0.75,0.5,0.0,0.25,0.0,0.0,2.76,1.25,4.01,1.0,0.5,1.75,0.25,0.0,1,0.0,68.83,0.0,79.07,87.96,38.87,50.0,100.0
Ciro Immobile,ITA,Beşiktaş,UEFA Europa League,AM,Forward,34,417,0.0,0.0,1.73,0.65,0.47,0.13,0.0,0.43,3.45,0.22,1.51,1.29,1.08,0.0,0.22,0.11,0.06,20.72,27.84,1.73,0.65,0.0,0.86,0.22,23.96,3.67,0.0,12.95,16.19,6.26,8.63,0.43,0.43,262.88,49.42,2.37,17.91,2.37,122.81,58.92,0.65,0.86,1.73,1.08,0.43,0.22,0.22,0.0,0.0,0.22,0.22,0.86,0.65,0.0,0.43,0.0,1.51,0.0,1.51,2.16,1.29,3.45,25.25,6.26,36.04,1.94,4.1,14.89,17.05,4.75,35.61,0.65,0.0,0.0,1.73,1.29,0.86,0.0,0.0,0.0,1.94,1.29,3.24,12.73,3.67,6.69,1.08,-0.47,1,0.0,59.88,0.0,79.99,72.54,100.0,245.45,62.43
Claude Gonçalves,POR,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,31,285,0.0,0.63,1.58,0.32,0.16,0.16,0.0,0.0,4.11,1.26,2.21,1.26,1.58,0.0,0.95,0.32,0.66,21.47,30.63,3.79,0.63,0.0,1.89,0.0,29.68,0.95,0.32,12.32,13.58,6.63,9.79,0.95,2.53,299.05,92.84,1.58,21.47,1.58,108.63,46.74,1.58,0.63,0.95,0.32,0.32,1.58,0.32,0.32,0.63,0.63,0.32,0.63,0.32,1.26,1.26,0.32,0.63,0.0,4.42,1.89,0.95,2.84,24.63,5.68,42.95,1.58,10.11,20.21,13.58,4.11,42.95,0.0,0.0,0.0,1.89,1.58,0.32,0.0,0.0,0.0,1.58,2.53,4.11,12.63,5.37,6.32,0.95,-0.16,1,0.0,38.44,0.0,90.72,67.72,37.55,50.0,33.68
Claudio Echeverri,ARG,Manchester City,English Premier League,AM,Forward,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,15.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,390.0,270.0,0.0,45.0,0.0,420.0,180.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,45.0,15.0,45.0,0.0,0.0,30.0,15.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,0.0,1,0.0,0.0,0.0,100.0,100.0,0.0,50.0,0.0
Clinton Mata,ANG,Lyon,"French Ligue 1, UEFA Europa League",CB,Defender,32,3162,0.0,0.11,0.17,0.0,0.01,0.01,0.0,0.0,0.85,0.17,0.31,2.96,0.48,0.23,1.22,0.06,0.03,54.68,61.51,2.93,0.0,0.14,0.48,0.14,57.41,3.96,2.05,25.45,26.56,26.13,27.95,2.36,5.41,897.07,304.78,0.8,45.23,0.8,231.89,127.94,0.68,0.0,1.17,0.65,0.43,1.25,0.88,0.68,0.46,0.11,0.8,1.22,0.43,1.57,0.97,0.65,2.79,0.09,4.78,0.65,0.28,0.94,48.81,0.77,70.08,7.14,30.77,34.33,5.55,0.4,70.08,0.2,0.0,0.0,0.94,1.25,0.03,0.0,0.0,0.0,0.74,0.6,1.34,5.29,1.02,1.11,2.11,-0.01,1,0.0,55.22,0.0,95.82,93.49,43.62,102.93,55.56
Clinton Nsiala,FRA,Rangers,UEFA Europa League,CB,Defender,21,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,52.0,58.0,8.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,4.0,4.0,34.0,34.0,14.0,20.0,1346.0,446.0,0.0,44.0,0.0,138.0,76.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,46.0,0.0,64.0,4.0,36.0,28.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,2.0,0.0,4.0,0.0,1,0.0,50.0,0.0,100.0,100.0,70.0,100.0,0.0
Clément Akpa,CIV,Auxerre,French Ligue 1,CB,Defender,23,2486,0.0,0.04,0.22,0.04,0.0,0.0,0.0,0.0,0.8,0.14,0.29,2.68,0.36,0.18,0.91,0.03,0.04,36.13,43.77,2.68,0.0,1.45,0.72,0.11,40.0,3.66,2.03,13.25,14.73,17.92,19.88,4.45,7.78,712.22,267.21,0.98,32.4,0.98,163.27,84.71,0.72,0.04,0.83,0.29,0.4,1.99,1.23,1.3,0.43,0.25,1.12,1.67,0.54,1.52,1.38,0.51,5.1,0.07,4.2,0.33,0.14,0.47,33.63,0.87,55.46,6.19,28.85,23.02,4.24,0.36,55.46,0.25,0.0,0.0,0.54,1.27,0.0,0.04,0.0,0.0,1.38,1.12,2.5,5.5,0.94,0.94,2.9,-0.0,1,0.0,55.2,0.0,89.95,90.14,57.2,93.25,34.94
Clément Lenglet,FRA,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,29,2602,0.07,0.03,0.42,0.14,0.09,0.09,0.0,0.0,0.86,0.1,0.21,3.84,0.03,0.03,0.21,0.02,0.04,53.27,60.46,3.39,0.0,0.66,0.52,0.03,58.49,1.94,1.52,17.4,18.44,28.99,30.75,6.61,10.45,1066.16,425.13,0.59,47.56,0.59,245.27,149.63,0.76,0.0,0.14,0.14,0.0,1.14,0.66,0.76,0.28,0.1,0.48,0.66,0.17,0.93,1.04,0.73,4.39,0.07,3.32,0.31,0.1,0.42,52.02,0.07,69.7,9.62,36.18,30.82,2.84,0.69,69.7,0.35,0.0,0.0,1.21,0.76,0.1,0.14,0.0,0.0,1.52,1.38,2.91,4.63,0.97,0.76,1.31,-0.02,1,0.07,52.23,0.0,94.36,94.28,63.25,80.86,100.0
Clément Lhernault,FRA,NK Celje,UEFA Europa Conference League,CM,Midfielder,22,118,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,5.34,0.76,0.76,1.53,0.0,0.0,50.34,57.97,6.1,0.0,0.0,0.0,0.0,57.2,0.76,0.0,26.69,32.03,18.31,19.83,3.81,4.58,809.24,222.71,1.53,42.71,1.53,226.53,75.51,0.76,0.0,2.29,1.53,0.76,0.76,0.76,0.0,0.0,0.76,0.0,0.0,0.0,1.53,1.53,0.0,0.0,0.0,9.15,2.29,0.76,3.05,50.34,3.81,65.59,1.53,8.39,40.42,16.78,0.0,65.59,0.0,0.0,0.0,3.81,1.53,0.0,0.0,0.0,0.0,0.76,0.0,0.76,12.97,0.76,1.53,0.76,0.0,1,0.0,100.0,0.0,83.33,92.33,83.19,100.0,66.81
Coba da Costa,ESP,Getafe,Spanish La Liga,LM,Midfielder,22,1006,0.09,0.09,2.06,0.72,0.08,0.08,0.0,0.0,3.31,0.36,0.81,1.25,0.89,0.63,3.67,0.13,0.13,17.45,27.11,1.43,0.27,0.0,1.07,0.09,26.75,0.27,0.0,9.3,12.88,5.19,7.69,1.61,3.13,264.1,63.25,4.12,23.35,4.12,191.18,96.26,2.06,2.24,5.01,1.7,2.95,2.59,1.16,0.81,1.43,0.36,1.16,2.33,1.16,0.72,2.15,0.0,0.89,0.0,3.13,2.33,2.06,4.38,26.3,7.43,45.09,0.89,6.71,17.09,21.92,4.2,45.09,0.36,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,1.7,1.7,3.4,17.09,3.67,7.96,3.49,0.01,1,0.09,50.0,0.0,72.2,67.49,51.44,93.07,33.93
Cody Gakpo,NED,Liverpool,"English Premier League, UEFA Champions League",LW,Forward,26,2142,0.5,0.21,2.65,1.09,0.4,0.37,0.04,0.04,3.74,0.38,1.85,1.18,1.43,0.34,3.36,0.2,0.24,22.82,30.08,2.61,0.13,0.21,0.59,0.13,29.33,0.63,0.13,14.45,16.55,6.76,10.08,0.92,1.85,324.83,79.37,3.15,28.95,3.15,209.08,110.17,1.81,1.6,3.11,1.47,1.22,1.26,0.71,0.25,0.59,0.42,0.63,1.22,0.59,0.5,1.09,0.08,0.84,0.04,3.49,2.06,1.09,3.15,32.65,13.4,41.97,1.34,4.03,12.65,26.18,5.46,41.93,0.17,0.0,0.0,1.05,1.55,0.21,0.0,0.0,0.0,0.92,1.22,2.14,22.31,4.12,8.82,1.93,0.11,1,0.5,42.99,0.0,87.31,67.06,49.73,102.12,47.27
Cole Campbell,USA,Dortmund,"German Bundesliga, UEFA Champions League",RW,Forward,18,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,32.5,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0,22.5,7.5,10.0,2.5,2.5,440.0,115.0,2.5,25.0,2.5,142.5,85.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,7.5,2.5,10.0,35.0,5.0,55.0,5.0,10.0,22.5,22.5,2.5,55.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,7.5,7.5,10.0,0.0,7.5,0.0,0.0,1,0.0,0.0,0.0,88.89,75.0,100.0,0.0,0.0
Cole Palmer,ENG,Chelsea,"English Premier League, UEFA Europa Conference League",AM,Forward,23,3240,0.39,0.28,3.44,1.25,0.51,0.4,0.11,0.14,5.53,0.5,2.42,4.75,1.89,0.44,3.72,0.24,0.33,33.36,42.67,6.17,0.58,0.44,1.28,0.22,37.17,5.28,1.17,14.03,16.25,13.72,16.08,4.83,7.86,623.56,157.14,3.56,34.44,3.56,232.5,110.03,2.31,1.19,3.14,1.42,1.36,1.0,0.58,0.44,0.25,0.31,0.33,0.78,0.44,0.28,0.44,0.03,0.44,0.03,2.89,2.0,1.22,3.22,40.06,5.53,53.19,0.61,4.44,24.31,25.06,4.08,53.06,0.19,0.0,0.0,0.42,1.61,0.19,0.0,0.03,0.0,0.08,0.19,0.28,18.81,6.03,7.61,1.36,-0.12,1,0.39,28.57,0.0,86.34,85.32,61.45,102.26,45.22
Colin Rosler,NOR,Malmö,UEFA Europa League,CB,Defender,24,720,0.0,0.0,0.25,0.12,0.04,0.04,0.0,0.0,0.38,0.0,0.0,2.12,0.25,0.12,0.12,0.01,0.0,42.25,48.88,2.5,0.0,0.25,0.75,0.0,46.88,2.0,1.12,20.12,21.12,18.62,20.12,2.62,5.88,710.12,282.0,0.75,36.75,0.75,209.75,123.12,0.5,0.0,0.12,0.12,0.0,0.62,0.38,0.38,0.25,0.0,0.5,0.88,0.38,0.5,0.5,0.25,5.0,0.38,3.38,0.5,0.12,0.62,38.62,0.0,57.38,8.62,31.38,23.12,3.12,0.38,57.38,0.25,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,1.62,1.0,2.62,4.0,0.38,0.75,1.25,-0.04,1,0.0,61.83,0.0,95.27,92.54,44.56,111.61,100.0
Conan Noonan,IRL,Shamrock Rov,UEFA Europa Conference League,CM,Midfielder,21,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,4.62,4.62,0.0,0.0,0.0,0.0,64.62,66.92,6.92,0.0,0.0,0.0,0.0,66.92,0.0,0.0,41.54,41.54,20.77,20.77,0.0,2.31,842.31,293.08,2.31,46.15,2.31,228.46,120.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,2.31,0.0,0.0,0.0,4.62,4.62,0.0,0.0,0.0,4.62,0.0,2.31,4.62,4.62,9.23,62.31,0.0,78.46,4.62,32.31,27.69,18.46,0.0,78.46,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,2.31,2.31,11.54,2.31,4.62,4.62,0.0,1,0.0,0.0,0.0,100.0,100.0,0.0,200.0,0.0
Connor Barron,SCO,Rangers,UEFA Europa League,DM,Midfielder,22,749,0.0,0.12,0.12,0.0,0.01,0.01,0.0,0.0,1.32,0.12,0.84,3.48,0.84,0.24,0.6,0.02,0.04,29.8,37.49,3.72,0.36,0.12,0.96,0.0,37.37,0.12,0.12,14.06,16.1,11.3,13.94,2.52,4.33,476.68,149.96,0.48,21.99,0.48,87.48,28.72,0.84,0.24,0.84,0.36,0.48,2.76,1.44,1.44,1.2,0.12,0.84,2.04,1.2,1.8,1.44,0.48,2.28,0.24,5.41,1.08,1.08,2.16,27.64,1.68,48.66,3.24,14.42,27.04,7.69,0.72,48.66,0.24,0.0,0.0,1.44,0.36,0.12,0.0,0.0,0.0,0.36,0.6,0.96,6.37,1.44,2.04,3.48,-0.01,1,0.0,37.5,0.0,87.33,81.06,58.2,96.67,42.86
Connor Metcalfe,AUS,St. Pauli,German Bundesliga,CM,Midfielder,25,358,0.0,0.0,1.51,0.75,0.18,0.18,0.0,0.0,1.51,0.0,0.75,1.51,0.5,0.25,1.76,0.05,0.03,19.11,29.66,2.01,0.0,0.0,0.75,0.5,27.15,2.01,0.75,10.56,13.58,7.04,8.8,1.51,5.03,299.41,111.87,1.51,14.58,1.51,74.41,41.48,1.26,0.5,1.51,0.75,0.25,0.5,0.0,0.25,0.25,0.0,0.0,1.26,1.26,0.75,1.01,0.0,2.01,0.0,2.26,1.26,0.0,1.26,20.11,2.77,39.22,2.51,9.55,17.35,13.07,1.01,39.22,0.5,0.25,0.25,1.26,1.01,0.0,0.0,0.0,0.0,3.27,2.77,6.03,7.79,1.51,2.26,1.26,-0.18,1,0.0,54.23,0.0,77.76,80.0,30.02,252.0,49.67
Conor Bradley,NIR,Liverpool,"English Premier League, UEFA Champions League",RB,Defender,21,921,0.0,0.29,1.07,0.39,0.1,0.1,0.0,0.0,2.05,0.49,0.88,3.13,0.39,0.1,0.88,0.15,0.16,53.26,63.62,3.81,0.1,0.29,1.27,0.2,54.63,8.79,1.76,30.78,33.81,20.03,23.26,1.17,3.32,785.37,205.11,3.91,43.97,3.91,270.49,146.19,2.15,0.98,2.83,0.98,1.56,2.25,1.56,1.17,0.88,0.2,1.47,2.54,1.07,0.39,0.98,0.2,3.03,0.0,5.67,1.27,0.78,2.05,48.76,5.18,76.71,3.42,22.57,34.5,20.72,4.79,76.71,0.39,0.0,0.0,1.37,1.95,0.1,0.0,0.0,0.0,1.27,0.88,2.15,16.81,2.54,6.25,4.1,-0.1,1,0.0,59.07,0.0,91.04,86.11,35.24,110.22,34.63
Conor Chaplin,ENG,Ipswich Town,English Premier League,AM,Forward,28,745,0.12,0.12,1.57,0.36,0.16,0.16,0.0,0.0,2.05,0.12,0.85,2.05,0.6,0.24,1.09,0.05,0.08,24.64,33.83,2.78,1.09,0.12,0.6,0.0,29.48,4.35,0.36,11.72,14.98,10.63,13.17,1.33,3.14,399.26,99.79,1.45,19.21,1.45,98.7,50.26,0.97,0.0,0.97,0.48,0.48,1.57,0.48,0.6,0.6,0.36,0.6,1.33,0.72,0.48,0.85,0.12,0.36,0.0,2.66,1.45,0.6,2.05,27.66,2.42,41.44,0.72,8.46,19.45,14.01,2.05,41.44,0.12,0.0,0.0,1.33,0.72,0.0,0.0,0.0,0.0,0.36,0.85,1.21,8.09,2.17,2.9,1.81,-0.04,1,0.12,29.75,0.0,78.24,80.71,42.36,83.41,49.48
Conor Coady,ENG,Leicester City,English Premier League,CB,Defender,32,1440,0.06,0.0,0.06,0.06,0.02,0.02,0.0,0.0,0.38,0.0,0.06,1.88,0.12,0.0,0.0,0.02,0.01,51.06,56.38,1.75,0.06,0.19,0.25,0.25,53.38,2.75,1.62,21.69,22.38,26.0,26.88,3.25,6.12,897.38,328.62,0.19,42.56,0.19,183.94,97.06,0.19,0.06,0.12,0.06,0.06,0.62,0.44,0.25,0.31,0.06,0.12,0.31,0.19,0.75,1.75,1.31,3.88,0.12,3.19,0.25,0.19,0.44,46.25,0.0,63.75,12.38,36.94,25.81,1.12,0.44,63.75,0.19,0.0,0.0,0.31,0.0,0.06,0.12,0.0,0.0,0.62,1.12,1.75,2.12,0.38,0.62,0.75,0.04,1,0.06,35.43,0.0,96.92,96.73,53.1,101.35,50.0
Conor Gallagher,ENG,Atlético Madrid,"Spanish La Liga, UEFA Champions League",LM,Midfielder,25,2102,0.17,0.17,1.16,0.26,0.14,0.14,0.0,0.0,1.63,0.43,0.6,2.48,0.73,0.13,0.64,0.04,0.06,39.01,45.39,3.3,0.17,0.09,0.9,0.3,44.23,0.86,0.43,23.63,25.65,12.07,13.7,1.58,2.57,546.21,117.06,1.16,36.05,1.16,153.28,59.6,1.24,0.39,2.35,0.94,1.11,2.44,1.67,1.03,0.98,0.43,1.24,2.57,1.33,1.33,1.37,0.21,1.16,0.0,5.39,1.41,1.07,2.48,40.5,3.38,57.55,1.76,12.42,30.06,15.67,1.93,57.55,0.09,0.0,0.0,1.63,1.93,0.09,0.04,0.04,0.0,0.56,1.2,1.76,8.99,2.06,3.17,4.24,0.03,1,0.17,31.82,0.0,92.12,88.1,61.48,115.22,40.0
