Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Ionuț Radu,J38,Venezia,Italian Serie A,ROU,GK,Goalkeeper,27,90,5.0,3.0,2.0,1.3,-1.7,0,5.0,18.0,31.0,1.0,1277.2,4.0,257.2,7.0,1.0,0.0,0.0
Michele Di Gregorio,J38,Juventus,Italian Serie A,ITA,GK,Goalkeeper,27,90,5.0,2.0,3.0,1.4,-0.6,0,8.0,17.0,32.0,6.0,1318.4,2.0,110.0,13.0,1.0,0.0,0.0
Marco Carnesecchi,J38,Atalanta,Italian Serie A,ITA,GK,Goalkeeper,24,90,10.0,3.0,7.0,3.0,0.0,0,3.0,15.0,24.0,5.0,847.2,10.0,400.0,14.0,0.0,0.0,0.0
Zion Suzuki,J38,Parma,Italian Serie A,JPN,GK,Goalkeeper,22,90,4.0,2.0,2.0,1.9,-0.1,0,12.0,24.0,38.0,3.0,1504.8,5.0,362.0,17.0,0.0,2.0,36.0
Stefano Turati,J4,Monza,Italian Serie A,ITA,GK,Goalkeeper,23,90,2.0,1.0,1.0,0.9,-0.1,0,19.0,30.0,34.0,0.0,1380.4,8.0,424.0,21.0,0.0,0.0,0.0
Yann Sommer,J4,Inter,Italian Serie A,SUI,GK,Goalkeeper,35,90,2.0,1.0,1.0,0.6,-0.4,0,1.0,2.0,14.0,2.0,323.4,2.0,49.0,11.0,0.0,0.0,0.0
Devis Vásquez,J38,Empoli,Italian Serie A,COL,GK,Goalkeeper,27,90,2.0,2.0,0.0,1.5,-0.5,0,2.0,7.0,32.0,5.0,892.8,6.0,180.0,2.0,0.0,0.0,0.0
Simone Perilli,J38,Hellas Verona,Italian Serie A,ITA,GK,Goalkeeper,30,90,5.0,1.0,4.0,1.0,0.0,0,4.0,25.0,17.0,0.0,1054.0,8.0,514.4,28.0,1.0,0.0,0.0
Arthur Desmas,J1,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,9.0,4.0,5.0,4.5,0.5,0,4.0,11.0,20.0,1.0,620.0,6.0,303.0,11.0,0.0,1.0,14.5
Gianluigi Donnarumma,J1,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,25,90,2.0,1.0,1.0,0.2,-0.8,0,1.0,7.0,24.0,5.0,664.8,4.0,144.0,5.0,1.0,1.0,16.0
Marco Bizot,J1,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,5.0,5.0,0.0,3.0,-2.0,0,1.0,4.0,30.0,2.0,843.0,3.0,75.9,1.0,0.0,2.0,41.4
Gerónimo Rulli,J1,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,7.0,1.0,5.0,1.7,0.7,0,2.0,7.0,44.0,6.0,981.2,4.0,103.2,15.0,0.0,0.0,0.0
Yehvann Diouf,J1,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,6.0,2.0,4.0,2.2,0.2,0,5.0,18.0,30.0,6.0,1179.0,7.0,452.9,13.0,1.0,1.0,15.0
Lucas Chevalier,J1,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,23.0,5.0,476.1,3.0,30.0,6.0,1.0,1.0,14.5
Philipp Köhn,J1,Monaco,French Ligue 1,SUI,GK,Goalkeeper,26,90,4.0,0.0,4.0,0.5,0.5,1,2.0,3.0,18.0,5.0,415.8,6.0,198.0,9.0,1.0,1.0,12.0
Gautier Larsonneur,J1,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,6.0,1.0,5.0,0.8,-0.2,0,5.0,18.0,31.0,9.0,1088.1,7.0,352.8,9.0,0.0,2.0,29.6
Donovan Léon,J1,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,2.0,1.0,1.0,0.6,-0.4,0,20.0,28.0,36.0,1.0,1573.2,3.0,225.0,18.0,0.0,3.0,52.2
Marcin Bułka,J1,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,7.0,2.0,5.0,2.2,0.2,0,1.0,1.0,17.0,6.0,336.6,9.0,136.8,14.0,1.0,0.0,0.0
Benjamin Lecomte,J1,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,4.0,1.0,3.0,1.5,0.5,0,8.0,24.0,36.0,1.0,1544.4,4.0,165.2,9.0,0.0,2.0,35.6
Karl-Johan Johnsson,J1,Strasbourg,French Ligue 1,SWE,GK,Goalkeeper,34,90,5.0,1.0,4.0,1.9,0.9,0,2.0,6.0,36.0,8.0,846.0,0.0,0.0,17.0,2.0,0.0,0.0
Yahia Fofana,J1,Angers,French Ligue 1,CIV,GK,Goalkeeper,23,90,4.0,1.0,3.0,1.2,0.2,0,9.0,23.0,29.0,8.0,1177.4,8.0,364.8,13.0,2.0,3.0,45.6
Brice Samba,J1,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,3.0,0.0,3.0,0.5,0.5,1,4.0,10.0,27.0,4.0,891.0,6.0,223.8,21.0,1.0,0.0,0.0
Guillaume Restes,J1,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,2.0,0.0,2.0,0.8,0.8,1,4.0,7.0,18.0,5.0,424.8,6.0,325.8,16.0,1.0,0.0,0.0
Alban Lafont,J1,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,6.0,0.0,6.0,1.3,1.3,1,6.0,20.0,26.0,6.0,1089.4,6.0,385.8,20.0,2.0,0.0,0.0
Steve Mandanda,J1,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,2.0,0.0,1.0,0.7,0.7,1,5.0,13.0,20.0,2.0,652.0,7.0,391.3,15.0,0.0,0.0,0.0
Lucas Perri,J1,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,8.0,3.0,5.0,2.6,-0.4,0,2.0,8.0,17.0,3.0,615.4,9.0,291.6,9.0,0.0,4.0,88.8
Leandro Chichizola,J4,Parma,Italian Serie A,ARG,GK,Goalkeeper,34,90,6.0,3.0,3.0,2.5,-0.5,0,3.0,16.0,41.0,5.0,1389.9,8.0,275.2,21.0,2.0,2.0,32.6
Maduka Okoye,J4,Udinese,Italian Serie A,NGA,GK,Goalkeeper,25,90,3.0,2.0,1.0,1.1,-0.9,0,2.0,7.0,35.0,2.0,861.0,3.0,147.0,3.0,0.0,0.0,0.0
Gianluigi Donnarumma,J2,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,25,90,3.0,0.0,3.0,0.3,0.3,1,1.0,6.0,23.0,2.0,538.2,7.0,196.7,9.0,0.0,1.0,12.7
Benjamin Lecomte,J2,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,11.0,6.0,5.0,3.8,-2.2,0,9.0,17.0,30.0,3.0,1062.0,12.0,423.6,11.0,1.0,0.0,0.0
Lucas Perri,J2,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,6.0,2.0,4.0,2.5,0.5,0,5.0,12.0,26.0,8.0,949.0,8.0,255.2,22.0,2.0,0.0,0.0
Philipp Köhn,J2,Monaco,French Ligue 1,SUI,GK,Goalkeeper,26,90,0.0,0.0,0.0,0.0,0.0,1,4.0,8.0,25.0,3.0,702.5,6.0,193.2,5.0,1.0,2.0,34.0
Lucas Chevalier,J2,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,2.0,0.0,2.0,0.5,0.5,1,2.0,9.0,24.0,0.0,825.6,4.0,137.2,8.0,0.0,1.0,24.0
Yahia Fofana,J2,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,6.0,2.0,4.0,1.5,-0.5,0,3.0,8.0,29.0,9.0,930.9,3.0,81.0,11.0,2.0,0.0,0.0
Gautier Larsonneur,J2,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,5.0,2.0,3.0,1.4,-0.6,0,2.0,10.0,24.0,3.0,787.2,6.0,237.0,17.0,0.0,2.0,38.4
Arthur Desmas,J2,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,5.0,0.0,5.0,0.8,0.8,1,4.0,14.0,21.0,5.0,856.8,7.0,284.9,10.0,1.0,0.0,0.0
Brice Samba,J2,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,2.0,0.0,2.0,0.5,0.5,1,5.0,13.0,23.0,4.0,791.2,5.0,260.0,13.0,3.0,0.0,0.0
Marco Bizot,J2,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,9.0,2.0,8.0,1.8,-0.2,0,12.0,30.0,51.0,6.0,1912.5,6.0,331.2,18.0,1.0,0.0,0.0
Karl-Johan Johnsson,J2,Strasbourg,French Ligue 1,SWE,GK,Goalkeeper,34,90,5.0,1.0,4.0,1.0,0.0,0,3.0,10.0,57.0,7.0,1373.7,1.0,66.0,13.0,0.0,3.0,36.0
Steve Mandanda,J2,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,5.0,3.0,3.0,1.4,-1.6,0,4.0,11.0,26.0,5.0,865.8,2.0,93.0,7.0,0.0,0.0,0.0
Marcin Bułka,J2,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,3.0,1.0,2.0,1.1,0.1,0,0.0,3.0,28.0,3.0,526.4,6.0,229.2,12.0,3.0,0.0,0.0
Guillaume Restes,J2,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,3.0,1.0,2.0,0.6,-0.4,0,8.0,17.0,29.0,2.0,983.1,6.0,348.0,12.0,1.0,2.0,29.4
Alban Lafont,J2,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,3.0,0.0,3.0,0.3,0.3,1,2.0,9.0,13.0,2.0,535.6,7.0,287.0,28.0,1.0,0.0,0.0
Donovan Léon,J2,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,5.0,2.0,3.0,1.4,-0.6,0,6.0,16.0,37.0,5.0,1202.5,3.0,147.9,15.0,2.0,1.0,15.0
Gerónimo Rulli,J2,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,3.0,2.0,1.0,0.9,-1.1,0,0.0,4.0,32.0,5.0,774.4,3.0,45.9,14.0,2.0,5.0,95.0
Yehvann Diouf,J2,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,10.0,2.0,8.0,3.2,1.2,0,4.0,13.0,25.0,2.0,1012.5,4.0,159.2,14.0,0.0,0.0,0.0
Lucas Perri,J3,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,8.0,3.0,5.0,3.5,0.5,0,2.0,7.0,18.0,4.0,626.4,2.0,91.0,7.0,2.0,0.0,0.0
Karl-Johan Johnsson,J3,Strasbourg,French Ligue 1,SWE,GK,Goalkeeper,34,90,12.0,4.0,8.0,3.8,-0.2,0,1.0,6.0,29.0,6.0,690.2,6.0,211.8,18.0,0.0,0.0,0.0
Mike Maignan,J1,Milan,Italian Serie A,FRA,GK,Goalkeeper,29,90,3.0,2.0,2.0,1.3,-0.7,0,3.0,4.0,28.0,8.0,683.2,2.0,82.0,7.0,1.0,4.0,88.0
Vanja Milinković-Savić,J1,Torino,Italian Serie A,SRB,GK,Goalkeeper,27,90,5.0,2.0,3.0,0.8,-1.2,0,5.0,23.0,46.0,8.0,1600.8,12.0,664.8,30.0,1.0,0.0,0.0
Ivan Provedel,J4,Lazio,Italian Serie A,ITA,GK,Goalkeeper,30,90,2.0,1.0,1.0,0.5,-0.5,0,7.0,14.0,42.0,5.0,1377.6,0.0,0.0,13.0,7.0,2.0,20.6
Lorenzo Montipò,J4,Hellas Verona,Italian Serie A,ITA,GK,Goalkeeper,28,90,7.0,2.0,5.0,2.2,0.2,0,2.0,8.0,16.0,3.0,528.0,7.0,242.9,19.0,1.0,2.0,36.6
Marco Bizot,J3,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,0.0,0.0,0.0,0.0,0.0,1,10.0,23.0,27.0,3.0,1161.0,7.0,466.2,12.0,2.0,0.0,0.0
Gautier Larsonneur,J3,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,8.0,4.0,4.0,3.5,-0.5,0,5.0,11.0,26.0,5.0,850.2,9.0,358.2,19.0,1.0,1.0,15.5
Benjamin Lecomte,J3,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,4.0,3.0,1.0,1.5,-1.5,0,1.0,6.0,17.0,2.0,510.0,4.0,107.2,9.0,1.0,2.0,38.8
Alban Lafont,J3,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,4.0,1.0,3.0,0.5,-0.5,0,3.0,12.0,16.0,4.0,611.2,6.0,418.8,27.0,3.0,1.0,9.3
Guillaume Restes,J3,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,4.0,3.0,2.0,0.7,-2.3,0,5.0,13.0,22.0,5.0,690.8,8.0,380.0,10.0,0.0,0.0,0.0
Gerónimo Rulli,J3,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,1.0,1.0,0.0,1.0,0.0,0,0.0,3.0,28.0,5.0,677.6,2.0,76.0,6.0,0.0,4.0,100.0
Philipp Köhn,J3,Monaco,French Ligue 1,SUI,GK,Goalkeeper,26,90,4.0,1.0,3.0,1.1,0.1,0,5.0,21.0,31.0,1.0,1196.6,6.0,334.2,15.0,2.0,1.0,12.0
Brice Samba,J3,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,3.0,1.0,2.0,0.7,-0.3,0,7.0,13.0,20.0,4.0,662.0,8.0,378.4,12.0,2.0,0.0,0.0
Yahia Fofana,J3,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,8.0,4.0,4.0,3.3,-0.7,0,4.0,9.0,19.0,2.0,666.9,4.0,165.2,10.0,0.0,0.0,0.0
Marcin Bułka,J3,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,7.0,1.0,6.0,1.6,0.6,0,4.0,11.0,39.0,6.0,1248.0,4.0,113.2,14.0,3.0,0.0,0.0
Yehvann Diouf,J3,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,5.0,1.0,4.0,1.1,0.1,0,2.0,15.0,39.0,4.0,1333.8,4.0,234.0,12.0,0.0,1.0,17.0
Steve Mandanda,J3,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,7.0,2.0,5.0,1.6,-0.4,0,4.0,10.0,24.0,9.0,760.8,4.0,231.2,12.0,0.0,0.0,0.0
Arthur Desmas,J3,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,3.0,1.0,2.0,0.7,-0.3,0,1.0,3.0,19.0,6.0,459.8,6.0,195.0,14.0,2.0,0.0,0.0
Donovan Léon,J3,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,8.0,3.0,6.0,2.5,-0.5,0,1.0,15.0,28.0,7.0,1050.0,6.0,292.8,15.0,1.0,3.0,52.2
Lucas Chevalier,J3,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,7.0,3.0,4.0,2.9,-0.1,0,4.0,6.0,20.0,2.0,630.0,2.0,28.0,2.0,0.0,0.0,0.0
Gianluigi Donnarumma,J3,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,25,90,4.0,1.0,3.0,1.5,0.5,0,5.0,14.0,36.0,4.0,1004.4,8.0,350.4,11.0,0.0,1.0,24.0
Gautier Larsonneur,J4,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,4.0,0.0,4.0,0.7,0.7,1,5.0,25.0,27.0,2.0,1158.3,8.0,447.2,21.0,1.0,0.0,0.0
Lucas Chevalier,J4,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,5.0,1.0,4.0,1.1,0.1,0,2.0,4.0,29.0,5.0,707.6,7.0,191.1,5.0,2.0,1.0,19.0
Gerónimo Rulli,J4,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,4.0,0.0,4.0,1.3,1.3,1,6.0,21.0,41.0,7.0,1508.8,5.0,206.0,9.0,0.0,0.0,0.0
Marcin Bułka,J4,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,5.0,2.0,3.0,1.8,-0.2,0,4.0,7.0,25.0,4.0,705.0,3.0,72.9,3.0,0.0,3.0,63.0
Simone Scuffet,J5,Cagliari,Italian Serie A,ITA,GK,Goalkeeper,28,90,4.0,2.0,2.0,0.5,-1.5,0,12.0,22.0,31.0,0.0,1246.2,8.0,300.0,13.0,0.0,0.0,0.0
Devis Vásquez,J5,Empoli,Italian Serie A,COL,GK,Goalkeeper,26,90,2.0,0.0,2.0,0.2,0.2,1,5.0,17.0,28.0,2.0,1078.0,3.0,171.0,27.0,2.0,0.0,0.0
Donovan Léon,J4,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,9.0,3.0,6.0,2.6,-0.4,0,5.0,19.0,30.0,2.0,1221.0,5.0,252.0,11.0,0.0,0.0,0.0
Philipp Köhn,J4,Monaco,French Ligue 1,SUI,GK,Goalkeeper,26,90,3.0,0.0,3.0,0.2,0.2,1,2.0,6.0,19.0,3.0,596.6,9.0,207.9,16.0,1.0,0.0,0.0
Gianluigi Donnarumma,J4,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,25,90,3.0,1.0,2.0,1.1,0.1,0,0.0,1.0,18.0,4.0,424.8,2.0,31.0,9.0,0.0,0.0,0.0
Marco Bizot,J4,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,9.0,3.0,6.0,2.9,-0.1,0,13.0,22.0,18.0,0.0,856.8,8.0,507.2,14.0,1.0,0.0,0.0
Steve Mandanda,J4,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,4.0,0.0,4.0,0.2,0.2,1,6.0,13.0,25.0,4.0,905.0,5.0,212.0,12.0,1.0,0.0,0.0
Benjamin Lecomte,J4,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,6.0,3.0,3.0,2.0,-1.0,0,5.0,12.0,24.0,3.0,859.2,6.0,144.0,16.0,1.0,2.0,35.6
Đorđe Petrović,J4,Strasbourg,French Ligue 1,SRB,GK,Goalkeeper,24,90,2.0,1.0,1.0,1.0,0.0,0,4.0,9.0,50.0,2.0,1295.0,0.0,0.0,20.0,0.0,1.0,13.8
Yahia Fofana,J4,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,5.0,1.0,4.0,2.5,1.5,0,4.0,10.0,21.0,3.0,732.9,4.0,153.2,11.0,1.0,0.0,0.0
Guillaume Restes,J4,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,3.0,0.0,3.0,0.7,0.7,1,1.0,7.0,28.0,2.0,700.0,3.0,222.9,11.0,0.0,0.0,0.0
Arthur Desmas,J4,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,6.0,2.0,4.0,2.0,0.0,0,1.0,4.0,36.0,10.0,849.6,6.0,78.0,15.0,1.0,1.0,10.2
Alban Lafont,J4,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,4.0,2.0,2.0,0.9,-1.1,0,2.0,9.0,23.0,4.0,660.1,6.0,321.0,11.0,0.0,0.0,0.0
Yehvann Diouf,J4,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,6.0,1.0,5.0,2.1,1.1,0,3.0,7.0,45.0,3.0,1125.0,2.0,38.0,17.0,1.0,1.0,16.0
Brice Samba,J4,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,3.0,0.0,3.0,0.3,0.3,1,2.0,10.0,28.0,1.0,960.4,4.0,78.0,10.0,1.0,2.0,30.0
Lucas Perri,J4,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,4.0,0.0,4.0,0.9,0.9,1,5.0,24.0,37.0,7.0,1465.2,5.0,328.0,16.0,1.0,2.0,38.4
Marcin Bułka,J5,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,2.0,0.0,2.0,0.4,0.4,1,1.0,1.0,34.0,5.0,734.4,5.0,70.0,5.0,1.0,0.0,0.0
Gautier Larsonneur,J5,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,12.0,8.0,5.0,5.3,-2.7,0,5.0,13.0,35.0,3.0,1221.5,2.0,118.0,8.0,0.0,0.0,0.0
Lucas Chevalier,J5,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,9.0,3.0,6.0,3.0,0.0,0,2.0,4.0,11.0,3.0,374.0,2.0,31.0,6.0,0.0,0.0,0.0
Đorđe Petrović,J5,Strasbourg,French Ligue 1,SRB,GK,Goalkeeper,24,90,7.0,3.0,4.0,2.3,-0.7,0,3.0,16.0,48.0,3.0,1555.2,3.0,230.1,22.0,3.0,0.0,0.0
Steve Mandanda,J5,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,2.0,1.0,1.0,0.7,-0.3,0,4.0,19.0,32.0,0.0,1264.0,3.0,201.0,16.0,2.0,2.0,24.4
Brice Samba,J5,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,6.0,1.0,5.0,1.4,0.4,0,5.0,15.0,43.0,6.0,1380.3,1.0,22.0,8.0,2.0,1.0,9.2
Lorenzo Montipò,J5,Hellas Verona,Italian Serie A,ITA,GK,Goalkeeper,28,90,3.0,3.0,0.0,1.3,-1.7,0,4.0,19.0,22.0,2.0,814.0,9.0,567.0,17.0,2.0,0.0,0.0
Vanja Milinković-Savić,J5,Torino,Italian Serie A,SRB,GK,Goalkeeper,27,90,2.0,2.0,0.0,1.5,-0.5,0,2.0,6.0,26.0,5.0,780.0,7.0,137.9,13.0,0.0,0.0,0.0
Yehvann Diouf,J5,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,4.0,1.0,3.0,0.9,-0.1,0,3.0,17.0,19.0,2.0,834.1,9.0,469.8,17.0,1.0,0.0,0.0
Matvei Safonov,J5,Paris S-G,French Ligue 1,RUS,GK,Goalkeeper,25,90,1.0,1.0,0.0,0.1,-0.9,0,0.0,1.0,15.0,3.0,364.5,6.0,168.0,10.0,1.0,5.0,127.0
Philipp Köhn,J5,Monaco,French Ligue 1,SUI,GK,Goalkeeper,26,90,1.0,1.0,0.0,0.9,-0.1,0,3.0,8.0,26.0,4.0,800.8,4.0,139.2,11.0,0.0,3.0,86.1
Arthur Desmas,J5,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,4.0,3.0,1.0,2.3,-0.7,0,3.0,10.0,19.0,4.0,714.4,5.0,201.0,15.0,1.0,0.0,0.0
Yahia Fofana,J5,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,3.0,1.0,2.0,1.3,0.3,0,4.0,15.0,28.0,4.0,982.8,6.0,204.0,12.0,2.0,0.0,0.0
Alban Lafont,J5,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,1.0,1.0,0.0,0.6,-0.4,0,5.0,10.0,23.0,6.0,731.4,6.0,342.0,12.0,2.0,0.0,0.0
Marco Bizot,J5,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,1.0,0.0,1.0,0.1,0.1,1,7.0,32.0,21.0,1.0,1050.0,15.0,1012.5,20.0,0.0,0.0,0.0
Guillaume Restes,J5,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,5.0,2.0,3.0,0.6,-1.4,0,0.0,4.0,32.0,3.0,748.8,3.0,59.1,15.0,0.0,1.0,18.5
Dimitry Bertaud,J5,Montpellier,French Ligue 1,COD,GK,Goalkeeper,26,90,5.0,2.0,3.0,1.3,-0.7,0,8.0,14.0,23.0,5.0,754.4,9.0,468.0,16.0,1.0,0.0,0.0
Donovan Léon,J5,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,4.0,3.0,1.0,2.4,-0.6,0,4.0,20.0,27.0,5.0,1258.2,2.0,134.0,34.0,2.0,0.0,0.0
Lucas Perri,J5,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,4.0,3.0,1.0,1.8,-1.2,0,2.0,4.0,14.0,1.0,396.2,2.0,59.0,5.0,0.0,3.0,64.8
Gerónimo Rulli,J5,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,8.0,2.0,5.0,2.8,0.8,0,7.0,23.0,30.0,3.0,1014.0,11.0,671.0,35.0,3.0,0.0,0.0
Donovan Léon,J6,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,4.0,0.0,4.0,0.4,0.4,1,8.0,23.0,29.0,6.0,1444.2,4.0,290.0,9.0,1.0,2.0,36.4
Marco Bizot,J6,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,4.0,3.0,1.0,1.4,-1.6,0,8.0,13.0,28.0,4.0,912.8,8.0,308.0,17.0,0.0,0.0,0.0
Matvei Safonov,J6,Paris S-G,French Ligue 1,RUS,GK,Goalkeeper,25,90,5.0,1.0,4.0,1.1,0.1,0,5.0,16.0,41.0,10.0,1250.5,3.0,117.9,11.0,0.0,0.0,0.0
Steve Mandanda,J6,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,7.0,3.0,4.0,2.8,-0.2,0,4.0,11.0,25.0,4.0,867.5,6.0,133.8,6.0,0.0,0.0,0.0
Brice Samba,J6,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,4.0,0.0,4.0,0.9,0.9,1,11.0,17.0,32.0,4.0,1180.8,5.0,190.0,10.0,2.0,2.0,31.6
Marcin Bułka,J6,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,6.0,0.0,6.0,1.5,1.5,1,7.0,18.0,37.0,8.0,1165.5,10.0,476.0,25.0,1.0,1.0,9.6
Arthur Desmas,J6,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,10.0,3.0,6.0,4.8,1.8,0,4.0,8.0,27.0,7.0,855.9,3.0,110.1,11.0,0.0,0.0,0.0
Lucas Chevalier,J6,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,4.0,0.0,4.0,0.5,0.5,1,3.0,9.0,28.0,7.0,820.4,1.0,63.0,11.0,1.0,0.0,0.0
Jesse Joronen,J5,Venezia,Italian Serie A,FIN,GK,Goalkeeper,31,90,0.0,0.0,0.0,0.0,0.0,1,6.0,17.0,40.0,8.0,1488.0,3.0,102.0,9.0,0.0,0.0,0.0
Pierluigi Gollini,J5,Genoa,Italian Serie A,ITA,GK,Goalkeeper,29,90,4.0,2.0,1.0,2.0,0.0,0,2.0,9.0,22.0,2.0,666.6,7.0,377.3,8.0,0.0,0.0,0.0
Philipp Köhn,J6,Monaco,French Ligue 1,SUI,GK,Goalkeeper,26,90,3.0,1.0,2.0,0.9,-0.1,0,0.0,1.0,13.0,4.0,288.6,5.0,131.0,5.0,0.0,1.0,13.3
Dimitry Bertaud,J6,Montpellier,French Ligue 1,COD,GK,Goalkeeper,26,90,6.0,2.0,4.0,2.2,0.2,0,9.0,25.0,29.0,6.0,1255.7,9.0,522.0,14.0,6.0,0.0,0.0
Guillaume Restes,J6,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,1.0,2.0,0.0,0.3,-1.7,0,4.0,9.0,25.0,2.0,752.5,2.0,32.0,12.0,0.0,0.0,0.0
Lucas Perri,J6,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,4.0,1.0,3.0,0.9,-0.1,0,2.0,10.0,37.0,10.0,1110.0,5.0,192.0,15.0,3.0,1.0,12.9
Yahia Fofana,J6,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,10.0,3.0,7.0,2.3,-0.7,0,2.0,3.0,23.0,8.0,556.6,9.0,216.9,12.0,0.0,3.0,48.6
