Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Luca Pellegrini,ITA,Lazio,"Italian Serie A, UEFA Champions League",LB,Defender,25,947,1,75,54,76,64
Luca Pfeiffer,GER,Darmstadt 98,German Bundesliga,AM,Forward,27,1619,1,40,44,24,50
Luca Raimund,GER,Stuttgart,German Bundesliga,AM,Forward,19,30,1,33,37,15,62
Luca Ranieri,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,25,2922,1,81,65,54,37
Luca Waldschmidt,GER,Köln,German Bundesliga,AM,Forward,27,1146,1,63,57,52,62
Luca de la Torre,USA,Celta Vigo,Spanish La Liga,CM,Midfielder,25,1956,1,50,50,66,37
Lucas,BRA,Cádiz,Spanish La Liga,LB,Defender,23,1539,1,80,69,71,54
Lucas Beltrán,ARG,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,23,2448,1,65,55,29,52
Lucas Beraldo,BRA,Paris S-G,"French Ligue 1, UEFA Champions League",CB,Defender,20,1417,1,60,43,45,73
Lucas Boyé,ARG,Granada,Spanish La Liga,AM,Forward,28,2541,1,50,45,44,62
Lucas Digne,FRA,Aston Villa,"English Premier League, UEFA Europa Conference League",LB,Defender,30,3211,1,77,78,68,47
Lucas Gourna-Douath,FRA,RB Salzburg,UEFA Champions League,DM,Midfielder,20,399,1,40,47,40,82
Lucas Hernández,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",LB,Defender,28,2750,1,68,67,67,55
Lucas Hey,DEN,Nordsjælland,UEFA Europa Conference League,RB,Defender,20,374,1,67,40,35,38
Lucas Höler,GER,Freiburg,"German Bundesliga, UEFA Europa League",AM,Forward,29,3048,1,43,47,31,68
Lucas Lingman,FIN,HJK,UEFA Europa Conference League,CM,Midfielder,25,510,1,45,80,41,53
Lucas Lovat,BRA,Slovan Bratislava,UEFA Europa Conference League,LB,Midfielder,26,263,1,54,75,61,55
Lucas Martínez Quarta,ARG,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,28,3026,1,88,74,61,68
Lucas Michal,FRA,Monaco,French Ligue 1,AM,Forward,18,7,1,22,13,40,10
Lucas Mincarelli,FRA,Montpellier,French Ligue 1,LB,Defender,20,978,1,76,64,74,54
Lucas Ocampos,ARG,Sevilla,"Spanish La Liga, UEFA Champions League",AM,Forward,29,3216,1,50,66,74,77
Lucas Paquetá,BRA,West Ham,"English Premier League, UEFA Europa League",LW,Forward,26,3320,1,52,79,48,75
Lucas Perrin,FRA,Strasbourg,French Ligue 1,CB,Defender,25,2723,1,34,56,40,54
Lucas Robertone,ARG,Almería,Spanish La Liga,DM,Midfielder,27,2381,1,48,64,38,66
Lucas Torreira,URU,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Midfielder,28,667,1,38,61,40,56
Lucas Torró,ESP,Osasuna,Spanish La Liga,CM,Midfielder,29,1788,1,46,28,25,63
Lucas Tousart,FRA,Union Berlin,"German Bundesliga, UEFA Champions League",CM,Midfielder,27,1808,1,31,28,36,67
Lucas Vázquez,ESP,Real Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,32,1795,1,94,87,85,41
Lucien Agoume,FRA,"Inter, Sevilla","Italian Serie A, Spanish La Liga",CM,Midfielder,22,782,1,35,42,40,61
Luck Zogbé,CIV,Brest,French Ligue 1,RB,Defender,19,11,1,29,16,9,52
Ludovic Ajorque,FRA,Mainz 05,German Bundesliga,AM,Forward,30,1360,1,32,42,20,57
Ludovic Blas,FRA,Rennes,"French Ligue 1, UEFA Europa League",RW,Forward,26,1934,1,68,60,72,46
Luigi Canotto,ITA,Frosinone,Italian Serie A,RW,Forward,29,16,1,22,13,35,10
Luigi Cherubini,ITA,Roma,UEFA Europa League,CM,Midfielder,19,2,1,27,12,7,6
Luis Alberto,ESP,Lazio,"Italian Serie A, UEFA Champions League",LM,Midfielder,31,2953,1,76,91,80,36
Luis Díaz,COL,Liverpool,"English Premier League, UEFA Europa League",LW,Forward,27,3068,1,68,74,85,51
Luis Enrique Palma,HON,Celtic,UEFA Champions League,LW,Forward,23,266,1,74,42,69,72
Luis Henrique,BRA,Marseille,"French Ligue 1, UEFA Europa League",LM,Midfielder,22,1147,1,56,59,83,40
Luis Hernández,ESP,Cádiz,Spanish La Liga,CB,Defender,34,723,1,68,54,23,41
Luis Javier Suárez,COL,Almería,Spanish La Liga,AM,Forward,26,917,1,66,30,57,42
Luis Milla,ESP,Getafe,Spanish La Liga,CM,Midfielder,29,2115,1,46,57,38,60
Luis Muriel,COL,Atalanta,"Italian Serie A, UEFA Europa League",AM,Forward,32,677,1,94,88,84,44
Luis Rioja,ESP,Alavés,Spanish La Liga,LW,Forward,30,2498,1,45,67,61,60
Luis Sinisterra,COL,Bournemouth,English Premier League,LW,Forward,24,699,1,64,78,92,74
Luiz Felipe,ITA,Betis,Spanish La Liga,CB,Defender,26,360,1,33,37,10,29
Luiz Henrique,BRA,Betis,"Spanish La Liga, UEFA Europa League",RW,Forward,23,856,1,41,72,85,76
Luka Adžić,SRB,Čukarički,UEFA Europa Conference League,LM,Forward,25,246,1,67,44,48,48
Luka Ivanušec,CRO,Feyenoord,"UEFA Champions League, UEFA Europa League",LW,Forward,25,286,1,32,64,74,61
Luka Jović,SRB,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",AM,Forward,26,1075,1,72,51,32,48
Luka Marin,CRO,Zrinjski Mostar,UEFA Europa Conference League,LB,Defender,25,1,1,29,16,9,4
Luka Menalo,BIH,Dinamo Zagreb,UEFA Europa Conference League,RM,Forward,27,71,1,48,68,75,60
Luka Modrić,CRO,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Midfielder,38,2108,1,73,94,81,50
Luka Romero,ARG,"Almería, Milan","Italian Serie A, Spanish La Liga",RW,Forward,19,526,1,64,29,52,40
Luka Subotić,SRB,Čukarički,UEFA Europa Conference League,CB,Defender,20,305,1,33,26,11,60
Luka Sučić,CRO,RB Salzburg,UEFA Champions League,RW,Forward,21,392,1,55,71,59,75
Lukas Daschner,GER,Bochum,German Bundesliga,AM,Forward,25,536,1,46,71,58,52
Lukas Klostermann,GER,RB Leipzig,"German Bundesliga, UEFA Champions League",CB,Defender,27,1792,1,59,58,34,37
Lukas Kübler,GER,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,31,2281,1,62,48,48,65
Lukas Lerager,DEN,FC Copenhagen,UEFA Champions League,RM,Midfielder,30,539,1,82,42,34,67
Lukas Nmecha,GER,Wolfsburg,German Bundesliga,AM,Forward,25,42,1,94,29,35,64
Lukas Ullrich,GER,Gladbach,German Bundesliga,CB,Defender,20,47,1,29,16,47,33
Luke Berry,ENG,Luton Town,English Premier League,CM,Midfielder,31,323,1,83,39,30,34
Luke Chambers,ENG,Liverpool,UEFA Europa League,LB,Defender,19,137,1,33,29,53,31
Luke Harris,WAL,Fulham,English Premier League,LM,Midfielder,18,75,1,32,26,14,31
Luke Shaw,ENG,Manchester Utd,"English Premier League, UEFA Champions League",LB,Defender,28,1094,1,54,76,64,47
Luke Thomas,ENG,Sheffield Utd,English Premier League,WB,Midfielder,22,917,1,25,28,36,42
Lukáš Haraslín,SVK,Sparta Prague,UEFA Europa League,AM,Forward,27,522,1,83,54,53,49
Lukáš Hejda,CZE,Viktoria Plzeň,UEFA Europa Conference League,CB,Defender,34,353,1,34,33,35,21
Lukáš Kalvach,CZE,Viktoria Plzeň,UEFA Europa Conference League,CM,Midfielder,28,894,1,69,69,45,67
Lukáš Masopust,CZE,Slavia Prague,UEFA Europa League,CB,Defender,31,465,1,96,82,72,45
Lukáš Pauschek,SVK,Slovan Bratislava,UEFA Europa Conference League,LM,Midfielder,31,164,1,44,19,49,77
Lukáš Provod,CZE,Slavia Prague,UEFA Europa League,AM,Midfielder,27,413,1,53,82,74,40
Lukáš Sadílek,CZE,Sparta Prague,UEFA Europa League,CM,Midfielder,27,219,1,43,47,28,40
Lukáš Červ,CZE,Viktoria Plzeň,UEFA Europa Conference League,CM,Midfielder,23,384,1,33,18,29,77
Lukáš Štetina,SVK,Spartak Trnava,UEFA Europa Conference League,CB,Defender,32,258,1,41,38,35,60
Lumbardh Dellova,KVX,KF Ballkani Therandë,UEFA Europa Conference League,CB,Defender,24,540,1,37,63,46,64
Luther Singh,RSA,Čukarički,UEFA Europa Conference League,CM,Midfielder,26,64,1,47,35,88,68
Lutsharel Geertruida,NED,Feyenoord,"UEFA Champions League, UEFA Europa League",RB,Defender,23,660,1,38,63,67,49
Luuk de Jong,NED,PSV Eindhoven,UEFA Champions League,AM,Forward,33,627,1,52,28,15,54
Luís Neto,POR,Sporting CP,UEFA Europa League,CB,Defender,35,101,1,33,33,18,89
Lyle Foster,RSA,Burnley,English Premier League,AM,Forward,23,1899,1,54,43,53,49
Lázaro,BRA,Almería,Spanish La Liga,LW,Forward,21,285,1,42,45,54,57
Léo Baptistão,BRA,Almería,Spanish La Liga,AM,Forward,31,1837,1,56,35,33,67
Léo Leroy,FRA,Montpellier,French Ligue 1,DM,Midfielder,24,499,1,27,40,45,76
Lóránd Pászka,HUN,Ferencváros,UEFA Europa Conference League,LB,Defender,27,9,1,29,16,33,4
M'Bala Nzola,ANG,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,27,1883,1,51,50,41,47
M'Baye Niang,SEN,Empoli,Italian Serie A,AM,Forward,29,708,1,67,37,39,58
Maciej Rosołek,POL,Legia Warsaw,UEFA Europa Conference League,LW,Forward,22,161,1,26,34,49,54
Mads Bidstrup,DEN,RB Salzburg,UEFA Champions League,DM,Midfielder,22,494,1,28,15,31,68
Mads Hansen,DEN,Nordsjælland,UEFA Europa Conference League,RW,Forward,21,18,1,47,48,60,10
Mads Juel Andersen,DEN,Luton Town,English Premier League,CB,Defender,25,400,1,69,18,13,65
Mads Mikkelsen,FRO,KÍ,UEFA Europa Conference League,LM,Forward,23,184,1,57,21,57,84
Mads Pedersen,DEN,Augsburg,German Bundesliga,LB,Defender,27,1786,1,69,75,83,48
Mads Roerslev,DEN,Brentford,English Premier League,WB,Defender,24,1985,1,63,65,57,51
Maghnes Akliouche,FRA,Monaco,French Ligue 1,AM,Forward,22,1613,1,81,85,69,59
Magnus Grødem,NOR,Molde,UEFA Europa League,CM,Midfielder,25,142,1,43,16,56,39
Magnus Mattsson,DEN,FC Copenhagen,UEFA Champions League,AM,Forward,25,113,1,82,42,29,45
Magnus Wolff Eikrem,NOR,Molde,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,33,480,1,86,94,59,26
Magomed Ozdoyev,RUS,PAOK,UEFA Europa Conference League,DM,Midfielder,31,476,1,74,42,46,52
Mahamadou Diawara,FRA,Lyon,French Ligue 1,CM,Midfielder,19,358,1,28,39,81,64
Mahamadou Nagida,CMR,Rennes,"French Ligue 1, UEFA Europa League",WB,Midfielder,18,219,1,57,64,89,68
Mahamadou Susoho,ESP,Manchester City,UEFA Champions League,DM,Midfielder,18,15,1,27,28,10,6
Mahdi Camara,FRA,Brest,French Ligue 1,AM,Forward,25,2020,1,62,61,44,80
Mahir Madatov,AZE,Dinamo Zagreb,UEFA Europa Conference League,AM,Forward,26,209,1,25,31,31,48
Mahmoud Dahoud,GER,"Brighton, Stuttgart","English Premier League, German Bundesliga, UEFA Europa League",CM,Midfielder,28,837,1,70,68,30,27
Mahmoud Jaber,ISR,Maccabi Haifa,UEFA Europa League,CM,Midfielder,24,392,1,31,40,26,56
Mahmut Kücüksahin,NAN,Augsburg,German Bundesliga,RM,Midfielder,20,1,1,27,16,7,6
Makana Baku,GER,Legia Warsaw,UEFA Europa Conference League,RM,Midfielder,25,1,1,27,12,7,6
Makoto Hasebe,JPN,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CB,Midfielder,40,344,1,35,55,23,48
Maks Ebonh,BLR,Astana FK,UEFA Europa Conference League,CM,Midfielder,24,294,1,38,66,68,48
Maksim Medvedev,AZE,Qarabağ,UEFA Europa League,CB,Defender,34,113,1,44,42,23,36
Maksym Talovierov,UKR,LASK,UEFA Europa League,CB,Defender,23,405,1,83,51,26,74
Malick Fofana,BEL,"Gent, Lyon","French Ligue 1, UEFA Europa Conference League",LW,Forward,19,927,1,75,42,87,48
Malick Mbaye,SEN,Metz,French Ligue 1,RM,Forward,19,153,1,16,43,78,45
Malick Thiaw,GER,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",CB,Defender,22,2161,1,35,52,42,43
Malik Abubakari,GHA,Slovan Bratislava,UEFA Europa Conference League,AM,Midfielder,23,13,1,46,29,45,36
Malik Tillman,USA,PSV Eindhoven,UEFA Champions League,RM,Forward,21,505,1,33,72,43,61
Malo Gusto,FRA,Chelsea,English Premier League,RB,Defender,21,1751,1,54,88,87,42
Mama Samba Baldé,GNB,Lyon,French Ligue 1,AM,Forward,28,551,1,63,68,77,63
Mamadou Coulibaly,FRA,Monaco,French Ligue 1,LM,Midfielder,20,118,1,31,35,60,73
Mamadou Coulibaly,SEN,Salernitana,Italian Serie A,WB,Midfielder,24,3,1,27,12,7,6
Mamadou Diakhon,FRA,Reims,French Ligue 1,RW,Forward,18,209,1,31,38,66,69
Mamadou Mbaye,SEN,Cádiz,Spanish La Liga,CB,Defender,25,288,1,34,17,10,67
Mamadou Sakho,FRA,Montpellier,French Ligue 1,LB,Defender,33,7,1,48,30,26,65
Mamadou Sarr,FRA,Lyon,French Ligue 1,CB,Defender,18,8,1,29,16,9,4
Mamadou Sylla,SEN,Alavés,Spanish La Liga,AM,Forward,29,18,1,22,29,15,39
Mamady Bangré,BFA,Toulouse,French Ligue 1,RW,Forward,22,101,1,40,95,78,67
Mandela Keita,BEL,Antwerp,UEFA Champions League,CM,Midfielder,21,262,1,29,19,28,50
Manor Solomon,ISR,Tottenham,English Premier League,LW,Forward,24,199,1,41,92,95,57
Manprit Sarkaria,AUT,Sturm Graz,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,27,543,1,35,52,56,48
Manu Bueno,ESP,Sevilla,Spanish La Liga,CM,Midfielder,19,117,1,36,31,36,32
Manu Koné,FRA,Gladbach,German Bundesliga,CM,Midfielder,23,1561,1,69,43,74,52
Manu Morlanes,ESP,Mallorca,Spanish La Liga,CM,Midfielder,25,1615,1,39,67,64,69
Manu Sánchez,ESP,Celta Vigo,Spanish La Liga,LB,Defender,23,1775,1,48,84,72,48
Manu Trigueros,ESP,Villarreal,"Spanish La Liga, UEFA Europa League",LM,Midfielder,32,680,1,39,59,53,59
Manuel Akanji,SUI,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,28,3176,1,79,68,64,40
Manuel Gulde,GER,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,33,2668,1,52,41,33,49
Manuel Lazzari,ITA,Lazio,"Italian Serie A, UEFA Champions League",RB,Defender,30,2096,1,43,66,86,41
Manuel Locatelli,ITA,Juventus,Italian Serie A,CM,Midfielder,26,3008,1,48,61,40,56
Manuel Ugarte Ribeiro,URU,Paris S-G,"French Ligue 1, UEFA Champions League",CM,Midfielder,23,2323,1,29,40,42,72
Maor Kandil,ISR,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",RB,Defender,30,364,1,44,66,62,51
Marash Kumbulla,ALB,Sassuolo,Italian Serie A,CB,Defender,24,362,1,31,27,15,27
Marc Bartra,ESP,Betis,"Spanish La Liga, UEFA Europa League",CB,Defender,32,315,1,29,26,50,60
Marc Cardona,ESP,Las Palmas,Spanish La Liga,AM,Forward,28,737,1,62,46,48,66
Marc Casado,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",RM,Midfielder,20,39,1,44,30,54,58
Marc Cucurella,ESP,Chelsea,English Premier League,LB,Defender,25,1782,1,45,62,58,66
Marc Gual,ESP,Legia Warsaw,UEFA Europa Conference League,AM,Forward,27,349,1,31,38,50,55
Marc Guiu,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,18,109,1,80,39,29,27
Marc Guéhi,ENG,Crystal Palace,English Premier League,CB,Defender,23,2021,1,30,56,43,41
Marc Pubill,ESP,Almería,Spanish La Liga,RB,Defender,20,1883,1,79,61,83,45
Marc Roca,ESP,Betis,"Spanish La Liga, UEFA Europa Conference League, UEFA Europa League",DM,Midfielder,27,2642,1,68,58,40,54
Marcel Ratnik,SVN,Olimpija,UEFA Europa Conference League,CB,Defender,19,540,1,27,32,32,33
Marcel Sabitzer,AUT,Dortmund,"German Bundesliga, UEFA Champions League",DM,Midfielder,30,2889,1,81,71,51,34
Marciano Tchami,GNB,Almería,Spanish La Liga,AM,Forward,19,43,1,26,26,37,34
Marcin Cebula,POL,Raków,UEFA Europa League,LW,Forward,28,294,1,34,66,67,30
Marcin Listkowski,POL,Lecce,Italian Serie A,LW,Forward,25,8,1,22,31,13,10
Marco Asensio,ESP,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Forward,28,1237,1,69,89,64,51
Marco Brescianini,ITA,Frosinone,Italian Serie A,CM,Midfielder,24,2321,1,72,45,61,31
Marco Burch,SUI,Legia Warsaw,UEFA Europa Conference League,CB,Defender,23,45,1,21,17,9,8
Marco Djuricin,AUT,Spartak Trnava,UEFA Europa Conference League,AM,Forward,31,35,1,40,21,10,10
Marco Friedl,AUT,Werder Bremen,German Bundesliga,CB,Defender,26,2197,1,53,27,30,60
Marco Mancosu,ITA,Cagliari,Italian Serie A,AM,Forward,35,156,1,25,70,55,15
Marco Palestra,ITA,Atalanta,UEFA Europa League,RM,Midfielder,18,7,1,27,30,21,6
Marco Pellegrino,ARG,"Milan, Salernitana",Italian Serie A,CB,Defender,21,613,1,41,19,23,61
Marco Reus,GER,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,35,2088,1,64,75,40,63
Marco Richter,GER,Mainz 05,German Bundesliga,AM,Forward,26,717,1,52,71,63,42
Marcos Acuña,ARG,Sevilla,"Spanish La Liga, UEFA Champions League",LB,Defender,32,1490,1,83,85,68,37
Marcos Alonso,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",LB,Defender,33,391,1,59,73,85,32
Marcos Antônio,BRA,PAOK,UEFA Europa Conference League,DM,Midfielder,23,20,1,33,42,51,6
Marcos Leonardo,BRA,Benfica,UEFA Europa League,AM,Forward,20,95,1,22,19,7,23
Marcos Llorente,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,29,3213,1,78,72,68,37
Marcos López,PER,Feyenoord,UEFA Champions League,RB,Defender,23,45,1,33,35,20,19
Marcos Peña,ESP,Almería,Spanish La Liga,DM,Midfielder,19,441,1,30,15,9,71
Marcos Senesi,ARG,Bournemouth,English Premier League,CB,Defender,27,2242,1,83,86,60,66
Marcus Coco,FRA,Nantes,French Ligue 1,RB,Defender,27,1481,1,73,65,71,69
Marcus Edwards,ENG,Sporting CP,UEFA Europa League,AM,Forward,25,591,1,54,86,81,34
Marcus Ingvartsen,DEN,Nordsjælland,UEFA Europa Conference League,AM,Forward,27,420,1,47,44,31,28
Marcus Müller,GER,Mainz 05,German Bundesliga,DM,Midfielder,21,18,1,19,52,9,33
Marcus Pedersen,NOR,Sassuolo,Italian Serie A,RB,Defender,23,1613,1,40,55,81,34
Marcus Rashford,ENG,Manchester Utd,"English Premier League, UEFA Champions League",LW,Forward,26,2559,1,58,64,76,51
Marcus Tavernier,ENG,Bournemouth,English Premier League,LW,Forward,25,2118,1,53,75,73,59
Marcus Thuram,FRA,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,26,3144,1,62,54,58,53
Marcão,BRA,Sevilla,Spanish La Liga,CB,Defender,27,355,1,39,29,39,66
Marek Ujlaky,SVK,Spartak Trnava,UEFA Europa Conference League,RB,Defender,20,11,1,29,16,9,4
Mariano,DOM,Sevilla,"Spanish La Liga, UEFA Champions League",AM,Forward,30,307,1,35,30,38,55
Marin Ljubicic,CRO,LASK,UEFA Europa League,RW,Forward,21,365,1,41,33,24,47
Marin Pongračić,CRO,Lecce,Italian Serie A,CB,Defender,26,3219,1,34,43,52,49
Marin Tomasov,CRO,Astana FK,UEFA Europa Conference League,AM,Forward,36,400,1,53,61,40,41
Mario Dominguez,ESP,Valencia,Spanish La Liga,AM,Forward,19,25,1,31,27,10,10
Mario Dorgeless,CIV,Nordsjælland,UEFA Europa Conference League,RM,Midfielder,19,180,1,36,37,45,39
Mario Gila,ESP,Lazio,"Italian Serie A, UEFA Champions League",CB,Defender,23,2159,1,35,54,53,47
Mario Götze,GER,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,31,2537,1,67,73,55,54
Mario Hermoso,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,28,3374,1,58,68,64,52
Mario Lemina,GAB,Wolves,English Premier League,CM,Midfielder,30,2968,1,57,31,40,59
Mario Martín,ESP,Real Madrid,Spanish La Liga,AM,Forward,20,18,1,22,17,10,44
Mario Pašalić,CRO,Atalanta,"Italian Serie A, UEFA Europa League",CM,Midfielder,29,2496,1,67,76,64,53
Mario Tičinović,CRO,Zrinjski Mostar,UEFA Europa Conference League,LB,Defender,32,210,1,46,61,67,50
Mario Čuže,CRO,Zrinjski Mostar,UEFA Europa Conference League,LW,Forward,24,430,1,22,28,25,68
Marius Bülter,GER,Hoffenheim,German Bundesliga,WB,Forward,31,1351,1,45,81,61,67
Marius Lode,NOR,Bodø/Glimt,UEFA Europa Conference League,CB,Defender,30,90,1,31,30,66,39
Marius Wolf,GER,Dortmund,"German Bundesliga, UEFA Champions League",RB,Defender,28,1451,1,47,84,83,44
Mariusz Stępiński,POL,Aris Limassol FC,UEFA Europa League,AM,Forward,28,67,1,29,43,62,51
Mark McKenzie,USA,Genk,UEFA Europa Conference League,CB,Defender,24,360,1,76,34,45,41
Mark O'Mahony,IRL,Brighton,English Premier League,AM,Forward,19,63,1,14,13,6,43
Mark Uth,GER,Köln,German Bundesliga,AM,Forward,32,373,1,44,71,53,67
Marko Arnautović,AUT,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,35,993,1,61,66,38,46
Marko Brest,SVN,Olimpija,UEFA Europa Conference League,LM,Forward,21,238,1,16,26,40,37
Marko Bulat,CRO,Dinamo Zagreb,UEFA Europa Conference League,DM,Midfielder,22,426,1,74,40,52,41
Marko Docić,SRB,Čukarički,UEFA Europa Conference League,CM,Midfielder,30,198,1,36,53,30,37
Marko Grujić,SRB,Porto,UEFA Champions League,CM,Midfielder,27,50,1,27,27,12,58
Marko Janković,MNE,Qarabağ,UEFA Europa League,DM,Midfielder,28,901,1,56,59,66,49
Marko Mijailović,SRB,Olimpija,UEFA Europa Conference League,CB,Defender,26,64,1,29,18,10,32
Marko Milovanović,SRB,Almería,Spanish La Liga,AM,Forward,20,308,1,34,27,17,63
Marko Mladenović,SRB,Eint Frankfurt,German Bundesliga,DM,Midfielder,19,6,1,27,12,33,6
Marko Rakonjac,MNE,TSC,UEFA Europa League,AM,Forward,23,225,1,23,25,13,58
Marko Stamenic,NZL,Red Star,UEFA Champions League,CM,Midfielder,21,296,1,72,16,20,59
Marko Tolić,CRO,Slovan Bratislava,UEFA Europa Conference League,LW,Forward,27,154,1,49,74,73,66
Marko Vešović,MNE,Qarabağ,UEFA Europa League,RB,Defender,32,510,1,49,71,74,70
Markus Andreas Kaasa,NOR,Molde,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,26,699,1,64,53,75,49
Markus Solbakken,NOR,Sparta Prague,UEFA Europa League,CM,Midfielder,23,181,1,29,14,23,31
Marley Aké,FRA,Udinese,Italian Serie A,AM,Forward,22,10,1,22,13,6,10
Marnon Busch,GER,Heidenheim,German Bundesliga,RB,Defender,29,595,1,56,76,72,60
Marquinhos,BRA,Nantes,French Ligue 1,AM,Forward,20,154,1,43,74,52,76
Marquinhos,BRA,Ferencváros,UEFA Europa Conference League,LM,Forward,24,690,1,27,37,56,65
Marquinhos,BRA,Paris S-G,"French Ligue 1, UEFA Champions League",CB,Defender,30,2437,1,27,67,51,41
Marsel Ismajlgeci,ALB,KF Ballkani Therandë,UEFA Europa Conference League,AM,Forward,23,125,1,25,21,20,51
Marshall Munetsi,ZIM,Reims,French Ligue 1,RM,Midfielder,27,2173,1,54,46,34,65
Marten de Roon,NED,Atalanta,"Italian Serie A, UEFA Europa League",CM,Midfielder,33,3560,1,32,49,29,70
Martim Marques,POR,Lugano,UEFA Europa Conference League,LB,Defender,19,76,1,50,28,51,81
Martin Baturina,CRO,Dinamo Zagreb,UEFA Europa Conference League,AM,Forward,21,836,1,34,72,76,56
Martin Bjørnbak,NOR,Molde,UEFA Europa League,CB,Defender,31,225,1,73,20,11,60
Martin Bukata,SVK,Spartak Trnava,UEFA Europa Conference League,RM,Midfielder,30,207,1,43,43,32,52
Martin Ellingsen,NOR,Molde,UEFA Europa League,CB,Defender,28,517,1,52,73,73,75
Martin Erlic,CRO,Sassuolo,Italian Serie A,CB,Defender,26,2618,1,49,36,40,43
Martin Frese,DEN,Nordsjælland,UEFA Europa Conference League,LB,Defender,25,540,1,38,84,61,60
Martin Hongla,CMR,"Granada, Hellas Verona","Italian Serie A, Spanish La Liga",CM,Midfielder,26,1646,1,29,25,30,32
Martin Linnes,NOR,Molde,"UEFA Europa Conference League, UEFA Europa League",WB,Midfielder,32,381,1,28,54,39,45
Martin Mikovič,SVK,Spartak Trnava,UEFA Europa Conference League,LM,Midfielder,33,245,1,32,34,38,43
Martin Mirchevski,MKD,TSC,UEFA Europa League,AM,Forward,26,4,1,22,13,6,10
Martin Satriano,URU,Brest,French Ligue 1,AM,Forward,23,1864,1,48,53,42,68
Martin Terrier,FRA,Rennes,"French Ligue 1, UEFA Europa League",AM,Forward,27,1934,1,69,66,50,64
Martin Valjent,SVK,Mallorca,Spanish La Liga,CB,Defender,28,2349,1,38,48,40,48
