Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Owen Wijndal,nl NED,Defender,Ajax,23,1999,22,18,1589,81,81,81,34
Owen Wolff,us USA,Forward,Austin,19,2004,33,17,1782,39,73,48,51
Ozan Tufan,tr TUR,Forward,Hull City,28,1995,37,25,2121,65,61,38,63
Ozziel Herrera,mx MEX,Forward,UANL,22,2001,26,8,880,75,74,57,73
Oğuzhan Özyakup,tr TUR,Midfielder,Fortuna Sittard,30,1992,22,10,962,67,76,58,57
Pablo,br BRA,Defender,Botafogo (RJ),32,1991,1,0,29,29,17,31,80
Pablo,br BRA,Forward,Ath Paranaense,31,1992,29,20,1703,44,49,27,52
Pablo,br BRA,Forward,Famalicão,19,2004,8,2,197,23,51,28,78
Pablo Altamirano,ar ARG,Midfielder,Newell's OB,19,2005,3,1,147,57,53,28,19
Pablo Baianinho,br BRA,Forward,Vitória,20,2003,3,0,37,33,18,63,10
Pablo Barrera,mx MEX,Forward,Querétaro,36,1987,34,32,2767,60,82,59,46
Pablo Bennevendo Peña,mx MEX,Defender,UNAM,23,2000,23,17,1529,42,73,62,48
Pablo Camacho,ve VEN,Defender,ve Dep Táchira,33,1990,2,1,94,29,13,26,35
Pablo Chavarría,ar ARG,Forward,Belgrano,36,1988,19,7,604,51,38,54,54
Pablo Galdames Millán,cl CHI,Midfielder,Vasco da Gama,27,1996,18,13,1154,39,60,35,41
Pablo González Díaz,mx MEX,Midfielder,Puebla,31,1992,31,28,2392,61,32,30,74
Pablo Maia,br BRA,Midfielder,São Paulo,22,2002,6,6,496,32,51,43,29
Pablo Monje,ar ARG,Midfielder,Deportivo Riestra,26,1997,24,23,2010,30,44,21,67
Pablo Monroy,mx MEX,Defender,UNAM,21,2002,22,19,1414,37,52,75,29
Pablo Ortiz,mx MEX,Defender,Querétaro,21,2002,14,8,662,78,56,46,51
Pablo Palacio,ar ARG,Forward,cl Palestino,23,2000,5,0,126,31,52,74,62
Pablo Piatti,ar ARG,Forward,Estudiantes–LP,34,1989,23,13,1184,59,67,50,71
Pablo Roberto,br BRA,Forward,Casa Pia,23,1999,29,20,1662,58,78,57,51
Pablo Rodríguez,es ESP,Forward,Ascoli,21,2001,37,28,2264,51,51,50,36
Pablo Ruíz,ar ARG,Forward,Real Salt Lake,25,1998,3,2,170,38,84,54,18
Pablo Siles,uy URU,Midfielder,Huracán,26,1997,7,3,273,36,52,17,88
Pablo Solari,ar ARG,Forward,River Plate,22,2001,31,24,1900,73,74,81,53
Pablo Vegetti,ar ARG,Forward,Vasco da Gama,35,1988,35,34,2986,56,25,14,53
Pablo de Blasis,ar ARG,Forward,Gimnasia–LP,35,1988,19,14,1280,41,66,49,67
Paddy McNair,nir NIR,Defender,Middlesbrough,28,1995,21,20,1758,42,61,68,28
Paik Seung-ho,kr KOR,Midfielder,Birmingham City,26,1997,18,15,1315,65,60,52,49
Pajtim Kasami,ch SUI,Midfielder,Sampdoria,31,1992,27,24,1978,83,54,60,46
Panos Katseris,gr GRE,Defender,Catanzaro,22,2001,15,12,996,53,67,86,48
Pantelis Hatzidiakos,gr GRE,Defender,AZ Alkmaar,26,1997,2,2,180,33,80,47,27
Paolo Ghiglione,it ITA,Defender,Cremonese,26,1997,24,11,927,90,89,79,35
Paolo Rozzio,it ITA,Defender,Reggiana,31,1992,24,24,2125,56,26,26,52
Paolo Yrizar,mx MEX,Midfielder,Querétaro,25,1997,2,0,20,49,11,78,55
Pape Habib Guèye,sn SEN,Forward,Kortrijk,23,1999,1,0,8,54,9,98,8
Parfait Guiagon,ci CIV,Forward,Charleroi,22,2001,23,17,1367,69,64,75,52
Pascal Struijk,nl NED,Defender,Leeds United,23,1999,23,22,1989,68,52,52,54
Pathé Mboup,sn SEN,Forward,RWDM,19,2003,19,6,762,64,52,60,65
Patito Rodríguez,ar ARG,Forward,bo Bolívar,33,1990,5,4,322,48,62,83,24
Patric Calmon PK,br BRA,Defender,Vitória,29,1994,11,7,540,44,80,84,61
Patricio Pernicone,ar ARG,Defender,Vélez Sarsfield,22,2001,9,5,554,29,21,27,40
Patricio Salas,mx MEX,Forward,América,19,2004,4,0,38,50,25,31,30
Patricio Tanda,ar ARG,Midfielder,Unión,21,2002,11,1,246,40,78,32,39
Patrick,br BRA,Defender,Rio Ave,26,1997,20,12,1120,40,46,47,45
Patrick Agyemang,us USA,Forward,Charlotte,23,2000,31,19,1838,77,36,55,46
Patrick Bamford,eng ENG,Forward,Leeds United,29,1993,33,15,1493,64,38,30,52
Patrick Bauer,de GER,Defender,Preston,30,1992,1,0,65,43,44,19,8
Patrick Cutrone,it ITA,Forward,Como,25,1998,32,29,2463,79,53,51,42
Patrick Jones,wls WAL,Forward,Huddersfield,20,2003,7,1,164,39,50,74,54
Patrick Nuamah,it ITA,Midfielder,Brescia,17,2005,1,0,1,28,10,7,6
Patrick Pflücke,de GER,Forward,Mechelen,26,1996,24,11,1160,76,80,64,47
Patrick Roberts,eng ENG,Forward,Sunderland,26,1997,32,21,1848,39,84,90,35
Patrick Schulte,us USA,Goalkeeper,Columbus Crew,22,2001,27,27,2430,50,44,44,59
Patrick Villa,mx MEX,Defender,Puebla,19,2003,1,1,63,46,45,38,68
Patrick Vroegh,nl NED,Midfielder,RKC Waalwijk,23,1999,3,0,15,45,30,12,34
Patrick Weah,lr LBR,Forward,Minnesota Utd,20,2003,3,0,35,40,9,10,37
Patrick Yazbek,au AUS,Midfielder,Nashville SC,21,2002,7,4,375,27,67,44,62
Patrick de Paula,br BRA,Midfielder,Criciúma,24,1999,10,3,301,39,44,42,71
Patrick van Aanholt,nl NED,Defender,PSV Eindhoven,32,1990,24,9,1114,80,93,84,47
Patrickson Delgado,ec ECU,Midfielder,FC Dallas,20,2003,23,14,1158,82,47,52,52
Patrik Hrošovský,sk SVK,Midfielder,Genk,31,1992,29,22,2129,39,69,45,31
Patrik Mercado,ec ECU,Midfielder,ec Independiente,20,2003,4,1,105,22,17,56,37
Patrik Wålemark,se SWE,Forward,Heerenveen,21,2001,24,16,1240,55,50,60,61
Patrizio Masini,it ITA,Midfielder,Ascoli,22,2001,25,22,1868,68,32,36,73
Patryck,br BRA,Defender,São Paulo,21,2003,14,7,714,52,60,71,45
Patson Daka,zm ZAM,Forward,Leicester City,24,1998,20,15,1086,69,54,34,49
Paul Arriola,us USA,Midfielder,FC Dallas,28,1995,31,28,2456,84,65,70,31
Paul Bellón,mx MEX,Defender,León,26,1997,16,14,1333,66,22,32,56
Paul Gladon,nl NED,Forward,Fortuna Sittard,31,1992,2,2,172,42,30,12,53
Paul Marie,fr FRA,Forward,SJ Earthquakes,28,1995,30,16,1537,49,64,49,71
Paul Nardi,fr FRA,Goalkeeper,Gent,29,1994,10,10,900,48,41,44,44
Paul Rothrock,us USA,Forward,Seattle Sounders,25,1999,25,13,1316,67,63,73,61
Paul Smyth,nir NIR,Forward,QPR,25,1997,44,22,2189,40,44,71,59
Paulinho,br BRA,Midfielder,Corinthians,35,1988,6,1,118,53,23,44,78
Paulinho,pt POR,Forward,Sporting CP,30,1992,31,11,1306,85,78,44,61
Paulinho,br BRA,Midfielder,Vasco da Gama,27,1997,2,0,27,54,84,73,68
Paulinho,pt POR,Forward,Portimonense,23,1999,8,2,169,28,10,17,35
Paulinho,br BRA,Forward,Atlético Mineiro,23,2000,38,34,3038,75,55,69,46
Paulino,es ESP,Midfielder,Pachuca,26,1997,3,2,129,34,49,86,28
Paulo Díaz,cl CHI,Defender,River Plate,29,1994,32,31,2816,79,60,44,60
Paulo Estrela Moreira,pt POR,Forward,Portimonense,24,1999,18,4,534,23,48,23,69
Paulo Henrique,br BRA,Defender,Vasco da Gama,27,1996,35,30,2516,66,67,80,61
Paulo Oliveira,pt POR,Defender,Braga,31,1992,20,19,1672,27,54,28,54
Paulo Victor,br BRA,Forward,Chaves,22,2001,22,7,822,45,45,40,64
Paulo Vitor,br BRA,Midfielder,Atlético Mineiro,19,2004,13,6,529,35,29,32,61
Pavel Bucha,cz CZE,Midfielder,FC Cincinnati,25,1998,33,33,2913,70,60,63,45
Pavel Pérez,mx MEX,Forward,Guadalajara,25,1998,21,13,1087,47,71,78,56
Paweł Bochniewicz,pl POL,Defender,Heerenveen,27,1996,29,26,2311,79,63,49,43
Paxten Aaronson,us USA,Midfielder,Vitesse,19,2003,14,14,1253,78,53,70,53
Paxton Pomykal,us USA,Midfielder,FC Dallas,24,1999,1,0,7,34,31,43,6
Pedrinho,br BRA,Midfielder,Atlético Mineiro,25,1998,11,2,309,95,97,89,62
Pedro,br BRA,Forward,Flamengo,26,1997,27,25,2100,79,58,35,46
Pedro Amador,pt POR,Defender,Atlanta Utd,25,1998,30,23,1939,44,81,70,50
Pedro Aparício,pt POR,Forward,Moreirense,27,1995,15,2,329,59,70,54,29
Pedro Aquino,pe PER,Midfielder,Santos,28,1995,24,20,1689,58,53,42,81
Pedro Borges,br BRA,Midfielder,Fortaleza,26,1997,27,12,1168,28,34,19,83
Pedro David Rosendo Marques,pt POR,Forward,NEC Nijmegen,25,1998,3,0,44,32,42,73,25
Pedro De la Vega,ar ARG,Forward,Seattle Sounders,22,2001,16,9,652,39,65,72,49
Pedro Gallese,pe PER,Goalkeeper,Orlando City,33,1990,29,29,2610,51,53,65,45
Pedro Geromel,br BRA,Defender,Grêmio,38,1985,14,10,850,36,17,34,74
Pedro Gonçalves,pt POR,Forward,Sporting CP,25,1998,32,32,2573,75,90,65,48
Pedro Henrique,br BRA,Forward,Corinthians,33,1990,11,4,354,66,52,60,65
Pedro Henrique,br BRA,Defender,RB Bragantino,28,1995,28,27,2372,64,38,33,54
Pedro Malheiro,pt POR,Midfielder,Boavista,22,2001,23,23,1971,70,55,59,58
Pedro Manuel da Silva Moreira,pt POR,Midfielder,Arouca,34,1989,5,0,42,36,24,10,33
Pedro Mendes,pt POR,Defender,Estrela,32,1990,13,11,809,23,20,30,58
Pedro Mendes,pt POR,Forward,Ascoli,23,1999,27,25,2203,67,45,23,52
Pedro Milans,uy URU,Defender,uy Peñarol,21,2002,10,10,782,35,52,52,37
Pedro Ortiz,es ESP,Midfielder,Vizela,22,2000,15,11,916,33,29,35,61
Pedro Paranhos,br BRA,Forward,Atl Goianiense,17,2006,2,0,12,46,38,31,8
Pedro Pedraza,mx MEX,Midfielder,Pachuca,23,2000,24,18,1462,23,32,39,68
Pedro Perlaza,ec ECU,Defender,ec Barcelona,32,1991,1,0,1,29,12,9,3
Pedro Pinho,pt POR,Midfielder,Chaves,23,2000,10,1,248,77,16,37,59
Pedro Ramírez,ar ARG,Midfielder,Deportivo Riestra,23,2000,25,21,1836,36,49,49,68
Pedro Rangel,br BRA,Goalkeeper,Atl Goianiense,23,2000,6,6,540,46,45,72,32
Pedro Raul,br BRA,Forward,Toluca,26,1996,34,11,1132,48,42,45,60
Pedro Rocha Neves,br BRA,Forward,Criciúma,29,1994,11,1,222,40,61,73,48
Pedro Santos,pt POR,Midfielder,D.C. United,35,1988,30,20,1800,82,73,63,77
Pedro Santos,pt POR,Midfielder,Arouca,22,2000,28,16,1448,66,57,68,38
Pedro Sá,pt POR,Midfielder,Estrela,29,1993,18,5,650,29,44,33,35
Pedro Tiba,pt POR,Midfielder,Gil Vicente FC,34,1988,25,18,1495,74,75,50,58
Pedro Velurtas,ar ARG,Defender,Barracas Central,22,2001,7,6,504,46,46,71,61
Pedro Vite,ec ECU,Midfielder,Vancouver W'caps,21,2002,28,23,2019,55,73,56,54
Pedro Álvaro,pt POR,Defender,Estoril,23,2000,20,20,1787,39,50,17,36
Pedrão,br BRA,Defender,Atl Goianiense,31,1992,12,7,587,37,29,19,56
Pedrão,br BRA,Defender,Portimonense,26,1997,30,29,2633,66,51,54,49
Peer Koopmeiners,nl NED,Midfielder,Almere City,23,2000,31,31,2771,39,76,40,80
Peixoto,br BRA,Midfielder,Juventude,26,1997,2,0,20,40,22,55,52
Pelle Clement,nl NED,Forward,Sparta R'dam,27,1996,29,21,1900,43,72,35,67
Pelle van Amersfoort,nl NED,Forward,Heerenveen,27,1996,31,26,2130,65,35,25,47
Pep Biel,es ESP,Forward,Charlotte,27,1996,9,8,613,72,87,76,41
Pepe,pt POR,Defender,Porto,40,1983,22,22,1880,64,70,51,33
Pepê,br BRA,Midfielder,Porto,26,1997,34,32,2852,76,84,87,27
Perry Ng,eng ENG,Defender,Cardiff City,27,1996,39,39,3401,86,74,66,75
Petar Musa,hr CRO,Forward,FC Dallas,25,1998,44,33,2816,76,47,40,53
Petar Stojanović,si SVN,Forward,Sampdoria,27,1995,28,20,1834,40,72,44,76
Peter Kioso,cd COD,Forward,Rotherham Utd,24,1998,12,11,956,22,48,25,84
Peter Stroud,us USA,Midfielder,NY Red Bulls,21,2002,14,12,844,32,41,57,53
Petko Hristov,bg BUL,Defender,Spezia,24,1999,19,17,1603,77,26,21,41
Peyton Miller,us USA,Defender,NE Revolution,16,2007,10,8,683,46,74,79,61
Philip Quinton,us USA,Defender,Columbus Crew,24,1999,20,16,1317,65,39,50,41
Philip Zinckernagel,dk DEN,Forward,Club Brugge,28,1994,24,21,1512,78,87,77,57
Philipe Sampaio,br BRA,Defender,Atl Goianiense,29,1994,6,6,499,24,43,22,57
Philippe Coutinho,br BRA,Midfielder,Vasco da Gama,31,1992,15,7,667,80,88,83,30
Philippe Rommens,be BEL,Midfielder,Go Ahead Eag,25,1997,20,20,1618,88,82,45,38
Philippe Sandler,nl NED,Defender,NEC Nijmegen,26,1997,24,23,1873,34,62,38,47
Pier Barrios,ar ARG,Defender,Godoy Cruz,33,1990,21,21,1886,31,35,33,49
Piero Elias,us USA,Forward,NYCFC,21,2002,1,0,1,22,9,5,8
Piero Mollica,ve VEN,Defender,ve Caracas,18,2005,2,1,135,35,13,20,68
Piero Quispe,pe PER,Midfielder,UNAM,21,2001,14,11,967,75,80,87,42
Pierre Dwomoh,be BEL,Midfielder,RWDM,19,2004,28,27,2279,43,51,58,61
Pierre Ekwah Elimby,fr FRA,Midfielder,Sunderland,21,2002,40,37,3014,73,62,47,42
Pierre Patron,fr FRA,Goalkeeper,Charleroi,25,1997,4,4,360,54,44,44,48
Pierre-Yves Ngawa,be BEL,Midfielder,OH Leuven,31,1992,4,0,67,18,11,7,64
Pieter Gerkens,be BEL,Forward,Gent,27,1995,23,10,912,64,62,38,73
Pietro Beruatto,it ITA,Defender,Pisa,24,1998,30,23,2150,72,89,77,46
Pietro Candelari,it ITA,Midfielder,Spezia,18,2005,8,2,181,52,35,67,65
Pietro Ceccaroni,it ITA,Defender,Palermo,27,1995,29,28,2509,75,76,61,45
Pietro Iemmello,it ITA,Forward,Catanzaro,31,1992,35,31,2509,71,59,25,36
Pietro Martino,it ITA,Defender,Cosenza,25,1997,10,10,878,42,79,85,36
Pietro Perdichizzi,be BEL,Defender,Westerlo,30,1992,6,6,536,41,43,44,74
Pim Saathof,nl NED,Defender,Go Ahead Eag,19,2003,4,0,53,33,74,58,65
Pipa,es ESP,Midfielder,West Brom,25,1998,13,1,249,54,75,84,46
Pizzi,pt POR,Forward,Braga,33,1989,29,12,966,52,89,50,37
Pol Valentín,es ESP,Midfielder,Sheffield Weds,26,1997,36,24,2204,33,36,79,44
Preston Judd,us USA,Forward,SJ Earthquakes,24,1999,26,6,720,43,44,33,34
Prince Osei Owusu,de GER,Forward,Toronto FC,27,1997,31,20,1839,57,25,34,55
Przemysław Płacheta,pl POL,Forward,Norwich City,25,1998,26,11,1123,34,64,72,52
Przemysław Szymiński,pl POL,Defender,Reggiana,29,1994,21,10,1195,23,36,38,49
Przemysław Tytoń,pl POL,Goalkeeper,Twente,36,1987,2,2,180,57,40,44,30
Przemysław Wiśniewski,pl POL,Defender,Spezia,25,1998,1,0,12,29,12,9,35
Quaresma,br BRA,Defender,Arouca,26,1996,6,3,301,41,80,86,61
Quilindschy Hartman,nl NED,Defender,Feyenoord,21,2001,26,26,2070,55,95,86,42
Quincy Hoeve,bq BOE,Forward,Volendam,20,2003,17,0,355,21,40,21,45
Quinn Sullivan,us USA,Forward,Philadelphia Union,19,2004,34,25,2403,67,83,75,47
Quinten Timber,nl NED,Midfielder,Feyenoord,22,2001,31,31,2663,86,88,81,52
Rachid Kouda,it ITA,Forward,Spezia,21,2002,26,14,1349,52,64,66,66
Radinio Balker,sr SUR,Defender,Huddersfield,24,1998,7,5,408,33,59,32,69
Rafa Mújica,es ESP,Forward,Arouca,24,1998,30,29,2529,79,35,44,38
Rafa Pérez,co COL,Defender,co Junior,34,1990,1,0,60,29,20,34,85
Rafa Silva,pt POR,Forward,Benfica,30,1993,30,29,2479,78,92,87,39
Rafael,br BRA,Forward,Botafogo (RJ),33,1990,2,0,13,22,25,34,8
Rafael Alcobia,pt POR,Defender,Portimonense,20,2003,3,2,203,45,35,20,49
Rafael Barbosa,pt POR,Forward,Farense,27,1996,27,8,857,45,60,52,47
Rafael Barrios,ar ARG,Midfielder,Cen. Córdoba–SdE,30,1993,20,18,1556,52,59,71,68
Rafael Borré,co COL,Forward,Internacional,28,1995,23,23,1870,60,42,37,51
Rafael Brito,pt POR,Midfielder,Casa Pia,21,2002,9,5,342,41,52,48,61
Rafael Bustamante,co COL,Midfielder,Vizela,23,1999,12,8,715,29,39,35,52
Rafael Cabral,br BRA,Goalkeeper,Grêmio,33,1990,6,5,457,42,40,44,46
Rafael Carioca,br BRA,Midfielder,UANL,34,1989,30,30,2654,60,60,47,42
Rafael Carrascal,co COL,Forward,py Cerro Porteño,31,1992,3,1,82,22,14,11,50
Rafael Czichos,de GER,Defender,Chicago Fire,33,1990,28,26,2336,57,56,57,68
Rafael Elias,br BRA,Forward,Cruzeiro,24,1999,5,0,103,80,30,30,23
Rafael Fernandes,pt POR,Defender,Arouca,21,2002,11,8,744,36,34,53,60
Rafael Fernández,mx MEX,Defender,Tijuana,22,2000,23,13,1229,41,47,43,43
Rafael Ferrario,ar ARG,Goalkeeper,Barracas Central,23,2000,8,8,720,58,44,44,44
Rafael Guerrero,mx MEX,Defender,Cruz Azul,20,2003,12,3,482,31,59,70,87
Rafael Haller,uy URU,Defender,Atl Goianiense,23,2000,2,0,52,33,30,35,79
Rafael Marcelo Delgado,ar ARG,Defender,Belgrano,34,1990,18,13,1320,36,64,50,62
Rafael Martins,br BRA,Midfielder,Casa Pia,34,1989,2,0,26,28,12,39,6
Rafael Navarro,br BRA,Forward,Colorado Rapids,23,2000,34,33,2773,70,45,50,63
Rafael Pires,br BRA,Goalkeeper,São Paulo,34,1989,35,35,3180,46,49,53,45
Rafael Pontelo,br BRA,Defender,Sporting CP,20,2003,1,0,1,29,12,9,32
Rafael Profini,ar ARG,Forward,Unión,20,2003,2,0,13,22,10,5,13
Rafael Ratão,br BRA,Forward,Bahia,28,1995,19,0,438,62,74,85,58
Rafael Santos,br BRA,Defender,Orlando City,25,1998,32,23,2069,76,87,74,27
Rafael Silva,br BRA,Forward,Cruzeiro,31,1992,9,9,527,67,23,35,50
Raffaele Cartano,it ITA,Defender,Brescia,20,2002,1,0,8,29,13,9,21
Raffaele Celia,it ITA,Defender,Ascoli,24,1999,17,7,656,49,76,69,28
Raffaele Maiello,it ITA,Midfielder,Bari,32,1991,15,12,988,24,50,23,50
Raffaele Pucino,it ITA,Defender,Bari,32,1991,22,14,1308,79,68,54,51
Rafik Belghali,dz ALG,Defender,Mechelen,21,2002,7,3,260,93,82,89,62
Rafik Guitane,fr FRA,Forward,Estoril,24,1999,33,31,2711,62,77,82,22
Rafinha,br BRA,Defender,São Paulo,38,1985,14,12,849,41,63,57,27
Ragnar Oratmangoen,id IDN,Forward,Fortuna Sittard,25,1998,27,8,885,31,67,61,64
Raheem Conte,eng ENG,Defender,Cardiff City,20,2002,3,0,92,48,61,72,40
Raheem Edwards,ca CAN,Midfielder,CF Montréal,28,1995,25,18,1549,45,78,79,72
Rai,br BRA,Defender,br Botafogo (RJ),21,2002,1,0,12,29,27,39,8
Railan,br BRA,Midfielder,Cuiabá,23,2000,23,10,1201,37,48,83,51
Raimonds Krollis,lv LVA,Forward,Spezia,21,2001,9,0,130,29,40,61,80
Rajiv van La Parra,nl NED,Forward,Almere City,32,1991,32,20,1799,44,41,69,48
Ralph Orquin,us USA,Defender,FC Juárez,20,2003,9,9,741,38,51,81,60
Ralph Priso-Mbongue,ca CAN,Midfielder,Vancouver W'caps,21,2002,14,5,479,36,41,46,51
Ramiro Benetti,br BRA,Midfielder,Cruzeiro,30,1993,27,17,1436,64,38,34,53
Ramiro Carrera,ar ARG,Forward,Lanús,30,1993,18,14,1142,34,42,44,79
Ramiro Degregorio,ar ARG,Midfielder,Racing Club,20,2003,1,0,15,28,11,34,9
Ramiro Di Luciano,ar ARG,Defender,Banfield,20,2004,14,14,1066,39,74,78,63
Ramiro Enrique,ar ARG,Forward,Orlando City,22,2001,20,12,1084,80,50,53,41
Ramiro Franco,mx MEX,Defender,Mazatlán,19,2003,1,0,9,29,13,9,6
Ramiro Funes Mori,ar ARG,Defender,River Plate,32,1991,2,2,157,33,25,22,53
Ramiro Hernandes,ar ARG,Midfielder,Belgrano,19,2004,5,1,164,84,53,84,50
Ramiro Macagno,ar ARG,Goalkeeper,Newell's OB,26,1997,14,13,1184,58,44,44,72
Ramiro Ruiz,ar ARG,Forward,Talleres,23,2000,18,7,778,44,37,34,66
Ramiro Sordo,ar ARG,Forward,Santos,23,2000,10,4,416,57,50,77,59
Ramiro Vaca,bo BOL,Midfielder,bo Bolívar,24,1999,8,8,686,88,91,68,35
Ramiro Árciga,mx MEX,Forward,Mazatlán,18,2004,10,3,371,33,36,80,69
Ramiz Zerrouki,dz ALG,Midfielder,Feyenoord,25,1998,26,15,1387,38,71,68,69
Ramon,br BRA,Defender,Cuiabá,22,2001,30,30,2636,76,61,69,39
Ramon Hendriks,nl NED,Defender,Vitesse,22,2001,31,29,2645,32,45,56,54
Ramón Arias,uy URU,Defender,Tigre,31,1992,8,7,668,38,36,29,55
Ramón Cansinos,ar ARG,Forward,Cen. Córdoba–SdE,21,2002,6,0,194,36,43,67,28
Ramón Juárez,mx MEX,Defender,América,22,2001,23,15,1470,29,22,11,59
Ramón Pasquel,mx MEX,Goalkeeper,FC Juárez,27,1996,1,0,60,42,41,44,30
Ramón Sosa,py PAR,Forward,Talleres,24,1999,9,6,484,82,69,69,54
Ramón Ábila,ar ARG,Forward,Huracán,34,1989,16,6,739,27,48,27,31
Randall Leal,cr CRC,Midfielder,Nashville SC,27,1997,4,0,47,39,86,65,6
Randall Rodríguez,uy URU,Goalkeeper,Vélez Sarsfield,20,2003,1,1,90,58,41,44,30
Randerson,br BRA,Midfielder,Atl Goianiense,19,2004,2,0,14,51,43,57,41
Raniele,br BRA,Midfielder,Corinthians,27,1996,33,28,2290,40,31,34,66
Ranko Veselinović,rs SRB,Defender,Vancouver W'caps,24,1999,32,31,2764,62,36,24,36
Raoul Petretta,it ITA,Defender,Toronto FC,26,1997,27,25,1902,62,70,64,43
Raphael Guzzo,pt POR,Forward,Chaves,28,1995,17,16,1185,54,58,33,42
Raphael Holzhauser,at AUT,Midfielder,OH Leuven,30,1993,2,1,72,38,63,43,46
Raphael Kofler,it ITA,Midfielder,Südtirol,18,2005,15,11,756,34,25,19,69
Raphael Odogwu,ng NGA,Forward,Südtirol,32,1991,31,23,1960,67,37,30,48
Raphael Onyedika,ng NGA,Midfielder,Club Brugge,22,2001,21,19,1582,28,52,39,69
Raphael Veiga,br BRA,Midfielder,Palmeiras,28,1995,41,36,2965,88,85,71,21
Rarmani Edmonds-Green,eng ENG,Midfielder,Huddersfield,24,1999,14,4,606,29,17,11,52
Rashaan Fernandes,nl NED,Forward,Go Ahead Eag,24,1998,6,0,34,54,84,94,8
Rasmus Alm,se SWE,Forward,St. Louis,28,1995,20,11,836,52,66,32,79
Raul,br BRA,Midfielder,RB Bragantino,27,1996,28,14,1305,62,51,39,58
Raul Gustavo,br BRA,Defender,Corinthians,24,1999,1,1,90,39,20,55,24
Raul Oprut,ro ROU,Defender,Kortrijk,25,1998,3,2,129,35,16,30,52
Rav van den Berg,nl NED,Defender,Middlesbrough,19,2004,34,33,2891,51,44,45,54
Ravil Tagir,tr TUR,Defender,Westerlo,20,2003,21,10,983,68,64,57,55
Rayan Kolli,dz ALG,Forward,QPR,18,2005,10,0,171,34,38,10,30
Rayan Vitor,br BRA,Forward,Vasco da Gama,17,2006,24,7,855,47,48,41,71
Raymundo Fulgencio,mx MEX,Forward,Atlas,23,2000,24,19,1577,58,69,66,37
Raymundo Rubio,mx MEX,Forward,Cruz Azul,22,2001,1,0,10,22,16,5,33
Rayvien Rosario,cw CUW,Forward,Sparta R'dam,19,2004,6,0,46,37,75,75,69
Raz Meir,il ISR,Defender,RKC Waalwijk,26,1996,4,0,56,39,31,50,63
Raz Shlomo,il ISR,Midfielder,OH Leuven,23,1999,8,5,525,66,15,35,52
Raúl Camacho,mx MEX,Forward,Mazatlán,21,2002,10,2,190,27,20,39,30
Raúl Cáceres,py PAR,Defender,Vitória,32,1991,23,19,1695,42,77,78,36
Raúl Gudiño,mx MEX,Goalkeeper,Necaxa,27,1996,10,10,855,53,43,44,47
Raúl Loaiza,co COL,Midfielder,Lanús,29,1994,11,11,844,29,25,23,56
Raúl López Gómez,mx MEX,Defender,Santos,30,1993,24,10,1077,41,63,71,42
Raúl Martínez,mx MEX,Defender,Guadalajara,20,2003,6,3,275,30,21,35,32
Raúl Parra,es ESP,Defender,Estoril,23,1999,13,7,567,87,61,36,21
Raúl Ruidíaz,pe PER,Forward,Seattle Sounders,33,1990,24,14,1352,71,45,35,40
Raúl Sandoval,mx MEX,Midfielder,Querétaro,23,2000,31,24,1992,67,57,68,31
Redouan El Yaakoubi,nl NED,Midfielder,Excelsior,27,1996,27,25,2262,30,48,41,61
Reece James,eng ENG,Midfielder,Sheffield Weds,29,1993,8,3,303,33,55,37,63
Reed Baker-Whiting,us USA,Forward,Seattle Sounders,18,2005,22,6,786,21,52,62,84
Regan Charles-Cook,gd GRN,Forward,Eupen,26,1997,26,12,1342,55,48,55,48
Regan Slater,eng ENG,Midfielder,Hull City,23,1999,38,31,2783,58,43,54,34
Reggie Cannon,us USA,Defender,QPR,25,1998,27,20,1778,68,55,65,49
Rein Van Helden,be BEL,Defender,Sint-Truiden,21,2002,29,29,2478,38,47,53,66
Reinaldo,br BRA,Defender,Grêmio,34,1989,34,33,3006,88,80,73,36
Renato Augusto,br BRA,Forward,Fluminense,35,1988,21,3,522,49,60,40,68
Renato Ibarra,ec ECU,Forward,ec Independiente,33,1991,6,5,329,48,66,81,56
Renato Kayser,br BRA,Forward,Criciúma,27,1996,29,13,1197,57,35,34,43
Renato Pantalon,hr CRO,Defender,Rio Ave,25,1997,19,14,1342,60,32,42,31
Renaud Emond,be BEL,Forward,Standard Liège,31,1991,10,6,530,55,25,13,39
Renne Rivas,ve VEN,Defender,ve Caracas,20,2003,6,6,512,26,21,54,37
Renzo Garcés,pe PER,Defender,pe Alianza Lima,27,1996,6,6,534,41,56,44,60
Renzo López,uy URU,Forward,ec Independiente,29,1994,5,0,66,14,12,7,24
Renzo Machado,uy URU,Forward,uy Liverpool,18,2005,5,0,110,23,12,6,58
Renzo Malanca,ar ARG,Midfielder,cl Huachipato,20,2003,5,2,279,36,29,10,42
Renzo Orihuela,uy URU,Defender,bo Bolívar,22,2001,8,8,720,42,33,52,43
Renzo Saravia,ar ARG,Defender,Atlético Mineiro,30,1993,39,32,2865,40,68,67,54
Renzo Tesuri,ar ARG,Midfielder,Atlé Tucumán,27,1996,26,26,2108,78,68,67,48
René López,mx MEX,Defender,Pachuca,21,2002,9,7,552,48,60,84,57
Renê,br BRA,Defender,Internacional,31,1992,15,12,1043,54,79,72,77
