Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Pierre Højbjerg,DEN,Marseille,"French Ligue 1, UEFA Champions League",DM,Midfielder,30,869,1,67,71,64,48
Pierre Kalulu,FRA,Juventus,"Italian Serie A, UEFA Champions League",WB,Midfielder,25,900,1,42,67,66,49
Pierre Lees-Melou,FRA,"Brest, Paris FC",French Ligue 1,CM,Midfielder,32,646,1,75,62,49,66
Pierre-Emerick Aubameyang,GAB,Marseille,"French Ligue 1, UEFA Champions League",AM,Forward,36,598,1,75,74,46,48
Pierre-Yves Hamel,FRA,Paris FC,French Ligue 1,AM,Forward,31,78,1,29,20,11,47
Pierrick Capelle,FRA,Angers,French Ligue 1,CM,Midfielder,38,54,1,55,75,53,57
Pietro Comuzzo,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,20,303,1,32,28,26,50
Piotr Parzyszek,POL,KuPS,UEFA Europa Conference League,AM,Forward,32,109,1,66,28,26,38
Piotr Zieliński,POL,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,31,223,1,45,86,39,40
Pol Lirola,ESP,Marseille,French Ligue 1,RM,Midfielder,28,19,1,55,83,55,32
Pol Lozano,ESP,Espanyol,Spanish La Liga,DM,Midfielder,26,679,1,66,54,26,37
Pontus Almqvist,SWE,Parma,Italian Serie A,WB,Midfielder,26,336,1,45,60,69,59
Pontus Dahbo,SWE,Häcken,UEFA Europa Conference League,CM,Forward,20,91,1,30,43,28,51
Pontus Jansson,SWE,Malmö,UEFA Europa League,CB,Defender,34,195,1,39,29,36,60
Portu,ESP,Girona,Spanish La Liga,AM,Forward,33,457,1,33,41,24,46
Prince Adu Kwabena,GHA,Viktoria Plzeň,UEFA Europa League,AM,Forward,22,108,1,76,24,45,42
Promise David,CAN,Union SG,UEFA Champions League,AM,Forward,24,171,1,56,42,36,43
Prosper Peter,NGA,Angers,French Ligue 1,AM,Forward,18,495,1,49,43,35,48
Przemysław Frankowski,POL,Rennes,French Ligue 1,WB,Midfielder,30,309,1,56,61,66,60
Péter Baráth,HUN,Raków,UEFA Europa Conference League,CM,Midfielder,23,95,1,58,27,52,78
Quentin Merlin,FRA,Rennes,French Ligue 1,WB,Midfielder,23,710,1,49,73,71,42
Quentin Ndjantou Mbitcha,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,18,174,1,54,69,91,21
Quilindschy Hartman,NED,Burnley,English Premier League,LB,Defender,23,718,1,57,70,37,58
Quinten Timber,NED,Feyenoord,UEFA Europa League,DM,Midfielder,24,45,1,53,42,44,63
Rabby Nzingoula,CGO,Strasbourg,French Ligue 1,AM,Forward,19,0,1,28,20,10,18
Rachid Ghezzal,ALG,Lyon,"French Ligue 1, UEFA Europa League",RW,Forward,33,74,1,57,72,71,53
Raddy Ovouka,CGO,KF Drita,UEFA Europa Conference League,CB,Defender,25,180,1,36,27,56,63
Rade Krunić,BIH,Red Star,UEFA Europa League,DM,Midfielder,32,80,1,38,60,37,64
Radim Breite,CZE,Sigma Olomouc,UEFA Europa Conference League,DM,Midfielder,36,19,1,34,28,16,52
Radovan Pankov,SRB,Legia Warsaw,UEFA Europa Conference League,CB,Defender,30,90,1,32,41,58,84
Rafa Marín,ESP,Villarreal,"Spanish La Liga, UEFA Champions League",CB,Defender,23,810,1,71,52,29,63
Rafa Mir,ESP,Elche,Spanish La Liga,AM,Forward,28,588,1,68,45,40,39
Rafael Compri,BRA,Ħamrun Spartans FC,UEFA Europa Conference League,RB,Defender,29,180,1,55,75,60,46
Rafael Gonçalves,POR,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,20,316,1,48,53,45,62
Rafael Leão,POR,Milan,Italian Serie A,AM,Forward,26,138,1,79,25,58,71
Rafał Augustyniak,POL,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,31,180,1,88,37,67,31
Rafik Belghali,ALG,Hellas Verona,Italian Serie A,WB,Midfielder,23,417,1,59,65,77,35
Rafik Messali,FRA,Toulouse,French Ligue 1,RM,Midfielder,22,17,1,34,19,12,47
Rafiu Durosinmi,NGA,Viktoria Plzeň,UEFA Europa League,AM,Forward,22,238,1,72,40,39,67
Ragnar Ache,GER,Köln,German Bundesliga,AM,Forward,27,208,1,30,63,20,68
Rahim Bonkano,NIG,Oviedo,Spanish La Liga,LB,Defender,23,740,1,53,63,67,54
Rahim Ibrahim,GHA,Slovan Bratislava,UEFA Europa Conference League,DM,Midfielder,24,163,1,82,52,53,47
Ramon Hendriks,NED,Stuttgart,"German Bundesliga, UEFA Europa League",CB,Defender,24,529,1,54,69,62,57
Ramy Bensebaini,ALG,Dortmund,"German Bundesliga, UEFA Champions League",CB,Defender,30,849,1,80,80,71,51
Ramón Martínez,ESP,Sevilla,Spanish La Liga,CB,Defender,22,101,1,36,30,28,24
Ramón Terrats,ESP,Espanyol,Spanish La Liga,AM,Midfielder,24,95,1,30,40,61,63
Randal Kolo Muani,FRA,Tottenham,"English Premier League, UEFA Champions League",AM,Forward,26,47,1,31,55,41,64
Randy Nteka,ANG,Rayo Vallecano,Spanish La Liga,AM,Forward,27,36,1,40,26,24,79
Rani Khedira,GER,Union Berlin,German Bundesliga,CM,Midfielder,31,612,1,70,38,29,71
Ransford Königsdörffer,GHA,Hamburger SV,German Bundesliga,AM,Forward,24,530,1,35,39,48,43
Raoul Bellanova,ITA,Atalanta,"Italian Serie A, UEFA Champions League",WB,Midfielder,25,593,1,51,64,73,41
Raphael Le Guen,FRA,Brest,French Ligue 1,CB,Defender,18,5,1,36,23,16,8
Raphael Onyedika,NGA,Club Brugge,UEFA Champions League,DM,Midfielder,24,80,1,92,46,26,65
Raphaël Guerreiro,POR,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Defender,31,229,1,93,90,80,49
Raphinha,BRA,Barcelona,"Spanish La Liga, UEFA Champions League",RW,Forward,28,471,1,82,87,78,42
Rasmus Højlund,DEN,Napoli,"Italian Serie A, UEFA Champions League",AM,Forward,22,463,1,68,50,44,38
Rasmus Kristensen,DEN,Eint Frankfurt,"German Bundesliga, UEFA Champions League",RB,Defender,28,328,1,89,60,65,71
Rasmus Nicolaisen,DEN,Toulouse,French Ligue 1,CB,Defender,28,521,1,42,47,36,63
Rassoul Ndiaye,SEN,Le Havre,French Ligue 1,CM,Midfielder,23,483,1,79,34,56,48
Raul Florucz,AUT,Union SG,UEFA Champions League,AM,Forward,24,30,1,50,28,29,54
Rav van den Berg,NED,Köln,German Bundesliga,CB,Defender,21,160,1,37,28,24,36
Rayan Aït-Nouri,ALG,Manchester City,English Premier League,LB,Defender,24,202,1,52,61,67,73
Rayan Cherki,FRA,Manchester City,"English Premier League, UEFA Champions League",AM,Forward,22,82,1,90,85,75,60
Rayan Fofana,FRA,Lens,French Ligue 1,AM,Forward,19,374,1,65,23,55,62
Rayan Philippe,FRA,Hamburger SV,German Bundesliga,RW,Forward,24,405,1,82,54,62,67
Rayan Raveloson,MAD,Young Boys,UEFA Europa League,CM,Midfielder,28,184,1,83,62,33,47
Raz Shlomo,ISR,Maccabi Tel Aviv,UEFA Europa League,CB,Defender,26,208,1,42,62,26,40
Raúl,ESP,Osasuna,Spanish La Liga,AM,Forward,24,252,1,56,51,57,64
Raúl Albiol,ESP,Pisa,Italian Serie A,CB,Defender,40,90,1,49,44,25,43
Raúl Asencio,ESP,Real Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,22,488,1,47,56,40,44
Raúl Jiménez,MEX,Fulham,English Premier League,AM,Forward,34,236,1,57,27,19,63
Raúl Moro,ESP,Ajax,UEFA Champions League,LW,Forward,22,112,1,35,61,88,19
Reda Belahyane,MAR,Lazio,Italian Serie A,LM,Midfielder,21,154,1,54,81,51,61
Reda Khadra,GER,Le Havre,French Ligue 1,RM,Forward,24,107,1,54,50,68,47
Reece James,ENG,Chelsea,"English Premier League, UEFA Champions League",RB,Defender,25,592,1,91,84,71,66
Reggie Walsh,ENG,Chelsea,UEFA Champions League,DM,Midfielder,17,25,1,56,38,68,25
Reinildo Mandava,MOZ,Sunderland,English Premier League,LB,Defender,31,392,1,44,45,76,69
Remo Freuler,SUI,Bologna,"Italian Serie A, UEFA Europa League",DM,Midfielder,33,785,1,42,51,37,72
Renato Sanches,POR,Panathinaikos,UEFA Europa League,DM,Midfielder,28,76,1,56,33,85,71
Renato Veiga,POR,Villarreal,"Spanish La Liga, UEFA Champions League",CB,Defender,22,795,1,70,33,49,25
Reo Hatate,JPN,Celtic,UEFA Europa League,LM,Midfielder,27,181,1,44,80,61,37
Reshat Ramadani,MKD,Shkëndija 79,UEFA Europa Conference League,DM,Midfielder,22,135,1,41,28,42,56
Riad Bajić,BIH,AÉK Lárnaka,UEFA Europa Conference League,AM,Forward,31,150,1,80,38,37,72
Ricardinho,BRA,Qaırat Almaty,UEFA Champions League,AM,Forward,24,22,1,48,63,43,53
Ricardo Horta,POR,Braga,UEFA Europa League,AM,Forward,31,228,1,70,86,45,66
Ricardo Pepi,USA,PSV Eindhoven,UEFA Champions League,AM,Forward,22,80,1,68,40,34,18
Ricardo Rodríguez,SUI,Betis,"Spanish La Liga, UEFA Europa League",LB,Defender,33,550,1,39,62,60,29
Riccardo Calafiori,ITA,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,23,704,1,66,53,77,60
Riccardo Orsolini,ITA,Bologna,"Italian Serie A, UEFA Europa League",RW,Forward,28,652,1,80,56,62,67
Riccardo Sottil,ITA,Lecce,Italian Serie A,LW,Forward,26,245,1,62,65,65,19
Richard Ríos,COL,Benfica,UEFA Champions League,CM,Midfielder,25,244,1,38,41,47,33
Richarlison,BRA,Tottenham,"English Premier League, UEFA Champions League",AM,Forward,28,720,1,62,43,32,68
Richonell Margaret,SUR,Go Ahead Eag,UEFA Europa League,LM,Midfielder,25,189,1,44,28,75,40
Rick van Drongelen,NED,Samsunspor,UEFA Europa Conference League,CB,Defender,26,180,1,38,24,16,62
Rico Henry,ENG,Brentford,English Premier League,LB,Defender,28,172,1,46,38,93,55
Rico Lewis,ENG,Manchester City,"English Premier League, UEFA Champions League",RB,Defender,20,257,1,47,87,74,30
Ridle Baku,GER,RB Leipzig,German Bundesliga,RB,Defender,27,618,1,56,89,82,55
Rio Cardines,TRI,Crystal Palace,UEFA Europa Conference League,RM,Midfielder,19,3,1,44,19,12,56
Rio Ngumoha,ENG,Liverpool,"English Premier League, UEFA Champions League",LW,Forward,17,28,1,97,53,77,49
Risto Radunović,MNE,FCSB,UEFA Europa League,LB,Defender,33,135,1,46,53,35,62
Ritsu Doan,JPN,Eint Frankfurt,"German Bundesliga, UEFA Champions League",RW,Forward,27,792,1,65,78,62,57
Riyad Idrissi,MAR,Cagliari,Italian Serie A,LB,Defender,20,37,1,54,48,85,9
Ro-Zangelo Daal,NED,AZ Alkmaar,UEFA Europa Conference League,LM,Forward,21,43,1,55,57,42,57
Rob Schoofs,BEL,Union SG,UEFA Champions League,AM,Forward,31,10,1,46,28,10,20
Robbin Weijenberg,NED,Go Ahead Eag,UEFA Europa League,CB,Defender,20,9,1,42,41,59,52
Robert,BRA,FC Copenhagen,UEFA Champions League,LM,Midfielder,20,57,1,92,52,51,66
Robert Andrich,GER,Leverkusen,"German Bundesliga, UEFA Champions League",CM,Midfielder,31,514,1,43,41,26,75
Robert Glatzel,GER,Hamburger SV,German Bundesliga,AM,Forward,31,60,1,36,32,32,40
Robert Gumny,POL,Lech Poznań,UEFA Europa Conference League,RB,Defender,27,45,1,60,78,56,11
Robert Lewandowski,POL,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,37,435,1,73,38,40,48
Robert Ljubicic,AUT,AEK Athens,UEFA Europa Conference League,DM,Midfielder,26,23,1,56,64,33,52
Robert Skov,DEN,Union Berlin,German Bundesliga,LB,Defender,29,220,1,55,58,74,61
Roberto Férnandez,ESP,Espanyol,Spanish La Liga,AM,Forward,23,625,1,51,58,27,47
Roberto Gagliardini,ITA,Hellas Verona,Italian Serie A,CM,Midfielder,31,228,1,46,37,48,68
Roberto Navarro,ESP,Athletic Club,"Spanish La Liga, UEFA Champions League",LW,Forward,23,466,1,67,60,74,65
Roberto Piccoli,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,24,452,1,48,41,44,55
Robin Fellhauer,GER,Augsburg,German Bundesliga,CM,Midfielder,27,506,1,73,62,45,75
Robin Gosens,GER,Fiorentina,"Italian Serie A, UEFA Europa Conference League",WB,Midfielder,31,653,1,54,54,48,49
Robin Hack,GER,Gladbach,German Bundesliga,LW,Forward,27,239,1,47,82,66,48
Robin Hranáč,CZE,Hoffenheim,German Bundesliga,CB,Defender,25,595,1,29,46,25,50
Robin Koch,GER,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CB,Defender,29,889,1,80,57,28,47
Robin Le Normand,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,28,1066,1,71,32,29,52
Robinio Vaz,FRA,Marseille,"French Ligue 1, UEFA Champions League",AM,Forward,18,133,1,94,70,48,77
Rocco Reitz,GER,Gladbach,German Bundesliga,CM,Midfielder,23,567,1,50,69,71,71
Rodinei,BRA,Olympiacos,UEFA Champions League,RB,Defender,33,60,1,59,89,86,8
Rodri,ESP,Manchester City,"English Premier League, UEFA Champions League",DM,Midfielder,29,411,1,51,70,61,55
Rodrigo Bentancur,URU,Tottenham,"English Premier League, UEFA Champions League",DM,Midfielder,28,727,1,68,47,37,60
Rodrigo Gomes,POR,Wolves,English Premier League,RM,Midfielder,22,241,1,84,38,78,67
Rodrigo Huescas,MEX,FC Copenhagen,UEFA Champions League,RB,Defender,22,104,1,72,72,61,69
Rodrigo Mendoza,ESP,Elche,Spanish La Liga,CM,Midfielder,20,375,1,81,66,80,33
Rodrigo Mora,POR,Porto,UEFA Europa League,LM,Midfielder,18,122,1,75,65,68,67
Rodrigo Muniz,BRA,Fulham,English Premier League,AM,Forward,24,315,1,55,37,24,52
Rodrigo Riquelme,ESP,Betis,"Spanish La Liga, UEFA Europa League",LW,Forward,25,555,1,42,70,71,60
Rodrigo Zalazar,URU,Braga,UEFA Europa League,AM,Forward,26,156,1,43,70,67,56
Rodrigão,BRA,Red Star,UEFA Europa League,CB,Defender,30,90,1,36,26,17,66
Rodrygo,BRA,Real Madrid,"Spanish La Liga, UEFA Champions League",LW,Forward,24,300,1,57,84,93,59
Roland Sallai,HUN,Galatasaray,UEFA Champions League,RB,Defender,28,199,1,47,58,54,47
Rolando Mandragora,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,28,604,1,79,33,31,54
Romain Del Castillo,FRA,Brest,French Ligue 1,RW,Forward,29,569,1,73,80,60,79
Romain Esse,ENG,Crystal Palace,"English Premier League, UEFA Europa Conference League",CM,Forward,20,29,1,32,50,55,53
Romain Perraud,FRA,Lille,"French Ligue 1, UEFA Europa League",LB,Defender,28,551,1,91,87,79,45
Roman Yaremchuk,UKR,Olympiacos,UEFA Champions League,AM,Forward,29,13,1,28,20,10,18
Romano Floriani,ITA,Cremonese,Italian Serie A,WB,Midfielder,22,165,1,37,25,32,24
Romano Schmid,AUT,Werder Bremen,German Bundesliga,AM,Forward,25,596,1,54,92,62,51
Romeo Amane,CIV,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,22,152,1,46,44,38,53
Romeo Vermant,BEL,Club Brugge,UEFA Champions League,AM,Forward,21,53,1,22,20,58,71
Roméo Lavia,BEL,Chelsea,"English Premier League, UEFA Champions League",DM,Midfielder,21,157,1,49,68,55,76
Ronald Araújo,URU,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,26,513,1,84,38,53,64
Ronaldo Webster,JAM,Shkëndija 79,UEFA Europa Conference League,LB,Defender,24,180,1,46,34,52,70
Roony Bardghji,SWE,Barcelona,"Spanish La Liga, UEFA Champions League",RW,Forward,19,183,1,56,90,82,42
Rory Gaffney,IRL,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,AM,Forward,36,141,1,39,37,35,42
Ross Barkley,ENG,Aston Villa,English Premier League,AM,Forward,31,16,1,18,37,53,58
Ross Sykes,ENG,Union SG,UEFA Champions League,CB,Defender,26,24,1,53,40,48,53
Roy Revivo,ISR,Maccabi Tel Aviv,UEFA Europa League,LB,Defender,22,257,1,55,66,66,51
Rron Broja,KVX,KF Drita,UEFA Europa Conference League,CM,Midfielder,29,66,1,44,21,13,82
Ruben Aguilar,FRA,Lens,French Ligue 1,WB,Midfielder,32,623,1,52,70,69,67
Ruben Kluivert,NED,Lyon,"French Ligue 1, UEFA Europa League",CB,Defender,24,301,1,87,72,50,62
Ruben Loftus-Cheek,ENG,Milan,Italian Serie A,AM,Forward,29,295,1,61,53,62,40
Ruben Vargas,SUI,Sevilla,Spanish La Liga,AM,Forward,27,545,1,70,70,63,74
Ruben van Bommel,NED,PSV Eindhoven,UEFA Champions League,LM,Midfielder,21,90,1,85,60,79,76
Rubén,ESP,Espanyol,Spanish La Liga,RB,Defender,24,129,1,58,77,88,29
Rubén García,ESP,Osasuna,Spanish La Liga,AM,Forward,32,301,1,30,67,51,71
Rudi Požeg Vancaš,SVN,NK Celje,UEFA Europa Conference League,AM,Forward,31,10,1,33,20,26,57
Rudy Matondo,FRA,Auxerre,French Ligue 1,CM,Midfielder,17,56,1,50,36,78,64
Rui Modesto,ANG,Udinese,Italian Serie A,RB,Defender,25,43,1,42,47,52,24
Ruslan Malinovskyi,UKR,Genoa,Italian Serie A,AM,Forward,32,373,1,47,75,52,57
Ryan Andrews,ENG,Young Boys,UEFA Europa League,RB,Defender,21,104,1,59,84,68,28
Ryan Camenzuli,MLT,Ħamrun Spartans FC,UEFA Europa Conference League,LB,Defender,31,180,1,44,31,65,22
Ryan Christie,SCO,Bournemouth,English Premier League,DM,Midfielder,30,178,1,84,43,69,58
Ryan Flamingo,NED,PSV Eindhoven,UEFA Champions League,CB,Defender,22,205,1,34,50,51,76
Ryan Gravenberch,NED,Liverpool,"English Premier League, UEFA Champions League",DM,Midfielder,23,752,1,81,62,62,57
Ryan Mmaee,MAR,AC Omonia,UEFA Europa Conference League,AM,Forward,27,85,1,33,25,48,67
Ryan Sessegnon,ENG,Fulham,English Premier League,LB,Defender,25,567,1,86,64,80,54
Ryan Yates,ENG,Nott'ham Forest,"English Premier League, UEFA Europa League",DM,Midfielder,27,106,1,40,41,43,51
Rémy Labeau Lascary,GLP,Brest,French Ligue 1,LW,Forward,22,133,1,82,24,54,36
Róbert Mak,SVK,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,34,25,1,28,23,64,8
Rômulo,BRA,RB Leipzig,German Bundesliga,AM,Forward,23,565,1,55,53,39,64
Rúben Dias,POR,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,28,906,1,36,46,55,49
Rúben Vinagre,POR,Legia Warsaw,UEFA Europa Conference League,LB,Defender,26,90,1,60,85,85,55
Răzvan Marin,ROU,AEK Athens,UEFA Europa Conference League,AM,Forward,29,123,1,66,51,33,54
Saad Agouzoul,MAR,AC Omonia,UEFA Europa Conference League,CB,Defender,28,128,1,40,49,25,46
Saba Goglichidze,GEO,Udinese,Italian Serie A,CB,Defender,21,241,1,40,75,47,63
Sacha Boey,FRA,Bayern Munich,"German Bundesliga, UEFA Champions League",RB,Defender,25,469,1,46,70,78,59
Sadibou Sané,SEN,Metz,French Ligue 1,CB,Defender,21,393,1,69,25,35,69
Sael Kumbedi,FRA,"Lyon, Wolfsburg","French Ligue 1, German Bundesliga",RB,Defender,20,89,1,54,46,52,61
Sagiv Yehezkel,ISR,Maccabi Tel Aviv,UEFA Europa League,LB,Defender,30,112,1,55,61,85,44
Said El Mala,GER,Köln,German Bundesliga,AM,Forward,19,248,1,93,55,82,67
Saidy Janko,GAM,Young Boys,UEFA Europa League,RB,Defender,29,166,1,95,61,87,26
Saied Farchi,ISR,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,19,91,1,74,47,36,42
Saku Savolainen,FIN,KuPS,UEFA Europa Conference League,RB,Defender,29,180,1,46,34,74,45
Salifou Soumah,GUI,Malmö,UEFA Europa League,RM,Midfielder,21,14,1,51,19,77,11
Salih Özcan,TUR,Dortmund,German Bundesliga,CB,Defender,27,22,1,59,81,50,36
Salis Abdul Samed,GHA,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,25,291,1,41,48,27,44
Salomón Rondón,VEN,Oviedo,Spanish La Liga,AM,Forward,36,479,1,41,38,37,48
Sam Beukema,NED,Napoli,"Italian Serie A, UEFA Champions League",CB,Defender,26,596,1,62,41,52,51
Sam Byram,ENG,Leeds United,English Premier League,RB,Defender,31,8,1,36,23,16,8
Sambou Soumano,SEN,Lorient,French Ligue 1,AM,Forward,24,315,1,61,42,32,44
Samir Chergui,FRA,Paris FC,French Ligue 1,RB,Defender,26,554,1,43,43,47,47
Samir El Mourabet,MAR,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,20,511,1,33,50,36,44
Sampson Dweh Jr.,LBR,Viktoria Plzeň,UEFA Europa League,CB,Defender,24,270,1,52,40,45,82
Samson Baidoo,AUT,Lens,French Ligue 1,CB,Defender,21,585,1,81,30,35,50
Samu Becerra,ESP,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CB,Defender,19,25,1,59,73,67,49
Samu Costa,POR,Mallorca,Spanish La Liga,CM,Midfielder,24,430,1,71,34,50,59
Samu Omorodion,ESP,Porto,UEFA Europa League,AM,Forward,21,166,1,29,23,34,50
Samuel Amo-Ameyaw,ENG,Strasbourg,"French Ligue 1, UEFA Europa Conference League",RW,Forward,19,285,1,51,62,86,45
Samuel Chukwueze,NGA,"Fulham, Milan","English Premier League, Italian Serie A",AM,Forward,26,60,1,41,92,87,30
Samuel Dahl,SWE,Benfica,UEFA Champions League,LB,Defender,25,180,1,56,70,71,35
Samuel Essende,COD,Augsburg,German Bundesliga,AM,Forward,27,153,1,73,32,60,58
Samuel Holm,SWE,Häcken,UEFA Europa Conference League,DM,Midfielder,28,24,1,48,19,12,13
Samuel Mbangula,BEL,Werder Bremen,German Bundesliga,LW,Forward,21,429,1,65,54,51,65
Samuel Pasanen,FIN,KuPS,UEFA Europa Conference League,DM,Midfielder,19,88,1,34,34,59,24
Samuele Angori,ITA,Pisa,Italian Serie A,WB,Midfielder,22,343,1,42,61,22,58
Samuele Ricci,ITA,Milan,Italian Serie A,CM,Midfielder,24,154,1,52,62,63,46
Samuele Vignato,ITA,Rijeka,UEFA Europa Conference League,CM,Midfielder,21,6,1,34,19,40,11
Samuli Miettinen,FIN,KuPS,UEFA Europa Conference League,CB,Defender,21,90,1,36,39,29,18
Sander Berge,NOR,Fulham,English Premier League,DM,Midfielder,27,688,1,31,47,35,56
Sandi Lovrić,SVN,Udinese,Italian Serie A,CM,Midfielder,27,70,1,42,78,72,67
Sandro Cruz,ANG,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,24,175,1,46,48,53,40
Sandro Kulenović,CRO,Dinamo Zagreb,UEFA Europa League,AM,Forward,25,56,1,20,43,25,45
Sandro Lauper,SUI,Young Boys,UEFA Europa League,AM,Defender,28,99,1,50,73,55,57
Sandro Tonali,ITA,Newcastle Utd,"English Premier League, UEFA Champions League",CM,Midfielder,25,854,1,53,77,64,46
Santi Cazorla,ESP,Oviedo,Spanish La Liga,AM,Forward,40,200,1,35,69,45,46
Santi Comesaña,ESP,Villarreal,"Spanish La Liga, UEFA Champions League",CM,Midfielder,29,717,1,42,72,50,44
Santiago Bueno,URU,Wolves,English Premier League,CB,Defender,26,395,1,82,61,30,79
Santiago Castro,ARG,Bologna,"Italian Serie A, UEFA Europa League",AM,Forward,21,564,1,54,46,33,35
Santiago Colombatto,ARG,Oviedo,Spanish La Liga,DM,Midfielder,28,277,1,51,62,31,47
Santiago Eneme,EQG,Sparta Prague,UEFA Europa Conference League,CM,Midfielder,25,15,1,19,30,18,47
Santiago Giménez,MEX,Milan,Italian Serie A,AM,Forward,24,486,1,40,43,35,57
Santiago Hezze,ARG,Olympiacos,UEFA Champions League,DM,Midfielder,23,215,1,38,43,32,74
Santiago Hidalgo,ARG,Toulouse,French Ligue 1,AM,Forward,20,135,1,34,59,65,73
Santiago Mouriño,URU,Villarreal,"Spanish La Liga, UEFA Champions League",RB,Defender,23,886,1,38,60,59,74
Santiago Pierotti,ARG,Lecce,Italian Serie A,RW,Forward,24,427,1,38,55,55,72
Sasa Kalajdzic,AUT,Wolves,English Premier League,RW,Forward,28,15,1,32,20,31,54
Sascha Britschgi,SUI,Parma,Italian Serie A,WB,Midfielder,19,225,1,36,20,38,39
Saud Abdulhamid,KSA,Lens,French Ligue 1,WB,Midfielder,26,97,1,55,88,68,59
Saúl Coco,EQG,Torino,Italian Serie A,CB,Defender,26,630,1,71,53,19,69
Saša Lukić,SRB,Fulham,English Premier League,DM,Midfielder,29,548,1,38,68,52,55
Scott McKenna,SCO,Dinamo Zagreb,UEFA Europa League,CB,Defender,28,270,1,42,52,40,41
Scott McTominay,SCO,Napoli,"Italian Serie A, UEFA Champions League",LM,Midfielder,28,769,1,80,49,67,40
Sead Haksabanović,MNE,Malmö,UEFA Europa League,LM,Forward,26,143,1,33,56,45,60
Sean Boyd,IRL,Shelbourne FC,UEFA Europa Conference League,AM,Forward,27,31,1,44,23,32,40
Sean Gannon,IRL,Shelbourne FC,UEFA Europa Conference League,CB,Defender,34,64,1,36,25,16,21
Sean Longstaff,ENG,Leeds United,English Premier League,RM,Midfielder,27,566,1,78,57,28,70
Sebastian Nanasi,SWE,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,23,124,1,48,69,58,37
Sebastian Otoa,DEN,Genoa,Italian Serie A,CB,Defender,21,45,1,36,23,16,84
Sebastian Sebulonsen,NOR,Köln,German Bundesliga,WB,Midfielder,25,550,1,36,58,54,52
Sebastian Szymański,POL,Fenerbahçe,UEFA Europa League,RM,Midfielder,26,106,1,85,33,40,38
Sebastian Tounekti,TUN,Celtic,UEFA Europa League,LW,Forward,23,243,1,48,65,94,47
Sebastian Walukiewicz,POL,Sassuolo,Italian Serie A,RB,Defender,25,485,1,47,61,60,56
Sebastiano Esposito,ITA,Cagliari,Italian Serie A,AM,Forward,23,506,1,40,68,42,63
Sebastiano Luperto,ITA,Cagliari,Italian Serie A,CB,Defender,29,540,1,73,30,26,35
Sebastjan Spahiu,ALB,Shkëndija 79,UEFA Europa Conference League,LW,Forward,25,70,1,49,35,57,47
Seedy Jatta,NOR,Sturm Graz,UEFA Europa League,AM,Forward,22,121,1,31,29,24,47
Seko Fofana,CIV,Rennes,French Ligue 1,CM,Midfielder,30,577,1,76,67,82,44
Sekou Mara,FRA,Auxerre,French Ligue 1,AM,Forward,23,286,1,37,33,36,59
Sem Steijn,NED,Feyenoord,UEFA Europa League,AM,Midfielder,23,254,1,45,41,44,28
Semih Kılıçsoy,TUR,Cagliari,Italian Serie A,AM,Forward,20,41,1,39,28,55,18
Semir Smajlagić,BIH,Ħamrun Spartans FC,UEFA Europa Conference League,AM,Forward,27,23,1,42,47,36,18
Senne Lynen,BEL,Werder Bremen,German Bundesliga,DM,Midfielder,26,526,1,37,46,25,49
Senny Mayulu,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,19,455,1,88,67,74,56
Senou Coulibaly,MLI,AC Omonia,UEFA Europa Conference League,CB,Defender,31,142,1,39,32,36,55
Seny Koumbassa,FRA,Toulouse,French Ligue 1,CB,Defender,18,12,1,36,36,29,53
Seol Young-woo,KOR,Red Star,UEFA Europa League,RB,Defender,26,270,1,45,52,41,59
Sepp van den Berg,NED,Brentford,English Premier League,CB,Defender,23,720,1,38,38,28,46
