Player,Nation,Team,General Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Joseph Ceesay,GAM,Empoli,Midfielder,27,1998,9,7,594,0.3,0.06,1.21,0.45,0.0,0.0,2.27,0.3,12.73,18.94,7.42,9.55,4.39,5.91,0.61,1.36,0.0,0.24,1.21,0.61,1.06,0.61,1.36,3.18,8.03,0.76,0.3,0.3,0.3,0.15,0.45,0.76,0.3,0.91,0.45,1.52,0.0,29.85,1.36,5.45,9.24,16.21,4.09,29.85,2.42,1.52,17.27,1.21,1.97,2.73,2.58,21.36,0.15,0.0,0.0,2.58,0.76,0.15,0.0,0.0,0.0,2.58,1.82,1.97,5.3,12.58,0.0,3.64,0.3,0.3,0.15,4.0,0.0,67.21,77.7,74.28,44.85,39.47,62.81
Joseph Hodge,IRL,Tondela,Midfielder,23,2002,5,4,303,0.0,0.03,0.89,0.0,0.0,0.0,2.97,0.0,33.56,40.99,15.45,16.63,12.48,14.26,3.86,7.43,0.0,0.03,1.78,5.94,0.3,0.0,5.94,0.89,1.78,1.49,0.59,0.89,0.3,0.3,0.89,1.78,0.89,1.19,1.49,0.89,0.0,52.57,2.08,11.29,27.92,13.37,0.89,52.57,0.89,0.59,26.73,0.3,0.3,1.49,1.49,30.59,0.0,0.0,0.0,1.49,0.3,0.0,0.0,0.0,0.0,4.46,0.0,0.59,2.97,8.61,0.0,0.59,0.59,0.0,0.3,-1.0,0.0,81.87,92.9,87.52,51.95,39.6,66.29
Joseph Opoku,GHA,Zulte Waregem,Forward,20,2005,12,12,1033,0.09,0.15,2.18,0.35,0.0,0.0,4.27,0.52,18.64,24.31,9.15,10.8,7.14,9.06,1.92,2.35,0.35,0.11,1.66,1.57,1.22,0.17,2.61,3.31,9.15,0.52,0.35,0.17,0.26,0.09,0.35,1.05,0.7,0.7,0.61,0.7,0.0,35.63,0.96,4.36,14.11,18.64,4.36,35.63,3.92,2.18,23.7,1.66,1.74,2.96,1.48,25.88,0.09,0.0,0.0,0.96,1.48,0.35,0.09,0.0,0.0,3.75,0.26,0.78,4.44,15.07,0.0,3.14,0.35,0.09,0.09,-0.4,0.0,76.68,84.72,78.81,81.7,67.31,55.61
Joseph Paintsil,GHA,LA Galaxy,Forward,27,1998,25,22,1974,0.46,0.45,2.69,1.37,0.09,0.09,3.42,0.59,24.16,31.09,14.36,16.64,7.34,9.26,1.6,2.69,0.09,0.11,0.96,1.14,1.37,0.14,2.64,4.7,11.4,0.73,0.5,0.27,0.18,0.27,0.32,0.73,0.41,0.5,0.23,0.23,0.05,42.95,0.41,3.33,12.08,28.77,6.52,42.86,5.56,2.55,30.78,2.51,2.96,2.51,1.28,32.96,0.14,0.0,0.0,1.19,2.92,0.59,0.05,0.0,0.0,3.6,0.18,0.14,3.78,18.74,0.0,4.47,0.5,0.46,0.05,0.02,0.0,77.71,86.3,79.27,59.48,68.49,45.86
Joseph Rosales,HON,Minnesota Utd,Midfielder,24,2000,25,15,1449,0.06,0.09,1.06,0.31,0.0,0.0,3.48,0.37,29.81,40.31,16.46,18.88,9.88,12.3,2.92,6.58,0.12,0.21,1.55,1.8,1.68,0.62,2.98,2.48,4.41,2.55,1.43,1.74,0.68,0.12,1.49,2.61,1.12,0.93,0.75,1.99,0.06,53.6,2.05,14.47,22.55,17.39,1.49,53.6,2.86,1.37,29.07,1.68,0.62,2.55,1.55,31.12,0.12,0.0,0.0,1.37,0.81,0.19,0.0,0.0,0.0,6.02,0.62,0.93,4.1,9.88,0.0,2.92,1.43,0.06,0.06,-0.33,0.0,73.95,87.18,80.33,44.38,56.08,47.9
Joseph Zalinsky,USA,St. Louis,Defender,22,2003,7,2,221,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,39.91,48.46,18.73,21.58,15.88,16.29,2.44,5.7,0.0,0.29,1.22,2.04,1.22,0.81,4.07,1.63,6.11,4.89,3.67,1.63,2.85,0.41,2.44,4.07,1.63,2.44,2.04,1.22,0.0,63.12,2.04,15.07,28.51,19.95,1.63,63.12,1.22,0.41,30.14,0.41,0.41,2.85,0.81,34.21,0.81,0.0,0.0,3.26,2.85,0.0,0.0,0.0,0.0,4.07,2.04,0.41,3.67,11.81,0.0,2.44,3.67,0.0,0.41,0.0,0.0,82.36,86.79,97.48,42.81,75.05,33.61
Josh Bauer,USA,Nashville SC,Defender,27,1998,24,9,844,0.21,0.07,0.85,0.32,0.0,0.0,2.03,0.32,42.65,53.53,21.75,23.89,17.17,20.47,3.41,6.72,0.21,0.11,1.17,2.88,0.85,0.11,4.37,1.07,4.05,1.71,0.75,1.17,0.43,0.11,0.75,1.17,0.43,0.96,0.85,4.8,0.0,66.22,4.8,25.27,25.38,15.68,2.67,66.22,0.75,0.11,31.14,0.75,0.11,0.85,0.64,38.82,0.0,0.0,0.0,0.75,0.96,0.0,0.0,0.0,0.0,3.09,1.81,1.28,1.49,9.49,0.0,1.07,0.75,0.21,0.11,2.0,0.0,79.67,91.04,83.88,50.74,43.86,14.67
Josh Coburn,ENG,Millwall,Forward,22,2002,8,8,643,0.14,0.22,1.68,0.42,0.0,0.0,2.38,0.14,9.1,13.3,5.32,7.28,2.38,3.22,0.0,0.14,0.0,0.15,1.12,0.56,0.56,0.14,1.54,1.26,4.76,0.84,0.56,0.42,0.28,0.14,0.28,0.56,0.28,1.12,0.28,1.54,0.0,24.91,1.82,3.36,9.8,12.04,3.5,24.91,1.4,0.14,14.56,0.7,0.56,2.8,1.12,17.22,0.14,0.0,0.0,1.54,1.82,0.28,0.0,0.0,0.0,3.08,2.66,4.34,3.92,7.56,0.0,1.26,0.56,0.14,0.14,-0.36,0.0,68.42,73.08,73.91,0.0,66.67,10.0
Josh Eccles,ENG,Coventry City,Forward,25,2000,4,2,168,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,22.5,26.79,14.46,17.14,5.89,6.43,0.0,0.54,0.0,0.05,0.54,1.07,0.54,0.0,1.61,0.0,2.14,0.54,0.54,0.0,0.54,0.0,0.0,1.07,1.07,2.68,0.0,0.54,0.0,34.29,0.0,2.14,20.89,11.25,1.07,34.29,1.07,0.0,18.21,0.0,0.0,1.07,0.54,25.71,0.54,0.0,0.0,1.61,2.68,0.0,0.0,0.0,0.0,2.14,1.61,3.75,1.61,3.75,0.0,0.54,0.54,0.0,0.54,0.0,0.0,83.99,84.36,91.6,0.0,100.0,0.0
Josh Key,ENG,Swansea City,Defender,25,1999,12,11,1020,0.0,0.02,0.53,0.0,0.0,0.0,2.12,0.0,45.44,60.35,22.85,26.29,18.88,24.79,3.09,7.32,0.0,0.07,0.88,4.06,1.06,0.79,4.68,3.71,3.97,1.41,0.79,1.15,0.26,0.0,0.88,2.21,1.32,0.62,0.62,4.5,0.0,70.41,3.79,19.5,33.0,18.88,0.97,70.41,0.97,0.53,33.79,2.47,0.18,1.5,0.71,39.53,0.0,0.0,0.0,1.06,0.88,0.0,0.0,0.0,0.0,4.32,0.71,1.68,2.21,12.35,0.0,2.03,0.79,0.0,0.09,-1.0,0.0,75.29,86.92,76.16,42.21,56.03,54.64
Josh Knight,ENG,Portsmouth,Defender,28,1997,8,5,515,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,37.57,45.96,17.3,19.4,16.6,18.35,3.15,6.47,0.0,0.02,0.0,2.8,0.0,0.0,1.75,1.4,0.35,0.52,0.52,0.17,0.35,0.0,0.17,0.17,0.0,0.52,0.87,7.69,0.0,57.67,9.61,31.46,22.72,3.5,1.4,57.67,0.52,0.52,26.74,0.7,0.17,0.35,0.0,32.33,0.0,0.0,0.0,0.52,0.35,0.0,0.0,0.0,0.0,2.45,2.97,2.62,0.35,3.5,0.0,0.17,0.52,0.0,0.17,0.0,0.0,81.74,89.18,90.46,48.69,100.0,100.0
Josh Maja,NGA,West Brom,Forward,26,1998,10,2,237,0.38,0.49,1.9,0.38,0.0,0.0,3.04,0.38,18.99,26.2,8.73,11.39,6.84,8.73,0.76,1.9,0.0,0.04,1.52,1.52,0.38,0.0,2.28,1.14,5.32,0.76,0.38,0.76,0.0,0.0,0.0,0.38,0.38,0.38,0.38,0.0,0.0,36.08,0.0,2.66,15.19,18.23,4.18,36.08,1.9,0.76,16.71,0.76,0.38,2.28,2.66,26.2,0.0,0.0,0.0,0.76,0.76,1.14,0.0,0.0,0.0,1.52,2.28,3.42,4.94,8.73,0.0,0.76,0.38,0.38,0.38,-0.22,0.0,72.48,76.65,78.35,40.0,50.0,40.0
Josh Murphy,ENG,Portsmouth,Forward,30,1995,5,4,363,0.0,0.17,1.74,0.25,0.0,0.0,3.22,0.5,11.4,31.74,2.98,4.71,5.95,13.64,2.23,9.42,0.25,0.22,1.98,1.49,1.24,0.74,2.23,5.21,9.17,1.24,0.25,0.74,0.0,0.5,0.74,1.98,1.24,0.74,0.25,0.5,0.0,42.15,0.74,2.48,14.88,25.79,2.48,42.15,3.97,1.74,26.78,2.98,1.74,1.98,0.5,29.01,0.0,0.0,0.0,0.25,3.47,0.74,0.0,0.0,0.0,4.46,0.25,0.0,2.48,16.61,0.0,3.72,0.25,0.0,0.25,-1.0,0.0,35.92,63.27,43.62,23.67,20.16,43.83
Josh Sargent,USA,Norwich City,Forward,25,2000,12,12,1037,0.43,0.38,2.69,0.87,0.09,0.09,1.91,0.17,10.07,14.84,5.12,7.2,3.65,4.6,0.87,1.39,0.09,0.08,0.78,0.95,0.09,0.09,0.87,1.65,4.6,0.35,0.26,0.09,0.26,0.0,0.09,0.17,0.09,1.04,0.17,1.56,0.0,26.12,2.17,3.04,13.11,10.94,4.51,26.04,2.34,1.13,14.84,1.22,0.87,2.78,0.95,17.7,0.0,0.0,0.0,0.78,1.04,0.26,0.09,0.0,0.0,2.6,2.52,3.38,3.73,7.12,0.0,1.04,0.26,0.43,0.09,0.13,0.0,67.86,71.11,79.35,62.59,74.29,48.29
Josh Tymon,ENG,Swansea City,Defender,26,1999,12,12,1080,0.0,0.01,0.25,0.17,0.0,0.0,2.42,0.08,43.17,56.33,21.08,23.42,18.5,23.5,3.0,7.58,0.08,0.12,1.5,4.42,0.75,0.5,4.83,1.83,3.75,1.67,1.0,0.83,0.58,0.25,1.08,1.67,0.58,0.33,1.33,2.5,0.0,64.83,1.33,16.58,31.17,17.5,0.83,64.83,0.92,0.25,32.5,1.17,0.0,1.08,0.92,37.0,0.33,0.0,0.0,0.58,0.5,0.25,0.0,0.0,0.0,4.17,0.67,1.0,2.0,10.42,0.0,1.25,1.0,0.0,0.08,-1.0,0.0,76.64,90.01,78.72,39.58,59.88,27.17
Josh Windass,ENG,Wrexham,Forward,31,1994,9,8,566,0.64,0.25,2.23,0.64,0.16,0.16,2.86,0.16,27.51,35.46,13.36,14.79,10.18,12.4,3.5,6.84,0.0,0.11,1.11,3.82,0.95,0.16,4.13,1.59,3.82,0.64,0.32,0.16,0.32,0.16,0.32,0.64,0.32,0.48,0.16,1.59,0.0,44.68,1.27,7.0,21.31,16.7,1.43,44.52,1.11,0.48,27.51,0.64,0.64,2.23,1.11,30.53,0.16,0.0,0.0,0.64,0.95,0.95,0.0,0.0,0.0,3.18,0.16,1.27,3.34,9.54,0.0,1.75,0.32,0.64,0.16,1.56,0.0,77.58,90.33,82.1,51.17,50.0,43.24
Joshua Atencio,USA,Colorado Rapids,Midfielder,23,2002,27,23,1771,0.0,0.05,0.66,0.0,0.0,0.0,1.88,0.05,44.06,54.38,23.22,26.83,16.01,18.7,3.3,5.74,0.0,0.07,0.56,6.76,0.56,0.0,5.84,0.97,1.42,2.64,1.42,0.91,1.32,0.41,1.58,2.9,1.32,1.63,1.47,1.37,0.0,65.51,2.49,14.43,38.67,13.47,0.86,65.51,0.81,0.56,33.54,1.42,0.0,1.27,0.61,39.64,0.1,0.0,0.0,0.97,0.41,0.0,0.0,0.0,0.05,6.25,0.97,1.02,1.88,8.23,0.0,0.56,1.42,0.0,0.05,-1.0,0.0,81.02,86.54,85.61,57.49,53.79,69.14
Joshua Edwards,ENG,Charlton Ath,Defender,25,2000,7,7,549,0.0,0.02,0.49,0.0,0.0,0.0,2.62,0.16,26.39,45.25,10.98,14.59,10.98,15.74,4.43,13.61,0.0,0.11,1.15,1.8,0.66,0.49,3.77,1.48,1.97,1.97,0.98,1.48,0.33,0.16,1.48,2.3,0.82,0.98,0.33,4.75,0.0,56.89,2.46,12.79,23.77,20.82,0.66,56.89,0.66,0.16,18.2,0.82,0.16,1.15,0.0,21.31,0.16,0.0,0.0,1.15,2.46,0.0,0.0,0.0,0.0,2.13,3.11,2.62,1.15,7.21,0.0,1.31,0.98,0.0,0.16,-1.0,0.0,58.32,75.26,69.76,32.55,49.75,24.24
Joshua Griffiths,ENG,West Brom,Goalkeeper,24,2001,12,12,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92,35.58,4.67,4.67,11.92,12.0,7.25,18.67,0.0,0.0,0.0,0.58,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,37.92,31.75,37.58,0.42,0.0,0.0,37.92,0.0,0.0,18.67,0.0,0.0,0.0,0.0,19.58,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.67,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,67.23,100.0,99.33,38.83,0.0,0.0
Joshua Kitolano,NOR,Sparta R'dam,Midfielder,24,2001,8,8,701,0.26,0.06,0.64,0.26,0.0,0.0,2.18,0.0,19.64,24.65,9.5,11.55,8.09,9.5,1.41,2.05,0.0,0.09,1.28,2.82,0.39,0.0,2.82,1.41,1.41,1.28,0.51,0.51,0.64,0.13,0.13,0.77,0.64,1.54,0.77,1.8,0.13,34.66,2.44,9.76,18.87,7.19,1.54,34.66,1.8,0.9,17.85,1.28,0.13,1.54,0.77,19.77,0.13,0.0,0.0,0.9,1.54,0.13,0.0,0.13,0.0,4.37,0.64,0.64,2.31,5.65,0.0,0.51,0.51,0.26,0.13,3.33,0.0,79.68,82.25,85.16,68.78,39.84,50.0
Joshua Quarshie,GER,Southampton,Defender,21,2004,6,6,540,0.0,0.03,0.5,0.0,0.0,0.0,1.17,0.0,58.0,71.5,22.67,24.0,31.5,37.17,3.5,9.17,0.0,0.02,0.0,4.17,0.17,0.0,4.17,1.0,0.17,1.33,0.5,0.67,0.67,0.0,0.0,0.5,0.5,1.0,0.83,6.0,0.33,81.83,9.17,38.17,39.17,5.0,0.5,81.83,0.5,0.33,46.0,1.0,0.0,0.33,0.0,51.33,0.33,0.0,0.0,1.17,0.67,0.0,0.0,0.0,0.0,3.83,2.33,0.83,0.33,5.33,0.0,0.17,0.5,0.0,0.17,-1.0,0.0,81.12,94.46,84.75,38.17,37.59,66.0
Joshua Torquato,USA,FC Dallas,Midfielder,18,2007,5,3,226,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,23.1,32.26,15.13,18.32,5.58,7.57,0.8,2.79,0.0,0.04,0.4,0.8,0.0,0.0,0.4,0.4,3.58,1.19,0.8,0.8,0.4,0.0,0.4,0.8,0.4,1.19,1.19,2.39,0.0,43.81,3.19,17.92,20.31,5.97,0.8,43.81,1.19,0.4,21.11,0.4,0.4,2.79,1.59,22.7,0.4,0.0,0.0,2.79,1.59,0.0,0.0,0.0,0.0,1.59,0.8,0.4,4.38,4.38,0.0,0.4,0.8,0.0,0.4,0.0,0.0,71.61,82.59,73.71,28.67,67.23,33.61
Joshua Yaro,GHA,St. Louis,Defender,30,1994,18,14,1267,0.07,0.03,0.21,0.07,0.0,0.0,0.78,0.0,39.42,44.82,14.56,15.77,21.74,23.16,2.63,4.4,0.0,0.01,0.07,1.92,0.07,0.07,2.34,0.43,0.07,0.99,0.57,0.64,0.36,0.0,0.71,0.85,0.14,1.56,1.21,5.61,0.21,56.9,7.6,34.03,21.1,1.92,0.21,56.9,0.36,0.14,30.83,0.21,0.0,0.78,0.14,35.73,0.07,0.0,0.0,0.36,0.28,0.0,0.0,0.07,0.07,4.12,0.99,1.78,0.92,2.84,0.0,0.14,0.57,0.07,0.07,1.33,0.0,87.95,92.33,93.87,59.77,57.58,38.89
Josimar Alcocer,CRC,Westerlo,Forward,21,2004,12,12,912,0.3,0.21,2.17,0.79,0.0,0.0,3.85,0.3,21.32,26.64,13.03,14.9,6.41,7.8,0.99,1.97,0.3,0.12,1.09,1.28,0.89,0.2,2.37,2.86,6.51,1.78,1.09,0.69,0.89,0.2,0.49,1.48,0.99,0.99,0.49,0.89,0.2,40.66,1.18,5.82,14.7,20.62,4.34,40.66,5.03,1.78,23.19,1.58,0.89,1.97,1.28,26.25,0.2,0.0,0.0,1.38,1.78,0.3,0.0,0.0,0.0,3.55,0.3,1.09,3.26,11.74,0.0,1.97,1.09,0.3,0.1,0.43,0.0,80.03,87.45,82.18,50.25,61.24,35.39
Josip Šutalo,CRO,Ajax,Defender,25,2000,8,4,449,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,71.16,78.37,25.26,26.46,41.09,43.5,3.61,5.41,0.0,0.02,0.0,5.61,0.0,0.0,6.82,1.0,0.2,0.8,0.6,0.2,0.6,0.0,0.4,0.6,0.2,0.4,1.8,6.61,0.0,90.6,12.03,38.08,50.31,2.61,0.4,90.6,1.6,1.2,58.13,1.0,0.0,1.2,0.2,62.14,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,5.01,2.81,0.8,1.4,8.02,0.0,0.0,0.6,0.0,0.2,0.0,0.0,90.8,95.46,94.46,66.73,75.0,75.0
Jostin Alarcón,PER,Sporting Cristal,Forward,23,2002,5,0,84,0.0,0.11,2.14,1.07,0.0,0.0,3.21,0.0,53.57,67.5,25.71,30.0,21.43,24.64,5.36,9.64,0.0,0.11,1.07,4.29,1.07,0.0,4.29,1.07,11.79,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,0.0,0.0,1.07,0.0,79.29,2.14,10.71,43.93,25.71,2.14,79.29,5.36,2.14,49.29,1.07,1.07,2.14,1.07,57.86,1.07,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,6.43,0.0,1.07,3.21,17.14,0.0,2.14,0.0,0.0,1.07,-1.0,0.0,79.36,85.7,86.97,55.6,0.0,39.93
Josue Reinatti,ARG,Newell's OB,Goalkeeper,22,2003,2,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,30.5,2.5,2.5,18.0,18.5,7.0,9.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,33.0,29.5,33.0,0.0,0.0,0.0,33.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,90.16,100.0,97.3,73.68,0.0,0.0
Josué Colmán,PAR,Newell's OB,Forward,27,1998,2,1,82,0.0,0.11,3.29,1.1,0.0,0.0,1.1,0.0,20.85,25.24,12.07,16.46,6.59,6.59,2.2,2.2,0.0,0.11,1.1,1.1,0.0,0.0,1.1,2.2,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,30.73,0.0,1.1,8.78,20.85,3.29,30.73,0.0,0.0,21.95,1.1,2.2,1.1,1.1,21.95,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.1,0.0,2.2,2.2,7.68,0.0,2.2,0.0,0.0,1.1,-1.0,0.0,82.61,73.33,100.0,100.0,0.0,0.0
Josué Cuero,ECU,LDU de Quito,Forward,24,2001,2,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.21,3.1,0.0,0.0,0.0,0.0,0.0,3.1,0.0,3.1,0.0,12.41,0.0,6.21,6.21,0.0,0.0,12.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,200.32,0.0
Josué Homawoo,TOG,Standard Liège,Defender,27,1997,9,9,698,0.0,0.04,0.39,0.0,0.0,0.0,0.39,0.0,38.68,44.87,11.73,12.89,23.21,25.14,3.48,5.93,0.0,0.01,0.13,1.16,0.13,0.13,2.32,0.39,0.0,2.32,1.03,2.06,0.26,0.0,1.03,1.68,0.64,1.93,2.06,9.28,0.0,62.15,11.6,39.33,21.79,1.16,0.64,62.15,0.39,0.0,31.07,0.13,0.0,0.26,0.13,33.91,0.0,0.0,0.0,1.29,1.16,0.13,0.0,0.0,0.0,4.13,3.48,1.16,0.39,2.71,0.0,0.26,1.03,0.0,0.13,-1.0,0.0,86.2,91.0,92.32,58.68,44.4,0.0
Josué Kongolo,BEL,Genk,Defender,19,2006,1,0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17,27.17,5.09,5.09,18.68,18.68,3.4,3.4,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.7,1.7,5.09,0.0,39.06,6.79,16.98,20.38,1.7,1.7,39.06,1.7,1.7,18.68,0.0,0.0,0.0,0.0,20.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0
Josué Reyes,MEX,Tijuana,Defender,27,1997,1,0,17,0.0,0.0,0.0,0.0,0.0,0.0,116.47,15.88,31.76,31.76,10.59,10.59,21.18,21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24,58.24,5.29,0.0,5.29,0.0,0.0,5.29,5.29,0.0,0.0,0.0,0.0,0.0,4611.18,248.82,1434.71,2535.88,661.76,116.47,4611.18,42.35,26.47,2837.65,52.94,5.29,42.35,15.88,3282.35,0.0,0.0,0.0,58.24,21.18,0.0,0.0,0.0,0.0,285.88,58.24,68.82,58.24,116.47,0.0,5.29,0.0,0.0,5.29,0.0,0.0,100.0,100.0,100.0,0.0,0.0,62.5
José,BRA,Cruzeiro,Defender,20,2005,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Abella,MEX,Santos,Defender,31,1994,14,14,1119,0.0,0.02,0.32,0.08,0.0,0.0,2.82,0.32,31.53,46.01,11.82,13.35,14.96,19.46,4.34,11.34,0.32,0.17,1.93,2.9,0.56,0.24,3.3,0.48,2.01,1.45,1.05,0.72,0.56,0.16,0.8,1.53,0.72,1.29,0.88,4.75,0.0,61.29,4.83,21.8,26.06,13.67,0.0,61.29,0.24,0.08,25.09,0.16,0.0,0.56,0.24,30.16,0.16,0.0,0.0,0.8,0.88,0.0,0.0,0.08,0.0,3.38,0.64,1.21,0.8,5.79,0.0,0.8,1.05,0.0,0.08,-1.0,0.0,68.53,88.54,76.88,38.27,72.41,33.33
José Aldo,BRA,Mirassol,Midfielder,27,1998,24,11,1074,0.0,0.08,1.42,0.59,0.0,0.0,3.69,0.42,42.65,50.95,20.45,23.04,15.67,17.77,4.19,5.61,0.08,0.13,1.26,4.11,0.59,0.17,6.45,1.01,3.1,2.18,1.51,1.34,0.67,0.17,1.17,1.84,0.67,1.17,1.68,2.01,0.0,64.44,2.43,12.57,37.96,14.66,1.93,64.44,2.26,1.01,34.86,0.59,0.25,2.01,1.34,42.65,0.25,0.0,0.0,2.26,1.09,0.08,0.0,0.0,0.0,5.45,1.17,0.92,3.35,10.56,0.0,1.01,1.51,0.0,0.08,-1.0,0.0,83.71,88.76,88.18,74.69,69.27,44.69
José Andrés Martínez,VEN,Corinthians,Midfielder,31,1994,19,14,1171,0.0,0.03,0.85,0.23,0.0,0.0,1.61,0.08,34.97,44.19,15.37,17.91,14.06,16.83,4.92,6.61,0.08,0.08,0.69,4.0,0.69,0.23,4.38,1.23,3.84,1.77,1.38,0.69,0.77,0.31,1.38,2.54,1.15,0.69,0.92,1.38,0.15,53.03,1.0,9.45,31.9,12.3,0.38,53.03,1.92,0.85,29.97,0.85,0.0,1.31,0.46,35.97,0.69,0.0,0.0,1.0,2.08,0.08,0.0,0.08,0.0,4.46,0.38,1.0,1.77,9.45,0.0,0.92,1.38,0.0,0.08,-1.0,0.0,79.14,85.82,83.54,74.43,77.97,44.27
José Antonio Rodríguez,MEX,Tijuana,Goalkeeper,33,1992,15,14,1339,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,36.09,44.5,6.45,6.52,17.95,18.01,11.7,19.83,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.07,0.2,0.13,0.0,0.0,0.2,0.2,46.65,30.92,45.91,0.74,0.0,0.0,46.65,0.0,0.0,25.34,0.0,0.0,0.0,0.0,24.53,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.75,0.4,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,81.1,98.93,99.67,59.0,100.0,0.0
