Game Week,Player,Team,League,Nationality,Age,Minutes,Shots on Target Against,Goals Against,Saves,Save Percentage,Post-Shot Expected Goals (PSxG),Passes Completed (Launched),Passes Attempted (Launched),Pass Completion % (Launched),Passes Attempted (GK),Throws Attempted,Launch % (Passes),Average Pass Length,Goal Kicks Attempted,Launch % (Goal Kicks),Average Goal Kick Length,Crosses Faced,Crosses Stopped,Cross Stop %,Def. Actions Outside Penalty Area,Average Distance of Def. Actions
J17,Gianluigi Donnarumma,Paris S-G,French Ligue 1,it ITA,24-298,90,1.0,1.0,0.0,0.0,0.7,0.0,1.0,0.0,22.0,2.0,4.5,22.7,5.0,0.0,23.8,6.0,0.0,0.0,0.0,8.7
J17,Alexandre Oukidja,Metz,French Ligue 1,dz ALG,35-154,90,5.0,3.0,2.0,40.0,2.5,6.0,25.0,24.0,30.0,3.0,63.3,44.1,6.0,100.0,62.0,9.0,1.0,11.1,0.0,13.0
J17,Matz Sels,Strasbourg,French Ligue 1,be BEL,31-297,90,2.0,1.0,2.0,50.0,0.2,4.0,12.0,33.3,16.0,0.0,56.3,43.1,6.0,50.0,39.2,8.0,0.0,0.0,0.0,8.7
J17,Lucas Chevalier,Lille,French Ligue 1,fr FRA,22-044,90,2.0,2.0,1.0,0.0,0.3,1.0,5.0,20.0,29.0,4.0,13.8,23.0,4.0,25.0,26.5,12.0,1.0,8.3,1.0,14.0
J6,Lorenzo Montipò,Hellas Verona,Italian Serie A,it ITA,27-219,90,2.0,1.0,1.0,50.0,0.8,12.0,36.0,33.3,42.0,1.0,71.4,49.4,7.0,85.7,66.4,7.0,0.0,0.0,2.0,31.0
J6,Marco Carnesecchi,Atalanta,Italian Serie A,it ITA,23-088,90,2.0,0.0,2.0,100.0,0.2,5.0,20.0,25.0,28.0,7.0,46.4,39.6,9.0,77.8,55.1,17.0,2.0,11.8,0.0,9.0
J17,Guillaume Restes,Toulouse,French Ligue 1,fr FRA,18-284,90,4.0,2.0,2.0,75.0,2.5,0.0,9.0,0.0,21.0,1.0,33.3,31.9,5.0,40.0,39.2,9.0,0.0,0.0,3.0,15.0
J17,Philipp Köhn,Monaco,French Ligue 1,ch SUI,25-262,90,5.0,1.0,4.0,80.0,1.4,6.0,22.0,27.3,23.0,5.0,52.2,34.7,10.0,100.0,56.2,25.0,2.0,8.0,1.0,11.3
J17,Marco Bizot,Brest,French Ligue 1,nl NED,32-285,90,3.0,0.0,3.0,100.0,0.6,4.0,13.0,30.8,47.0,7.0,23.4,29.7,4.0,50.0,37.5,4.0,0.0,0.0,0.0,16.5
J17,Yvon Mvogo,Lorient,French Ligue 1,ch SUI,29-197,90,7.0,4.0,3.0,42.9,2.4,5.0,11.0,45.5,27.0,6.0,33.3,32.1,5.0,40.0,34.8,9.0,0.0,0.0,1.0,8.8
J17,Benjamin Lecomte,Montpellier,French Ligue 1,fr FRA,32-238,90,4.0,1.0,3.0,75.0,0.6,7.0,15.0,46.7,20.0,4.0,40.0,34.5,11.0,63.6,42.8,24.0,1.0,4.2,0.0,11.0
J17,Pau López,Marseille,French Ligue 1,es ESP,29-007,90,6.0,1.0,5.0,83.3,1.9,2.0,4.0,50.0,18.0,2.0,16.7,27.7,2.0,50.0,34.0,9.0,0.0,0.0,1.0,11.3
J17,Mory Diaw,Clermont Foot,French Ligue 1,sn SEN,30-181,90,11.0,3.0,8.0,81.8,2.7,12.0,32.0,37.5,42.0,3.0,61.9,43.1,6.0,100.0,66.3,18.0,1.0,5.6,4.0,21.6
J17,Steve Mandanda,Rennes,French Ligue 1,fr FRA,38-267,90,6.0,1.0,5.0,83.3,1.1,1.0,11.0,9.1,33.0,5.0,33.3,33.2,3.0,0.0,19.3,16.0,0.0,0.0,1.0,17.5
J18,Pau López,Marseille,French Ligue 1,es ESP,29-030,90,4.0,1.0,3.0,75.0,1.2,4.0,11.0,36.4,34.0,5.0,26.5,28.4,7.0,28.6,27.1,11.0,2.0,18.2,1.0,8.8
J18,Matz Sels,Strasbourg,French Ligue 1,be BEL,31-320,90,1.0,1.0,0.0,0.0,0.6,1.0,6.0,16.7,32.0,5.0,15.6,26.8,4.0,25.0,22.3,12.0,0.0,0.0,0.0,4.5
J18,Philipp Köhn,Monaco,French Ligue 1,ch SUI,25-286,90,5.0,3.0,2.0,40.0,2.5,3.0,3.0,100.0,27.0,6.0,3.7,22.3,4.0,50.0,39.8,9.0,0.0,0.0,1.0,14.0
J18,Yehvann Diouf,Reims,French Ligue 1,sn SEN,24-058,90,5.0,1.0,4.0,80.0,1.2,6.0,13.0,46.2,30.0,9.0,33.3,35.1,7.0,42.9,37.9,16.0,2.0,12.5,3.0,16.3
J18,Steve Mandanda,Rennes,French Ligue 1,fr FRA,38-291,90,2.0,0.0,2.0,100.0,0.3,7.0,18.0,38.9,24.0,0.0,50.0,38.3,6.0,100.0,51.7,13.0,2.0,15.4,0.0,6.0
J18,Marcin Bułka,Nice,French Ligue 1,pl POL,24-101,90,5.0,2.0,3.0,80.0,1.8,0.0,1.0,0.0,31.0,2.0,3.2,21.2,1.0,0.0,18.0,12.0,1.0,8.3,1.0,12.2
J18,Lucas Chevalier,Lille,French Ligue 1,fr FRA,22-069,90,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,21.0,2.0,9.5,23.8,1.0,0.0,37.0,2.0,0.0,0.0,0.0,18.0
J18,Yvon Mvogo,Lorient,French Ligue 1,ch SUI,29-222,90,10.0,3.0,7.0,70.0,3.4,5.0,15.0,33.3,37.0,9.0,29.7,31.0,7.0,57.1,39.0,19.0,2.0,10.5,0.0,6.0
J18,Marco Bizot,Brest,French Ligue 1,nl NED,32-310,90,4.0,0.0,4.0,100.0,1.0,5.0,10.0,50.0,29.0,7.0,31.0,33.3,1.0,100.0,64.0,7.0,0.0,0.0,4.0,18.8
J18,Benjamin Lecomte,Montpellier,French Ligue 1,fr FRA,32-263,90,9.0,2.0,7.0,77.8,2.6,8.0,17.0,47.1,24.0,7.0,58.3,36.5,10.0,30.0,28.2,28.0,0.0,0.0,0.0,7.0
J18,Alban Lafont,Nantes,French Ligue 1,fr FRA,24-356,90,6.0,2.0,4.0,66.7,1.6,2.0,4.0,50.0,22.0,2.0,9.1,23.8,4.0,50.0,32.8,11.0,1.0,9.1,2.0,15.6
J18,Massamba Ndiaye,Clermont Foot,French Ligue 1,sn SEN,22-098,90,10.0,1.0,9.0,90.0,2.5,6.0,14.0,42.9,34.0,9.0,29.4,31.7,6.0,66.7,45.3,27.0,1.0,3.7,0.0,3.0
J6,Boris Radunović,Cagliari,Italian Serie A,rs SRB,27-124,90,6.0,3.0,3.0,50.0,2.4,2.0,6.0,33.3,15.0,2.0,26.7,31.1,11.0,18.2,26.2,12.0,0.0,0.0,0.0,8.0
J6,Marco Sportiello,Milan,Italian Serie A,it ITA,31-140,90,6.0,1.0,5.0,83.3,0.7,2.0,5.0,40.0,30.0,9.0,16.7,25.2,2.0,0.0,28.5,13.0,1.0,7.7,1.0,13.0
J18,Alexandre Oukidja,Metz,French Ligue 1,dz ALG,35-179,90,2.0,1.0,1.0,100.0,1.0,6.0,17.0,35.3,23.0,4.0,52.2,40.1,5.0,100.0,52.6,6.0,1.0,16.7,1.0,8.5
J18,Guillaume Restes,Toulouse,French Ligue 1,fr FRA,18-309,90,2.0,0.0,2.0,100.0,0.6,3.0,8.0,37.5,21.0,3.0,28.6,27.0,3.0,66.7,39.3,19.0,0.0,0.0,0.0,16.0
J18,Arthur Desmas,Le Havre,French Ligue 1,fr FRA,29-282,90,2.0,1.0,1.0,50.0,0.9,0.0,4.0,0.0,12.0,2.0,33.3,36.2,5.0,0.0,16.0,20.0,0.0,0.0,0.0,2.0
J18,Anthony Lopes,Lyon,French Ligue 1,pt POR,33-105,90,7.0,3.0,4.0,57.1,2.1,2.0,5.0,40.0,31.0,8.0,12.9,23.5,8.0,12.5,27.4,12.0,1.0,8.3,3.0,11.9
J18,Brice Samba,Lens,French Ligue 1,fr FRA,29-264,90,7.0,2.0,5.0,71.4,2.0,4.0,13.0,30.8,24.0,3.0,37.5,32.8,5.0,80.0,43.4,9.0,1.0,11.1,0.0,9.0
J18,Gianluigi Donnarumma,Paris S-G,French Ligue 1,it ITA,24-323,90,5.0,0.0,4.0,100.0,1.9,2.0,4.0,50.0,22.0,2.0,9.1,25.0,7.0,28.6,23.3,14.0,0.0,0.0,1.0,14.0
J19,Anthony Lopes,Lyon,French Ligue 1,pt POR,33-117,90,5.0,3.0,2.0,40.0,1.2,1.0,6.0,16.7,31.0,7.0,19.4,26.1,3.0,0.0,18.0,5.0,0.0,0.0,1.0,14.7
J19,Steve Mandanda,Rennes,French Ligue 1,fr FRA,38-304,90,6.0,2.0,4.0,66.7,0.6,1.0,20.0,5.0,25.0,6.0,52.0,42.5,7.0,100.0,65.3,18.0,1.0,5.6,0.0,7.3
J19,Marcin Bułka,Nice,French Ligue 1,pl POL,24-115,90,1.0,0.0,1.0,100.0,0.0,4.0,5.0,80.0,38.0,5.0,10.5,22.5,4.0,25.0,24.8,5.0,0.0,0.0,0.0,13.0
J19,Alexandre Oukidja,Metz,French Ligue 1,dz ALG,35-192,90,9.0,1.0,8.0,100.0,1.6,4.0,19.0,21.1,20.0,5.0,65.0,45.2,6.0,100.0,61.8,22.0,1.0,4.5,2.0,16.0
J19,Pau López,Marseille,French Ligue 1,es ESP,29-045,90,5.0,2.0,3.0,60.0,0.9,0.0,3.0,0.0,24.0,3.0,12.5,20.7,2.0,0.0,18.5,7.0,0.0,0.0,0.0,11.5
J19,Philipp Köhn,Monaco,French Ligue 1,ch SUI,25-300,90,9.0,2.0,7.0,77.8,3.7,5.0,20.0,25.0,24.0,6.0,50.0,38.4,8.0,100.0,61.6,19.0,1.0,5.3,1.0,12.8
J19,Benjamin Lecomte,Montpellier,French Ligue 1,fr FRA,32-277,90,0.0,0.0,0.0,,0.0,4.0,10.0,40.0,21.0,3.0,38.1,35.5,8.0,25.0,26.0,15.0,1.0,6.7,0.0,2.0
J19,Lucas Chevalier,Lille,French Ligue 1,fr FRA,22-083,90,7.0,0.0,7.0,100.0,2.0,6.0,11.0,54.5,35.0,5.0,25.7,28.9,3.0,66.7,53.3,18.0,1.0,5.6,0.0,6.5
J19,Yvon Mvogo,Lorient,French Ligue 1,ch SUI,29-236,90,4.0,3.0,1.0,50.0,1.8,5.0,15.0,33.3,18.0,3.0,61.1,43.7,6.0,66.7,47.5,20.0,0.0,0.0,0.0,10.5
J19,Arthur Desmas,Le Havre,French Ligue 1,fr FRA,29-296,90,6.0,3.0,3.0,50.0,1.5,5.0,8.0,62.5,18.0,5.0,27.8,29.7,8.0,37.5,37.4,10.0,0.0,0.0,2.0,26.0
J19,Yehvann Diouf,Reims,French Ligue 1,sn SEN,24-073,90,5.0,0.0,4.0,100.0,1.4,2.0,5.0,40.0,37.0,13.0,10.8,25.2,3.0,33.3,29.7,11.0,0.0,0.0,1.0,15.3
J19,Alban Lafont,Nantes,French Ligue 1,fr FRA,25-005,90,1.0,0.0,1.0,100.0,0.1,6.0,22.0,27.3,35.0,5.0,34.3,35.3,12.0,83.3,63.3,16.0,0.0,0.0,0.0,14.0
J19,Massamba Ndiaye,Clermont Foot,French Ligue 1,sn SEN,22-112,90,2.0,1.0,1.0,50.0,0.8,1.0,8.0,12.5,35.0,8.0,22.9,24.0,5.0,0.0,15.0,6.0,2.0,33.3,1.0,19.3
J19,Matz Sels,Strasbourg,French Ligue 1,be BEL,31-336,90,5.0,1.0,4.0,80.0,2.1,4.0,12.0,33.3,33.0,6.0,30.3,30.0,5.0,40.0,35.2,16.0,1.0,6.3,3.0,17.3
J6,Alex Meret,Napoli,Italian Serie A,it ITA,26-189,90,3.0,1.0,2.0,66.7,1.0,0.0,1.0,0.0,23.0,2.0,4.3,23.8,7.0,0.0,20.1,15.0,0.0,0.0,0.0,13.7
J6,Marco Silvestri,Udinese,Italian Serie A,it ITA,32-209,90,10.0,4.0,6.0,70.0,5.5,2.0,4.0,50.0,11.0,4.0,18.2,25.9,10.0,20.0,26.7,12.0,0.0,0.0,0.0,15.5
J19,Guillaume Restes,Toulouse,French Ligue 1,fr FRA,18-323,90,5.0,2.0,3.0,60.0,1.3,2.0,10.0,20.0,24.0,6.0,20.8,24.4,6.0,83.3,48.3,18.0,0.0,0.0,0.0,
J19,Brice Samba,Lens,French Ligue 1,fr FRA,29-278,90,4.0,0.0,4.0,100.0,0.9,11.0,23.0,47.8,40.0,5.0,47.5,36.4,5.0,80.0,52.6,22.0,1.0,4.5,1.0,12.3
J19,Gianluigi Donnarumma,Paris S-G,French Ligue 1,it ITA,24-337,90,6.0,2.0,4.0,66.7,1.6,2.0,4.0,50.0,34.0,5.0,8.8,21.5,3.0,33.3,30.0,10.0,2.0,20.0,1.0,10.8
J19,Marco Bizot,Brest,French Ligue 1,nl NED,32-324,90,4.0,2.0,2.0,50.0,2.0,11.0,20.0,55.0,27.0,4.0,59.3,40.1,8.0,50.0,37.6,10.0,1.0,10.0,0.0,10.0
J20,Alaa Bellaarouch,Strasbourg,French Ligue 1,ma MAR,22-032,90,5.0,2.0,2.0,60.0,1.8,2.0,8.0,25.0,21.0,1.0,38.1,35.6,2.0,0.0,20.5,9.0,1.0,11.1,4.0,17.3
J20,Gianluigi Donnarumma,Paris S-G,French Ligue 1,it ITA,24-342,90,8.0,1.0,7.0,87.5,2.4,1.0,5.0,20.0,41.0,13.0,7.3,22.0,7.0,28.6,33.1,16.0,1.0,6.3,1.0,13.7
J20,Steve Mandanda,Rennes,French Ligue 1,fr FRA,38-312,90,8.0,1.0,7.0,87.5,1.0,6.0,15.0,40.0,30.0,5.0,36.7,35.7,6.0,66.7,41.0,21.0,3.0,14.3,0.0,4.0
J20,Benjamin Lecomte,Montpellier,French Ligue 1,fr FRA,32-283,90,3.0,2.0,1.0,66.7,1.8,3.0,9.0,33.3,23.0,4.0,39.1,34.6,5.0,0.0,16.0,10.0,1.0,10.0,0.0,5.0
J20,Alban Lafont,Nantes,French Ligue 1,fr FRA,25-011,90,4.0,1.0,3.0,75.0,0.2,6.0,17.0,35.3,33.0,3.0,36.4,35.2,10.0,50.0,41.5,11.0,0.0,0.0,2.0,23.3
J20,Brice Samba,Lens,French Ligue 1,fr FRA,29-284,90,2.0,0.0,2.0,100.0,0.5,9.0,19.0,47.4,40.0,4.0,40.0,35.3,8.0,37.5,32.4,11.0,3.0,27.3,0.0,5.0
J20,Philipp Köhn,Monaco,French Ligue 1,ch SUI,25-308,90,0.0,1.0,0.0,,0.0,0.0,3.0,0.0,19.0,5.0,10.5,25.1,5.0,20.0,26.4,12.0,3.0,25.0,1.0,11.1
J20,Arthur Desmas,Le Havre,French Ligue 1,fr FRA,29-303,90,5.0,1.0,4.0,80.0,1.9,5.0,21.0,23.8,26.0,2.0,69.2,43.8,5.0,60.0,41.2,22.0,1.0,4.5,0.0,10.5
J20,Lucas Chevalier,Lille,French Ligue 1,fr FRA,22-090,90,3.0,0.0,3.0,100.0,1.0,0.0,0.0,,19.0,1.0,0.0,19.4,1.0,0.0,4.0,6.0,0.0,0.0,0.0,15.0
J20,Mory Diaw,Clermont Foot,French Ligue 1,sn SEN,30-227,90,13.0,4.0,9.0,69.2,3.3,4.0,14.0,28.6,36.0,6.0,33.3,35.2,8.0,25.0,28.5,21.0,2.0,9.5,4.0,21.2
J20,Alexandre Oukidja,Metz,French Ligue 1,dz ALG,35-200,90,4.0,2.0,2.0,50.0,0.8,2.0,16.0,12.5,15.0,2.0,60.0,41.6,7.0,100.0,65.7,11.0,1.0,9.1,0.0,10.0
J20,Yvon Mvogo,Lorient,French Ligue 1,ch SUI,29-243,90,3.0,1.0,2.0,66.7,0.8,4.0,13.0,30.8,22.0,2.0,31.8,30.0,7.0,85.7,55.0,23.0,1.0,4.3,0.0,7.0
J20,Yehvann Diouf,Reims,French Ligue 1,sn SEN,24-080,90,4.0,3.0,1.0,50.0,2.3,2.0,3.0,66.7,37.0,8.0,8.1,22.9,1.0,0.0,20.0,8.0,2.0,25.0,2.0,10.8
J20,Guillaume Restes,Toulouse,French Ligue 1,fr FRA,18-330,90,4.0,2.0,2.0,50.0,1.9,5.0,10.0,50.0,16.0,3.0,37.5,40.3,6.0,66.7,55.3,26.0,1.0,3.8,0.0,3.8
J20,Marco Bizot,Brest,French Ligue 1,nl NED,32-331,90,1.0,0.0,1.0,100.0,0.1,7.0,18.0,38.9,23.0,0.0,65.2,41.1,4.0,75.0,53.0,12.0,0.0,0.0,4.0,30.5
J20,Marcin Bułka,Nice,French Ligue 1,pl POL,24-123,90,2.0,0.0,2.0,100.0,0.2,0.0,7.0,0.0,37.0,10.0,16.2,24.8,1.0,100.0,58.0,20.0,2.0,10.0,0.0,6.3
J6,Ivan Provedel,Lazio,Italian Serie A,it ITA,29-194,90,2.0,0.0,2.0,100.0,0.2,5.0,17.0,29.4,35.0,3.0,37.1,37.6,6.0,66.7,57.2,8.0,1.0,12.5,0.0,10.0
J6,Vanja Milinković-Savić,Torino,Italian Serie A,rs SRB,26-219,90,3.0,2.0,1.0,33.3,1.0,9.0,19.0,47.4,48.0,10.0,27.1,29.3,7.0,85.7,62.9,6.0,0.0,0.0,2.0,22.7
J20,Anthony Lopes,Lyon,French Ligue 1,pt POR,33-126,90,0.0,0.0,0.0,,0.0,2.0,15.0,13.3,30.0,8.0,46.7,38.5,5.0,20.0,25.6,17.0,3.0,17.6,0.0,5.5
J20,Pau López,Marseille,French Ligue 1,es ESP,29-053,90,6.0,1.0,5.0,83.3,1.4,0.0,0.0,,29.0,8.0,0.0,18.9,2.0,0.0,19.0,7.0,0.0,0.0,1.0,13.5
J21,Pau López,Marseille,French Ligue 1,es ESP,29-058,90,3.0,1.0,2.0,66.7,0.8,3.0,6.0,50.0,20.0,3.0,30.0,28.0,5.0,0.0,12.8,8.0,0.0,0.0,1.0,17.5
J21,Alexandre Oukidja,Metz,French Ligue 1,dz ALG,35-205,90,6.0,1.0,5.0,83.3,0.7,7.0,24.0,29.2,27.0,5.0,59.3,45.0,10.0,80.0,57.4,23.0,2.0,8.7,0.0,6.3
J21,Brice Samba,Lens,French Ligue 1,fr FRA,29-291,90,5.0,1.0,4.0,80.0,2.0,4.0,7.0,57.1,29.0,3.0,17.2,25.9,6.0,33.3,29.0,16.0,1.0,6.3,2.0,16.6
J21,Alaa Bellaarouch,Strasbourg,French Ligue 1,ma MAR,22-040,90,6.0,3.0,3.0,50.0,2.8,1.0,10.0,10.0,33.0,7.0,27.3,31.7,3.0,33.3,44.7,10.0,1.0,10.0,0.0,5.0
J21,Keylor Navas,Paris S-G,French Ligue 1,cr CRC,37-057,90,3.0,1.0,2.0,66.7,0.6,2.0,3.0,66.7,29.0,3.0,10.3,24.5,4.0,0.0,16.8,10.0,0.0,0.0,0.0,4.0
J21,Lucas Chevalier,Lille,French Ligue 1,fr FRA,22-096,90,8.0,3.0,6.0,62.5,2.4,1.0,5.0,20.0,38.0,5.0,13.2,25.2,2.0,0.0,3.0,9.0,1.0,11.1,1.0,11.2
J21,Arthur Desmas,Le Havre,French Ligue 1,fr FRA,29-310,90,2.0,1.0,1.0,50.0,0.9,3.0,8.0,37.5,22.0,6.0,27.3,33.9,9.0,22.2,28.4,6.0,1.0,16.7,0.0,14.5
J21,Steve Mandanda,Rennes,French Ligue 1,fr FRA,38-320,90,5.0,0.0,5.0,100.0,0.9,6.0,17.0,35.3,40.0,5.0,32.5,31.5,4.0,100.0,64.8,25.0,2.0,8.0,0.0,4.3
J21,Yvon Mvogo,Lorient,French Ligue 1,ch SUI,29-250,90,5.0,0.0,5.0,100.0,0.8,7.0,18.0,38.9,27.0,6.0,44.4,35.6,9.0,66.7,46.8,25.0,0.0,0.0,2.0,16.0
J21,Yehvann Diouf,Reims,French Ligue 1,sn SEN,24-087,90,5.0,2.0,3.0,60.0,1.2,1.0,5.0,20.0,29.0,4.0,10.3,23.5,5.0,40.0,33.8,4.0,2.0,50.0,0.0,4.0
J21,Guillaume Restes,Toulouse,French Ligue 1,fr FRA,18-337,90,2.0,2.0,0.0,0.0,1.0,1.0,2.0,50.0,21.0,3.0,4.8,19.8,2.0,50.0,34.0,2.0,0.0,0.0,1.0,17.0
J21,Alban Lafont,Nantes,French Ligue 1,fr FRA,25-019,90,3.0,1.0,2.0,66.7,0.2,8.0,30.0,26.7,21.0,3.0,76.2,51.0,15.0,93.3,58.7,30.0,2.0,6.7,0.0,5.5
J21,Mory Diaw,Clermont Foot,French Ligue 1,sn SEN,30-234,90,9.0,1.0,8.0,88.9,1.4,10.0,25.0,40.0,30.0,6.0,53.3,39.8,9.0,100.0,63.2,18.0,3.0,16.7,0.0,10.3
J21,Marco Bizot,Brest,French Ligue 1,nl NED,32-338,87,2.0,1.0,1.0,50.0,1.5,7.0,15.0,46.7,24.0,4.0,37.5,34.7,6.0,100.0,61.0,12.0,1.0,8.3,2.0,13.5
J21,Grégoire Coudert,Brest,French Ligue 1,fr FRA,24-314,1,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,5.0,1.0,60.0,38.4,0.0,,,1.0,0.0,0.0,0.0,
J21,Benjamin Lecomte,Montpellier,French Ligue 1,fr FRA,32-291,90,5.0,2.0,3.0,60.0,1.0,3.0,9.0,33.3,18.0,6.0,44.4,36.0,11.0,9.1,24.0,16.0,0.0,0.0,0.0,
J21,Anthony Lopes,Lyon,French Ligue 1,pt POR,33-133,90,8.0,1.0,7.0,87.5,1.8,2.0,8.0,25.0,22.0,10.0,27.3,32.6,5.0,40.0,35.4,18.0,1.0,5.6,0.0,6.0
J21,Marcin Bułka,Nice,French Ligue 1,pl POL,24-130,90,5.0,3.0,2.0,40.0,1.9,4.0,6.0,66.7,31.0,4.0,19.4,28.7,3.0,0.0,13.3,3.0,0.0,0.0,0.0,
J21,Philipp Köhn,Monaco,French Ligue 1,ch SUI,25-315,90,5.0,2.0,3.0,80.0,2.2,2.0,8.0,25.0,22.0,1.0,18.2,28.4,7.0,57.1,38.7,15.0,1.0,6.7,0.0,4.3
J6,Yann Sommer,Inter,Italian Serie A,ch SUI,34-284,90,6.0,2.0,4.0,66.7,0.9,4.0,11.0,36.4,32.0,3.0,31.3,29.8,6.0,16.7,24.0,9.0,2.0,22.2,1.0,11.9
J6,Andrea Consigli,Sassuolo,Italian Serie A,it ITA,36-243,90,3.0,1.0,2.0,66.7,0.9,7.0,23.0,30.4,32.0,4.0,65.6,46.0,8.0,25.0,29.4,27.0,2.0,7.4,0.0,8.3
J22,Anthony Lopes,Lyon,French Ligue 1,pt POR,33-138,90,6.0,0.0,6.0,100.0,1.0,10.0,23.0,43.5,30.0,5.0,46.7,35.4,9.0,100.0,56.3,21.0,1.0,4.8,0.0,7.0
J22,Marcin Bułka,Nice,French Ligue 1,pl POL,24-135,90,1.0,1.0,0.0,0.0,0.2,0.0,1.0,0.0,14.0,3.0,7.1,18.1,8.0,0.0,15.8,12.0,0.0,0.0,0.0,4.0
J22,Lucas Chevalier,Lille,French Ligue 1,fr FRA,22-103,90,2.0,0.0,2.0,100.0,0.5,0.0,5.0,0.0,37.0,7.0,13.5,24.9,4.0,0.0,18.8,12.0,2.0,16.7,1.0,14.8
J22,Arthur Desmas,Le Havre,French Ligue 1,fr FRA,29-316,90,8.0,3.0,4.0,62.5,3.6,7.0,19.0,36.8,23.0,3.0,60.9,43.2,8.0,62.5,39.5,4.0,0.0,0.0,0.0,8.0
J22,Rémy Descamps,Nantes,French Ligue 1,fr FRA,27-237,90,2.0,2.0,0.0,50.0,1.3,12.0,25.0,48.0,18.0,0.0,88.9,52.2,10.0,90.0,52.6,25.0,1.0,4.0,0.0,4.3
J22,Gianluigi Donnarumma,Paris S-G,French Ligue 1,it ITA,24-357,90,6.0,0.0,6.0,100.0,2.0,1.0,1.0,100.0,21.0,8.0,0.0,23.5,2.0,50.0,34.0,10.0,2.0,20.0,0.0,4.0
J22,Alaa Bellaarouch,Strasbourg,French Ligue 1,ma MAR,22-048,90,6.0,3.0,3.0,50.0,1.6,2.0,5.0,40.0,21.0,5.0,23.8,28.9,0.0,,,10.0,2.0,20.0,0.0,6.8
J22,Yvon Mvogo,Lorient,French Ligue 1,ch SUI,29-257,90,4.0,1.0,3.0,75.0,2.3,3.0,9.0,33.3,21.0,4.0,23.8,29.5,5.0,80.0,38.0,36.0,2.0,5.6,0.0,5.0
J22,Steve Mandanda,Rennes,French Ligue 1,fr FRA,38-327,90,5.0,1.0,4.0,80.0,0.8,2.0,6.0,33.3,31.0,5.0,16.1,25.9,4.0,25.0,28.5,13.0,0.0,0.0,0.0,15.0
J22,Mory Diaw,Clermont Foot,French Ligue 1,sn SEN,30-241,90,8.0,3.0,4.0,62.5,3.4,11.0,21.0,52.4,41.0,8.0,39.0,36.8,7.0,71.4,52.3,14.0,1.0,7.1,0.0,7.7
J22,Benjamin Lecomte,Montpellier,French Ligue 1,fr FRA,32-298,90,3.0,0.0,3.0,100.0,0.5,4.0,10.0,40.0,15.0,3.0,46.7,38.6,6.0,50.0,42.5,17.0,1.0,5.9,0.0,5.0
J22,Alexandre Oukidja,Metz,French Ligue 1,dz ALG,35-214,90,7.0,3.0,4.0,71.4,2.6,7.0,16.0,43.8,19.0,0.0,47.4,35.7,8.0,87.5,53.8,13.0,0.0,0.0,1.0,12.0
J22,Philipp Köhn,Monaco,French Ligue 1,ch SUI,25-322,90,7.0,2.0,5.0,71.4,2.4,4.0,7.0,57.1,32.0,4.0,15.6,26.6,5.0,40.0,36.2,11.0,1.0,9.1,1.0,9.5
J22,Guillaume Restes,Toulouse,French Ligue 1,fr FRA,18-344,90,5.0,1.0,4.0,80.0,1.7,5.0,13.0,38.5,19.0,3.0,42.1,34.2,5.0,100.0,58.6,19.0,0.0,0.0,0.0,8.0
J22,Yehvann Diouf,Reims,French Ligue 1,sn SEN,24-094,90,1.0,1.0,0.0,0.0,0.7,1.0,4.0,25.0,46.0,3.0,8.7,25.0,1.0,0.0,18.0,7.0,0.0,0.0,0.0,
J22,Brice Samba,Lens,French Ligue 1,fr FRA,29-299,90,2.0,1.0,1.0,50.0,1.0,5.0,17.0,29.4,49.0,6.0,34.7,35.7,8.0,0.0,18.4,13.0,0.0,0.0,0.0,7.0
J22,Grégoire Coudert,Brest,French Ligue 1,fr FRA,24-321,90,2.0,0.0,2.0,100.0,0.2,7.0,20.0,35.0,27.0,2.0,51.9,41.5,6.0,100.0,69.2,17.0,0.0,0.0,2.0,23.0
J22,Rubén Blanco,Marseille,French Ligue 1,es ESP,28-208,90,5.0,1.0,4.0,80.0,0.8,2.0,4.0,50.0,30.0,6.0,10.0,21.1,9.0,11.1,26.8,21.0,3.0,14.3,1.0,12.0
J23,Alexandre Oukidja,Metz,French Ligue 1,dz ALG,35-219,90,5.0,2.0,3.0,60.0,1.1,2.0,16.0,12.5,14.0,1.0,64.3,40.9,7.0,100.0,61.0,11.0,1.0,9.1,1.0,20.0
J23,Anthony Lopes,Lyon,French Ligue 1,pt POR,33-145,90,4.0,1.0,3.0,75.0,1.1,3.0,9.0,33.3,25.0,3.0,28.0,31.0,9.0,22.2,29.6,16.0,1.0,6.3,0.0,5.7
J6,Michele Di Gregorio,Monza,Italian Serie A,it ITA,26-063,90,5.0,0.0,5.0,100.0,0.7,5.0,10.0,50.0,28.0,8.0,25.0,29.2,3.0,100.0,70.3,16.0,0.0,0.0,0.0,
J6,Łukasz Skorupski,Bologna,Italian Serie A,pl POL,32-146,90,3.0,0.0,3.0,100.0,0.7,2.0,4.0,50.0,22.0,4.0,18.2,28.9,5.0,0.0,18.6,18.0,1.0,5.6,0.0,8.0
