Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Sebastian Rode,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,GER,33,66.25,145,11,6.02
Sebastian Szymański,Fenerbahçe,UEFA Europa Conference League,AM,Midfielder,POL,24,61.42,638,10,6.14
Sebastian Walukiewicz,Empoli,Italian Serie A,CB,Defender,POL,24,169.79,2055,27,6.29
Sebastiano Luperto,Empoli,Italian Serie A,CB,Defender,ITA,27,236.16,3406,38,6.21
Sebastián Coates,Sporting CP,UEFA Europa League,CB,Defender,URU,33,45.17,505,7,6.45
Sebastián Kóša,Spartak Trnava,UEFA Europa Conference League,CB,Defender,SVK,20,35.36,540,6,5.89
Sebastián Palacios,Panathinaikos,UEFA Europa League,RW,Forward,ARG,31,38.47,387,6,6.41
Seedy Jatta,Sturm Graz,UEFA Europa League,AM,Forward,NOR,20,17.63,132,3,5.88
Sekou Koita,RB Salzburg,UEFA Champions League,AM,Forward,MLI,24,14.19,68,2,7.1
Selim Amallah,Valencia,Spanish La Liga,AM,Forward,MAR,27,125.99,604,20,6.3
Semih Kılıçsoy,Beşiktaş,UEFA Europa Conference League,AM,Forward,TUR,18,17.66,79,3,5.89
Senne Lynen,Werder Bremen,German Bundesliga,CM,Midfielder,BEL,25,202.16,1797,32,6.32
Senny Mayulu,Paris S-G,French Ligue 1,LM,Forward,FRA,18,50.19,324,8,6.27
Sepp van den Berg,Mainz 05,German Bundesliga,CB,Defender,NED,22,210.8,2839,33,6.39
Serdar Aziz,Fenerbahçe,UEFA Europa Conference League,CB,Defender,TUR,33,19.0,208,3,6.33
Serdar Saatçı,Braga,"UEFA Champions League, UEFA Europa League",CB,Defender,TUR,21,33.2,355,5,6.64
Serge Aurier,Nott'ham Forest,English Premier League,RB,Defender,CIV,30,81.36,833,12,6.78
Serge Gnabry,Bayern Munich,"German Bundesliga, UEFA Champions League",LW,Forward,GER,28,111.79,632,17,6.58
Sergi Altimira,Betis,Spanish La Liga,DM,Midfielder,ESP,22,90.86,568,14,6.49
Sergi Canós,Valencia,Spanish La Liga,LM,Midfielder,ESP,27,178.57,1229,27,6.61
Sergi Cardona,Las Palmas,Spanish La Liga,LB,Defender,ESP,24,251.18,2814,35,7.18
Sergi Darder,Mallorca,Spanish La Liga,CM,Midfielder,ESP,30,245.26,2157,36,6.81
Sergi Guardiola,Cádiz,Spanish La Liga,AM,Forward,ESP,32,142.43,495,22,6.47
Sergi Roberto,Barcelona,"Spanish La Liga, UEFA Champions League",CM,Defender,ESP,32,130.16,1063,19,6.85
Sergio Akieme,"Almería, Reims","French Ligue 1, Spanish La Liga",LB,Defender,ESP,26,204.56,2493,32,6.39
Sergio Araujo,AEK Athens,UEFA Europa League,CM,Midfielder,ARG,31,26.0,204,4,6.5
Sergio Arribas,Almería,Spanish La Liga,AM,Forward,ESP,22,227.22,2047,34,6.68
Sergio Camello,Rayo Vallecano,Spanish La Liga,AM,Forward,ESP,23,203.01,1661,31,6.55
Sergio Gómez,Manchester City,"English Premier League, UEFA Champions League",LB,Forward,ESP,23,72.85,247,11,6.62
Sergio Ramos,Sevilla,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,38,228.77,2967,33,6.93
Sergio Reguilón,"Brentford, Manchester Utd","English Premier League, UEFA Champions League",LB,Defender,ESP,27,183.96,1682,27,6.81
Sergio Rodelas,Granada,Spanish La Liga,LW,Forward,ESP,19,18.49,122,3,6.16
Sergio Ruiz,Granada,Spanish La Liga,CM,Midfielder,ESP,29,235.23,2494,35,6.72
Sergiño Dest,PSV Eindhoven,UEFA Champions League,LB,Defender,USA,23,59.2,647,8,7.4
Serhou Guirassy,Stuttgart,German Bundesliga,AM,Forward,GUI,28,193.23,2208,28,6.9
Serkan Terzi,Beşiktaş,UEFA Europa Conference League,LB,Defender,TUR,19,6.76,90,1,6.76
Seydou Fini,Genoa,Italian Serie A,WB,Midfielder,ITA,17,16.84,35,3,5.61
Shamar Nicholson,Clermont Foot,French Ligue 1,AM,Forward,JAM,27,164.12,1484,26,6.31
Shandon Baptiste,Brentford,English Premier League,CM,Midfielder,GRN,25,63.1,229,10,6.31
Shavy Babicka,"Aris Limassol FC, Toulouse","French Ligue 1, UEFA Europa League",AM,Forward,GAB,23,120.44,752,19,6.34
Shayden Morris,Aberdeen,UEFA Europa Conference League,RM,Midfielder,ENG,22,6.02,70,1,6.02
Sheraldo Becker,"Real Sociedad, Union Berlin","German Bundesliga, Spanish La Liga, UEFA Champions League",AM,Forward,SUR,29,211.58,1841,32,6.61
Sheran Yeini,Maccabi Tel Aviv,UEFA Europa Conference League,RW,Forward,ISR,36,5.75,3,1,5.75
Shion Homma,Club Brugge,UEFA Europa Conference League,LW,Forward,JPN,23,5.29,8,1,5.29
Shiō Fukuda,Gladbach,German Bundesliga,AM,Forward,JPN,20,28.16,36,5,5.63
Shkelqim Vladi,Lugano,UEFA Europa Conference League,AM,Forward,KVX,23,29.0,138,5,5.8
Shon Weissman,"Granada, Salernitana","Italian Serie A, Spanish La Liga",AM,Forward,ISR,28,95.26,576,16,5.95
Show,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,ANG,25,55.07,665,9,6.12
Siebe Van Der Heyden,Mallorca,Spanish La Liga,CB,Defender,BEL,25,36.24,286,6,6.04
Sikou Niakaté,Braga,"UEFA Champions League, UEFA Europa League",CB,Defender,MLI,24,50.03,600,7,7.15
Silas Katompa,Stuttgart,German Bundesliga,AM,Forward,COD,25,172.63,900,27,6.39
Silvan Hefti,"Genoa, Montpellier","French Ligue 1, Italian Serie A",AM,Defender,SUI,26,103.42,825,17,6.08
Silvan Widmer,Mainz 05,German Bundesliga,WB,Midfielder,SUI,31,129.12,1242,20,6.46
Silvano Vos,Ajax,UEFA Europa League,CM,Midfielder,NED,18,17.35,132,3,5.78
Silvi Clúa,Girona,Spanish La Liga,CM,Midfielder,ESP,18,6.38,1,1,6.38
Silvère Ganvoula M'Boussy,Young Boys,"UEFA Champions League, UEFA Europa League",AM,Forward,CGO,27,55.5,175,8,6.94
Simeon Nwankwo,Salernitana,Italian Serie A,AM,Forward,NGA,32,91.88,686,15,6.13
Simon Adingra,Brighton,"English Premier League, UEFA Europa League",LW,Forward,CIV,22,259.81,2755,39,6.66
Simon Banza,Braga,"UEFA Champions League, UEFA Europa League",AM,Forward,COD,27,55.92,551,8,6.99
Simon Ebonog,Le Havre,French Ligue 1,DM,Midfielder,CMR,19,23.51,20,4,5.88
Simon Elisor,Metz,French Ligue 1,AM,Forward,FRA,24,87.54,767,14,6.25
Simon Gustafson,Häcken,UEFA Europa League,LM,Midfielder,SWE,28,19.02,200,3,6.34
Simon Kjær,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",CB,Defender,DEN,35,151.96,1413,24,6.33
Simon Sandberg,Häcken,UEFA Europa League,RB,Defender,SWE,29,33.2,349,5,6.64
Simon Zoller,Bochum,German Bundesliga,AM,Forward,GER,32,5.59,45,1,5.59
Simone Bastoni,Empoli,Italian Serie A,CM,Defender,ITA,27,99.68,745,16,6.23
Simone Pafundi,Udinese,Italian Serie A,CM,Midfielder,ITA,17,5.91,8,1,5.91
Simone Romagnoli,Frosinone,Italian Serie A,CB,Defender,ITA,34,208.28,2715,33,6.31
Simone Verdi,Torino,Italian Serie A,AM,Forward,ITA,31,6.02,4,1,6.02
Sinaly Diomande,Lyon,French Ligue 1,CB,Defender,CIV,22,63.56,889,10,6.36
Siriné Doucouré,Lorient,French Ligue 1,AM,Forward,MLI,21,71.39,423,11,6.49
Sivert Gussiås,KÍ,UEFA Europa Conference League,AM,Forward,NOR,24,34.35,335,6,5.72
Sivert Mannsverk,Ajax,UEFA Europa Conference League,CM,Midfielder,NOR,21,16.94,156,3,5.65
Skelly Alvero,"Lyon, Werder Bremen","French Ligue 1, German Bundesliga",CM,Midfielder,FRA,21,87.49,549,14,6.25
Slobodan Jakovljević,Zrinjski Mostar,UEFA Europa Conference League,CB,Defender,SRB,34,30.64,450,5,6.13
Slobodan Rubežić,Aberdeen,UEFA Europa Conference League,CB,Defender,MNE,23,33.65,540,6,5.61
Slobodan Urošević,Aris Limassol FC,UEFA Europa League,CB,Defender,SRB,29,38.97,540,6,6.5
Sofiane Diop,Nice,French Ligue 1,LW,Forward,FRA,23,63.85,499,10,6.38
Sofiane Sidi Ali,Marseille,French Ligue 1,RM,Midfielder,FRA,28,12.62,18,2,6.31
Sofyan Amrabat,Manchester Utd,"English Premier League, UEFA Champions League",DM,Midfielder,MAR,27,168.31,1263,26,6.47
Sokratis Papastathopoulos,Betis,Spanish La Liga,CB,Defender,GRE,35,96.2,1136,15,6.41
Solly March,Brighton,"English Premier League, UEFA Europa League",RW,Forward,ENG,29,60.79,719,9,6.75
Son,Ludogorets,UEFA Europa Conference League,LB,Defender,ESP,29,30.88,450,5,6.18
Son Heung-min,Tottenham,English Premier League,AM,Forward,KOR,31,247.56,2934,35,7.07
Sondre Brunstad Fet,Bodø/Glimt,UEFA Europa Conference League,CM,Midfielder,NOR,27,36.34,347,6,6.06
Sondre Sørli,Bodø/Glimt,UEFA Europa Conference League,RW,Forward,NOR,28,30.83,316,5,6.17
Sonny Kittel,Raków,UEFA Europa League,CM,Forward,GER,30,28.79,138,5,5.76
Sory Kaba,Las Palmas,Spanish La Liga,AM,Forward,GUI,28,108.45,720,17,6.38
Sotiris Alexandropoulos,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,GRE,22,38.22,300,6,6.37
Soualiho Meïté,PAOK,UEFA Europa Conference League,DM,Midfielder,FRA,30,41.94,581,7,5.99
Souleymane Touré,Lorient,French Ligue 1,CB,Defender,FRA,21,153.23,2051,24,6.38
Soumaïla Coulibaly,Antwerp,UEFA Champions League,CB,Defender,FRA,20,43.0,540,6,7.17
Soungoutou Magassa,Monaco,French Ligue 1,CB,Defender,FRA,20,132.64,1346,21,6.32
Spas Delev,Ludogorets,UEFA Europa Conference League,LW,Forward,BUL,34,35.12,179,6,5.85
Srđan Babić,Almería,Spanish La Liga,CB,Defender,SRB,27,6.71,90,1,6.71
Srđan Hrstić,Häcken,UEFA Europa League,AM,Forward,SRB,20,25.31,148,4,6.33
Srđan Mijailović,Red Star,UEFA Champions League,CM,Defender,SRB,30,43.38,487,6,7.23
Srđan Plavšić,Raków,UEFA Europa League,LM,Midfielder,SRB,28,39.34,438,6,6.56
Stanislav Basmanov,Astana FK,UEFA Europa Conference League,CM,Midfielder,KAZ,22,5.86,6,1,5.86
Stanislav Lobotka,Napoli,"Italian Serie A, UEFA Champions League",CM,Midfielder,SVK,29,306.46,3959,46,6.66
Stanley N'Soki,Hoffenheim,German Bundesliga,CB,Defender,FRA,24,72.23,631,11,6.57
Stav Lemkin,Shakhtar,UEFA Champions League,CB,Defender,ISR,20,6.96,64,1,6.96
Steeve Yago,Aris Limassol FC,UEFA Europa League,CB,Defender,BFA,30,33.22,450,5,6.64
Stefan Bajcetic,Liverpool,"English Premier League, UEFA Europa League",CM,Defender,ESP,19,12.78,86,2,6.39
Stefan Bell,Mainz 05,German Bundesliga,CB,Defender,GER,32,61.45,666,10,6.14
Stefan Gartenmann,Aberdeen,UEFA Europa Conference League,CB,Defender,SUI,26,28.93,421,5,5.79
Stefan Hierländer,Sturm Graz,"UEFA Europa Conference League, UEFA Europa League",RM,Midfielder,AUT,33,52.96,396,9,5.88
Stefan Kovač,Čukarički,UEFA Europa Conference League,CM,Midfielder,BIH,24,28.9,316,5,5.78
Stefan Lainer,Gladbach,German Bundesliga,RB,Defender,AUT,31,96.63,751,15,6.44
Stefan Lekovic,Villarreal,Spanish La Liga,CB,Defender,SRB,20,6.12,29,1,6.12
Stefan Mitrović,"Hellas Verona, Red Star","Italian Serie A, UEFA Champions League",LW,Forward,SRB,21,81.17,600,13,6.24
Stefan Mitrović,"Gent, Getafe","Spanish La Liga, UEFA Europa Conference League",CB,Defender,SRB,33,77.7,879,13,5.98
Stefan Posch,Bologna,Italian Serie A,RB,Defender,AUT,27,210.11,2409,31,6.78
Stefan Ristovski,Dinamo Zagreb,UEFA Europa Conference League,CB,Defender,MKD,32,50.49,707,8,6.31
Stefan Savić,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,MNE,33,191.64,2043,29,6.61
Stefan Schimmer,Heidenheim,German Bundesliga,AM,Forward,GER,30,93.34,153,16,5.83
Stefan Schwab,PAOK,UEFA Europa Conference League,DM,Midfielder,AUT,33,54.07,517,9,6.01
Stefan Tomović,Čukarički,UEFA Europa Conference League,CM,Midfielder,SRB,22,5.16,13,1,5.16
Stefan de Vrij,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,NED,32,199.66,2082,31,6.44
Stefano Sabelli,Genoa,Italian Serie A,WB,Midfielder,ITA,31,200.37,2429,32,6.26
Stefano Sensi,Inter,Italian Serie A,CM,Midfielder,ITA,28,25.25,46,4,6.31
Stefanos Tzimas,PAOK,UEFA Europa Conference League,AM,Forward,GRE,18,12.14,19,2,6.07
Steffen Tigges,Köln,German Bundesliga,AM,Forward,GER,25,154.42,727,25,6.18
Stephan El Shaarawy,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ITA,31,291.23,2685,46,6.33
Stephen Eustáquio,Porto,UEFA Champions League,CM,Midfielder,CAN,27,58.11,532,8,7.26
Stephen Welsh,Celtic,UEFA Champions League,CB,Defender,SCO,23,7.38,74,1,7.38
Stevan Jovetić,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,MNE,34,67.34,365,11,6.12
Steve Kapuadi,Legia Warsaw,UEFA Europa Conference League,CB,Defender,NAN,25,34.61,495,6,5.77
Steve Mounié,Brest,French Ligue 1,AM,Forward,BEN,29,203.1,1769,32,6.35
Steve Ngoura,Le Havre,French Ligue 1,AM,Forward,FRA,19,72.45,223,12,6.04
Steve Rouiller,Servette FC,"UEFA Europa Conference League, UEFA Europa League",CB,Defender,SUI,33,43.8,660,7,6.26
Steven Baseya,Strasbourg,French Ligue 1,CB,Defender,FRA,19,12.52,6,2,6.26
Steven Berghuis,Ajax,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,NED,32,45.93,579,7,6.56
Steven Bergwijn,Ajax,UEFA Europa League,LW,Forward,NED,26,31.44,433,5,6.29
Steven Shpendi,Empoli,Italian Serie A,AM,Forward,ALB,20,71.68,411,12,5.97
Steven Zuber,AEK Athens,UEFA Europa League,AM,Forward,SUI,32,31.24,302,5,6.25
Stijn Spierings,"Lens, Toulouse","French Ligue 1, UEFA Europa League",CM,Midfielder,NED,28,184.84,1800,28,6.6
Stipe Radić,Zrinjski Mostar,UEFA Europa Conference League,CB,Defender,CRO,23,37.01,540,6,6.17
Stjepan Lončar,Astana FK,UEFA Europa Conference League,CM,Midfielder,BIH,27,29.28,235,5,5.86
Strahinja Pavlović,RB Salzburg,UEFA Champions League,CB,Defender,SRB,22,44.14,493,6,7.36
Stredair Appuah,Nantes,French Ligue 1,RW,Forward,FRA,19,24.01,84,4,6.0
Suat Serdar,Hellas Verona,Italian Serie A,CM,Midfielder,GER,27,157.0,1659,25,6.28
Suf Podgoreanu,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,ISR,22,48.41,304,8,6.05
Sunday Adetunji,Čukarički,UEFA Europa Conference League,AM,Forward,NGA,26,35.36,276,6,5.89
Suso,Sevilla,"Spanish La Liga, UEFA Champions League",CM,Forward,ESP,30,213.33,1599,31,6.88
Sven Botman,Newcastle Utd,"English Premier League, UEFA Champions League",CB,Defender,NED,24,122.67,1467,18,6.82
Sven Kums,Gent,UEFA Europa Conference League,CM,Midfielder,BEL,35,39.26,366,6,6.54
Sven Michel,Augsburg,German Bundesliga,AM,Forward,GER,33,137.62,583,22,6.26
Sven Mijnans,AZ Alkmaar,UEFA Europa Conference League,LM,Midfielder,NED,23,24.55,295,4,6.14
Sydie Peck,Sheffield Utd,English Premier League,RM,Midfielder,ENG,19,6.05,10,1,6.05
Sydney van Hooijdonk,Bologna,Italian Serie A,AM,Forward,NED,23,53.11,212,9,5.9
Szymon Włodarczyk,Sturm Graz,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,POL,21,61.14,421,10,6.11
Szymon Żurkowski,Empoli,Italian Serie A,AM,Forward,POL,26,81.08,868,13,6.24
Sávio,Girona,Spanish La Liga,LW,Forward,BRA,20,257.51,2976,37,6.96
Séamus Coleman,Everton,English Premier League,RB,Defender,IRL,35,78.15,665,12,6.51
Sébastien Haller,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,CIV,29,113.62,460,18,6.31
Sérgio Oliveira,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Midfielder,POR,31,43.39,158,6,7.23
Tadeo Allende,Celta Vigo,Spanish La Liga,AM,Forward,ARG,25,64.69,336,10,6.47
Tahith Chong,Luton Town,English Premier League,AM,Forward,NED,24,216.25,1982,33,6.55
Taison,PAOK,UEFA Europa Conference League,LW,Forward,BRA,36,64.86,770,10,6.49
Taiwo Awoniyi,Nott'ham Forest,English Premier League,AM,Forward,NGA,26,129.47,1042,20,6.47
Tajon Buchanan,"Club Brugge, Inter","Italian Serie A, UEFA Europa Conference League",RB,Defender,CAN,25,76.18,375,13,5.86
Takefusa Kubo,Real Sociedad,"Spanish La Liga, UEFA Champions League",RW,Forward,JPN,22,269.3,2709,38,7.09
Takehiro Tomiyasu,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,JPN,25,185.01,1537,28,6.61
Takuma Asano,Bochum,German Bundesliga,AM,Forward,JPN,29,182.93,1986,29,6.31
Takumi Minamino,Monaco,French Ligue 1,AM,Forward,JPN,29,199.92,2117,30,6.66
Takuro Kaneko,Dinamo Zagreb,UEFA Europa Conference League,RW,Forward,JPN,26,48.36,443,8,6.04
Takuya Ogiwara,Dinamo Zagreb,UEFA Europa Conference League,CB,Defender,JPN,24,10.92,21,2,5.46
Tammy Abraham,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ENG,26,73.17,325,12,6.1
Tanguy Coulibaly,Montpellier,French Ligue 1,AM,Forward,FRA,23,101.95,623,16,6.37
Tanguy Ndombele,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Midfielder,FRA,27,31.63,93,5,6.33
Tanguy Nianzou,Sevilla,"Spanish La Liga, UEFA Champions League",CB,Defender,FRA,21,61.44,351,10,6.14
Taras Stepanenko,Shakhtar,"UEFA Champions League, UEFA Europa League",DM,Midfielder,UKR,34,54.42,647,8,6.8
Tarik Tissoudali,Gent,UEFA Europa Conference League,AM,Forward,MAR,30,53.78,584,8,6.72
Tariq Lamptey,Brighton,"English Premier League, UEFA Europa League",RB,Defender,GHA,23,145.84,1190,23,6.34
Tawanda Chirewa,Wolves,English Premier League,AM,Forward,ZIM,20,50.11,145,8,6.26
Tayfur Bingöl,Beşiktaş,UEFA Europa Conference League,LB,Defender,TUR,30,19.27,205,3,6.42
Teddy Teuma,Reims,French Ligue 1,LM,Midfielder,MLT,30,188.63,2113,28,6.74
Teden Mengi,Luton Town,English Premier League,CB,Defender,ENG,22,190.97,2469,30,6.37
Terem Moffi,Nice,French Ligue 1,AM,Forward,NGA,24,190.44,1949,30,6.35
Tetê,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Forward,BRA,24,46.2,252,7,6.6
Teun Koopmeiners,Atalanta,"Italian Serie A, UEFA Europa League",AM,Forward,NED,26,309.57,3546,46,6.73
Theo Corbeanu,Granada,Spanish La Liga,LM,Midfielder,CAN,21,55.64,182,9,6.18
Theo Hernández,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",LB,Defender,FRA,26,294.07,3871,44,6.68
Theocharis Tsingaras,PAOK,UEFA Europa Conference League,DM,Midfielder,GRE,23,22.98,206,4,5.74
Therence Koudou,Reims,French Ligue 1,LB,Defender,FRA,19,55.23,314,9,6.14
Thiago,Club Brugge,UEFA Europa Conference League,AM,Forward,BRA,22,61.73,754,10,6.17
Thiago Alcántara,Liverpool,English Premier League,CM,Midfielder,ESP,32,5.83,6,1,5.83
Thiago Silva,Chelsea,English Premier League,CB,Defender,BRA,39,216.32,2527,31,6.98
Thibault De Smet,Reims,French Ligue 1,LB,Defender,BEL,25,174.98,1831,27,6.48
Thierry Correia,Valencia,Spanish La Liga,RB,Defender,POR,25,210.98,2154,31,6.81
Thijs Dallinga,Toulouse,"French Ligue 1, UEFA Europa League",AM,Forward,NED,23,264.37,3163,41,6.45
Thilo Kehrer,"Monaco, West Ham","English Premier League, French Ligue 1, UEFA Europa League",CB,Defender,GER,27,152.78,1610,24,6.37
Thomas Beelen,Feyenoord,"UEFA Champions League, UEFA Europa League",CB,Defender,NED,22,19.2,288,3,6.4
Thomas Cannon,Everton,English Premier League,AM,Forward,IRL,20,5.7,1,1,5.7
Thomas Delaine,Strasbourg,French Ligue 1,LB,Defender,FRA,32,168.33,2044,27,6.23
Thomas Foket,Reims,French Ligue 1,RB,Defender,BEL,29,170.35,1833,27,6.31
Thomas Goiginger,LASK,UEFA Europa League,AM,Forward,AUT,30,11.36,57,2,5.68
Thomas Henry,Hellas Verona,Italian Serie A,AM,Forward,FRA,29,109.9,334,18,6.11
Thomas Isherwood,Darmstadt 98,German Bundesliga,CB,Defender,SWE,26,70.49,636,12,5.87
Thomas Keller,Heidenheim,German Bundesliga,AM,Forward,GER,24,11.2,2,2,5.6
Thomas Kristensen,Udinese,Italian Serie A,CB,Defender,DEN,22,158.15,2096,26,6.08
Thomas Lemar,Atlético Madrid,Spanish La Liga,CM,Midfielder,FRA,27,19.83,164,3,6.61
Thomas Meunier,Dortmund,German Bundesliga,RB,Defender,BEL,32,53.58,586,8,6.7
Thomas Murg,PAOK,UEFA Europa Conference League,AM,Forward,AUT,29,42.87,301,7,6.12
Thomas Müller,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,GER,34,271.31,2080,40,6.78
Thomas Partey,Arsenal,"English Premier League, UEFA Champions League",CM,Midfielder,GHA,30,101.83,793,15,6.79
Thomas van den Belt,Feyenoord,UEFA Champions League,DM,Midfielder,NED,22,7.09,36,1,7.09
Thorgan Hazard,Dortmund,German Bundesliga,LB,Defender,BEL,30,5.87,7,1,5.87
Théo Le Bris,Lorient,French Ligue 1,AM,Midfielder,FRA,21,166.43,1516,26,6.4
Théo Magnin,Servette FC,"UEFA Europa Conference League, UEFA Europa League",LB,Defender,SUI,20,36.12,428,6,6.02
Théo Sainte-Luce,Montpellier,French Ligue 1,LB,Defender,FRA,25,38.66,346,6,6.44
Tiago Dantas,AZ Alkmaar,UEFA Europa Conference League,DM,Midfielder,POR,22,23.75,196,4,5.94
Tiago Djaló,Juventus,Italian Serie A,CB,Defender,POR,24,6.76,17,1,6.76
Tiago Ferreira,Sporting CP,UEFA Europa League,RW,Forward,POR,21,6.69,21,1,6.69
Tiago Fonseca Morais,Lille,French Ligue 1,LW,Forward,POR,20,17.57,46,3,5.86
Tiago Gouveia,Benfica,"UEFA Champions League, UEFA Europa League",LW,Forward,POR,22,31.06,39,5,6.21
Tiago Santos,Lille,"French Ligue 1, UEFA Europa Conference League",RB,Defender,POR,21,240.03,3142,38,6.32
Tiago Tomás,Wolfsburg,German Bundesliga,AM,Forward,POR,21,161.52,1032,26,6.21
Tibe De Vlieger,Gent,UEFA Europa Conference League,RB,Defender,BEL,18,5.78,35,1,5.78
Tibor Halilović,Dinamo Zagreb,UEFA Europa Conference League,AM,Forward,CRO,28,33.62,71,6,5.6
Tiemoko Ouattara,Servette FC,UEFA Europa Conference League,LB,Defender,SUI,18,5.37,1,1,5.37
Tiemoué Bakayoko,Lorient,French Ligue 1,CM,Midfielder,FRA,29,127.43,1314,20,6.37
Tigran Barseghyan,Slovan Bratislava,UEFA Europa Conference League,RW,Forward,ARM,30,50.61,583,8,6.33
Tijjani Noslin,Hellas Verona,Italian Serie A,AM,Forward,NED,24,110.22,1339,17,6.48
Tijjani Reijnders,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",DM,Midfielder,NED,25,321.96,3710,48,6.71
Tim Breithaupt,Augsburg,German Bundesliga,CM,Midfielder,GER,22,96.2,629,16,6.01
Tim Drexler,Hoffenheim,German Bundesliga,CB,Defender,GER,19,49.46,573,8,6.18
Tim Iroegbunam,Aston Villa,"English Premier League, UEFA Europa Conference League",CM,Midfielder,ENG,20,83.82,295,14,5.99
Tim Kleindienst,Heidenheim,German Bundesliga,AM,Forward,GER,28,218.41,2869,33,6.62
Tim Oermann,Bochum,German Bundesliga,RB,Defender,GER,20,95.95,714,16,6.0
Tim Ream,Fulham,English Premier League,CB,Defender,USA,36,120.85,1503,18,6.71
Tim Siersleben,Heidenheim,German Bundesliga,CB,Defender,GER,24,86.1,910,14,6.15
Tim Skarke,Darmstadt 98,German Bundesliga,AM,Forward,GER,27,193.44,2404,30,6.45
Timi Elšnik,Olimpija,UEFA Europa Conference League,RM,Midfielder,SVN,25,31.4,431,5,6.28
Timo Hübers,Köln,German Bundesliga,CB,Defender,GER,27,206.75,2778,31,6.67
Timo Werner,"RB Leipzig, Tottenham","English Premier League, German Bundesliga, UEFA Champions League",AM,Forward,GER,28,168.15,1066,25,6.73
Timothy Castagne,Fulham,English Premier League,RB,Defender,BEL,28,233.08,2634,34,6.86
Timothy Chandler,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",AM,Forward,USA,34,48.94,40,8,6.12
Timothy Weah,Juventus,Italian Serie A,WB,Midfielder,USA,24,184.88,1258,30,6.16
Timothé Cognat,Servette FC,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,FRA,26,64.22,591,10,6.42
Tin Jedvaj,Panathinaikos,UEFA Europa League,CB,Defender,CRO,28,25.38,360,4,6.34
Tino Kadewere,"Lyon, Nantes",French Ligue 1,AM,Forward,ZIM,28,155.81,1077,25,6.23
Tjaronn Chery,Maccabi Haifa,UEFA Europa League,AM,Forward,SUR,35,25.92,264,4,6.48
Tobias Gulliksen,Bodø/Glimt,UEFA Europa Conference League,RW,Forward,NOR,20,42.28,190,7,6.04
Tobias Kempe,Darmstadt 98,German Bundesliga,CM,Midfielder,GER,34,150.18,1350,24,6.26
Toby Alderweireld,Antwerp,UEFA Champions League,CB,Defender,BEL,34,36.87,450,5,7.37
Todd Cantwell,Rangers,UEFA Europa League,AM,Forward,ENG,26,25.34,184,4,6.34
Tolu Arokodare,Genk,UEFA Europa Conference League,AM,Forward,NGA,23,29.75,167,5,5.95
Tom Bischof,Hoffenheim,German Bundesliga,CM,Midfielder,GER,18,79.87,178,13,6.14
Tom Cairney,Fulham,English Premier League,DM,Midfielder,SCO,33,228.43,1488,34,6.72
Tom Davies,Sheffield Utd,English Premier League,CM,Midfielder,ENG,25,57.21,221,9,6.36
Tom Krauß,Mainz 05,German Bundesliga,CM,Midfielder,GER,22,184.13,1346,29,6.35
Tom Lawrence,Rangers,UEFA Europa League,AM,Forward,WAL,30,31.8,248,5,6.36
Tom Lockyer,Luton Town,English Premier League,CB,Defender,WAL,29,91.24,1169,14,6.52
Tom Louchet,Nice,French Ligue 1,RM,Midfielder,FRA,21,80.53,409,13,6.19
Toma Bašić,Salernitana,Italian Serie A,CM,Midfielder,CRO,27,94.87,1162,15,6.32
Tomas Totland,Häcken,UEFA Europa League,LB,Defender,NOR,25,39.96,465,6,6.66
Tomasz Kędziora,PAOK,UEFA Europa Conference League,CB,Defender,POL,29,49.09,619,8,6.14
Tomi Horvat,Sturm Graz,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,SVN,24,57.52,479,9,6.39
Tomislav Kiš,Zrinjski Mostar,UEFA Europa Conference League,AM,Midfielder,CRO,29,33.74,163,6,5.62
Tommaso Augello,Cagliari,Italian Serie A,LB,Defender,ITA,29,206.13,2418,32,6.44
