Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Shouting Index,Creation Index,Passing Index,Possession Index,Defense Index,Global Index
Duje Ćaleta-Car,CRO,Real Sociedad,Spanish La Liga,CB,Defender,29,697,1,38,42,60,53,44,48
Duván Zapata,COL,Torino,Italian Serie A,AM,Forward,34,67,1,38,34,22,58,34,37
Dušan Stojinovič,SVN,Jagiellonia,UEFA Europa Conference League,CB,Defender,25,270,1,95,40,53,49,39,51
Dušan Vlahović,SRB,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,25,756,1,87,62,35,33,40,58
Dwight McNeil,ENG,Everton,English Premier League,RW,Forward,25,54,1,25,23,38,43,59,32
Dylan Lobban,SCO,Aberdeen,UEFA Europa Conference League,RB,Defender,20,90,1,31,42,21,44,35,34
Dylan Watts,IRL,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,CM,Midfielder,28,157,1,40,64,68,54,46,54
Dávid Hancko,SVK,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,27,1151,1,43,73,68,67,41,54
Désiré Doué,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Forward,20,356,1,85,84,78,94,71,84
Dženan Pejčinović,GER,Wolfsburg,German Bundesliga,AM,Forward,20,233,1,29,37,32,21,40,31
Ebenezer Akinsanmiro,NGA,Pisa,Italian Serie A,CM,Midfielder,20,751,1,43,64,48,42,60,52
Eberechi Eze,ENG,"Arsenal, Crystal Palace","English Premier League, UEFA Champions League",AM,Forward,27,887,1,51,69,63,52,52,59
Ebrima Colley,GAM,Young Boys,UEFA Europa League,LM,Forward,25,41,1,20,48,58,39,17,38
Eddie Nketiah,ENG,Crystal Palace,"English Premier League, UEFA Europa Conference League",AM,Forward,26,187,1,93,77,71,73,49,78
Eddy Kouadio,CIV,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,19,49,1,44,64,35,38,36,39
Eder,BRA,Ħamrun Spartans FC,UEFA Europa Conference League,LM,Midfielder,36,201,1,40,39,31,41,61,45
Edimilson Fernandes,SUI,Young Boys,UEFA Europa League,CM,Midfielder,29,265,1,39,69,81,63,33,54
Edimilson Filho,BRA,Qaırat Almaty,UEFA Champions League,AM,Forward,28,117,1,93,28,40,10,26,46
Edin Džeko,BIH,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,39,368,1,59,51,72,51,43,57
Edmond Tapsoba,BFA,Leverkusen,"German Bundesliga, UEFA Champions League",CB,Defender,26,1225,1,85,57,70,69,52,64
Edmund Baidoo,GHA,RB Salzburg,UEFA Europa League,AM,Forward,19,255,1,79,76,57,68,62,71
Edoardo Goldaniga,ITA,Como,Italian Serie A,CB,Defender,31,1,1,44,21,14,25,5,17
Edoardo Iannoni,ITA,Sassuolo,Italian Serie A,RM,Midfielder,24,70,1,97,34,56,43,35,49
Edon Zhegrova,KVX,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,26,83,1,49,78,85,98,26,71
Edson Álvarez,MEX,Fenerbahçe,UEFA Europa League,CM,Midfielder,28,207,1,42,41,38,26,77,50
Edu Expósito,ESP,Espanyol,Spanish La Liga,DM,Midfielder,29,807,1,43,86,77,71,51,64
Eduardo Camavinga,FRA,Real Madrid,"Spanish La Liga, UEFA Champions League",DM,Midfielder,22,441,1,75,45,68,69,69,66
Eduardo Guerrero,PAN,Dynamo Kyiv,UEFA Europa Conference League,AM,Forward,25,247,1,59,25,30,28,39,37
Eduardo Quaresma,POR,Sporting CP,UEFA Champions League,CB,Defender,23,180,1,44,32,55,61,74,61
Edvin Kurtulus,SWE,Ludogorets,UEFA Europa League,CB,Defender,25,97,1,44,48,27,22,52,40
Edward Chilufya,ZAM,Midtjylland,UEFA Europa League,AM,Forward,26,21,1,34,47,16,8,25,30
Eggert Aron Guðmundsson,ISL,Brann,UEFA Europa League,LM,Forward,21,278,1,28,53,57,53,70,47
Eguinaldo,BRA,Shakhtar,UEFA Europa Conference League,LM,Midfielder,21,58,1,46,55,18,40,72,49
Egzon Bejtulai,MKD,KF Drita,UEFA Europa Conference League,CB,Defender,31,270,1,44,32,57,60,26,42
Eivind Helland,NOR,Brann,UEFA Europa League,CB,Defender,20,360,1,35,36,45,56,57,50
El Chadaille Bitshiabu,FRA,RB Leipzig,German Bundesliga,CB,Defender,20,111,1,31,32,35,44,52,43
El Hadji Diouf,SEN,West Ham,English Premier League,WB,Midfielder,20,270,1,30,64,37,47,27,38
El Hadji Malick Diouf,SEN,West Ham,English Premier League,LB,Defender,20,675,1,58,76,47,55,54,55
Elad Madmon,ISR,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,21,172,1,40,36,35,29,59,37
Eli Junior Kroupi,FRA,Bournemouth,English Premier League,AM,Forward,19,254,1,96,43,30,30,37,54
Elias Achouri,TUN,FC Copenhagen,UEFA Champions League,LM,Midfielder,26,255,1,47,67,34,62,39,47
Elias Saad,TUN,Augsburg,German Bundesliga,AM,Forward,25,470,1,34,60,59,68,69,54
Eliesse Ben Seghir,MAR,"Leverkusen, Monaco","French Ligue 1, German Bundesliga, UEFA Champions League",AM,Forward,20,329,1,37,69,72,85,58,62
Eliezer Mayenda,ESP,Sunderland,English Premier League,AM,Forward,20,264,1,67,34,24,17,30,39
Elif Elmas,MKD,Napoli,"Italian Serie A, UEFA Champions League",CM,Midfielder,26,435,1,43,74,51,69,35,51
Elijah Dijkstra,NED,AZ Alkmaar,UEFA Europa Conference League,RB,Defender,19,80,1,44,42,25,31,25,30
Elisha Owusu,GHA,Auxerre,French Ligue 1,CM,Midfielder,28,910,1,41,29,42,17,72,45
Elliot Anderson,ENG,Nott'ham Forest,"English Premier League, UEFA Europa League",DM,Midfielder,23,1259,1,52,82,82,84,66,73
Ellyes Skhiri,TUN,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CM,Midfielder,30,513,1,33,34,59,48,53,48
Elseid Hysaj,ALB,Lazio,Italian Serie A,RB,Defender,31,153,1,44,44,48,35,33,39
Elvin Cəfərquliyev,AZE,Qarabağ,UEFA Champions League,LB,Defender,25,329,1,32,58,34,55,53,47
Elvis Rexhbeçaj,KVX,Augsburg,German Bundesliga,CM,Midfielder,28,503,1,32,42,44,35,54,44
Elye Wahi,FRA,Eint Frankfurt,"German Bundesliga, UEFA Champions League",AM,Forward,22,329,1,32,50,56,32,37,42
Emannuel Uchenna,NGA,Sparta Prague,UEFA Europa Conference League,CB,Defender,21,122,1,44,38,78,80,75,70
Emanuel Aiwum,AUT,Sturm Graz,UEFA Europa League,CB,Defender,24,360,1,44,25,18,9,49,33
Emanuel Emegha,NED,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,22,323,1,91,41,26,20,25,48
Emanuele Valeri,ITA,Parma,Italian Serie A,WB,Midfielder,26,498,1,36,64,44,52,50,49
Emerson Palmieri,ITA,Marseille,"French Ligue 1, UEFA Champions League",LB,Defender,31,877,1,44,76,75,81,60,66
Emersonn,BRA,Toulouse,French Ligue 1,AM,Forward,21,464,1,57,50,37,31,58,47
Emi Buendía,ARG,Aston Villa,"English Premier League, UEFA Europa League",LW,Forward,28,661,1,78,73,76,70,82,75
Emil Holm,SWE,Bologna,"Italian Serie A, UEFA Europa League",RB,Defender,25,657,1,85,79,59,51,69,66
Emil Kornvig,DEN,Brann,UEFA Europa League,RM,Midfielder,25,356,1,56,51,42,38,49,47
Emil Krafth,SWE,Newcastle Utd,English Premier League,RB,Defender,31,45,1,44,21,43,42,6,27
Emile Smith Rowe,ENG,Fulham,English Premier League,AM,Forward,25,225,1,53,40,75,80,35,57
Emir Karic,AUT,Sturm Graz,UEFA Europa League,LB,Defender,28,360,1,44,61,62,47,70,60
Emir Sahiti,KVX,Hamburger SV,German Bundesliga,RW,Forward,26,120,1,34,35,41,36,25,35
Emirhan İlkhan,TUR,Torino,Italian Serie A,CM,Midfielder,21,57,1,40,26,31,37,12,26
Emmanouil Siopis,GRE,Panathinaikos,UEFA Europa League,CM,Midfielder,31,263,1,40,24,42,16,64,41
Emmanuel Addai,GHA,Qarabağ,UEFA Champions League,LW,Forward,24,141,1,77,80,72,64,59,74
Emmanuel Agbadou,CIV,Wolves,English Premier League,CB,Defender,28,561,1,46,59,63,58,72,63
Emmanuel Biumla,FRA,Angers,French Ligue 1,CB,Defender,20,129,1,44,27,25,26,68,45
Emmanuel Ekong,SWE,Malmö,UEFA Europa League,AM,Forward,23,190,1,22,35,22,16,34,25
Emmanuel Gyamfi,GER,Aberdeen,UEFA Europa Conference League,LB,Defender,21,15,1,44,21,15,40,21,27
Emre Can,GER,Dortmund,"German Bundesliga, UEFA Champions League",CB,Defender,31,114,1,53,54,83,70,54,63
Emre Kılınç,TUR,Samsunspor,UEFA Europa Conference League,RM,Midfielder,31,108,1,93,92,51,37,30,52
Endrick,BRA,Real Madrid,Spanish La Liga,AM,Forward,19,12,1,34,46,16,52,13,36
Endrit Krasniqi,KVX,Shkëndija 79,UEFA Europa Conference League,AM,Forward,31,276,1,45,50,71,54,61,54
Enes Ünal,TUR,Bournemouth,English Premier League,AM,Forward,28,1,1,34,16,16,3,13,19
Enric Saborit,ESP,AÉK Lárnaka,UEFA Europa Conference League,CB,Defender,33,90,1,44,21,25,9,24,24
Enrico Del Prato,ITA,Parma,Italian Serie A,CB,Defender,25,990,1,58,50,37,30,39,40
Enrique Aguilar,SUI,RB Salzburg,UEFA Europa League,LW,Forward,18,15,1,34,53,35,97,33,51
Enzo Barrenechea,ARG,Benfica,UEFA Champions League,CM,Midfielder,24,360,1,77,36,65,52,77,64
Enzo Boyomo,CMR,Osasuna,Spanish La Liga,CB,Defender,24,1067,1,44,50,48,40,62,52
Enzo Ebosse,CMR,Hellas Verona,Italian Serie A,CB,Defender,26,54,1,44,29,58,18,24,33
Enzo Fernández,ARG,Chelsea,"English Premier League, UEFA Champions League",DM,Midfielder,24,1140,1,58,74,77,73,36,60
Enzo Koffi Vinette,FRA,Le Havre,French Ligue 1,LB,Defender,19,7,1,44,21,72,76,28,48
Enzo Le Fée,FRA,Sunderland,English Premier League,LW,Forward,25,694,1,48,52,62,57,80,55
Enzo Molebe,FRA,Lyon,"French Ligue 1, UEFA Europa League",AM,Forward,18,69,1,45,32,32,68,17,41
Eray Cömert,SUI,Valencia,Spanish La Liga,CB,Defender,27,47,1,44,21,24,46,72,50
Ercan Kara,AUT,Rapid Wien,UEFA Europa Conference League,AM,Forward,29,200,1,26,39,26,18,41,29
Eren Dinkçi,GER,Freiburg,"German Bundesliga, UEFA Europa League",RW,Forward,23,278,1,27,36,49,51,79,41
Eren Elmalı,TUR,Galatasaray,UEFA Champions League,LB,Defender,25,103,1,53,54,41,51,32,42
Eric Bailly,CIV,Oviedo,Spanish La Liga,CB,Defender,31,270,1,48,37,29,29,51,41
Eric Boakye,GHA,FC Noah,UEFA Europa Conference League,RB,Defender,25,231,1,49,63,79,66,55,62
Eric Dier,ENG,Monaco,"French Ligue 1, UEFA Champions League",CB,Defender,31,720,1,86,48,75,58,42,58
Eric García,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,24,1208,1,60,73,84,79,61,70
Eric Martel,GER,Köln,German Bundesliga,CM,Midfielder,23,868,1,34,45,49,38,57,47
Eric Smith,SWE,St. Pauli,German Bundesliga,CB,Defender,28,900,1,83,48,62,57,42,55
Erick Marcus,BRA,Ludogorets,UEFA Europa League,LW,Forward,21,199,1,30,43,50,67,74,46
Erik Palmer-Brown,USA,Panathinaikos,UEFA Europa League,CB,Defender,28,180,1,44,41,54,45,73,58
Erik Prekop,SVK,Slavia Prague,UEFA Champions League,AM,Forward,28,3,1,34,16,31,54,13,30
Erkin Tapalov,KAZ,Qaırat Almaty,UEFA Champions League,RB,Defender,32,223,1,44,73,45,58,67,58
Erling Haaland,NOR,Manchester City,"English Premier League, UEFA Champions League",AM,Forward,25,1283,1,95,53,26,21,32,54
Ermal Krasniqi,KVX,Legia Warsaw,UEFA Europa Conference League,LM,Forward,27,151,1,36,64,60,64,82,56
Ermedin Demirović,BIH,Stuttgart,"German Bundesliga, UEFA Europa League",AM,Forward,27,672,1,49,58,36,15,39,43
Ernest Poku,NED,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,21,722,1,75,67,51,74,42,66
Esmir Bajraktarevic,BIH,PSV Eindhoven,UEFA Champions League,RW,Forward,20,41,1,34,39,59,90,65,52
Esteban Lepaul,FRA,"Angers, Rennes",French Ligue 1,AM,Forward,25,990,1,83,35,37,14,31,46
Estêvão Willian,BRA,Chelsea,"English Premier League, UEFA Champions League",RW,Forward,18,570,1,59,86,65,85,66,73
Ethan Ampadu,WAL,Leeds United,English Premier League,CM,Midfielder,25,787,1,30,43,55,54,66,54
Ethan Mbappé,FRA,Lille,French Ligue 1,RW,Forward,18,35,1,99,64,86,94,17,81
Ethan Nwaneri,ENG,Arsenal,"English Premier League, UEFA Champions League",RM,Midfielder,18,250,1,45,66,57,72,30,51
Ethan Pinnock,JAM,Brentford,English Premier League,CB,Defender,32,155,1,44,33,28,23,40,34
Etienne Youte Kinkoue,FRA,Le Havre,French Ligue 1,CB,Defender,23,319,1,44,33,38,21,43,37
Etta Eyong,CMR,Levante,Spanish La Liga,AM,Forward,21,176,1,50,32,34,27,71,39
Evan Caffrey,IRL,Shelbourne FC,UEFA Europa Conference League,CM,Midfielder,22,76,1,44,46,34,37,30,36
Evan Ferguson,IRL,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,21,418,1,37,51,39,45,38,43
Evangelos Andreou,CYP,AC Omonia,UEFA Europa Conference League,RW,Forward,23,180,1,33,23,59,57,73,41
Evanilson,BRA,Bournemouth,English Premier League,AM,Forward,26,721,1,46,39,35,16,36,36
Evann Guessand,CIV,Aston Villa,"English Premier League, UEFA Europa League",RW,Forward,24,767,1,46,46,38,39,69,45
Evert Linthorst,NED,Go Ahead Eag,UEFA Europa League,DM,Midfielder,25,158,1,40,28,58,53,32,42
Ewandro,BRA,AC Omonia,UEFA Europa Conference League,AM,Forward,29,190,1,37,81,83,65,73,65
Exequiel Palacios,ARG,Leverkusen,German Bundesliga,CM,Midfielder,26,44,1,40,41,65,56,38,48
Ezechiel Banzuzi,NED,RB Leipzig,German Bundesliga,RM,Midfielder,20,290,1,41,56,43,34,75,53
Ezequiel Ávila,ARG,Betis,"Spanish La Liga, UEFA Europa League",AM,Forward,31,161,1,22,43,60,55,55,43
Ezequiél Fernández,ARG,Leverkusen,"German Bundesliga, UEFA Champions League",CM,Midfielder,23,517,1,34,57,68,59,62,58
Ezri Konsa,ENG,Aston Villa,"English Premier League, UEFA Europa League",CB,Defender,28,1145,1,42,47,54,52,30,42
Fabian Rieder,SUI,"Augsburg, Rennes","French Ligue 1, German Bundesliga",AM,Forward,23,804,1,62,70,67,53,64,64
Fabian Schär,SUI,Newcastle Utd,"English Premier League, UEFA Champions League",CB,Defender,33,495,1,54,33,64,57,58,57
Fabiano Parisi,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",WB,Midfielder,25,178,1,43,55,52,58,50,52
Fabien Centonze,FRA,Nantes,French Ligue 1,LW,Defender,29,22,1,56,34,45,68,78,64
Fabio Baldé,POR,Hamburger SV,German Bundesliga,LW,Forward,20,78,1,37,42,26,65,50,42
Fabio Carvalho,POR,Brentford,English Premier League,CM,Midfielder,23,102,1,93,38,17,39,53,46
Fabio Chiarodia,ITA,Gladbach,German Bundesliga,CB,Defender,20,279,1,48,41,62,50,58,55
Fabio Miretti,ITA,Juventus,UEFA Champions League,CM,Midfielder,22,8,1,40,55,89,83,40,60
Fabio Vieira,POR,Hamburger SV,German Bundesliga,CM,Midfielder,25,351,1,39,77,64,45,25,46
Fabián Ruiz Peña,ESP,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,29,639,1,80,72,82,85,38,66
Fabrice Tamba,SEN,Shkëndija 79,UEFA Europa Conference League,RW,Forward,21,325,1,27,35,39,45,79,38
Facundo Buonanotte,ARG,Chelsea,"English Premier League, UEFA Champions League",AM,Forward,20,208,1,37,64,62,78,66,58
Facundo Garcés,MAS,Alavés,Spanish La Liga,CB,Defender,26,540,1,53,30,20,12,49,35
Facundo Medina,ARG,Marseille,"French Ligue 1, UEFA Champions League",CB,Defender,26,270,1,44,58,67,78,43,56
Fali Candé,GNB,Sassuolo,Italian Serie A,CB,Defender,27,294,1,30,29,28,29,42,34
Fallou Cham,NAN,Hellas Verona,Italian Serie A,WB,Midfielder,0,213,1,43,48,42,39,73,53
Fares Chaïbi,ALG,Eint Frankfurt,"German Bundesliga, UEFA Champions League",DM,Midfielder,22,935,1,72,74,60,66,58,64
Faris Pemi Moumbagna,CMR,Cremonese,Italian Serie A,AM,Forward,25,15,1,48,32,16,40,23,35
Faustino Anjorin,ENG,Torino,Italian Serie A,AM,Forward,23,41,1,24,72,64,46,55,51
Fedde Leysen,BEL,Union SG,UEFA Champions League,CB,Defender,22,270,1,37,39,50,18,70,49
Federico Baschirotto,ITA,Cremonese,Italian Serie A,CB,Defender,29,990,1,89,29,28,27,35,39
Federico Bernardeschi,ITA,Bologna,"Italian Serie A, UEFA Europa League",RW,Forward,31,534,1,41,73,80,77,59,65
Federico Bonazzoli,ITA,Cremonese,Italian Serie A,AM,Forward,28,482,1,87,32,52,36,42,53
Federico Ceccherini,ITA,Cremonese,Italian Serie A,CB,Defender,33,110,1,44,21,28,31,53,40
Federico Chiesa,ITA,Liverpool,"English Premier League, UEFA Champions League",AM,Forward,28,172,1,93,78,69,60,64,77
Federico Dimarco,ITA,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,27,1067,1,84,74,69,67,53,66
Federico Gatti,ITA,Juventus,"Italian Serie A, UEFA Champions League",CB,Defender,27,1048,1,91,51,52,50,48,55
Federico Redondo,ARG,Elche,Spanish La Liga,DM,Midfielder,22,12,1,40,17,68,49,34,42
Federico Valverde,URU,Real Madrid,"Spanish La Liga, UEFA Champions League",RB,Midfielder,27,1257,1,42,60,78,73,53,61
Federico Viñas,URU,Oviedo,Spanish La Liga,AM,Forward,27,498,1,42,41,38,18,78,39
Felix Agu,NGA,Werder Bremen,German Bundesliga,LB,Defender,26,484,1,55,58,43,55,72,60
Felix Mambimbi,SUI,Le Havre,French Ligue 1,AM,Forward,24,256,1,30,45,44,23,74,38
Felix Myhre,NOR,Brann,UEFA Europa League,LM,Midfielder,26,180,1,54,76,42,37,35,45
Felix Nmecha,GER,Dortmund,"German Bundesliga, UEFA Champions League",CM,Midfielder,25,878,1,90,69,61,57,49,61
Felix Tsimba,SUI,Young Boys,UEFA Europa League,AM,Forward,19,9,1,34,30,16,60,29,34
Fer López,NAN,Wolves,English Premier League,CM,Midfielder,21,121,1,49,94,75,83,24,59
Ferdi Kadioglu,TUR,Brighton,English Premier League,LB,Defender,26,737,1,47,68,50,57,53,53
Fermin López,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,22,754,1,91,85,76,71,56,81
Fernando Calero,ESP,Espanyol,Spanish La Liga,CB,Defender,30,581,1,25,36,37,44,52,43
Ferran Jutglà,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",AM,Forward,26,679,1,64,58,48,52,44,56
Ferrán Torres,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,25,863,1,84,50,45,31,44,55
Fikayo Tomori,ENG,Milan,Italian Serie A,CB,Defender,27,685,1,39,35,63,54,46,49
Filip Helander,SWE,Häcken,UEFA Europa Conference League,CB,Defender,32,270,1,44,52,64,43,26,41
Filip Jagiełło,POL,Lech Poznań,UEFA Europa Conference League,AM,Forward,28,87,1,57,55,74,60,45,59
Filip Kaloč,CZE,Ludogorets,UEFA Europa League,CM,Midfielder,25,215,1,59,27,39,44,32,39
Filip Kostić,SRB,Juventus,"Italian Serie A, UEFA Champions League",WB,Midfielder,33,255,1,93,79,58,77,67,72
Filip Mladenović,SRB,Panathinaikos,UEFA Europa League,LB,Defender,34,95,1,44,78,34,53,13,34
Filip Rózga,POL,Sturm Graz,UEFA Europa League,LW,Forward,19,193,1,36,34,48,43,60,40
Filip Slavíček,NAN,Sigma Olomouc,UEFA Europa Conference League,RB,Defender,23,241,1,93,68,42,48,40,51
Filip Ugrinic,SUI,Valencia,Spanish La Liga,CM,Midfielder,26,93,1,40,63,52,39,45,47
Filip Đuričić,SRB,Panathinaikos,UEFA Europa League,AM,Forward,33,182,1,78,58,72,75,63,70
Filipe Relvas,POR,AEK Athens,UEFA Europa Conference League,CB,Defender,26,270,1,54,63,69,64,52,59
Filippo Mane,ITA,Dortmund,German Bundesliga,CB,Defender,20,85,1,44,42,61,45,32,43
Filippo Romagna,ITA,Sassuolo,Italian Serie A,CB,Defender,28,201,1,49,31,30,43,43,40
Filippo Terracciano,ITA,Cremonese,Italian Serie A,CB,Defender,22,889,1,86,37,52,49,47,53
Findlay Curtis,SCO,Rangers,UEFA Europa League,RW,Forward,19,10,1,34,16,17,45,39,28
Finn Jeltsch,GER,Stuttgart,"German Bundesliga, UEFA Europa League",CB,Defender,19,569,1,35,42,62,71,51,54
Finn Stokkers,NED,Go Ahead Eag,UEFA Europa League,AM,Forward,29,29,1,22,38,39,19,13,29
Fisayo Dele-Bashiru,NGA,Lazio,Italian Serie A,LM,Midfielder,24,209,1,40,34,44,40,43,41
Fisnik Asllani,KVX,Hoffenheim,German Bundesliga,AM,Forward,23,671,1,87,63,53,31,49,62
Fiton Ademi,MKD,Shkëndija 79,UEFA Europa Conference League,AM,Forward,23,6,1,34,16,31,39,13,28
Flavius Daniliuc,AUT,Basel,UEFA Europa League,CB,Defender,24,270,1,44,41,40,42,47,44
Florent Hanin,ALG,Angers,French Ligue 1,LB,Defender,35,382,1,50,45,35,48,45,44
Florent Ramadani,MKD,Shkëndija 79,UEFA Europa Conference League,AM,Forward,25,5,1,34,16,16,3,13,19
Florentino Luís,POR,Burnley,English Premier League,CM,Midfielder,26,657,1,36,32,52,32,75,51
Florian Grillitsch,AUT,Braga,UEFA Europa League,CM,Midfielder,30,99,1,44,61,74,60,51,58
Florian Kainz,AUT,Köln,German Bundesliga,CM,Midfielder,33,194,1,94,68,79,82,48,70
Florian Lejeune,FRA,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CB,Defender,34,1340,1,47,55,71,54,59,59
Florian Neuhaus,GER,Gladbach,German Bundesliga,AM,Forward,28,394,1,39,57,78,62,47,56
Florian Sotoca,FRA,Lens,French Ligue 1,AM,Forward,35,46,1,34,34,62,72,38,46
Florian Thauvin,FRA,Lens,French Ligue 1,AM,Forward,32,914,1,37,81,80,83,57,67
Florian Wirtz,GER,Liverpool,"English Premier League, UEFA Champions League",AM,Forward,22,1030,1,28,80,81,77,61,63
Florin Tănase,ROU,FCSB,UEFA Europa League,DM,Midfielder,30,242,1,35,40,49,51,61,50
Florjan Jevšenak,SVN,NK Celje,UEFA Europa Conference League,CM,Midfielder,20,45,1,40,26,43,27,8,25
Fodé Ballo-Touré,SEN,Metz,French Ligue 1,WB,Midfielder,28,222,1,45,43,49,68,52,52
Fodé Doucouré,MLI,Le Havre,French Ligue 1,RM,Midfielder,24,539,1,88,71,52,63,64,66
Fodé Sylla,FRA,Lens,French Ligue 1,CM,Midfielder,19,63,1,40,22,53,38,89,56
Folarin Balogun,USA,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,24,895,1,63,53,34,36,44,49
Formose Mendy,SEN,Lorient,French Ligue 1,CB,Defender,24,135,1,44,24,54,59,74,60
Fotios Kitsos,GRE,AC Omonia,UEFA Europa Conference League,LB,Defender,22,180,1,44,65,68,67,71,66
Fotis Ioannidis,GRE,Sporting CP,UEFA Champions League,AM,Forward,25,194,1,29,41,44,19,47,34
Fran Beltrán,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",CM,Midfielder,26,519,1,43,31,62,52,43,47
Fran Garcia,ESP,Real Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,26,210,1,49,62,52,70,38,50
Fran Navarro,ESP,Braga,UEFA Europa League,AM,Forward,27,129,1,97,31,36,31,44,52
Fran Tudor,CRO,Raków,UEFA Europa Conference League,CB,Defender,30,270,1,44,42,50,45,69,55
Francesco Acerbi,ITA,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,37,712,1,54,45,60,67,50,56
Francesco Camarda,ITA,Lecce,Italian Serie A,AM,Forward,17,351,1,48,25,27,9,28,29
Francesco Esposito,ITA,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,20,610,1,48,69,55,38,37,53
Francesco Folino,ITA,Cremonese,Italian Serie A,CB,Defender,23,21,1,44,21,30,15,39,32
Francis Abu,GHA,Toulouse,French Ligue 1,CM,Midfielder,24,527,1,36,33,39,22,79,48
Francis Coquelin,FRA,Nantes,French Ligue 1,CM,Midfielder,34,149,1,62,31,32,24,54,42
Francisco Conceição,POR,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,22,714,1,63,68,66,85,60,69
Francisco Ortega,ARG,Olympiacos,UEFA Champions League,LB,Defender,26,322,1,47,67,61,55,40,50
Francisco Perez,ESP,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",RW,Forward,23,558,1,66,65,56,60,59,62
Francisco Sierralta,CHI,Auxerre,French Ligue 1,CB,Defender,28,861,1,83,43,33,26,46,44
Francisco Trincão,POR,Sporting CP,UEFA Champions League,AM,Forward,25,315,1,79,66,75,82,65,74
Franck Honorat,FRA,Gladbach,German Bundesliga,AM,Forward,29,507,1,36,67,65,61,52,56
Franco Cervi,ARG,Celta Vigo,UEFA Europa League,LW,Forward,31,13,1,34,16,26,71,53,35
Franco Mastantuono,ARG,Real Madrid,"Spanish La Liga, UEFA Champions League",RW,Forward,18,683,1,47,75,71,75,64,65
Franco Vázquez,ARG,Cremonese,Italian Serie A,AM,Forward,36,407,1,51,49,69,52,70,55
Franculino Djú,GNB,Midtjylland,UEFA Europa League,AM,Forward,21,238,1,94,54,32,38,54,59
Franjo Ivanović,CRO,Benfica,UEFA Champions League,AM,Forward,22,63,1,31,60,59,92,59,57
Frank Magri,CMR,Toulouse,French Ligue 1,AM,Forward,26,946,1,66,50,39,21,44,47
Frank Onyeka,NGA,Brentford,English Premier League,DM,Midfielder,27,92,1,40,62,54,39,35,44
