Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Kevin Medina,COL,Qarabağ,UEFA Europa League,CB,Defender,31,540,1,36,37,38,70
Kevin Paredes,USA,Wolfsburg,German Bundesliga,WB,Midfielder,21,123,1,35,73,48,39
Kevin Rodríguez,ECU,Union SG,UEFA Europa League,AM,Forward,24,427,1,37,51,74,40
Kevin Schade,GER,Brentford,English Premier League,LW,Forward,23,2058,1,72,41,52,64
Kevin Stöger,AUT,Gladbach,German Bundesliga,AM,Forward,31,1551,1,54,88,61,61
Kevin Vogt,GER,Union Berlin,German Bundesliga,CB,Defender,33,1367,1,60,48,45,39
Kevin Volland,GER,Union Berlin,German Bundesliga,AM,Forward,32,61,1,27,58,17,49
Kevin Wimmer,AUT,Slovan Bratislava,UEFA Champions League,CB,Defender,32,450,1,72,30,58,43
Kevin Zeroli,ITA,"Milan, Monza",Italian Serie A,CM,Midfielder,20,407,1,24,28,23,42
Kevor Palumets,EST,HJK,UEFA Europa Conference League,CM,Midfielder,21,31,1,28,29,45,36
Keyliane Abdallah,FRA,Marseille,French Ligue 1,RW,Forward,18,3,1,23,13,49,38
Khalil Fayad,FRA,Montpellier,French Ligue 1,CM,Midfielder,20,1028,1,31,37,75,59
Khvicha Kvaratskhelia,GEO,"Napoli, Paris S-G","French Ligue 1, Italian Serie A, UEFA Champions League",LW,Forward,24,2827,1,83,85,88,52
Khéphren Thuram,FRA,Juventus,"Italian Serie A, UEFA Champions League",DM,Midfielder,24,2721,1,70,59,76,38
Ki-Jana Hoever,NED,Auxerre,French Ligue 1,RB,Defender,23,2124,1,79,75,81,61
Kialonda,ANG,Lecce,Italian Serie A,CB,Defender,27,1874,1,26,43,30,52
Kian Fitz-Jim,NED,Ajax,UEFA Europa League,RM,Midfielder,21,677,1,91,65,76,67
Kiano Dyer,ENG,Chelsea,UEFA Europa Conference League,DM,Midfielder,18,5,1,27,13,6,37
Kieran Dowell,ENG,Rangers,UEFA Europa League,AM,Forward,26,45,1,49,13,33,46
Kieran Tierney,SCO,Arsenal,"English Premier League, UEFA Champions League",LW,Forward,27,362,1,58,75,59,68
Kieran Trippier,ENG,Newcastle Utd,English Premier League,RB,Defender,34,1232,1,52,87,75,58
Kiernan Dewsbury-Hall,ENG,Chelsea,"English Premier League, UEFA Europa Conference League",DM,Midfielder,26,1227,1,91,83,83,41
Kike Barja,ESP,Osasuna,Spanish La Liga,LW,Forward,28,315,1,44,81,88,68
Kike Pérez,ESP,"Valladolid, Venezia","Italian Serie A, Spanish La Liga",CM,Midfielder,28,2305,1,72,58,60,62
Kike Salas,ESP,Sevilla,Spanish La Liga,CB,Defender,23,2238,1,75,51,30,69
Kiko Femenía,ESP,Villarreal,Spanish La Liga,RB,Defender,34,2227,1,42,77,70,45
Kiké,ESP,Alavés,Spanish La Liga,AM,Forward,35,2542,1,64,31,29,60
Kilian Fischer,GER,Wolfsburg,German Bundesliga,RB,Defender,24,2297,1,68,58,74,57
Kiliann Sildillia,FRA,Freiburg,German Bundesliga,RB,Defender,22,801,1,88,61,71,54
Killian Sardella,BEL,Anderlecht,UEFA Europa League,RB,Defender,22,482,1,37,88,86,55
Kim Jisoo,KOR,Brentford,English Premier League,CB,Defender,20,30,1,31,30,22,9
Kim Min-jae,KOR,Bayern Munich,"German Bundesliga, UEFA Champions League",CB,Defender,28,3349,1,70,50,50,53
Kim Minsu,KOR,Girona,"Spanish La Liga, UEFA Champions League",CM,Midfielder,18,35,1,27,15,43,17
Kingsley Coman,FRA,Bayern Munich,"German Bundesliga, UEFA Champions League",LW,Forward,28,1740,1,78,83,89,57
Kingsley Ehizibue,NED,Udinese,Italian Serie A,WB,Midfielder,30,2408,1,33,47,59,52
Kingsley Sarfo,GHA,APOEL,UEFA Europa Conference League,CM,Midfielder,30,54,1,33,20,18,12
Kingstone Mutandwa,ZAM,Cagliari,Italian Serie A,AM,Forward,22,127,1,14,15,23,30
Kipras Kažukolovas,LTU,Astana FK,UEFA Europa Conference League,CB,Defender,24,360,1,79,24,28,24
Kirian Rodríguez,ESP,Las Palmas,Spanish La Liga,CM,Midfielder,28,1758,1,42,63,55,46
Kiril Despodov,BUL,PAOK,UEFA Europa League,RW,Forward,28,445,1,82,92,73,49
Kjell-Arik Wätjen,GER,Dortmund,German Bundesliga,AM,Forward,18,16,1,23,13,6,14
Klemen Nemanič,SVN,NK Celje,UEFA Europa Conference League,CB,Defender,28,874,1,67,33,54,48
Ko Itakura,JPN,Gladbach,German Bundesliga,CB,Defender,28,2790,1,74,46,40,61
Kobbie Mainoo,ENG,Manchester Utd,"English Premier League, UEFA Europa League",CM,Midfielder,20,1821,1,69,58,64,49
Koji Miyoshi,JPN,Bochum,German Bundesliga,AM,Forward,28,464,1,46,53,45,52
Koka,EGY,Le Havre,French Ligue 1,AM,Forward,32,851,1,42,39,16,54
Koke,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,33,2329,1,55,71,38,45
Koki Machida,JPN,Union SG,UEFA Europa League,CB,Defender,27,654,1,51,75,64,78
Konan N'dri,CIV,Lecce,Italian Serie A,RW,Forward,24,306,1,34,28,73,46
Koni De Winter,BEL,Genoa,Italian Serie A,CB,Defender,22,2135,1,75,26,32,52
Konrad Faber,GER,St. Gallen,UEFA Europa Conference League,AM,Forward,27,176,1,31,30,35,43
Konrad Laimer,AUT,Bayern Munich,"German Bundesliga, UEFA Champions League",RB,Defender,27,2478,1,88,92,93,54
Konstantin Schopp,AUT,Sturm Graz,UEFA Champions League,CB,Defender,18,1,1,31,17,9,3
Konstantinos Galanopoulos,GRE,APOEL,UEFA Europa Conference League,DM,Defender,27,180,1,50,34,44,54
Konstantinos Koulierakis,GRE,Wolfsburg,German Bundesliga,CB,Defender,21,2468,1,42,60,44,53
Konstantinos Laifis,CYP,APOEL,UEFA Europa Conference League,CB,Defender,31,718,1,87,42,56,52
Konstantinos Mavropanos,GRE,West Ham,English Premier League,CB,Defender,27,2000,1,36,39,43,66
Konstantinos Thymianis,GRE,PAOK,UEFA Europa League,AM,Forward,23,5,1,23,13,6,8
Kosta Nedeljković,SRB,"Aston Villa, RB Leipzig","English Premier League, German Bundesliga, UEFA Champions League",RB,Defender,19,636,1,26,64,67,40
Kostas Pileas,CYP,Pafos FC,UEFA Europa Conference League,LB,Defender,26,171,1,43,69,70,64
Kostas Tsimikas,GRE,Liverpool,"English Premier League, UEFA Champions League",LB,Defender,29,1280,1,50,90,72,43
Kostiantyn Vivcharenko,UKR,Dynamo Kyiv,UEFA Europa League,LB,Defender,22,409,1,45,68,83,55
Kristian Bilovar,UKR,Dynamo Kyiv,UEFA Europa League,CB,Defender,23,612,1,32,21,26,60
Kristian Eriksen,NOR,Molde,UEFA Europa Conference League,CM,Midfielder,29,844,1,57,51,69,54
Kristian Nökkvi Hlynsson,ISL,Ajax,UEFA Europa League,RM,Midfielder,20,83,1,48,17,24,50
Kristijan Belic,SRB,AZ Alkmaar,UEFA Europa League,DM,Midfielder,23,227,1,40,27,49,67
Kristijan Jakić,CRO,Augsburg,German Bundesliga,CM,Midfielder,28,2306,1,36,49,41,55
Kristjan Asllani,ALB,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,23,1353,1,57,77,37,40
Kristoffer Ajer,NOR,Brentford,English Premier League,RB,Defender,27,1271,1,44,55,65,59
Kristoffer Askildsen,NOR,Midtjylland,UEFA Europa League,CM,Midfielder,23,54,1,31,80,44,69
Kristoffer Haugen,NOR,Molde,UEFA Europa Conference League,LB,Defender,31,364,1,52,89,87,55
Kristoffer Normann Hansen,NOR,Jagiellonia,UEFA Europa Conference League,RW,Forward,30,698,1,71,50,38,63
Kristoffer Velde,NOR,Olympiacos,UEFA Europa League,LW,Forward,25,184,1,31,76,86,56
Kristoffer Zachariassen,NOR,Ferencváros,UEFA Europa League,AM,Forward,30,488,1,53,48,34,56
Kryštof Daněk,CZE,Sparta Prague,UEFA Champions League,LW,Forward,22,50,1,27,17,52,26
Krzysztof Piątek,POL,Başakşehir,UEFA Europa Conference League,AM,Forward,29,465,1,87,37,42,66
Krépin Diatta,SEN,Monaco,"French Ligue 1, UEFA Champions League",RB,Defender,26,721,1,51,71,91,73
Kwadwo Duah,SUI,Ludogorets,UEFA Europa League,AM,Forward,27,353,1,50,26,34,46
Kye Rowles,AUS,Hearts,UEFA Europa Conference League,CB,Defender,26,450,1,23,31,30,66
Kyle Walker,ENG,"Manchester City, Milan","English Premier League, Italian Serie A, UEFA Champions League",RB,Defender,34,1912,1,51,69,67,50
Kyle Walker-Peters,ENG,Southampton,English Premier League,WB,Defender,28,2828,1,51,75,89,32
Kylian Mbappé,FRA,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,26,4034,1,88,72,89,36
Kyllian Antonio,FRA,Lens,French Ligue 1,CB,Defender,17,139,1,24,17,34,60
Kyogo Furuhashi,JPN,"Celtic, Rennes","French Ligue 1, UEFA Champions League",AM,Forward,30,585,1,28,15,20,34
Kyriakos Savvidis,GRE,Slovan Bratislava,UEFA Champions League,CM,Midfielder,29,601,1,35,32,22,76
Kyriani Sabbe,BEL,Club Brugge,UEFA Champions League,RB,Defender,20,238,1,82,36,61,54
Kévin Danois,FRA,Auxerre,French Ligue 1,CM,Midfielder,20,1460,1,40,63,65,62
Kévin Denkey,TOG,Cercle Brugge,UEFA Europa Conference League,AM,Forward,24,230,1,97,82,43,40
Kévin Pedro,FRA,Saint-Étienne,French Ligue 1,LB,Defender,18,10,1,31,17,78,37
Kévin Théophile-Catherine,FRA,Dinamo Zagreb,UEFA Champions League,CB,Defender,35,630,1,30,30,16,44
Ladislav Krejčí,CZE,Girona,"Spanish La Liga, UEFA Champions League",CB,Defender,26,3070,1,72,53,52,58
Lamare Bogarde,NED,Aston Villa,"English Premier League, UEFA Champions League",RB,Defender,21,522,1,58,45,63,43
Lameck Banda,ZAM,Lecce,Italian Serie A,LW,Forward,24,535,1,36,63,73,53
Lamine Camara,SEN,Monaco,"French Ligue 1, UEFA Champions League",DM,Midfielder,21,2659,1,62,84,49,59
Lamine Fomba,FRA,Saint-Étienne,French Ligue 1,DM,Midfielder,27,217,1,34,39,70,73
Lamine Yamal,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",RW,Forward,17,3950,1,78,90,95,53
Lanroy Machine,FRA,Angers,French Ligue 1,RW,Forward,19,8,1,12,13,26,8
Lars Lukas Mai,GER,Lugano,UEFA Europa Conference League,CB,Forward,24,215,1,25,31,15,69
Lars Ritzka,GER,St. Pauli,German Bundesliga,CB,Midfielder,27,922,1,55,31,28,57
Lasha Dvali,GEO,APOEL,UEFA Europa Conference League,CB,Defender,29,99,1,55,29,30,60
Lasha Odisharia,GEO,FK Rīgas FS,UEFA Europa League,WB,Defender,22,690,1,85,60,83,42
Lassana Coulibaly,MLI,Lecce,Italian Serie A,DM,Midfielder,29,2512,1,51,27,34,56
Lasse Berg Johnsen,NOR,Malmö,UEFA Europa League,DM,Midfielder,25,678,1,76,82,48,56
Lasse Rosenboom,GER,Holstein Kiel,German Bundesliga,WB,Midfielder,23,1734,1,58,45,36,67
Lassina Franck Traoré,BFA,Shakhtar,UEFA Champions League,AM,Forward,24,146,1,40,24,21,63
Lassine Sinayoko,MLI,Auxerre,French Ligue 1,AM,Forward,25,2299,1,53,63,57,50
Lasso Coulibaly,CIV,Auxerre,French Ligue 1,RM,Midfielder,22,45,1,87,50,48,25
Laurenzo Alvarenga,FRA,Nice,UEFA Europa League,LM,Midfielder,20,1,1,27,13,6,5
Lautaro Gianetti,ARG,Udinese,Italian Serie A,CB,Defender,31,833,1,71,38,19,68
Lautaro Martínez,ARG,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,27,3417,1,77,58,39,56
Lautaro Valenti,ARG,Parma,Italian Serie A,CB,Defender,26,1556,1,65,27,20,39
Lawrence Agyekum,GHA,Cercle Brugge,UEFA Europa Conference League,CM,Midfielder,21,192,1,31,24,38,61
Lawrence Shankland,SCO,Hearts,UEFA Europa Conference League,AM,Forward,29,540,1,37,68,42,65
Lazar Samardzic,SRB,Atalanta,"Italian Serie A, UEFA Champions League",AM,Forward,23,1462,1,65,89,88,45
Leander Dendoncker,BEL,Anderlecht,UEFA Europa League,CB,Midfielder,29,713,1,30,28,27,52
Leandro Andrade,CPV,Qarabağ,UEFA Europa League,RW,Forward,25,401,1,53,54,79,36
Leandro Antonetti,PUR,Sevilla,Spanish La Liga,AM,Forward,22,28,1,29,23,57,8
Leandro Barreiro Martins,LUX,Benfica,UEFA Champions League,CM,Midfielder,25,267,1,47,35,13,69
Leandro Cabrera,URU,Espanyol,Spanish La Liga,CB,Defender,33,2869,1,75,53,25,54
Leandro Morgalla,GER,RB Salzburg,UEFA Champions League,RB,Defender,20,83,1,32,43,38,46
Leandro Paredes,ARG,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,30,1903,1,77,70,49,66
Leandro Trossard,BEL,Arsenal,"English Premier League, UEFA Champions League",LW,Forward,30,2979,1,56,77,69,47
Lee Erwin,SCO,HJK,UEFA Europa Conference League,AM,Forward,30,503,1,54,33,32,43
Lee Grace,IRL,Shamrock Rov,UEFA Europa Conference League,CB,Defender,32,750,1,29,24,24,67
Lee Jae-sung,KOR,Mainz 05,German Bundesliga,AM,Forward,32,2650,1,55,65,34,64
Lee Kang-in,KOR,Paris S-G,"French Ligue 1, UEFA Champions League",RW,Forward,24,2131,1,72,93,80,45
Leif Davis,ENG,Ipswich Town,English Premier League,LB,Defender,25,2352,1,47,75,72,41
Lennard Maloney,USA,"Heidenheim, Mainz 05","German Bundesliga, UEFA Europa Conference League",CM,Midfielder,25,1106,1,20,19,13,71
Leny Yoro,FRA,Manchester Utd,"English Premier League, UEFA Europa League",CB,Defender,19,1695,1,65,52,61,39
Leo Skiri Østigård,NOR,"Hoffenheim, Rennes","French Ligue 1, German Bundesliga",CB,Defender,25,2154,1,56,46,29,70
Leo Smith,WAL,The New Saints,UEFA Europa Conference League,CM,Midfielder,26,396,1,30,21,32,69
Leon Bailey,JAM,Aston Villa,"English Premier League, UEFA Champions League",RW,Forward,27,1556,1,48,75,78,50
Leon Balogun,NGA,Rangers,UEFA Europa League,CB,Defender,36,434,1,46,20,19,55
Leon Flach,USA,Jagiellonia,UEFA Europa Conference League,CM,Midfielder,24,398,1,36,42,12,67
Leon Goretzka,GER,Bayern Munich,"German Bundesliga, UEFA Champions League",DM,Midfielder,30,2164,1,78,76,70,56
Leon Grgic,AUT,Sturm Graz,UEFA Champions League,AM,Forward,18,1,1,23,13,6,38
Leon Jakirovic,CRO,Dinamo Zagreb,UEFA Champions League,CB,Defender,17,1,1,31,17,9,10
Leon King,SCO,Rangers,UEFA Europa League,RB,Defender,21,14,1,31,27,51,87
Leonardo Balerdi,ARG,Marseille,French Ligue 1,CB,Defender,26,2273,1,38,51,51,65
Leonardo Bittencourt,GER,Werder Bremen,German Bundesliga,CM,Midfielder,31,982,1,86,80,58,30
Leonardo Pavoletti,ITA,Cagliari,Italian Serie A,AM,Forward,36,445,1,63,61,19,43
Leonardo Spinazzola,ITA,Napoli,Italian Serie A,LB,Defender,32,1517,1,83,89,94,35
Leonardo da Silva Lopes,POR,Gent,UEFA Europa Conference League,CM,Midfielder,26,136,1,27,22,9,61
Leonidas Stergiou,SUI,Stuttgart,"German Bundesliga, UEFA Champions League",RB,Defender,23,907,1,71,72,69,43
Leopold Querfeld,AUT,Union Berlin,German Bundesliga,CB,Defender,21,1747,1,79,63,24,45
Leroy Sané,GER,Bayern Munich,"German Bundesliga, UEFA Champions League",RW,Forward,29,2272,1,78,83,88,58
Lesley Ugochukwu,FRA,Southampton,English Premier League,CM,Midfielder,21,1565,1,50,39,49,53
Levi Colwill,ENG,Chelsea,"English Premier League, UEFA Europa Conference League",CB,Defender,22,2999,1,68,54,37,51
Levi Ives,NIR,Larne FC,UEFA Europa Conference League,LB,Defender,27,419,1,43,50,61,61
Lewin Blum,SUI,Young Boys,UEFA Champions League,RB,Defender,23,440,1,46,59,59,50
Lewis Cook,ENG,Bournemouth,English Premier League,DM,Midfielder,28,2438,1,60,69,43,57
Lewis Dunk,ENG,Brighton,English Premier League,CB,Defender,33,1993,1,40,58,42,49
Lewis Ferguson,SCO,Bologna,"Italian Serie A, UEFA Champions League",DM,Midfielder,25,1263,1,54,58,61,42
Lewis Hall,ENG,Newcastle Utd,English Premier League,LB,Defender,20,1988,1,48,83,74,60
Lewis Holtby,GER,Holstein Kiel,German Bundesliga,CM,Midfielder,34,1238,1,33,60,43,54
Lewis Miley,ENG,Newcastle Utd,English Premier League,RM,Midfielder,19,217,1,28,43,37,64
Lewis Orford,ENG,West Ham,English Premier League,DM,Midfielder,18,49,1,47,41,11,16
Liam Boyce,NIR,Hearts,UEFA Europa Conference League,RW,Forward,33,10,1,26,13,21,8
Liam Delap,ENG,Ipswich Town,English Premier League,AM,Forward,22,2213,1,67,33,46,53
Liam Henderson,SCO,Empoli,Italian Serie A,CM,Midfielder,29,2165,1,39,70,39,41
Liam Möller,FIN,HJK,UEFA Europa Conference League,AM,Forward,19,338,1,39,44,49,64
Liam Scales,IRL,Celtic,UEFA Champions League,CB,Defender,26,371,1,78,28,36,74
Liberato Cacace,NZL,Empoli,Italian Serie A,AM,Forward,24,2061,1,35,49,37,68
Lilian Brassier,FRA,"Marseille, Rennes",French Ligue 1,CB,Defender,25,2013,1,52,57,57,56
Lilian Raolisoa,FRA,Angers,French Ligue 1,RB,Defender,24,1318,1,45,78,83,59
Lior Kasa,ISR,Genoa,Italian Serie A,CM,Midfielder,19,230,1,38,36,32,57
Lisandro Martínez,ARG,Manchester Utd,"English Premier League, UEFA Europa League",CB,Defender,27,2253,1,80,82,73,50
Lloyd Kelly,ENG,"Juventus, Newcastle Utd","English Premier League, Italian Serie A, UEFA Champions League",CB,Defender,26,1457,1,34,41,43,54
Logan Costa,CPV,"Toulouse, Villarreal","French Ligue 1, Spanish La Liga",CB,Defender,24,2677,1,69,50,38,38
Logan Delaurier Chaubet,FRA,NK Celje,UEFA Europa Conference League,RM,Midfielder,22,473,1,57,60,76,47
Lois Diony,FRA,Angers,French Ligue 1,AM,Forward,31,21,1,26,13,19,38
Loizos Loizou,CYP,AC Omonia,UEFA Europa Conference League,RW,Forward,21,435,1,26,52,70,63
Lorenz Assignon,TOG,Rennes,French Ligue 1,WB,Midfielder,24,2357,1,70,72,88,60
Lorenzo Aguado,ESP,Real Madrid,Spanish La Liga,RB,Defender,22,5,1,31,17,9,10
Lorenzo Anghelè,ITA,Juventus,Italian Serie A,RW,Forward,19,6,1,23,24,55,8
Lorenzo Colombo,ITA,Empoli,Italian Serie A,AM,Forward,23,2078,1,56,39,35,45
Lorenzo De Silvestri,ITA,Bologna,Italian Serie A,RB,Defender,37,979,1,79,48,42,38
Lorenzo Lucca,ITA,Udinese,Italian Serie A,AM,Forward,24,2308,1,66,28,22,54
Lorenzo Pellegrini,ITA,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,28,2053,1,46,68,45,55
Lorenzo Pirola,ITA,Olympiacos,UEFA Europa League,CB,Defender,23,520,1,42,55,28,54
Lorenzo Tosto,ITA,Empoli,Italian Serie A,CB,Defender,19,1,1,31,17,9,3
Lorenzo Venturino,ITA,Genoa,Italian Serie A,RW,Forward,18,167,1,89,52,63,70
Loris Benito,SUI,Young Boys,UEFA Champions League,CB,Defender,33,326,1,34,58,34,43
Louis Leroux,FRA,Nantes,French Ligue 1,CM,Midfielder,19,816,1,84,53,52,57
Louis Mouton,FRA,Saint-Étienne,French Ligue 1,CM,Midfielder,22,1045,1,37,68,65,49
Louis Schaub,AUT,Rapid Wien,UEFA Europa Conference League,AM,Forward,30,677,1,78,62,67,51
Loum Tchaouna,FRA,Lazio,"Italian Serie A, UEFA Europa League",RW,Forward,21,1226,1,51,69,66,61
Lovro Majer,CRO,Wolfsburg,German Bundesliga,AM,Midfielder,27,304,1,95,84,75,46
Lovro Zvonarek,CRO,Sturm Graz,UEFA Champions League,AM,Forward,19,140,1,37,37,57,59
Loïc Bade,FRA,Sevilla,Spanish La Liga,CB,Defender,25,2686,1,62,33,38,51
Loïc N'Gatta,FRA,Auxerre,French Ligue 1,RB,Defender,21,13,1,31,33,52,58
Loïc Nego,HUN,Le Havre,French Ligue 1,RB,Defender,34,2459,1,43,64,79,49
Loïs Openda,BEL,RB Leipzig,"German Bundesliga, UEFA Champions League",AM,Forward,25,3132,1,57,49,52,45
Luca Caldirola,ITA,Monza,Italian Serie A,CB,Defender,34,876,1,37,39,35,39
Luca Erlein,GER,Hoffenheim,UEFA Europa League,RM,Midfielder,17,13,1,27,13,6,34
Luca Jaquez,SUI,Stuttgart,German Bundesliga,CB,Defender,21,253,1,32,40,46,33
Luca Kerber,GER,Heidenheim,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,23,1188,1,67,33,20,66
Luca Marianucci,ITA,Empoli,Italian Serie A,CB,Defender,20,1069,1,37,37,43,48
Luca Mazzitelli,ITA,Como,Italian Serie A,DM,Midfielder,29,335,1,91,85,60,46
Luca Netz,GER,Gladbach,German Bundesliga,LB,Defender,21,969,1,44,77,72,44
Luca Pellegrini,ITA,Lazio,"Italian Serie A, UEFA Europa League",LB,Defender,26,1539,1,53,89,83,52
Luca Ranieri,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,26,3663,1,74,60,47,36
Luca de la Torre,USA,Celta Vigo,Spanish La Liga,CM,Midfielder,26,4,1,27,13,6,5
Lucas Anjos,POR,Sporting CP,UEFA Champions League,AM,Forward,20,7,1,46,80,62,8
Lucas Beltrán,ARG,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,24,2458,1,48,56,36,47
Lucas Beraldo,BRA,Paris S-G,"French Ligue 1, UEFA Champions League",CB,Defender,21,2153,1,65,60,38,62
Lucas Bergvall,SWE,Tottenham,"English Premier League, UEFA Europa League",RM,Midfielder,19,1679,1,34,56,73,54
Lucas Da Cunha,FRA,Como,Italian Serie A,DM,Midfielder,23,2613,1,79,77,69,33
Lucas Digne,FRA,Aston Villa,"English Premier League, UEFA Champions League",LB,Defender,31,2867,1,53,77,64,53
Lucas Gourna-Douath,FRA,"RB Salzburg, Roma","Italian Serie A, UEFA Champions League",CM,Midfielder,21,529,1,25,24,44,41
Lucas Hernández,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",LB,Defender,29,995,1,41,36,48,67
Lucas Hey,DEN,Anderlecht,UEFA Europa League,CB,Defender,21,155,1,28,21,12,34
Lucas Höler,GER,Freiburg,German Bundesliga,AM,Forward,30,1867,1,50,49,37,74
Lucas Lima,BRA,Başakşehir,UEFA Europa Conference League,LB,Defender,33,285,1,41,63,50,35
Lucas Lingman,FIN,HJK,UEFA Europa Conference League,CM,Midfielder,26,223,1,45,63,48,51
Lucas Martínez Quarta,ARG,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,28,785,1,90,58,61,63
Lucas Michal,FRA,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,19,156,1,41,58,55,67
Lucas Mincarelli,FRA,Montpellier,French Ligue 1,CB,Defender,21,715,1,75,58,64,42
Lucas Ocampos,ARG,Sevilla,Spanish La Liga,LW,Forward,30,175,1,45,63,65,59
Lucas Oliveira Rosa,BRA,"Ajax, Valladolid","Spanish La Liga, UEFA Europa League",LB,Defender,24,2089,1,44,61,71,60
Lucas Paquetá,BRA,West Ham,English Premier League,CM,Midfielder,27,2335,1,57,70,58,55
Lucas Perrin,FRA,Cercle Brugge,UEFA Europa Conference League,CB,Defender,26,69,1,43,45,41,72
Lucas Stassin,BEL,Saint-Étienne,French Ligue 1,AM,Forward,20,1797,1,70,56,43,50
Lucas Torreira,URU,Galatasaray,UEFA Europa League,CM,Midfielder,29,764,1,42,63,44,64
Lucas Torró,ESP,Osasuna,Spanish La Liga,CM,Midfielder,30,2957,1,56,35,20,66
Lucas Tousart,FRA,Union Berlin,German Bundesliga,CM,Midfielder,28,561,1,45,49,34,68
Lucas Vázquez,ESP,Real Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,33,2764,1,79,85,79,37
Lucien Agoume,FRA,Sevilla,Spanish La Liga,DM,Midfielder,23,2114,1,58,65,52,56
Luck Zogbé,CIV,Brest,"French Ligue 1, UEFA Champions League",LB,Defender,20,728,1,46,47,54,74
Ludovic Ajorque,FRA,Brest,"French Ligue 1, UEFA Champions League",AM,Forward,31,3135,1,64,50,21,67
Ludovic Blas,FRA,Rennes,French Ligue 1,AM,Forward,27,2293,1,71,82,73,49
Ludvig Richtner,SWE,Elfsborg,UEFA Europa League,RM,Forward,19,23,1,23,18,6,86
Ludwig Augustinsson,SWE,Anderlecht,UEFA Europa League,LB,Defender,30,449,1,91,81,74,42
Luis Díaz,COL,Liverpool,"English Premier League, UEFA Champions League",LW,Forward,28,2765,1,83,76,87,53
Luis Enrique Palma,HON,"Celtic, Olympiacos","UEFA Champions League, UEFA Europa League",LW,Forward,25,120,1,46,78,54,81
Luis Guilherme,BRA,West Ham,English Premier League,LM,Forward,19,150,1,39,56,73,73
Luis Henrique,BRA,Marseille,French Ligue 1,WB,Midfielder,23,2613,1,87,84,90,12
Luis Milla,ESP,Getafe,Spanish La Liga,CM,Midfielder,30,2875,1,56,76,45,55
Luis Phelipe,BRA,FCSB,UEFA Europa League,AM,Forward,23,45,1,46,25,39,32
Luis Pérez,ESP,Valladolid,Spanish La Liga,RB,Defender,30,2558,1,53,67,68,39
Luis Rioja,ESP,"Alavés, Valencia",Spanish La Liga,LM,Forward,31,2854,1,50,70,69,62
