Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Allan,BRA,Forward,Palmeiras,21.0,2004,13,3,349,70,67,62,90
Allanzinho,BRA,Forward,Fortaleza,25.0,2000,5,2,187,42,59,72,52
Allen Obando,ECU,Forward,Inter Miami,19.0,2006,6,1,157,54,23,15,56
Alonso Aceves,MEX,Defender,Pachuca,0.0,2001,17,14,1334,33,46,52,60
Alonso Coello,ESP,Midfielder,Toronto FC,25.0,1999,22,15,1399,67,69,41,72
Alonso Escoboza,MEX,Midfielder,Mazatlán,0.0,1993,13,10,861,50,57,72,21
Alonso Martínez,CRC,Forward,NYCFC,26.0,1998,21,21,1815,69,36,50,21
Alonso Ramírez,MEX,Midfielder,Atlas,0.0,2001,2,0,53,52,28,9,66
Alonzo Engwanda,BEL,Midfielder,Utrecht,0.0,2003,21,15,1270,24,28,23,80
Alouis Diriken,BEL,Midfielder,Sint-Truiden,0.0,2004,2,2,147,28,14,9,34
Alvaro Montiel,0,Forward,py Olimpia,0.0,0,1,0,19,54,44,55,62
Alvaro Ribeiro,POR,Defender,FC Dallas,20.0,2005,5,4,343,25,16,26,75
Alvas Powell,JAM,Defender,FC Cincinnati,31.0,1994,17,5,540,51,55,81,74
Alysson Edward,BRA,Forward,Grêmio,19.0,2006,12,7,595,38,38,54,85
Alysson Silva,BRA,Defender,Santa Clara,0.0,2002,2,2,163,41,31,17,43
Alán Bautista,MEX,Midfielder,Pachuca,0.0,2002,22,10,895,80,77,77,55
Alán Montes,MEX,Defender,Necaxa,0.0,2000,20,14,1413,71,33,35,73
Amadou Dante,MLI,Midfielder,Arouca,0.0,2000,16,12,1059,40,45,67,67
Amahl Pellegrino,NOR,Forward,SJ Earthquakes,35.0,1990,13,5,488,57,74,55,55
Amando Lapage,BEL,Defender,Anderlecht,0.0,2004,3,1,123,36,40,51,54
Amankwah Forson,GHA,Forward,Norwich City,0.0,2002,21,8,727,57,71,38,55
Amar Ahmed,SWE,Forward,Willem II,0.0,2004,22,5,703,65,62,82,62
Amar Sejdic,USA,Midfielder,Columbus Crew,28.0,1996,12,3,287,33,69,65,61
Amara Conde,GER,Midfielder,Heerenveen,0.0,1997,15,8,734,30,58,47,75
Amari'i Bell,JAM,Defender,Luton Town,0.0,1994,31,31,2706,39,60,63,41
Amario Duberry,ENG,Forward,Blackburn,0.0,2005,22,6,723,53,47,69,54
Amaury García,MEX,Forward,Cruz Azul,0.0,2001,5,0,22,42,41,36,13
Amaury Morales,MEX,Forward,Cruz Azul,0.0,2005,21,4,616,74,72,71,60
Amin Nabizada,ENG,Midfielder,Watford,0.0,2007,1,0,19,41,42,46,6
Amine Bassi,FRA,Forward,Houston Dynamo,27.0,1997,22,20,1614,53,83,59,46
Amine Boukamir,MAR,Midfielder,Charleroi,0.0,2006,1,0,11,28,10,7,6
Amine El Ouazzani,MAR,Forward,Braga,0.0,2001,33,15,1604,64,41,19,51
Amine Lachkar,NED,Midfielder,Willem II,0.0,2003,23,21,1741,27,42,39,79
Amine Oudrhiri,MAR,Midfielder,Estrela,0.0,1992,24,17,1372,25,32,17,46
Anan Khalaili,ISR,Forward,Union SG,0.0,2004,24,16,1500,51,75,74,86
Anas Tahiri,BEL,Midfielder,Almere City,0.0,1995,26,23,1768,28,54,33,31
Anass Salah-Eddine,NED,Defender,Twente,0.0,2002,18,15,1280,91,85,92,51
Anass Zaroury,MAR,Forward,Burnley,0.0,2000,1,0,25,24,9,65,62
Anatolii Trubin,UKR,Goalkeeper,Benfica,0.0,2001,32,32,2880,48,57,57,57
Ander Herrera,ESP,Midfielder,Boca Juniors,35.0,1989,5,4,253,37,68,38,78
Anders Dreyer,DEN,Forward,San Diego FC,27.0,1998,43,41,3588,75,86,63,29
Anderson Duarte,URU,Forward,Toluca,0.0,2004,16,6,719,44,42,46,63
Anderson Julio,ECU,Forward,FC Dallas,29.0,1996,15,14,1141,61,45,58,44
Anderson Rosa,BRA,Defender,Colorado Rapids,23.0,2001,2,0,23,44,36,42,22
Anderson Santamaría,PER,Defender,Santos,0.0,1992,23,21,1810,59,41,33,73
Andi Zeqiri,SUI,Forward,Genk,0.0,1999,25,23,1765,57,46,39,39
Andre Blake,JAM,Goalkeeper,Philadelphia Union,34.0,1990,15,15,1350,57,58,55,43
Andre Brooks,ENG,Forward,Sheffield Utd,0.0,2003,22,10,951,67,61,75,78
Andre Dozzell,ENG,Midfielder,Portsmouth,0.0,1999,39,32,2817,45,36,22,42
Andre Gray,JAM,Forward,Plymouth Argyle,0.0,1991,13,5,550,61,42,20,33
Andre Martins,BRA,Forward,Grêmio,23.0,2001,8,0,138,61,21,59,32
Andrea Adorante,ITA,Forward,Juve Stabia,0.0,2000,33,31,2586,61,32,33,37
Andrea Belotti,ITA,Forward,Benfica,0.0,1993,14,4,457,77,39,59,55
Andrea Cagnano,ITA,Defender,Südtirol,0.0,1998,3,3,232,62,78,82,58
Andrea Cecchetto,ITA,Defender,Cittadella,0.0,2003,4,2,160,41,29,15,61
Andrea Ceresoli,ITA,Defender,Catanzaro,0.0,2003,7,6,430,52,30,83,41
Andrea Ciofi,ITA,Defender,Cesena,0.0,1999,33,28,2596,47,78,56,55
Andrea Cistana,ITA,Defender,Brescia,0.0,1997,22,19,1706,57,62,52,61
Andrea Favilli,ITA,Forward,Bari,0.0,1997,22,7,784,69,49,41,47
Andrea Fulignati,ITA,Goalkeeper,Cremonese,0.0,1994,38,38,3420,63,75,62,68
Andrea Ghion,ITA,Midfielder,Sassuolo,0.0,2000,23,19,1407,45,72,65,36
Andrea Giorgini,ITA,Defender,Südtirol,0.0,2002,30,26,2419,72,57,31,53
Andrea Hristov,BUL,Defender,Cosenza,0.0,1999,19,17,1558,68,43,28,39
Andrea La Mantia,ITA,Forward,Catanzaro,0.0,1991,14,5,474,62,30,15,36
Andrea Magrassi,ITA,Forward,Cittadella,0.0,1993,8,2,227,28,43,41,66
Andrea Masiello,ITA,Defender,Südtirol,0.0,1986,16,14,1250,45,78,54,53
Andrea Meroni,ITA,Defender,Reggiana,0.0,1997,36,35,3091,30,40,33,53
Andrea Oliveri,ITA,Defender,Bari,0.0,2003,29,20,1745,54,64,80,43
Andrea Papetti,ITA,Defender,Brescia,0.0,2002,17,14,1155,34,53,43,36
Andrea Rizzo Pinna,ITA,Forward,Cosenza,0.0,2000,30,13,1430,49,60,51,41
Andrea Tessiore,ITA,Midfielder,Cittadella,0.0,1999,25,6,825,36,48,73,36
Andreas Hountondji,BEN,Forward,Burnley,0.0,2002,19,4,526,47,36,51,34
Andreas Jungdal,DEN,Goalkeeper,Westerlo,0.0,2002,8,8,720,68,63,61,54
Andreas Maxsø,DEN,Defender,Colorado Rapids,31.0,1994,23,23,2070,58,32,24,31
Andreas Ntoi,GRE,Defender,Rio Ave,0.0,2003,16,15,1364,33,35,26,58
Andreas Schjelderup,NOR,Forward,Benfica,0.0,2004,20,3,524,65,88,84,27
Andreas Skov Olsen,DEN,Forward,Club Brugge,0.0,1999,19,14,1136,86,86,85,38
Andreas Verstraeten,BEL,Midfielder,Antwerp,0.0,2006,10,4,457,23,30,19,59
Andreas Weimann,AUT,Forward,Blackburn,0.0,1991,30,15,1411,54,61,28,37
Andres Montaño,MEX,Forward,Cruz Azul,0.0,2002,22,5,636,70,78,48,74
Andres Sfait,ROU,Forward,Salernitana,0.0,2004,2,0,33,55,81,75,8
Andrew,BRA,Goalkeeper,Gil Vicente FC,0.0,2001,33,33,2970,51,47,45,69
Andrew Brody,USA,Defender,Sporting KC,30.0,1995,12,6,493,47,73,86,54
Andrew Gutman,USA,Defender,Chicago Fire,28.0,1996,24,24,1992,78,75,68,59
Andrew Hjulsager,DEN,Forward,Gent,0.0,1995,7,7,443,48,86,62,68
Andrew Hughes,WAL,Defender,Preston,0.0,1992,40,36,3236,41,60,53,62
Andrew Moran,IRL,Forward,Stoke City,0.0,2003,35,26,2357,56,62,38,71
Andrew Privett,USA,Defender,Charlotte,24.0,2000,20,18,1625,52,38,22,42
Andrew Rick,USA,Goalkeeper,Philadelphia Union,19.0,2006,10,10,900,56,43,45,70
Andrew Tarbell,USA,Goalkeeper,Houston Dynamo,31.0,1993,4,4,306,40,38,45,33
Andrew Thomas,RUS,Goalkeeper,Seattle Sounders,26.0,1998,6,6,540,40,38,45,46
Andri Guðjohnsen,ISL,Forward,Gent,0.0,2002,26,13,1257,57,48,35,44
Andrian Kraev,BUL,Midfielder,Casa Pia,0.0,1999,26,20,1664,41,27,21,62
Andries Noppert,NED,Goalkeeper,Heerenveen,0.0,1994,16,16,1365,45,41,45,44
Andrija Novakovich,USA,Forward,Bari,0.0,1996,28,10,1151,58,60,39,37
Andros Townsend,ENG,Midfielder,Luton Town,0.0,1991,1,0,11,51,39,89,6
André Candeias,POR,Forward,Farense,0.0,2003,2,0,35,49,28,77,8
André Carrillo,PER,Midfielder,Corinthians,34.0,1991,14,11,889,43,72,77,25
André Castro,POR,Midfielder,Moreirense,0.0,1988,1,0,17,50,14,7,24
André Filipinho,BRA,Defender,Juventude,28.0,1997,5,3,303,49,69,46,31
André Franco,POR,Forward,Porto,0.0,1998,17,4,435,62,75,38,38
André Geraldes,POR,Midfielder,Casa Pia,0.0,1991,26,13,1342,30,38,45,36
André Horta,POR,Midfielder,Braga,0.0,1996,12,6,508,54,94,86,59
André Inácio,BRA,Forward,Estrela,0.0,2002,27,20,1816,48,49,74,48
André Lacximicant,POR,Forward,Estoril,0.0,2001,27,11,993,55,35,44,43
André Ramalho,BRA,Defender,Corinthians,33.0,1992,11,11,990,28,50,30,34
André Seruca,POR,Midfielder,Farense,0.0,2000,3,0,22,40,10,7,25
André Silva,BRA,Forward,São Paulo,28.0,1997,21,16,1446,67,51,22,48
André Sousa,POR,Midfielder,Nacional,0.0,1990,13,1,199,85,66,48,37
André Vidigal,ANG,Forward,Stoke City,0.0,1998,10,0,104,32,33,82,71
André-Pierre Gignac,FRA,Forward,UANL,0.0,1985,19,13,1105,67,40,43,30
Andrés Cubas,PAR,Midfielder,Vancouver W'caps,29.0,1996,18,17,1328,25,45,27,72
Andrés Felipe Román,COL,Defender,co Nacional,29.0,1995,6,6,527,54,79,88,35
Andrés Ferrari,URU,Forward,Sint-Truiden,0.0,2003,22,9,824,77,39,52,62
Andrés Guardado,MEX,Midfielder,León,0.0,1986,25,15,1380,72,64,47,35
Andrés Gudiño,MEX,Goalkeeper,Cruz Azul,0.0,1997,1,1,90,40,40,45,37
Andrés Ibargüen,COL,Midfielder,co CA Bucaramanga,33.0,1992,1,1,45,55,53,86,57
Andrés Micolta,ECU,Defender,Pachuca,0.0,1999,8,7,568,39,19,20,43
Andrés Perea,USA,Forward,NYCFC,24.0,2000,15,11,917,31,60,41,79
Andrés Ponce,VEN,Forward,co CA Bucaramanga,28.0,1996,1,0,11,24,10,5,8
Andrés Reyes,COL,Defender,San Diego FC,25.0,1999,1,1,42,29,16,9,23
Andrés Sarmiento,COL,Forward,co Nacional,27.0,1998,5,1,92,31,50,48,8
Andrés Sánchez,MEX,Goalkeeper,Atlético,0.0,1997,30,30,2624,56,48,45,77
Andrés Tello,COL,Midfielder,Salernitana,0.0,1996,18,10,826,67,58,58,39
Andrés Vombergar,SVN,Forward,San Lorenzo,30.0,1994,19,16,1450,50,30,16,45
Andy Batioja,COL,Forward,Houston Dynamo,19.0,2006,1,0,10,24,13,41,8
Andy Najar,HON,Defender,Nashville SC,32.0,1993,24,21,1893,86,92,90,48
Andy Polo,PER,Defender,pe Universitario,30.0,1994,6,6,539,52,71,85,56
Andy Rinomhota,ZIM,Midfielder,Cardiff City,0.0,1997,30,24,2106,29,39,52,70
Anel Ahmedhodžić,BIH,Defender,Sheffield Utd,0.0,1999,38,35,3136,60,52,46,58
Anfernee Dijksteel,SUR,Defender,Middlesbrough,0.0,1996,33,27,2525,78,68,80,55
Angel Azuaje,VEN,Defender,UNAM,0.0,2004,4,3,216,25,27,11,42
Angelo Ogbonna,ITA,Defender,Watford,0.0,1988,6,5,398,30,18,10,61
Angus Gunn,SCO,Goalkeeper,Norwich City,0.0,1996,35,35,3104,48,43,45,72
Anibal Leguizamón,ARG,Defender,Belgrano,33.0,1992,9,9,809,30,43,36,38
Anis Ben Slimane,TUN,Midfielder,Norwich City,0.0,2001,36,25,2137,60,60,65,44
Anis Hadj Moussa,ALG,Forward,Feyenoord,0.0,2002,30,22,1969,87,77,87,53
Anis Mehmeti,ALB,Forward,Bristol City,0.0,2001,42,29,2558,73,59,70,48
Anisse Saidi,TUN,Midfielder,San Diego FC,17.0,2008,1,0,9,28,10,7,6
Anouar Ait El Hadj,BEL,Midfielder,Union SG,0.0,2002,19,12,1075,76,73,83,43
Anouar El Azzouzi,NED,Midfielder,Zwolle,0.0,2001,33,33,2876,46,50,46,77
Anselmo García MacNulty,IRL,Defender,Zwolle,0.0,2003,34,34,3060,47,58,47,40
Ante Crnac,CRO,Forward,Norwich City,0.0,2003,38,29,2495,55,44,34,65
Ante Erceg,CRO,Forward,Fortuna Sittard,0.0,1989,14,2,287,23,16,22,45
Ante Jurič,CRO,Forward,Brescia,0.0,2002,30,12,1281,53,44,26,66
Antef Tsoungui,BEL,Defender,OH Leuven,0.0,2002,2,0,46,38,46,47,71
Anthoni,BRA,Goalkeeper,Internacional,23.0,2002,18,17,1575,45,41,45,77
Anthony Descotte,BEL,Forward,Utrecht,0.0,2003,9,5,398,72,40,43,37
Anthony Lozano,HON,Forward,Santos,0.0,1993,22,14,1245,38,29,29,43
Anthony Markanich,PHI,Defender,Minnesota Utd,25.0,1999,22,16,1342,87,56,57,80
Anthony Moris,LUX,Goalkeeper,Union SG,0.0,1990,30,30,2700,62,66,45,43
Anthony Musaba,NED,Forward,Sheffield Weds,0.0,2000,29,12,1328,59,59,80,41
Anthony Oyono,GAB,Defender,Frosinone,0.0,2001,32,30,2428,71,64,77,49
Anthony Partipilo,ITA,Forward,Frosinone,0.0,1994,25,14,1223,61,77,68,55
Anthony Patterson,ENG,Goalkeeper,Sunderland,0.0,2000,42,42,3780,62,46,54,63
Anthony Ramirez,USA,Midfielder,FC Dallas,19.0,2005,1,0,1,52,62,46,6
Anthony Valencia,ECU,Forward,Antwerp,0.0,2003,26,8,889,65,79,83,72
Antoine Bernier,BEL,Forward,Charleroi,0.0,1997,28,19,1667,63,72,74,69
Antoine Colassin,BEL,Forward,Beerschot,0.0,2001,19,14,1208,56,77,48,67
Antoine Coupland,CAN,Forward,Vancouver W'caps,21.0,2003,2,0,16,72,52,56,8
Anton Gaaei,DEN,Defender,Ajax,0.0,2002,25,19,1781,88,85,85,40
Antoni Milambo,NED,Midfielder,Feyenoord,0.0,2005,29,25,1978,76,63,65,42
Antonino La Gumina,ITA,Forward,Cesena,0.0,1996,20,8,786,49,33,21,45
Antonio Barreca,ITA,Defender,Südtirol,0.0,1995,15,8,727,89,56,61,15
Antonio Briseño,MEX,Defender,Toluca,0.0,1994,12,9,829,69,52,23,56
Antonio Caracciolo,ITA,Defender,Pisa,0.0,1990,35,34,3028,52,39,32,71
Antonio Carlos,BRA,Defender,Sport Recife,32.0,1993,3,3,270,30,19,29,32
Antonio Díaz,CHI,Defender,cl U de Chile,25.0,2000,1,0,6,29,16,9,4
Antonio Fiori,ITA,Forward,Mantova,0.0,2003,35,23,1893,52,53,68,40
Antonio Galeano,PAR,Forward,Ceará,25.0,2000,16,16,1317,52,39,44,45
Antonio Leone,MEX,Defender,Monterrey,0.0,2004,3,1,102,61,28,58,26
Antonio María,MEX,Forward,Querétaro,0.0,2004,7,3,245,17,17,24,46
Antonio Melgar,BOL,Forward,bo Bolívar,30.0,1994,6,6,472,60,71,65,53
Antonio Nusa,NOR,Forward,Club Brugge,0.0,2005,3,2,162,51,82,93,37
Antonio Palumbo,ITA,Forward,Modena,0.0,1996,35,34,2950,74,89,64,40
Antonio Pergreffi,ITA,Defender,Modena,0.0,1988,6,4,396,35,24,11,25
Antonio Raimondo,ITA,Forward,Salernitana,0.0,2004,12,6,478,42,24,36,41
Antonio Vergara,ITA,Forward,Reggiana,0.0,2003,32,26,2241,74,72,73,78
Antonio Álvarez,MEX,Forward,América,0.0,2003,4,2,113,71,50,61,34
Antonio Čolak,CRO,Forward,Spezia,0.0,1993,24,6,690,52,50,39,39
Antony,BRA,Forward,Portland Timbers,23.0,2001,18,17,1375,76,63,86,62
Antony Alonso,ARG,Forward,Deportivo Riestra,27.0,1998,17,12,781,62,43,17,58
António Silva,POR,Defender,Benfica,0.0,2003,23,22,2037,56,69,53,46
Anwar El Ghazi,NED,Forward,Cardiff City,0.0,1995,25,14,1175,50,40,53,43
Aníbal Chalá,ECU,Defender,ec Barcelona,29.0,1996,6,6,536,54,54,79,61
Aníbal Godoy,PAN,Midfielder,San Diego FC,35.0,1990,18,15,1274,60,75,60,34
Aníbal Moreno,ARG,Midfielder,Palmeiras,26.0,1999,15,8,819,30,44,31,60
Ao Tanaka,JPN,Midfielder,Leeds United,0.0,1998,43,37,3314,72,74,51,67
Apostolos Vellios,GRE,Forward,Zwolle,0.0,1992,1,0,9,24,9,26,8
Ar'jany Martha,NED,Forward,Beerschot,0.0,2003,16,6,585,15,46,40,76
Archie Brown,ENG,Defender,Gent,0.0,2002,27,26,2283,71,74,93,47
Ardon Jashari,SUI,Midfielder,Club Brugge,0.0,2002,25,21,1877,74,84,72,29
Argyrios Darelas,GRE,Forward,NEC Nijmegen,0.0,2003,5,0,41,24,35,14,23
Ariath Piol,AUS,Forward,Real Salt Lake,20.0,2004,19,10,750,38,33,23,34
Ariel Gamarra,PAR,Midfielder,Arg Juniors,22.0,2003,4,0,25,65,75,72,73
Ariel Lassiter,CRC,Forward,Portland Timbers,30.0,1994,14,3,335,30,51,78,12
Arkadiusz Reca,POL,Defender,Spezia,0.0,1995,25,21,1670,55,63,77,32
Armand Lauriente,FRA,Forward,Sassuolo,0.0,1998,33,29,2364,87,69,77,39
Armando González,MEX,Forward,Guadalajara,0.0,2003,18,6,647,54,31,22,50
Armando Méndez,URU,Defender,Lanús,29.0,1996,10,6,552,47,49,81,66
Armando Obispo,NED,Defender,PSV Eindhoven,0.0,1999,14,4,420,77,53,50,42
Arnaud Ake,CIV,Forward,Querétaro,0.0,1998,5,3,234,19,37,51,44
Arnaud Bodart,BEL,Goalkeeper,Standard Liège,0.0,1998,2,2,180,59,48,45,53
Arno Verschueren,BEL,Midfielder,Sparta R'dam,0.0,1997,34,21,2016,62,58,62,49
Arnór Sigurðsson,ISL,Forward,Blackburn,0.0,1999,5,0,62,86,54,76,67
Artem Smoliakov,UKR,Midfielder,LAFC,22.0,2003,14,8,653,62,41,79,34
Arthur,BRA,Forward,Sport Recife,22.0,2003,6,1,200,38,38,17,28
Arthur Alexis,BEL,Midfielder,Sint-Truiden,0.0,2006,1,0,12,51,11,7,6
Arthur Cabral,BRA,Forward,Botafogo (RJ),27.0,1998,25,6,720,64,37,37,39
Arthur Piedfort,BEL,Midfielder,Westerlo,0.0,2005,20,18,1390,43,44,57,50
Artur,BRA,Midfielder,Houston Dynamo,29.0,1996,24,23,2048,26,49,41,48
Artur,BRA,Forward,Botafogo (RJ),27.0,1998,19,16,1405,66,81,85,47
Artur Jorge Marques Amorim,POR,Defender,Farense,0.0,1994,19,15,1281,30,41,16,36
Arturo Calabresi,ITA,Defender,Pisa,0.0,1996,28,10,1090,38,62,57,69
Arturo Delgado,MEX,Goalkeeper,FC Juárez,0.0,2002,2,2,180,40,49,45,35
Arturo Palma,MEX,Midfielder,Necaxa,0.0,2002,13,5,529,72,54,78,34
Arturo Vidal,CHI,Forward,cl Colo-Colo,38.0,1987,5,5,384,18,50,15,54
Arvin Appiah,ENG,Forward,Nacional,0.0,2001,26,16,1384,19,38,42,71
Arón Rodríguez,ECU,Forward,ec Independiente,25.0,1999,4,3,213,38,41,69,50
Ashley Barnes,ENG,Forward,Norwich City,0.0,1989,21,2,307,46,42,20,40
Ashley Phillips,WAL,Defender,Stoke City,0.0,2005,35,35,3077,27,25,21,37
Ashley Westwood,ENG,Midfielder,Charlotte,35.0,1990,25,25,2250,53,74,35,32
Aske Adelgaard,DEN,Defender,Go Ahead Eag,0.0,2003,22,14,1224,49,68,77,38
Atsuki Ito,JPN,Midfielder,Gent,0.0,1998,25,21,1909,60,60,58,73
Attila Szalai,HUN,Defender,Standard Liège,0.0,1998,4,3,244,37,40,29,58
Augusto Dabo,GNB,Defender,Boavista,0.0,2004,13,7,546,34,43,58,54
Augusto Lotti,ITA,Forward,Platense,29.0,1996,19,13,984,39,43,31,33
Augusto Max,ARG,Forward,Gimnasia–LP,32.0,1992,4,0,88,26,23,5,51
Augusto Schott,ARG,Defender,Talleres,25.0,2000,15,12,1206,84,65,69,64
Augusto Solari,ARG,Forward,Rosario Central,33.0,1992,6,1,204,29,48,42,76
Augustus Kargbo,SLE,Forward,Blackburn,0.0,1999,26,12,1153,68,46,82,38
Aurélien Scheidler,FRA,Forward,Dender,0.0,1998,21,20,1492,53,46,33,47
Auston Trusty,USA,Defender,Sheffield Utd,0.0,1998,1,1,90,29,31,23,8
Avilés Hurtado,COL,Forward,FC Juárez,0.0,1987,16,4,432,61,78,82,50
Axel Alfonzo,PAR,Defender,py Olimpia,0.0,0,4,3,291,34,42,24,60
Axel Cabellos,PER,Defender,pe Sporting Cristal,18.0,2006,1,1,90,57,22,87,10
Axel Werner,ARG,Goalkeeper,Rosario Central,29.0,1996,2,2,180,40,44,45,35
Ayase Ueda,JPN,Forward,Feyenoord,0.0,1998,21,13,1203,53,34,25,34
Aylon,BRA,Forward,Ceará,33.0,1992,9,4,339,49,30,43,72
Aymen Sliti,NED,Forward,Feyenoord,0.0,2006,4,0,89,89,54,63,44
Aynsley Pears,ENG,Goalkeeper,Blackburn,0.0,1998,40,40,3600,46,40,45,74
Ayoub Oufkir,NED,Forward,Sparta R'dam,0.0,2006,6,0,48,53,89,70,79
Ayouba Kosiah,LBR,Forward,Beerschot,0.0,2001,16,5,535,41,30,18,55
Ayrton Costa,ARG,Defender,Boca Juniors,26.0,1999,24,21,1847,44,52,66,83
Ayrton Lucas,BRA,Defender,Flamengo,28.0,1997,10,5,494,80,68,83,48
Ayrton Portillo,ARG,Midfielder,San Martín de San Juan,24.0,2000,17,12,1144,34,28,59,36
Ayrton Preciado,ECU,Midfielder,Querétaro,31.0,1994,20,8,803,86,55,86,31
Ayumu Ohata,JPN,Defender,OH Leuven,0.0,2001,2,0,57,59,68,40,19
Azeem Abdulai,SCO,Forward,Swansea City,0.0,2002,17,2,348,54,41,78,72
Aziel Jackson,USA,Forward,Columbus Crew,23.0,2001,18,7,733,51,64,67,47
Aziz Ouattara,CIV,Midfielder,Mechelen,0.0,2001,26,19,1561,25,34,39,67
Babatunde Akinsola,NGA,Forward,AVS Futebol,0.0,2003,30,11,1170,43,49,72,68
Bachir Belloumi,ALG,Forward,Hull City,0.0,2002,13,13,1085,64,78,82,66
Bae Junho,KOR,Forward,Stoke City,0.0,2003,45,37,3260,44,65,59,70
Bahia,BRA,Midfielder,Corinthians,19.0,2006,1,1,45,34,11,7,73
Baldovino Cimino,ITA,Forward,Cosenza,0.0,2004,14,8,652,20,42,24,80
Bali Mumba,ENG,Midfielder,Plymouth Argyle,0.0,2001,43,37,3396,32,41,60,55
Baltasar Rodríguez,ARG,Midfielder,Racing Club,22.0,2003,7,2,222,38,36,61,56
Balázs Tóth,HUN,Goalkeeper,Blackburn,0.0,1997,6,6,540,40,40,45,48
Baptiste Guillaume,BEL,Forward,Almere City,0.0,1995,18,5,438,54,41,22,45
Baptiste Roux,FRA,Defender,AVS Futebol,0.0,1999,23,22,1863,63,48,26,56
Barry Bannan,SCO,Midfielder,Sheffield Weds,0.0,1989,41,40,3461,78,85,63,34
Bart Nieuwkoop,NED,Midfielder,Feyenoord,0.0,1996,10,6,465,45,50,53,81
Bart van Rooij,NED,Defender,Twente,0.0,2001,34,34,3029,68,85,76,59
Bartosz Bereszyński,POL,Defender,Sampdoria,0.0,1992,21,16,1530,45,64,69,40
Bartosz Slisz,POL,Midfielder,Atlanta Utd,26.0,1999,21,18,1573,67,71,61,65
Bas Kuipers,NED,Defender,Twente,0.0,1994,30,20,1724,86,78,67,33
Bas van den Eynden,BEL,Defender,Mechelen,0.0,2002,9,8,724,70,22,12,47
Basar Onal,TUR,Forward,NEC Nijmegen,0.0,2004,33,11,1386,50,56,78,58
Bashir Humphreys,ENG,Defender,Burnley,0.0,2003,25,20,1777,71,75,62,66
Bastián Yañez,CHI,Forward,Godoy Cruz,24.0,2001,13,8,701,26,63,58,72
Bautista Barros Schelotto,ARG,Defender,Platense,25.0,2000,6,3,405,39,38,28,64
Bautista Kociubinski,ARG,Forward,Estudiantes–LP,24.0,2001,6,2,231,22,72,27,91
Bautista Merlini,ARG,Forward,Gimnasia–LP,30.0,1995,10,5,469,24,79,65,63
Beau Leroux,USA,Midfielder,SJ Earthquakes,21.0,2003,25,21,1766,84,70,70,68
Belal Halbouni,SYR,Defender,Vancouver W'caps,25.0,1999,5,0,97,43,42,33,43
Ben Bender,USA,Forward,Philadelphia Union,24.0,2001,6,4,313,33,57,45,39
Ben Brereton,CHI,Forward,Sheffield Utd,0.0,1999,17,13,984,58,61,50,43
Ben Cabango,WAL,Defender,Swansea City,0.0,2000,45,45,4032,49,64,46,62
Ben Cremaschi,USA,Forward,Inter Miami,20.0,2005,19,14,1210,32,58,40,73
Ben Doak,SCO,Forward,Middlesbrough,0.0,2005,24,21,1778,65,76,89,49
Ben Gibson,ENG,Defender,Stoke City,0.0,1993,24,22,1946,65,36,20,33
Ben Killip,ENG,Goalkeeper,Portsmouth,0.0,1995,2,2,180,59,58,62,35
Ben Lhassine Kone,CIV,Midfielder,Frosinone,0.0,2000,9,8,687,78,72,66,48
Ben Lloyd,WAL,Forward,Swansea City,0.0,2005,2,0,8,38,40,67,13
Ben Osborn,ENG,Midfielder,Derby County,0.0,1994,25,18,1702,43,63,35,43
Ben Pearson,ENG,Midfielder,Stoke City,0.0,1995,13,8,570,38,46,21,56
Ben Sheaf,ENG,Midfielder,Coventry City,0.0,1998,29,23,2130,48,79,61,61
Ben Stevenson,ENG,Midfielder,Portsmouth,0.0,1997,1,0,7,28,43,32,25
Ben Waine,NZL,Forward,Plymouth Argyle,0.0,2001,1,0,9,24,9,5,26
Ben Whiteman,ENG,Midfielder,Preston,0.0,1996,35,27,2495,37,64,22,47
Ben Wilmot,ENG,Defender,Stoke City,0.0,1999,39,36,3242,69,47,45,56
Ben Wilson,ENG,Goalkeeper,Coventry City,0.0,1992,4,4,360,40,45,45,36
Beni,ANG,Midfielder,Vitória,0.0,2002,20,9,926,23,43,39,72
Benito Raman,BEL,Forward,Mechelen,0.0,1994,24,13,1139,73,42,48,31
Benjamin Chrisene,ENG,Defender,Norwich City,0.0,2004,26,12,1150,72,60,81,57
Benjamin Kikanovic,USA,Midfielder,SJ Earthquakes,25.0,2000,5,2,139,51,47,76,62
Benjamin Lundt,GER,Goalkeeper,St. Louis,29.0,1995,9,9,810,40,53,45,47
Benjamin Nelson,ENG,Defender,Oxford United,0.0,2004,17,16,1372,59,26,21,66
Benjamin Tahirovic,BIH,Midfielder,Ajax,0.0,2003,1,1,76,32,21,32,6
Benjamín Bosch,ARG,Midfielder,Vélez Sarsfield,20.0,2005,2,1,106,34,41,87,15
Benjamín Galdames,MEX,Forward,Atlético,0.0,2001,20,3,505,37,65,86,74
Benjamín Garré,ARG,Forward,Vasco da Gama,25.0,2000,8,3,277,32,70,49,64
Benjamín Kuscevic,CHI,Defender,Fortaleza,29.0,1996,21,20,1835,46,27,31,59
Benjamín Rollheiser,ARG,Forward,Santos,25.0,2000,24,15,1289,45,84,62,44
