Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Chris Richards,J5,CB,Defender,Crystal Palace,English Premier League,90.0,6.64,25,USA
Ferdi Kadioglu,J5,LB,Defender,Brighton,English Premier League,84.0,6.49,25,TUR
Lewis Dunk,J5,CB,Defender,Brighton,English Premier League,90.0,6.77,33,ENG
Jan Paul van Hecke,J5,CB,Defender,Brighton,English Premier League,90.0,6.55,25,NED
Joël Veltman,J5,RB,Defender,Brighton,English Premier League,90.0,6.7,33,NED
Destiny Udogie,J5,LB,Defender,Tottenham,English Premier League,90.0,7.12,22,ITA
Micky van de Ven,J5,CB,Defender,Tottenham,English Premier League,90.0,6.42,24,NED
Cristian Romero,J5,CB,Defender,Tottenham,English Premier League,90.0,7.11,27,ARG
Pedro Porro,J5,RB,Defender,Tottenham,English Premier League,88.0,7.36,26,ESP
Toti Gomes,J5,CB,Defender,Wolves,English Premier League,71.0,6.2,26,POR
Yerson Mosquera,J5,CB,Defender,Wolves,English Premier League,71.0,6.12,24,COL
Emmanuel Agbadou,J5,CB,Defender,Wolves,English Premier League,90.0,6.98,28,CIV
Gabriel Gudmundsson,J5,LB,Defender,Leeds United,English Premier League,90.0,7.32,26,SWE
Pascal Struijk,J5,CB,Defender,Leeds United,English Premier League,90.0,6.8,26,NED
Joe Rodon,J5,CB,Defender,Leeds United,English Premier League,90.0,6.76,27,WAL
Jayden Bogle,J5,RB,Defender,Leeds United,English Premier League,82.0,6.58,25,ENG
Quilindschy Hartman,J5,LB,Defender,Burnley,English Premier League,90.0,6.55,23,NED
Maxime Estève,J5,CB,Defender,Burnley,English Premier League,90.0,6.48,23,FRA
Hjalmar Ekdal,J5,CB,Defender,Burnley,English Premier League,90.0,6.0,26,SWE
Josh Laurent,J5,CB,Defender,Burnley,English Premier League,90.0,5.71,30,ENG
Kyle Walker,J5,RB,Defender,Burnley,English Premier League,90.0,7.35,35,ENG
Oleksandr Zinchenko,J5,LB,Defender,Nott'ham Forest,English Premier League,90.0,7.55,28,UKR
Morato,J5,CB,Defender,Nott'ham Forest,English Premier League,90.0,7.07,24,BRA
Nikola Milenković,J5,CB,Defender,Nott'ham Forest,English Premier League,90.0,6.62,27,SRB
Neco Williams,J5,RB,Defender,Nott'ham Forest,English Premier League,90.0,7.27,24,WAL
Patrick Dorgu,J5,LB,Defender,Manchester Utd,English Premier League,90.0,7.05,20,DEN
Luke Shaw,J5,CB,Defender,Manchester Utd,English Premier League,90.0,6.09,30,ENG
Harry Maguire,J5,CB,Defender,Manchester Utd,English Premier League,69.0,6.17,32,ENG
Leny Yoro,J5,CB,Defender,Manchester Utd,English Premier League,21.0,5.51,19,FRA
Matthijs de Ligt,J5,CB,Defender,Manchester Utd,English Premier League,90.0,6.72,26,NED
Tosin Adarabioyo,J5,CB,Defender,Chelsea,English Premier League,84.0,7.29,27,ENG
Marc Cucurella,J5,LB,Defender,Chelsea,English Premier League,63.0,6.31,27,ESP
Malo Gusto,J5,LB,Defender,Chelsea,English Premier League,27.0,6.82,22,FRA
Trevoh Chalobah,J5,CB,Defender,Chelsea,English Premier League,90.0,7.14,26,ENG
Wesley Fofana,J5,CB,Defender,Chelsea,English Premier League,63.0,6.37,24,FRA
Reece James,J5,RB,Defender,Chelsea,English Premier League,90.0,7.43,25,ENG
Ryan Sessegnon,J5,LB,Defender,Fulham,English Premier League,90.0,6.83,25,ENG
Calvin Bassey,J5,CB,Defender,Fulham,English Premier League,90.0,6.71,25,NGA
Joachim Andersen,J5,CB,Defender,Fulham,English Premier League,90.0,7.13,29,DEN
Kenny Tete,J5,RB,Defender,Fulham,English Premier League,90.0,7.39,29,NED
Keane Lewis-Potter,J5,LB,Defender,Brentford,English Premier League,65.0,5.65,24,ENG
Rico Henry,J5,LB,Defender,Brentford,English Premier League,25.0,5.82,28,ENG
Ethan Pinnock,J5,CB,Defender,Brentford,English Premier League,73.0,6.38,32,JAM
Nathan Collins,J5,CB,Defender,Brentford,English Premier League,90.0,6.37,24,IRL
Sepp van den Berg,J5,CB,Defender,Brentford,English Premier League,90.0,5.78,23,NED
Michael Kayode,J5,RB,Defender,Brentford,English Premier League,90.0,6.77,21,ITA
Chemsdine Talbi,J5,LB,Defender,Sunderland,English Premier League,79.0,5.72,20,MAR
Daniel Ballard,J5,CB,Defender,Sunderland,English Premier League,54.0,5.52,25,NIR
Reinildo Mandava,J5,LB,Defender,Sunderland,English Premier League,32.0,5.57,31,MOZ
Omar Alderete,J5,CB,Defender,Sunderland,English Premier League,90.0,6.51,28,PAR
Nordi Mukiele,J5,CB,Defender,Sunderland,English Premier League,90.0,6.56,27,FRA
Trai Hume,J5,RB,Defender,Sunderland,English Premier League,90.0,6.68,23,NIR
Ian Maatsen,J5,LB,Defender,Aston Villa,English Premier League,33.0,6.91,23,NED
Lucas Digne,J5,LB,Defender,Aston Villa,English Premier League,57.0,6.19,32,FRA
Tyrone Mings,J5,CB,Defender,Aston Villa,English Premier League,90.0,6.87,32,ENG
Ezri Konsa,J5,CB,Defender,Aston Villa,English Premier League,90.0,6.54,27,ENG
Matty Cash,J5,RB,Defender,Aston Villa,English Premier League,90.0,7.33,28,POL
Adrien Truffert,J5,LB,Defender,Bournemouth,English Premier League,90.0,6.98,23,FRA
Marcos Senesi,J5,CB,Defender,Bournemouth,English Premier League,90.0,7.14,28,ARG
Bafodé Diakité,J5,CB,Defender,Bournemouth,English Premier League,90.0,6.81,24,FRA
Álex Jiménez,J5,RB,Defender,Bournemouth,English Premier League,45.0,6.47,20,ESP
James Hill,J5,RB,Defender,Bournemouth,English Premier League,45.0,6.29,23,ENG
Dan Burn,J5,CB,Defender,Newcastle Utd,English Premier League,90.0,6.78,33,ENG
Sven Botman,J5,CB,Defender,Newcastle Utd,English Premier League,90.0,6.77,25,NED
Malick Thiaw,J5,CB,Defender,Newcastle Utd,English Premier League,83.0,6.53,24,GER
Riccardo Calafiori,J5,LB,Defender,Arsenal,English Premier League,90.0,6.92,23,ITA
Gabriel Magalhães,J5,CB,Defender,Arsenal,English Premier League,90.0,6.51,27,BRA
William Saliba,J5,CB,Defender,Arsenal,English Premier League,90.0,7.11,24,FRA
Jurriën Timber,J5,RB,Defender,Arsenal,English Premier League,79.0,6.88,24,NED
Nathan Aké,J5,CB,Defender,Manchester City,English Premier League,23.0,5.56,30,NED
Nico O’Reilly,J5,LB,Defender,Manchester City,English Premier League,86.0,6.64,20,ENG
Joško Gvardiol,J5,CB,Defender,Manchester City,English Premier League,90.0,6.91,23,CRO
Rúben Dias,J5,CB,Defender,Manchester City,English Premier League,90.0,5.61,28,POR
Abdukodir Khusanov,J5,RB,Defender,Manchester City,English Premier League,45.0,6.48,21,UZB
Matheus Nunes,J5,RB,Defender,Manchester City,English Premier League,45.0,7.02,27,POR
Matteo Bianchetti,J2,CB,Defender,Cremonese,Italian Serie A,90.0,5.53,32,ITA
Federico Baschirotto,J2,CB,Defender,Cremonese,Italian Serie A,90.0,5.78,28,ITA
Filippo Terracciano,J2,CB,Defender,Cremonese,Italian Serie A,90.0,5.97,22,ITA
Josh Doig,J2,LB,Defender,Sassuolo,Italian Serie A,45.0,6.39,23,SCO
Fali Candé,J2,LB,Defender,Sassuolo,Italian Serie A,45.0,6.79,27,GNB
Tarik Muharemovic,J2,CB,Defender,Sassuolo,Italian Serie A,90.0,6.68,22,BIH
Jay Idzes,J2,CB,Defender,Sassuolo,Italian Serie A,90.0,5.89,25,IDN
Sebastian Walukiewicz,J2,RB,Defender,Sassuolo,Italian Serie A,90.0,6.58,25,POL
Antonino Gallo,J2,LB,Defender,Lecce,Italian Serie A,90.0,6.15,25,ITA
Tiago Gabriel,J2,CB,Defender,Lecce,Italian Serie A,90.0,6.97,20,POR
Kialonda,J2,CB,Defender,Lecce,Italian Serie A,90.0,6.29,27,ANG
Danilo Veiga,J2,RB,Defender,Lecce,Italian Serie A,90.0,6.17,22,POR
Strahinja Pavlović,J2,CB,Defender,Milan,Italian Serie A,90.0,6.58,24,SRB
Matteo Gabbia,J2,CB,Defender,Milan,Italian Serie A,90.0,5.85,25,ITA
Fikayo Tomori,J2,CB,Defender,Milan,Italian Serie A,90.0,6.32,27,ENG
Lautaro Valenti,J2,CB,Defender,Parma,Italian Serie A,90.0,5.87,26,ARG
Alessandro Circati,J2,CB,Defender,Parma,Italian Serie A,90.0,6.48,21,AUS
Enrico Del Prato,J2,CB,Defender,Parma,Italian Serie A,90.0,5.15,25,ITA
Berat Djimsiti,J2,CB,Defender,Atalanta,Italian Serie A,90.0,5.93,32,ALB
Isak Hien,J2,CB,Defender,Atalanta,Italian Serie A,90.0,6.64,26,SWE
Giorgio Scalvini,J2,CB,Defender,Atalanta,Italian Serie A,87.0,6.59,21,ITA
Joel Roca,J1,LB,Defender,Girona,Spanish La Liga,90.0,6.27,20,ESP
Daley Blind,J1,LB,Defender,Girona,Spanish La Liga,57.0,6.73,35,NED
Vitor Reis,J1,CB,Defender,Girona,Spanish La Liga,33.0,6.16,19,BRA
Ladislav Krejčí,J1,CB,Defender,Girona,Spanish La Liga,90.0,6.27,26,CZE
David López,J1,CB,Defender,Girona,Spanish La Liga,90.0,6.53,35,ESP
Arnau Martinez,J1,RB,Defender,Girona,Spanish La Liga,57.0,7.06,22,ESP
Hugo Rincón,J1,RB,Defender,Girona,Spanish La Liga,33.0,6.15,22,ESP
Pep Chavarría,J1,LB,Defender,Rayo Vallecano,Spanish La Liga,90.0,7.02,27,ESP
Luiz Felipe,J1,CB,Defender,Rayo Vallecano,Spanish La Liga,45.0,6.85,28,ITA
Pelayo Fernandez,J1,CB,Defender,Rayo Vallecano,Spanish La Liga,45.0,6.48,22,ESP
Florian Lejeune,J1,CB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.36,34,FRA
Andrei Ratiu,J1,RB,Defender,Rayo Vallecano,Spanish La Liga,90.0,7.04,27,ROU
Sergi Cardona,J1,LB,Defender,Villarreal,Spanish La Liga,90.0,7.11,26,ESP
Rafa Marín,J1,CB,Defender,Villarreal,Spanish La Liga,90.0,6.04,23,ESP
Juan Foyth,J1,CB,Defender,Villarreal,Spanish La Liga,69.0,6.05,27,ARG
Santiago Mouriño,J1,RB,Defender,Villarreal,Spanish La Liga,90.0,7.07,23,URU
Marco Esteban,J1,CB,Defender,Oviedo,Spanish La Liga,45.0,5.14,19,ESP
Rahim Bonkano,J1,LB,Defender,Oviedo,Spanish La Liga,84.0,7.05,23,NIG
Dani Calvo,J1,CB,Defender,Oviedo,Spanish La Liga,90.0,6.25,31,ESP
Oier Luengo,J1,CB,Defender,Oviedo,Spanish La Liga,90.0,5.72,27,ESP
Nacho Vidal,J1,RB,Defender,Oviedo,Spanish La Liga,90.0,6.49,30,ESP
Antonio Sánchez,J1,RB,Defender,Mallorca,Spanish La Liga,90.0,6.48,28,ESP
Johan Mojica,J1,LB,Defender,Mallorca,Spanish La Liga,89.0,6.73,32,COL
Antonio Raillo,J1,CB,Defender,Mallorca,Spanish La Liga,90.0,6.35,33,ESP
Martin Valjent,J1,CB,Defender,Mallorca,Spanish La Liga,90.0,6.1,29,SVK
Mateu Morey,J1,RB,Defender,Mallorca,Spanish La Liga,45.0,6.4,25,ESP
Alejandro Balde,J1,LB,Defender,Barcelona,Spanish La Liga,67.0,6.23,21,ESP
Jofre Torrents,J1,LB,Defender,Barcelona,Spanish La Liga,23.0,6.41,18,ESP
Pau Cubarsí,J1,CB,Defender,Barcelona,Spanish La Liga,68.0,6.41,18,ESP
Ronald Araújo,J1,CB,Defender,Barcelona,Spanish La Liga,90.0,6.17,26,URU
Eric García,J1,RB,Defender,Barcelona,Spanish La Liga,90.0,6.91,24,ESP
Victor Parada,J1,LB,Defender,Alavés,Spanish La Liga,89.0,6.16,23,ESP
Nahuel Tenaglia,J1,CB,Defender,Alavés,Spanish La Liga,90.0,6.91,29,ARG
Facundo Garcés,J1,CB,Defender,Alavés,Spanish La Liga,90.0,6.56,25,MAS
Jonny Castro,J1,RB,Defender,Alavés,Spanish La Liga,90.0,7.04,31,ESP
Manu Sánchez,J1,LB,Defender,Levante,Spanish La Liga,78.0,6.5,24,ESP
Jorge Cabello,J1,CB,Defender,Levante,Spanish La Liga,90.0,5.94,21,ESP
Unai Elgezabal,J1,CB,Defender,Levante,Spanish La Liga,90.0,6.48,32,ESP
Adrián de la Fuente,J1,CB,Defender,Levante,Spanish La Liga,90.0,6.05,26,ESP
Jeremy Toljan,J1,RB,Defender,Levante,Spanish La Liga,90.0,6.17,31,GER
José Luis Gayà,J1,LB,Defender,Valencia,Spanish La Liga,79.0,6.29,30,ESP
Copete,J1,CB,Defender,Valencia,Spanish La Liga,90.0,6.7,25,ESP
César Tárrega,J1,CB,Defender,Valencia,Spanish La Liga,90.0,6.67,23,ESP
Dimitri Foulquier,J1,RB,Defender,Valencia,Spanish La Liga,90.0,6.98,32,FRA
Aihen Muñoz,J1,LB,Defender,Real Sociedad,Spanish La Liga,79.0,6.64,28,ESP
Duje Ćaleta-Car,J1,CB,Defender,Real Sociedad,Spanish La Liga,67.0,6.6,28,CRO
Aritz Elustondo,J1,CB,Defender,Real Sociedad,Spanish La Liga,23.0,5.94,31,ESP
Igor Zubeldia,J1,CB,Defender,Real Sociedad,Spanish La Liga,90.0,6.23,28,ESP
Jon Aramburu,J1,RB,Defender,Real Sociedad,Spanish La Liga,90.0,7.04,23,VEN
Marcos Alonso,J1,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.99,34,ESP
Yoel Lago,J1,CB,Defender,Celta Vigo,Spanish La Liga,81.0,6.58,21,ESP
Javi Rodríguez,J1,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.8,22,ESP
Davinchi,J1,LB,Defender,Getafe,Spanish La Liga,90.0,6.4,17,ESP
Diego Rico,J1,CB,Defender,Getafe,Spanish La Liga,90.0,5.55,32,ESP
Djené,J1,CB,Defender,Getafe,Spanish La Liga,90.0,6.15,33,TOG
Iglesias,J1,CB,Defender,Getafe,Spanish La Liga,90.0,6.44,27,ESP
Ismael Bekhoucha,J1,RB,Defender,Getafe,Spanish La Liga,90.0,6.5,20,MAR
Yuri Berchiche,J1,LB,Defender,Athletic Club,Spanish La Liga,90.0,6.77,35,ESP
Aitor Paredes,J1,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.46,25,ESP
Daniel Vivian,J1,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.51,26,ESP
Jesús Areso,J1,RB,Defender,Athletic Club,Spanish La Liga,82.0,5.86,26,ESP
Carmona,J1,LB,Defender,Sevilla,Spanish La Liga,90.0,6.84,23,ESP
Kike Salas,J1,CB,Defender,Sevilla,Spanish La Liga,90.0,7.49,23,ESP
Castrin,J1,CB,Defender,Sevilla,Spanish La Liga,70.0,6.72,22,ESP
Juanlu Sánchez,J1,RB,Defender,Sevilla,Spanish La Liga,90.0,7.33,22,ESP
Carlos Romero,J1,LB,Defender,Espanyol,Spanish La Liga,90.0,6.6,23,ESP
Leandro Cabrera,J1,CB,Defender,Espanyol,Spanish La Liga,90.0,6.45,34,URU
Fernando Calero,J1,CB,Defender,Espanyol,Spanish La Liga,65.0,6.54,29,ESP
Miguel Ángel Rubio,J1,CB,Defender,Espanyol,Spanish La Liga,25.0,6.25,27,ESP
Omar El Hilali,J1,RB,Defender,Espanyol,Spanish La Liga,90.0,7.23,21,MAR
Matteo Ruggeri,J1,LB,Defender,Atlético Madrid,Spanish La Liga,90.0,7.27,23,ITA
Dávid Hancko,J1,CB,Defender,Atlético Madrid,Spanish La Liga,90.0,6.72,27,SVK
Robin Le Normand,J1,CB,Defender,Atlético Madrid,Spanish La Liga,90.0,6.91,28,ESP
Marcos Llorente,J1,RB,Defender,Atlético Madrid,Spanish La Liga,90.0,7.04,30,ESP
Léo Pétrot,J1,LB,Defender,Elche,Spanish La Liga,72.0,6.45,28,FRA
Pedro Bigas,J1,CB,Defender,Elche,Spanish La Liga,90.0,6.75,34,ESP
David Affengruber,J1,CB,Defender,Elche,Spanish La Liga,90.0,7.23,24,AUT
Núñez,J1,RB,Defender,Elche,Spanish La Liga,90.0,6.9,25,ESP
Ricardo Rodríguez,J1,LB,Defender,Betis,Spanish La Liga,90.0,6.16,32,SUI
Natan,J1,CB,Defender,Betis,Spanish La Liga,90.0,5.9,24,BRA
Marc Bartra,J1,CB,Defender,Betis,Spanish La Liga,90.0,6.77,34,ESP
Héctor Bellerín,J1,RB,Defender,Betis,Spanish La Liga,90.0,6.97,30,ESP
Álvaro Carreras,J1,LB,Defender,Real Madrid,Spanish La Liga,90.0,6.64,22,ESP
Dean Huijsen,J1,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.73,20,ESP
Éder Militão,J1,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.67,27,BRA
Trent Alexander-Arnold,J1,RB,Defender,Real Madrid,Spanish La Liga,67.0,6.02,26,ENG
Dani Carvajal,J1,RB,Defender,Real Madrid,Spanish La Liga,23.0,6.69,33,ESP
Juan Cruz Armada,J1,CB,Defender,Osasuna,Spanish La Liga,84.0,5.62,33,ESP
Catena,J1,CB,Defender,Osasuna,Spanish La Liga,90.0,6.37,30,ESP
Enzo Boyomo,J1,CB,Defender,Osasuna,Spanish La Liga,90.0,6.87,23,CMR
Junior Firpo,J2,LB,Defender,Betis,Spanish La Liga,70.0,6.81,29,DOM
Ricardo Rodríguez,J2,LB,Defender,Betis,Spanish La Liga,20.0,6.84,32,SUI
Natan,J2,CB,Defender,Betis,Spanish La Liga,90.0,6.48,24,BRA
Marc Bartra,J2,CB,Defender,Betis,Spanish La Liga,90.0,7.12,34,ESP
Héctor Bellerín,J2,RB,Defender,Betis,Spanish La Liga,90.0,6.8,30,ESP
Victor Parada,J2,LB,Defender,Alavés,Spanish La Liga,76.0,6.3,23,ESP
Nahuel Tenaglia,J2,CB,Defender,Alavés,Spanish La Liga,90.0,6.42,29,ARG
Facundo Garcés,J2,CB,Defender,Alavés,Spanish La Liga,90.0,6.79,25,MAS
Jonny Castro,J2,RB,Defender,Alavés,Spanish La Liga,90.0,7.24,31,ESP
Marash Kumbulla,J2,CB,Defender,Mallorca,Spanish La Liga,45.0,6.54,25,ALB
Antonio Raillo,J2,CB,Defender,Mallorca,Spanish La Liga,90.0,6.68,33,ESP
Martin Valjent,J2,CB,Defender,Mallorca,Spanish La Liga,90.0,6.77,29,SVK
Marcos Alonso,J2,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.66,34,ESP
Carlos Dominguez,J2,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.7,24,ESP
Manu Fernández,J2,CB,Defender,Celta Vigo,Spanish La Liga,62.0,5.9,24,ESP
Javi Rodríguez,J2,CB,Defender,Celta Vigo,Spanish La Liga,28.0,5.62,22,ESP
Matteo Ruggeri,J2,LB,Defender,Atlético Madrid,Spanish La Liga,74.0,6.8,23,ITA
Dávid Hancko,J2,CB,Defender,Atlético Madrid,Spanish La Liga,90.0,6.7,27,SVK
Robin Le Normand,J2,CB,Defender,Atlético Madrid,Spanish La Liga,90.0,7.04,28,ESP
Marcos Llorente,J2,RB,Defender,Atlético Madrid,Spanish La Liga,90.0,7.03,30,ESP
Pedro Bigas,J2,CB,Defender,Elche,Spanish La Liga,81.0,6.5,34,ESP
David Affengruber,J2,CB,Defender,Elche,Spanish La Liga,90.0,6.98,24,AUT
John Donald,J2,CB,Defender,Elche,Spanish La Liga,45.0,5.88,24,ESP
Víctor Chust,J2,CB,Defender,Elche,Spanish La Liga,45.0,6.27,25,ESP
Manu Sánchez,J2,LB,Defender,Levante,Spanish La Liga,74.0,6.47,24,ESP
Jorge Cabello,J2,CB,Defender,Levante,Spanish La Liga,90.0,5.87,21,ESP
Unai Elgezabal,J2,CB,Defender,Levante,Spanish La Liga,90.0,5.75,32,ESP
Adrián de la Fuente,J2,CB,Defender,Levante,Spanish La Liga,90.0,6.77,26,ESP
Jeremy Toljan,J2,RB,Defender,Levante,Spanish La Liga,85.0,6.17,31,GER
Alejandro Balde,J2,LB,Defender,Barcelona,Spanish La Liga,75.0,6.88,21,ESP
Pau Cubarsí,J2,CB,Defender,Barcelona,Spanish La Liga,90.0,6.45,18,ESP
Ronald Araújo,J2,CB,Defender,Barcelona,Spanish La Liga,75.0,6.31,26,URU
Eric García,J2,RB,Defender,Barcelona,Spanish La Liga,84.0,6.78,24,ESP
Juan Cruz Armada,J2,CB,Defender,Osasuna,Spanish La Liga,90.0,5.9,33,ESP
Catena,J2,CB,Defender,Osasuna,Spanish La Liga,90.0,6.79,30,ESP
Enzo Boyomo,J2,CB,Defender,Osasuna,Spanish La Liga,90.0,6.48,23,CMR
Jesus Vazquez,J2,LB,Defender,Valencia,Spanish La Liga,65.0,6.47,22,ESP
Mouctar Diakhaby,J2,CB,Defender,Valencia,Spanish La Liga,24.0,6.56,28,GUI
José Luis Gayà,J2,LB,Defender,Valencia,Spanish La Liga,21.0,6.8,30,ESP
Copete,J2,CB,Defender,Valencia,Spanish La Liga,77.0,6.42,25,ESP
César Tárrega,J2,CB,Defender,Valencia,Spanish La Liga,90.0,7.07,23,ESP
Dimitri Foulquier,J2,RB,Defender,Valencia,Spanish La Liga,90.0,6.59,32,FRA
Sergio Gómez,J2,LB,Defender,Real Sociedad,Spanish La Liga,70.0,7.17,24,ESP
Aihen Muñoz,J2,LB,Defender,Real Sociedad,Spanish La Liga,20.0,6.57,28,ESP
Igor Zubeldia,J2,CB,Defender,Real Sociedad,Spanish La Liga,90.0,6.85,28,ESP
Jon Martin,J2,CB,Defender,Real Sociedad,Spanish La Liga,90.0,7.38,19,ESP
Jon Aramburu,J2,RB,Defender,Real Sociedad,Spanish La Liga,90.0,7.07,23,VEN
Carlos Romero,J2,LB,Defender,Espanyol,Spanish La Liga,90.0,5.99,23,ESP
Leandro Cabrera,J2,CB,Defender,Espanyol,Spanish La Liga,90.0,5.75,34,URU
Miguel Ángel Rubio,J2,CB,Defender,Espanyol,Spanish La Liga,90.0,5.72,27,ESP
Omar El Hilali,J2,RB,Defender,Espanyol,Spanish La Liga,90.0,6.82,21,MAR
Sergi Cardona,J2,LB,Defender,Villarreal,Spanish La Liga,90.0,6.76,26,ESP
Rafa Marín,J2,CB,Defender,Villarreal,Spanish La Liga,90.0,6.92,23,ESP
Juan Foyth,J2,CB,Defender,Villarreal,Spanish La Liga,45.0,6.72,27,ARG
Renato Veiga,J2,CB,Defender,Villarreal,Spanish La Liga,45.0,6.3,22,POR
Santiago Mouriño,J2,RB,Defender,Villarreal,Spanish La Liga,90.0,7.54,23,URU
David López,J2,CB,Defender,Girona,Spanish La Liga,49.0,6.76,35,ESP
Ladislav Krejčí,J2,CB,Defender,Girona,Spanish La Liga,90.0,6.38,26,CZE
Vitor Reis,J2,CB,Defender,Girona,Spanish La Liga,90.0,7.16,19,BRA
Rahim Bonkano,J2,LB,Defender,Oviedo,Spanish La Liga,90.0,7.03,23,NIG
Nacho Vidal,J2,RB,Defender,Oviedo,Spanish La Liga,90.0,6.42,30,ESP
Oier Luengo,J2,CB,Defender,Oviedo,Spanish La Liga,45.0,6.35,27,ESP
Dani Calvo,J2,CB,Defender,Oviedo,Spanish La Liga,90.0,6.76,31,ESP
David Costas,J2,CB,Defender,Oviedo,Spanish La Liga,90.0,6.69,30,ESP
Álvaro Carreras,J2,LB,Defender,Real Madrid,Spanish La Liga,90.0,6.7,22,ESP
Dean Huijsen,J2,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.98,20,ESP
Antonio Rüdiger,J2,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.28,32,GER
Dani Carvajal,J2,RB,Defender,Real Madrid,Spanish La Liga,86.0,6.87,33,ESP
Yuri Berchiche,J2,LB,Defender,Athletic Club,Spanish La Liga,90.0,7.14,35,ESP
Aitor Paredes,J2,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.06,25,ESP
Daniel Vivian,J2,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.49,26,ESP
Jesús Areso,J2,RB,Defender,Athletic Club,Spanish La Liga,90.0,7.33,26,ESP
Pep Chavarría,J2,LB,Defender,Rayo Vallecano,Spanish La Liga,81.0,7.04,27,ESP
Luiz Felipe,J2,CB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.76,28,ITA
Florian Lejeune,J2,CB,Defender,Rayo Vallecano,Spanish La Liga,90.0,7.02,34,FRA
Andrei Ratiu,J2,RB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.68,27,ROU
Carmona,J2,LB,Defender,Sevilla,Spanish La Liga,90.0,7.04,23,ESP
Kike Salas,J2,CB,Defender,Sevilla,Spanish La Liga,90.0,7.51,23,ESP
Castrin,J2,CB,Defender,Sevilla,Spanish La Liga,90.0,7.18,22,ESP
Juanlu Sánchez,J2,RB,Defender,Sevilla,Spanish La Liga,84.0,6.54,22,ESP
Davinchi,J2,LB,Defender,Getafe,Spanish La Liga,90.0,6.27,17,ESP
Diego Rico,J2,CB,Defender,Getafe,Spanish La Liga,90.0,6.17,32,ESP
Domingos Duarte,J2,CB,Defender,Getafe,Spanish La Liga,90.0,5.44,30,POR
Djené,J2,CB,Defender,Getafe,Spanish La Liga,90.0,5.78,33,TOG
Iglesias,J2,RB,Defender,Getafe,Spanish La Liga,90.0,6.83,27,ESP
Mihailo Ristić,J6,CB,Defender,Celta Vigo,Spanish La Liga,57.0,6.32,29,SRB
Marcos Alonso,J6,CB,Defender,Celta Vigo,Spanish La Liga,33.0,6.89,34,ESP
Yoel Lago,J6,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.69,21,ESP
Javi Rodríguez,J6,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.17,22,ESP
