Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Ladislav Krejčí,J14,CB,Defender,Girona,Spanish La Liga,90.0,7.15,25,CZE
David López,J14,CB,Defender,Girona,Spanish La Liga,90.0,7.22,35,ESP
Arnau Martinez,J14,RB,Defender,Girona,Spanish La Liga,90.0,7.16,21,ESP
Carlos Romero,J14,LB,Defender,Espanyol,Spanish La Liga,45.0,6.3,23,ESP
Brian Oliván,J14,LB,Defender,Espanyol,Spanish La Liga,45.0,6.32,30,ESP
Leandro Cabrera,J14,CB,Defender,Espanyol,Spanish La Liga,90.0,6.05,33,URU
Sergi Gómez,J14,CB,Defender,Espanyol,Spanish La Liga,63.0,5.73,32,ESP
Marash Kumbulla,J14,CB,Defender,Espanyol,Spanish La Liga,27.0,5.68,24,ALB
Omar El Hilali,J14,RB,Defender,Espanyol,Spanish La Liga,90.0,6.38,21,MAR
Álvaro Tejero,J14,RB,Defender,Espanyol,Spanish La Liga,80.0,5.96,28,ESP
Óscar Mingueza,J14,LB,Defender,Celta Vigo,Spanish La Liga,90.0,6.9,25,ESP
Marcos Alonso,J14,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.36,33,ESP
Carl Starfelt,J14,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.98,29,SWE
Javi Rodríguez,J14,RB,Defender,Celta Vigo,Spanish La Liga,90.0,7.31,21,ESP
Gerard Martín,J14,LB,Defender,Barcelona,Spanish La Liga,45.0,6.59,22,ESP
Héctor Fort,J14,LB,Defender,Barcelona,Spanish La Liga,45.0,7.58,18,ESP
Iñigo Martínez,J14,CB,Defender,Barcelona,Spanish La Liga,90.0,6.81,33,ESP
Pau Cubarsí,J14,CB,Defender,Barcelona,Spanish La Liga,90.0,6.24,17,ESP
Jules Koundé,J14,RB,Defender,Barcelona,Spanish La Liga,90.0,7.29,26,FRA
Juan Cruz Armada,J14,LB,Defender,Osasuna,Spanish La Liga,90.0,6.79,32,ESP
Enzo Boyomo,J14,CB,Defender,Osasuna,Spanish La Liga,90.0,6.38,23,CMR
Catena,J14,CB,Defender,Osasuna,Spanish La Liga,90.0,6.63,30,ESP
Jesús Areso,J14,RB,Defender,Osasuna,Spanish La Liga,90.0,6.69,25,ESP
Sergi Cardona,J14,LB,Defender,Villarreal,Spanish La Liga,76.0,7.17,25,ESP
Logan Costa,J14,CB,Defender,Villarreal,Spanish La Liga,90.0,6.43,23,CPV
Raúl Albiol,J14,CB,Defender,Villarreal,Spanish La Liga,90.0,6.33,39,ESP
Pau Navarro,J14,RB,Defender,Villarreal,Spanish La Liga,90.0,6.66,19,ESP
Adrià Pedrosa,J14,LB,Defender,Sevilla,Spanish La Liga,80.0,6.46,26,ESP
Kike Salas,J14,CB,Defender,Sevilla,Spanish La Liga,90.0,6.35,22,ESP
Loïc Bade,J14,CB,Defender,Sevilla,Spanish La Liga,90.0,7.14,24,FRA
Carmona,J14,RB,Defender,Sevilla,Spanish La Liga,90.0,6.46,22,ESP
Pep Chavarría,J14,LB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.99,26,ESP
Abdul Mumin,J14,CB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.87,26,GHA
Florian Lejeune,J14,CB,Defender,Rayo Vallecano,Spanish La Liga,85.0,6.18,33,FRA
Andrei Ratiu,J14,RB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.83,26,ROU
Adrià Altimira,J14,RB,Defender,Leganés,Spanish La Liga,74.0,6.36,23,ESP
Javi Hernández,J14,LB,Defender,Leganés,Spanish La Liga,90.0,6.25,26,ESP
Matija Nastasić,J14,CB,Defender,Leganés,Spanish La Liga,90.0,5.89,31,SRB
Sergi,J14,CB,Defender,Leganés,Spanish La Liga,90.0,6.61,32,ESP
Fran Garcia,J14,LB,Defender,Real Madrid,Spanish La Liga,90.0,6.74,25,ESP
Antonio Rüdiger,J14,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.82,31,GER
Raúl Asencio,J14,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.46,21,ESP
Federico Valverde,J14,RB,Defender,Real Madrid,Spanish La Liga,90.0,7.41,26,URU
Yuri Berchiche,J14,LB,Defender,Athletic Club,Spanish La Liga,90.0,5.73,34,ESP
Yeray Álvarez,J14,CB,Defender,Athletic Club,Spanish La Liga,90.0,5.97,29,ESP
Daniel Vivian,J14,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.34,25,ESP
Óscar de Marcos,J14,RB,Defender,Athletic Club,Spanish La Liga,90.0,7.01,35,ESP
Javi López,J14,LB,Defender,Real Sociedad,Spanish La Liga,74.0,6.73,22,ESP
Nayef Aguerd,J14,CB,Defender,Real Sociedad,Spanish La Liga,90.0,7.04,28,MAR
Igor Zubeldia,J14,CB,Defender,Real Sociedad,Spanish La Liga,90.0,6.79,27,ESP
Jon Aramburu,J14,RB,Defender,Real Sociedad,Spanish La Liga,83.0,6.68,22,VEN
Johan Mojica,J15,LB,Defender,Mallorca,Spanish La Liga,90.0,6.73,32,COL
Antonio Raillo,J15,CB,Defender,Mallorca,Spanish La Liga,90.0,6.97,33,ESP
Martin Valjent,J15,CB,Defender,Mallorca,Spanish La Liga,90.0,6.65,28,SVK
Mateu Morey,J15,RB,Defender,Mallorca,Spanish La Liga,77.0,6.92,24,ESP
José Luis Gayà,J15,LB,Defender,Valencia,Spanish La Liga,90.0,6.23,29,ESP
Yarek Gasiorowski,J15,CB,Defender,Valencia,Spanish La Liga,83.0,6.93,19,ESP
Cristhian Mosquera,J15,CB,Defender,Valencia,Spanish La Liga,90.0,5.92,20,ESP
César Tárrega,J15,CB,Defender,Valencia,Spanish La Liga,90.0,6.85,22,ESP
Dimitri Foulquier,J15,RB,Defender,Valencia,Spanish La Liga,90.0,6.24,31,FRA
Lautaro Gianetti,J16,CB,Defender,Udinese,Italian Serie A,82.0,5.77,31,ARG
Jaka Bijol,J16,CB,Defender,Udinese,Italian Serie A,90.0,5.83,25,SVN
Thomas Kristensen,J16,CB,Defender,Udinese,Italian Serie A,90.0,5.88,22,DEN
Mathías Olivera,J16,LB,Defender,Napoli,Italian Serie A,90.0,6.79,27,URU
Alessandro Buongiorno,J16,CB,Defender,Napoli,Italian Serie A,90.0,6.29,25,ITA
Amir Rrahmani,J16,CB,Defender,Napoli,Italian Serie A,90.0,6.29,30,KVX
Giovanni Di Lorenzo,J16,RB,Defender,Napoli,Italian Serie A,90.0,6.68,31,ITA
Alejandro Balde,J15,LB,Defender,Barcelona,Spanish La Liga,25.0,6.94,21,ESP
Gerard Martín,J15,LB,Defender,Barcelona,Spanish La Liga,65.0,6.53,22,ESP
Iñigo Martínez,J15,CB,Defender,Barcelona,Spanish La Liga,90.0,7.08,33,ESP
Pau Cubarsí,J15,CB,Defender,Barcelona,Spanish La Liga,89.0,6.63,17,ESP
Jules Koundé,J15,RB,Defender,Barcelona,Spanish La Liga,55.0,6.27,26,FRA
Héctor Fort,J15,RB,Defender,Barcelona,Spanish La Liga,35.0,6.44,18,ESP
Mika Mármol,J15,LB,Defender,Las Palmas,Spanish La Liga,89.0,6.73,23,ESP
Scott McKenna,J15,CB,Defender,Las Palmas,Spanish La Liga,90.0,5.93,28,SCO
Álex Suárez,J15,CB,Defender,Las Palmas,Spanish La Liga,90.0,6.39,31,ESP
Viti,J15,RB,Defender,Las Palmas,Spanish La Liga,82.0,6.55,27,ESP
Moussa Diarra,J15,LB,Defender,Alavés,Spanish La Liga,90.0,6.74,24,MLI
Santiago Mouriño,J15,CB,Defender,Alavés,Spanish La Liga,90.0,6.51,22,URU
Abdel Abqar,J15,CB,Defender,Alavés,Spanish La Liga,90.0,6.84,25,MAR
Nahuel Tenaglia,J15,RB,Defender,Alavés,Spanish La Liga,76.0,6.3,28,ARG
Javi Hernández,J15,LB,Defender,Leganés,Spanish La Liga,90.0,6.37,26,ESP
Matija Nastasić,J15,CB,Defender,Leganés,Spanish La Liga,90.0,6.45,31,SRB
Sergi,J15,CB,Defender,Leganés,Spanish La Liga,90.0,6.1,32,ESP
Valentin Rosier,J15,RB,Defender,Leganés,Spanish La Liga,90.0,6.87,28,FRA
Brian Oliván,J15,LB,Defender,Espanyol,Spanish La Liga,90.0,5.39,30,ESP
Leandro Cabrera,J15,CB,Defender,Espanyol,Spanish La Liga,90.0,6.44,33,URU
Marash Kumbulla,J15,CB,Defender,Espanyol,Spanish La Liga,90.0,6.53,24,ALB
Omar El Hilali,J15,RB,Defender,Espanyol,Spanish La Liga,90.0,6.8,21,MAR
Marcos Alonso,J15,CB,Defender,Celta Vigo,Spanish La Liga,79.0,6.66,33,ESP
Carl Starfelt,J15,CB,Defender,Celta Vigo,Spanish La Liga,90.0,7.08,29,SWE
Javi Rodríguez,J15,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.32,21,ESP
Lucas Oliveira Rosa,J15,LB,Defender,Valladolid,Spanish La Liga,90.0,6.98,24,BRA
Javi Sánchez,J15,CB,Defender,Valladolid,Spanish La Liga,45.0,7.23,27,ESP
Eray Cömert,J15,CB,Defender,Valladolid,Spanish La Liga,90.0,6.74,26,SUI
Juma Bah,J15,CB,Defender,Valladolid,Spanish La Liga,90.0,6.85,18,SLE
Luis Pérez,J15,RB,Defender,Valladolid,Spanish La Liga,90.0,6.64,29,ESP
Javi Galán,J15,LB,Defender,Atlético Madrid,Spanish La Liga,45.0,6.94,30,ESP
Reinildo Mandava,J15,LB,Defender,Atlético Madrid,Spanish La Liga,45.0,6.6,30,MOZ
Clément Lenglet,J15,CB,Defender,Atlético Madrid,Spanish La Liga,90.0,7.05,29,FRA
José María Giménez,J15,CB,Defender,Atlético Madrid,Spanish La Liga,90.0,6.5,29,URU
Marcos Llorente,J15,RB,Defender,Atlético Madrid,Spanish La Liga,90.0,7.28,29,ESP
Sergi Cardona,J15,LB,Defender,Villarreal,Spanish La Liga,90.0,7.28,25,ESP
Logan Costa,J15,CB,Defender,Villarreal,Spanish La Liga,90.0,6.59,23,CPV
Raúl Albiol,J15,CB,Defender,Villarreal,Spanish La Liga,90.0,6.78,39,ESP
Kiko Femenía,J15,RB,Defender,Villarreal,Spanish La Liga,90.0,6.96,33,ESP
Miguel Gutiérrez,J15,LB,Defender,Girona,Spanish La Liga,90.0,6.39,23,ESP
Ladislav Krejčí,J15,CB,Defender,Girona,Spanish La Liga,90.0,7.0,25,CZE
David López,J15,CB,Defender,Girona,Spanish La Liga,90.0,7.07,35,ESP
Arnau Martinez,J15,RB,Defender,Girona,Spanish La Liga,72.0,6.89,21,ESP
Fran Garcia,J15,LB,Defender,Real Madrid,Spanish La Liga,90.0,6.79,25,ESP
Antonio Rüdiger,J15,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.75,31,GER
Raúl Asencio,J15,CB,Defender,Real Madrid,Spanish La Liga,90.0,7.24,21,ESP
Lucas Vázquez,J15,RB,Defender,Real Madrid,Spanish La Liga,90.0,6.72,33,ESP
Diego Rico,J15,LB,Defender,Getafe,Spanish La Liga,90.0,6.79,31,ESP
Juan Berrocal,J15,CB,Defender,Getafe,Spanish La Liga,77.0,5.64,25,ESP
Domingos Duarte,J15,CB,Defender,Getafe,Spanish La Liga,90.0,6.1,29,POR
Iglesias,J15,RB,Defender,Getafe,Spanish La Liga,90.0,6.76,26,ESP
Pep Chavarría,J15,LB,Defender,Rayo Vallecano,Spanish La Liga,90.0,7.25,26,ESP
Abdul Mumin,J15,CB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.8,26,GHA
Florian Lejeune,J15,CB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.7,33,FRA
Andrei Ratiu,J15,RB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.77,26,ROU
Yuri Berchiche,J15,LB,Defender,Athletic Club,Spanish La Liga,90.0,6.94,34,ESP
Aitor Paredes,J15,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.86,24,ESP
Yeray Álvarez,J15,CB,Defender,Athletic Club,Spanish La Liga,90.0,7.12,29,ESP
Iñigo Lekue,J15,RB,Defender,Athletic Club,Spanish La Liga,55.0,6.86,31,ESP
Óscar de Marcos,J15,RB,Defender,Athletic Club,Spanish La Liga,35.0,6.22,35,ESP
Aihen Muñoz,J15,LB,Defender,Real Sociedad,Spanish La Liga,90.0,6.59,27,ESP
Nayef Aguerd,J15,CB,Defender,Real Sociedad,Spanish La Liga,45.0,7.02,28,MAR
Jon Pacheco,J15,CB,Defender,Real Sociedad,Spanish La Liga,45.0,5.75,23,ESP
Igor Zubeldia,J15,CB,Defender,Real Sociedad,Spanish La Liga,90.0,6.2,27,ESP
Jon Aramburu,J15,RB,Defender,Real Sociedad,Spanish La Liga,90.0,7.08,22,VEN
Romain Perraud,J15,LB,Defender,Betis,Spanish La Liga,90.0,6.9,27,FRA
Diego Llorente,J15,CB,Defender,Betis,Spanish La Liga,90.0,6.77,31,ESP
Marc Bartra,J15,CB,Defender,Betis,Spanish La Liga,90.0,7.01,33,ESP
Youssouf Sabaly,J15,RB,Defender,Betis,Spanish La Liga,90.0,6.91,31,SEN
Adrià Pedrosa,J15,LB,Defender,Sevilla,Spanish La Liga,63.0,6.19,26,ESP
Kike Salas,J15,CB,Defender,Sevilla,Spanish La Liga,90.0,6.53,22,ESP
Loïc Bade,J15,CB,Defender,Sevilla,Spanish La Liga,90.0,6.65,24,FRA
Carmona,J15,RB,Defender,Sevilla,Spanish La Liga,85.0,6.46,22,ESP
Juan Cruz Armada,J15,LB,Defender,Osasuna,Spanish La Liga,82.0,6.15,32,ESP
Enzo Boyomo,J15,CB,Defender,Osasuna,Spanish La Liga,90.0,6.31,23,CMR
Catena,J15,CB,Defender,Osasuna,Spanish La Liga,90.0,6.74,30,ESP
Jesús Areso,J15,RB,Defender,Osasuna,Spanish La Liga,90.0,7.11,25,ESP
Johan Mojica,J19,LB,Defender,Mallorca,Spanish La Liga,90.0,6.53,32,COL
Antonio Raillo,J19,CB,Defender,Mallorca,Spanish La Liga,90.0,6.09,33,ESP
Martin Valjent,J19,CB,Defender,Mallorca,Spanish La Liga,90.0,6.3,28,SVK
Pablo Maffeo,J19,RB,Defender,Mallorca,Spanish La Liga,77.0,7.08,27,ESP
Alejandro Balde,J19,LB,Defender,Barcelona,Spanish La Liga,90.0,6.48,21,ESP
Iñigo Martínez,J19,CB,Defender,Barcelona,Spanish La Liga,90.0,7.14,33,ESP
Pau Cubarsí,J19,CB,Defender,Barcelona,Spanish La Liga,90.0,6.5,17,ESP
Jules Koundé,J19,RB,Defender,Barcelona,Spanish La Liga,90.0,7.24,26,FRA
Danilo,J16,LB,Defender,Juventus,Italian Serie A,85.0,6.39,33,BRA
Pierre Kalulu,J16,CB,Defender,Juventus,Italian Serie A,90.0,6.56,24,FRA
Federico Gatti,J16,CB,Defender,Juventus,Italian Serie A,90.0,6.41,26,ITA
Nicolò Savona,J16,RB,Defender,Juventus,Italian Serie A,79.0,6.0,21,ITA
Marin Šverko,J16,CB,Defender,Venezia,Italian Serie A,90.0,6.36,26,CRO
Michael Svoboda,J16,CB,Defender,Venezia,Italian Serie A,31.0,5.29,26,AUT
Giorgio Altare,J16,CB,Defender,Venezia,Italian Serie A,59.0,5.97,26,ITA
Jay Idzes,J16,CB,Defender,Venezia,Italian Serie A,90.0,6.19,24,IDN
Adama Boiro,J19,LB,Defender,Athletic Club,Spanish La Liga,83.0,5.8,22,ESP
Yeray Álvarez,J19,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.27,29,ESP
Daniel Vivian,J19,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.93,25,ESP
Andoni Gorosabel,J19,RB,Defender,Athletic Club,Spanish La Liga,78.0,6.49,28,ESP
Fran Garcia,J19,LB,Defender,Real Madrid,Spanish La Liga,70.0,7.22,25,ESP
Ferland Mendy,J19,LB,Defender,Real Madrid,Spanish La Liga,20.0,6.04,29,FRA
Antonio Rüdiger,J19,CB,Defender,Real Madrid,Spanish La Liga,90.0,7.32,31,GER
Raúl Asencio,J19,CB,Defender,Real Madrid,Spanish La Liga,90.0,7.09,21,ESP
Lucas Vázquez,J19,RB,Defender,Real Madrid,Spanish La Liga,87.0,6.92,33,ESP
Marcos Alonso,J16,CB,Defender,Celta Vigo,Spanish La Liga,90.0,7.14,33,ESP
Carl Starfelt,J16,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.31,29,SWE
Javi Rodríguez,J16,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.7,21,ESP
Siebe Van Der Heyden,J16,LB,Defender,Mallorca,Spanish La Liga,90.0,7.13,26,BEL
Antonio Raillo,J16,CB,Defender,Mallorca,Spanish La Liga,77.0,6.54,33,ESP
Martin Valjent,J16,CB,Defender,Mallorca,Spanish La Liga,90.0,7.08,28,SVK
Mateu Morey,J16,RB,Defender,Mallorca,Spanish La Liga,90.0,7.12,24,ESP
Mika Mármol,J16,LB,Defender,Las Palmas,Spanish La Liga,90.0,7.09,23,ESP
Scott McKenna,J16,CB,Defender,Las Palmas,Spanish La Liga,90.0,6.59,28,SCO
Álex Suárez,J16,CB,Defender,Las Palmas,Spanish La Liga,90.0,6.46,31,ESP
Viti,J16,RB,Defender,Las Palmas,Spanish La Liga,57.0,6.95,27,ESP
Marvin,J16,RB,Defender,Las Palmas,Spanish La Liga,33.0,6.61,24,ESP
Lucas Oliveira Rosa,J16,LB,Defender,Valladolid,Spanish La Liga,90.0,7.01,24,BRA
Javi Sánchez,J16,CB,Defender,Valladolid,Spanish La Liga,90.0,6.61,27,ESP
Eray Cömert,J16,CB,Defender,Valladolid,Spanish La Liga,85.0,6.22,26,SUI
Luis Pérez,J16,RB,Defender,Valladolid,Spanish La Liga,90.0,6.87,29,ESP
Romain Perraud,J16,LB,Defender,Betis,Spanish La Liga,71.0,6.6,27,FRA
Diego Llorente,J16,CB,Defender,Betis,Spanish La Liga,90.0,6.61,31,ESP
Marc Bartra,J16,CB,Defender,Betis,Spanish La Liga,90.0,6.91,33,ESP
Youssouf Sabaly,J16,RB,Defender,Betis,Spanish La Liga,90.0,6.14,31,SEN
Alejandro Balde,J16,LB,Defender,Barcelona,Spanish La Liga,87.0,5.52,21,ESP
Iñigo Martínez,J16,CB,Defender,Barcelona,Spanish La Liga,90.0,6.68,33,ESP
Pau Cubarsí,J16,CB,Defender,Barcelona,Spanish La Liga,90.0,7.14,17,ESP
Jules Koundé,J16,RB,Defender,Barcelona,Spanish La Liga,90.0,7.29,26,FRA
José Luis Gayà,J16,LB,Defender,Valencia,Spanish La Liga,45.0,6.78,29,ESP
Jesus Vazquez,J16,LB,Defender,Valencia,Spanish La Liga,45.0,6.62,21,ESP
Yarek Gasiorowski,J16,CB,Defender,Valencia,Spanish La Liga,88.0,6.92,19,ESP
Cristhian Mosquera,J16,CB,Defender,Valencia,Spanish La Liga,90.0,6.51,20,ESP
César Tárrega,J16,CB,Defender,Valencia,Spanish La Liga,90.0,6.51,22,ESP
Diego López,J16,RB,Defender,Valencia,Spanish La Liga,90.0,6.73,22,ESP
Pep Chavarría,J16,LB,Defender,Rayo Vallecano,Spanish La Liga,90.0,7.06,26,ESP
Abdul Mumin,J16,CB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.52,26,GHA
Florian Lejeune,J16,CB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.46,33,FRA
Andrei Ratiu,J16,RB,Defender,Rayo Vallecano,Spanish La Liga,90.0,6.76,26,ROU
Miguel Gutiérrez,J16,LB,Defender,Girona,Spanish La Liga,90.0,7.08,23,ESP
Ladislav Krejčí,J16,CB,Defender,Girona,Spanish La Liga,90.0,6.81,25,CZE
David López,J16,CB,Defender,Girona,Spanish La Liga,90.0,6.55,35,ESP
Arnau Martinez,J16,RB,Defender,Girona,Spanish La Liga,90.0,6.28,21,ESP
Ferland Mendy,J16,LB,Defender,Real Madrid,Spanish La Liga,80.0,6.07,29,FRA
Antonio Rüdiger,J16,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.87,31,GER
Aurélien Tchouaméni,J16,CB,Defender,Real Madrid,Spanish La Liga,90.0,6.48,24,FRA
Lucas Vázquez,J16,RB,Defender,Real Madrid,Spanish La Liga,90.0,6.56,33,ESP
Javi Hernández,J16,LB,Defender,Leganés,Spanish La Liga,90.0,6.95,26,ESP
Matija Nastasić,J16,CB,Defender,Leganés,Spanish La Liga,90.0,6.39,31,SRB
Sergi,J16,CB,Defender,Leganés,Spanish La Liga,90.0,7.24,32,ESP
Valentin Rosier,J16,RB,Defender,Leganés,Spanish La Liga,90.0,7.04,28,FRA
Aihen Muñoz,J16,LB,Defender,Real Sociedad,Spanish La Liga,30.0,6.98,27,ESP
Javi López,J16,LB,Defender,Real Sociedad,Spanish La Liga,60.0,6.52,22,ESP
Nayef Aguerd,J16,CB,Defender,Real Sociedad,Spanish La Liga,90.0,6.49,28,MAR
Igor Zubeldia,J16,CB,Defender,Real Sociedad,Spanish La Liga,90.0,6.04,27,ESP
Jon Aramburu,J16,RB,Defender,Real Sociedad,Spanish La Liga,90.0,7.12,22,VEN
Yuri Berchiche,J16,LB,Defender,Athletic Club,Spanish La Liga,90.0,6.52,34,ESP
Aitor Paredes,J16,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.29,24,ESP
Daniel Vivian,J16,CB,Defender,Athletic Club,Spanish La Liga,90.0,6.79,25,ESP
Óscar de Marcos,J16,RB,Defender,Athletic Club,Spanish La Liga,90.0,6.67,35,ESP
Juan Bernat,J16,LB,Defender,Villarreal,Spanish La Liga,90.0,7.19,31,ESP
Logan Costa,J16,CB,Defender,Villarreal,Spanish La Liga,90.0,7.31,23,CPV
Raúl Albiol,J16,CB,Defender,Villarreal,Spanish La Liga,90.0,7.13,39,ESP
Kiko Femenía,J16,RB,Defender,Villarreal,Spanish La Liga,90.0,7.08,33,ESP
Abel,J16,LB,Defender,Osasuna,Spanish La Liga,90.0,6.12,24,ESP
Juan Cruz Armada,J16,LB,Defender,Osasuna,Spanish La Liga,45.0,6.53,32,ESP
Enzo Boyomo,J16,CB,Defender,Osasuna,Spanish La Liga,90.0,6.42,23,CMR
Catena,J16,CB,Defender,Osasuna,Spanish La Liga,90.0,7.07,30,ESP
Jesús Areso,J16,RB,Defender,Osasuna,Spanish La Liga,90.0,6.77,25,ESP
Moussa Diarra,J16,LB,Defender,Alavés,Spanish La Liga,90.0,6.49,24,MLI
Santiago Mouriño,J16,CB,Defender,Alavés,Spanish La Liga,90.0,6.39,22,URU
Abdel Abqar,J16,CB,Defender,Alavés,Spanish La Liga,90.0,6.45,25,MAR
Nahuel Tenaglia,J16,RB,Defender,Alavés,Spanish La Liga,90.0,6.36,28,ARG
Javi Galán,J16,LB,Defender,Atlético Madrid,Spanish La Liga,90.0,6.5,30,ESP
Clément Lenglet,J16,CB,Defender,Atlético Madrid,Spanish La Liga,78.0,7.07,29,FRA
José María Giménez,J16,CB,Defender,Atlético Madrid,Spanish La Liga,90.0,7.12,29,URU
Marcos Llorente,J16,RB,Defender,Atlético Madrid,Spanish La Liga,90.0,7.48,29,ESP
Kike Salas,J16,LB,Defender,Sevilla,Spanish La Liga,90.0,7.53,22,ESP
Nemanja Gudelj,J16,CB,Defender,Sevilla,Spanish La Liga,90.0,7.2,33,SRB
Loïc Bade,J16,CB,Defender,Sevilla,Spanish La Liga,90.0,7.19,24,FRA
Carmona,J16,RB,Defender,Sevilla,Spanish La Liga,90.0,7.23,22,ESP
Patrick Dorgu,J16,LB,Defender,Lecce,Italian Serie A,90.0,6.07,20,DEN
Gaby Jean,J16,CB,Defender,Lecce,Italian Serie A,90.0,5.87,24,FRA
Federico Baschirotto,J16,CB,Defender,Lecce,Italian Serie A,90.0,5.6,28,ITA
Frederic Guilbert,J16,RB,Defender,Lecce,Italian Serie A,90.0,5.91,29,FRA
Luca Caldirola,J16,CB,Defender,Monza,Italian Serie A,38.0,5.09,33,ITA
Andrea Carboni,J16,CB,Defender,Monza,Italian Serie A,52.0,5.89,23,ITA
Pablo Marí,J16,CB,Defender,Monza,Italian Serie A,90.0,6.5,31,ESP
Armando Izzo,J16,CB,Defender,Monza,Italian Serie A,66.0,5.52,32,ITA
Diego Rico,J16,LB,Defender,Getafe,Spanish La Liga,90.0,6.65,31,ESP
Omar Alderete,J16,CB,Defender,Getafe,Spanish La Liga,90.0,6.24,27,PAR
Djené,J16,CB,Defender,Getafe,Spanish La Liga,90.0,5.71,32,TOG
Iglesias,J16,RB,Defender,Getafe,Spanish La Liga,90.0,6.83,26,ESP
Brian Oliván,J16,LB,Defender,Espanyol,Spanish La Liga,90.0,6.93,30,ESP
Leandro Cabrera,J16,CB,Defender,Espanyol,Spanish La Liga,90.0,7.06,33,URU
Sergi Gómez,J16,CB,Defender,Espanyol,Spanish La Liga,90.0,6.88,32,ESP
Omar El Hilali,J16,RB,Defender,Espanyol,Spanish La Liga,78.0,6.96,21,MAR
Lucas Oliveira Rosa,J17,LB,Defender,Valladolid,Spanish La Liga,90.0,6.59,24,BRA
Javi Sánchez,J17,CB,Defender,Valladolid,Spanish La Liga,90.0,6.53,27,ESP
Juma Bah,J17,CB,Defender,Valladolid,Spanish La Liga,90.0,6.74,18,SLE
Luis Pérez,J17,RB,Defender,Valladolid,Spanish La Liga,90.0,6.7,29,ESP
Jesus Vazquez,J17,LB,Defender,Valencia,Spanish La Liga,45.0,6.52,21,ESP
Yarek Gasiorowski,J17,CB,Defender,Valencia,Spanish La Liga,45.0,5.91,19,ESP
Cristhian Mosquera,J17,CB,Defender,Valencia,Spanish La Liga,79.0,6.48,20,ESP
César Tárrega,J17,CB,Defender,Valencia,Spanish La Liga,90.0,6.76,22,ESP
Dimitri Foulquier,J17,RB,Defender,Valencia,Spanish La Liga,66.0,6.81,31,FRA
Brian Oliván,J17,LB,Defender,Espanyol,Spanish La Liga,90.0,6.24,30,ESP
Leandro Cabrera,J17,CB,Defender,Espanyol,Spanish La Liga,90.0,6.65,33,URU
Marash Kumbulla,J17,CB,Defender,Espanyol,Spanish La Liga,90.0,6.35,24,ALB
Álvaro Tejero,J17,RB,Defender,Espanyol,Spanish La Liga,90.0,6.91,28,ESP
Abel,J17,LB,Defender,Osasuna,Spanish La Liga,86.0,6.04,24,ESP
Enzo Boyomo,J17,CB,Defender,Osasuna,Spanish La Liga,90.0,6.87,23,CMR
Catena,J17,CB,Defender,Osasuna,Spanish La Liga,90.0,6.51,30,ESP
Jesús Areso,J17,RB,Defender,Osasuna,Spanish La Liga,82.0,6.52,25,ESP
Johan Mojica,J17,LB,Defender,Mallorca,Spanish La Liga,90.0,6.05,32,COL
Copete,J17,CB,Defender,Mallorca,Spanish La Liga,90.0,6.01,25,ESP
Martin Valjent,J17,CB,Defender,Mallorca,Spanish La Liga,90.0,5.9,29,SVK
Pablo Maffeo,J17,RB,Defender,Mallorca,Spanish La Liga,90.0,6.75,27,ESP
Daley Blind,J17,CB,Defender,Girona,Spanish La Liga,90.0,7.03,34,NED
David López,J17,CB,Defender,Girona,Spanish La Liga,90.0,7.21,35,ESP
Juanpe,J17,CB,Defender,Girona,Spanish La Liga,56.0,6.71,33,ESP
Kike Salas,J17,LB,Defender,Sevilla,Spanish La Liga,90.0,7.22,22,ESP
Nemanja Gudelj,J17,CB,Defender,Sevilla,Spanish La Liga,89.0,6.65,33,SRB
Loïc Bade,J17,CB,Defender,Sevilla,Spanish La Liga,90.0,6.31,24,FRA
Gonzalo Montiel,J17,RB,Defender,Sevilla,Spanish La Liga,85.0,7.02,27,ARG
Marcos Alonso,J17,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.81,33,ESP
Carl Starfelt,J17,CB,Defender,Celta Vigo,Spanish La Liga,90.0,6.73,29,SWE
