Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Stefan Bell,Mainz 05,German Bundesliga,CB,Defender,GER,33,113.54,1436,18,6.31
Stefan Dražić,APOEL,UEFA Europa Conference League,AM,Forward,SRB,32,12.24,150,2,6.12
Stefan Džodić,Montpellier,French Ligue 1,CB,Defender,SRB,20,42.4,242,7,6.06
Stefan Gartenmann,Ferencváros,UEFA Europa League,CB,Defender,SUI,28,65.89,811,10,6.59
Stefan Hierländer,Sturm Graz,UEFA Champions League,DM,Midfielder,AUT,33,36.51,35,6,6.08
Stefan Jovanović,TSC,UEFA Europa Conference League,RB,Defender,SRB,30,49.69,696,8,6.21
Stefan Lainer,Gladbach,German Bundesliga,RB,Defender,AUT,32,130.49,757,21,6.21
Stefan Lekovic,Monza,Italian Serie A,CB,Defender,SRB,21,42.34,367,7,6.05
Stefan Marčetić,Borac Banja Luka,UEFA Europa Conference League,AM,Forward,BIH,17,5.32,3,1,5.32
Stefan Mitrović,Gent,UEFA Europa Conference League,CB,Defender,SRB,34,30.94,450,5,6.19
Stefan Panić,FK Rīgas FS,UEFA Europa League,CM,Midfielder,SRB,32,52.83,720,8,6.6
Stefan Posch,"Atalanta, Bologna","Italian Serie A, UEFA Champions League",CB,Defender,AUT,28,181.18,1716,27,6.71
Stefan Ristovski,Dinamo Zagreb,UEFA Champions League,RB,Defender,MKD,32,57.91,651,8,7.24
Stefan Savic,Borac Banja Luka,UEFA Europa Conference League,AM,Forward,AUT,31,62.25,887,10,6.22
Stefan Schimmer,Heidenheim,German Bundesliga,AM,Forward,GER,30,76.34,247,13,5.87
Stefan Schwab,PAOK,UEFA Europa League,DM,Midfielder,AUT,34,56.63,396,9,6.29
Stefan de Vrij,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,NED,33,229.12,2413,35,6.55
Stefano Sabelli,Genoa,Italian Serie A,RB,Defender,ITA,32,215.96,2058,34,6.35
Stefano Sensi,Monza,Italian Serie A,CM,Midfielder,ITA,29,77.0,274,12,6.42
Stephan Ambrosius,St. Gallen,UEFA Europa Conference League,CB,Defender,GHA,26,12.38,115,2,6.19
Stephan El Shaarawy,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ITA,32,252.28,1473,40,6.31
Stephen Eustáquio,Porto,UEFA Europa League,CM,Midfielder,CAN,28,52.99,628,8,6.62
Stephen Kingsley,Hearts,UEFA Europa Conference League,CB,Defender,SCO,30,11.89,172,2,5.94
Stephy Mavididi,Leicester City,English Premier League,LW,Forward,ENG,26,199.36,1615,30,6.65
Stevan Jovetić,AC Omonia,UEFA Europa Conference League,AM,Forward,MNE,35,12.93,180,2,6.46
Steve Kapuadi,Legia Warsaw,UEFA Europa Conference League,CB,Defender,NAN,26,58.69,903,10,5.87
Steve Mounié,Augsburg,German Bundesliga,AM,Forward,BEN,30,99.22,347,16,6.2
Steve Ngoura,Le Havre,French Ligue 1,AM,Forward,FRA,19,49.69,289,8,6.21
Steven Alfred,Dinamo Minsk,UEFA Europa Conference League,AM,Forward,NGA,27,18.96,264,3,6.32
Steven Berghuis,Ajax,UEFA Europa League,AM,Forward,NED,33,60.22,424,9,6.69
Steven Skrzybski,Holstein Kiel,German Bundesliga,AM,Forward,GER,32,154.03,1323,24,6.42
Stoichkov,Alavés,Spanish La Liga,AM,Forward,ESP,31,104.07,699,16,6.5
Stojan Vranješ,Borac Banja Luka,UEFA Europa Conference League,AM,Forward,BIH,38,44.76,161,8,5.6
Strahinja Pavlović,Milan,"Italian Serie A, UEFA Champions League",CB,Defender,SRB,24,205.19,2405,31,6.62
Suat Serdar,Hellas Verona,Italian Serie A,CM,Midfielder,GER,28,138.13,1376,22,6.28
Suso,Sevilla,Spanish La Liga,AM,Forward,ESP,31,108.57,606,16,6.79
Sveinn Gísli Þorkelsson,KV,UEFA Europa Conference League,CB,Defender,ISL,21,16.71,183,3,5.57
Sven Botman,Newcastle Utd,English Premier League,CB,Defender,NED,25,51.25,412,8,6.41
Sven Kums,Gent,UEFA Europa Conference League,CM,Midfielder,BEL,36,44.02,349,7,6.29
Sven Mijnans,AZ Alkmaar,UEFA Europa League,AM,Forward,NED,24,66.3,745,10,6.63
Sverrir Ingi Ingason,Panathinaikos,UEFA Europa Conference League,CB,Defender,ISL,31,55.04,810,9,6.12
Svetozar Marković,Viktoria Plzeň,UEFA Europa League,CB,Defender,SRB,24,71.02,1080,12,5.92
Svit Sešlar,NK Celje,UEFA Europa Conference League,AM,Forward,SVN,23,77.81,1043,12,6.48
Syarhey Palitsevich,Dinamo Minsk,UEFA Europa Conference League,CB,Defender,BLR,34,16.22,181,3,5.41
Szymon Żurkowski,Empoli,Italian Serie A,CM,Midfielder,POL,27,30.43,106,5,6.09
Sávio,Manchester City,"English Premier League, UEFA Champions League",LW,Forward,BRA,21,264.53,2342,38,6.96
Séamus Coleman,Everton,English Premier League,RB,Defender,IRL,36,32.85,215,5,6.57
Sébastien Haller,Leganés,Spanish La Liga,AM,Forward,CIV,30,49.4,404,8,6.18
Sékou Doucoure,Nantes,French Ligue 1,CB,Defender,FRA,19,10.68,12,2,5.34
Sérgio Oliveira,Olympiacos,UEFA Europa League,AM,Forward,POR,32,18.06,38,3,6.02
Sérigné Diop,Brest,French Ligue 1,AM,Forward,SEN,19,11.26,4,2,5.63
Søren Rieks,Malmö,UEFA Europa League,AM,Forward,DEN,37,30.39,111,5,6.08
Tadeo Allende,Celta Vigo,Spanish La Liga,AM,Forward,ARG,25,5.83,2,1,5.83
Taha Abdi Ali,Malmö,UEFA Europa League,LW,Forward,SWE,26,44.71,288,7,6.39
Taison,PAOK,UEFA Europa League,LW,Forward,BRA,37,51.53,610,8,6.44
Taiwo Awoniyi,Nott'ham Forest,English Premier League,AM,Forward,NGA,27,162.55,416,26,6.25
Tajon Buchanan,"Inter, Villarreal","Italian Serie A, Spanish La Liga",RM,Midfielder,CAN,26,120.08,511,19,6.32
Takefusa Kubo,Real Sociedad,"Spanish La Liga, UEFA Europa League",RM,Midfielder,JPN,23,323.5,3067,47,6.88
Takehiro Tomiyasu,Arsenal,English Premier League,RB,Defender,JPN,25,6.62,7,1,6.62
Takuma Asano,Mallorca,Spanish La Liga,RW,Forward,JPN,30,132.98,1054,21,6.33
Takumi Minamino,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,JPN,30,268.0,2800,40,6.7
Takumu Kawamura,RB Salzburg,UEFA Champions League,CM,Midfielder,JPN,25,19.44,52,3,6.48
Takuya Ogiwara,Dinamo Zagreb,UEFA Champions League,LB,Defender,JPN,24,21.98,223,3,7.33
Talisca,Fenerbahçe,UEFA Europa League,AM,Forward,BRA,31,25.81,158,4,6.45
Tamar Svetlin,NK Celje,UEFA Europa Conference League,CM,Midfielder,SVN,23,74.71,1069,12,6.23
Tammy Abraham,"Milan, Roma","Italian Serie A, UEFA Champions League",AM,Forward,ENG,27,243.46,1485,38,6.41
Tamás Nikitscher,Valladolid,Spanish La Liga,DM,Midfielder,HUN,25,82.07,858,13,6.31
Tanguy Coulibaly,Montpellier,French Ligue 1,AM,Forward,FRA,24,153.34,1395,24,6.39
Tanguy Ndombele,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,FRA,28,147.59,1311,23,6.42
Tanguy Nianzou,Sevilla,Spanish La Liga,CB,Defender,FRA,22,38.82,518,6,6.47
Tanguy Zoukrou,Young Boys,UEFA Champions League,CB,Defender,FRA,21,21.66,270,3,7.22
Tanner Tessmann,Lyon,"French Ligue 1, UEFA Europa League",CM,Midfielder,USA,23,213.86,1754,34,6.29
Taras Mykhavko,Dynamo Kyiv,UEFA Europa League,CB,Defender,UKR,19,46.91,619,7,6.7
Taras Romanchuk,Jagiellonia,UEFA Europa Conference League,CM,Midfielder,POL,33,54.01,492,9,6.0
Taras Stepanenko,Shakhtar,UEFA Champions League,DM,Midfielder,UKR,35,38.09,122,6,6.35
Tarik Ibrahimagic,KV,UEFA Europa Conference League,CB,Defender,DEN,24,48.36,375,8,6.04
Tarik Tissoudali,PAOK,UEFA Europa League,AM,Forward,MAR,31,38.56,162,6,6.43
Tariq Lamptey,Brighton,English Premier League,RB,Defender,GHA,24,98.74,860,15,6.58
Taylor Booth,Twente,UEFA Europa League,AM,Forward,USA,23,5.55,16,1,5.55
Taylor Harwood-Bellis,Southampton,English Premier League,CB,Defender,ENG,23,231.12,2825,34,6.8
Tayyib Talha Sanuç,Beşiktaş,UEFA Europa League,CB,Defender,TUR,24,12.36,135,2,6.18
Teddy Teuma,Reims,French Ligue 1,AM,Forward,MLT,31,108.75,750,17,6.4
Telmo Arcanjo,Vitória,UEFA Europa Conference League,RW,Forward,CPV,23,43.02,220,7,6.15
Teodor Lungu,Petrocub,UEFA Europa Conference League,CM,Midfielder,MDA,29,32.39,433,5,6.48
Terem Moffi,Nice,French Ligue 1,AM,Forward,NGA,25,31.25,58,5,6.25
Terry Yegbe,Elfsborg,UEFA Europa League,CB,Defender,GHA,24,49.73,648,8,6.22
Tete Morente,Lecce,Italian Serie A,LW,Forward,ESP,28,193.56,2021,31,6.24
Tetê,Panathinaikos,UEFA Europa Conference League,RW,Forward,BRA,25,65.33,640,10,6.53
Teun Koopmeiners,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,NED,27,245.98,2648,37,6.65
Thalisson,Olimpija,UEFA Europa Conference League,CM,Midfielder,BRA,25,27.61,128,5,5.52
Theo Bair,Auxerre,French Ligue 1,AM,Forward,CAN,25,178.43,939,29,6.15
Theo Hernández,Milan,"Italian Serie A, UEFA Champions League",LB,Defender,FRA,27,287.06,3556,43,6.68
Theo Leoni,Anderlecht,UEFA Europa League,CM,Midfielder,BEL,24,52.8,584,8,6.6
Thiago,Brentford,English Premier League,AM,Forward,BRA,23,50.74,175,8,6.34
Thiago Almada,Lyon,"French Ligue 1, UEFA Europa League",AM,Forward,ARG,24,132.9,1213,20,6.64
Thiago Ojeda,Villarreal,Spanish La Liga,CM,Midfielder,ARG,21,6.49,8,1,6.49
Thibault De Smet,Reims,French Ligue 1,CB,Defender,BEL,26,31.15,192,5,6.23
Thibo Somers,Cercle Brugge,UEFA Europa Conference League,AM,Forward,BEL,25,48.82,578,8,6.1
Thierno Barry,Villarreal,Spanish La Liga,AM,Forward,FRA,22,232.56,2323,35,6.64
Thierry Correia,Valencia,Spanish La Liga,RB,Defender,POR,25,74.95,768,11,6.81
Thierry Gale,Rapid Wien,UEFA Europa Conference League,DM,Midfielder,BRB,22,4.46,9,1,4.46
Thijs Dallinga,Bologna,"Italian Serie A, UEFA Champions League",AM,Forward,NED,24,247.21,1566,39,6.34
Thilo Kehrer,Monaco,"French Ligue 1, UEFA Champions League",CB,Defender,GER,28,249.17,3238,37,6.73
Thomas Beelen,Feyenoord,UEFA Champions League,CB,Defender,NED,23,82.95,829,12,6.91
Thomas Berenbruch,Inter,UEFA Champions League,CM,Midfielder,ITA,19,6.85,7,1,6.85
Thomas Campaniello,Empoli,Italian Serie A,AM,Forward,ITA,17,18.08,25,3,6.03
Thomas Delaine,Strasbourg,French Ligue 1,LB,Defender,FRA,33,11.67,9,2,5.84
Thomas Delaney,FC Copenhagen,UEFA Europa Conference League,DM,Midfielder,DEN,33,43.12,475,7,6.16
Thomas Foket,Anderlecht,UEFA Europa League,RB,Defender,BEL,30,43.28,396,7,6.18
Thomas Keller,Heidenheim,"German Bundesliga, UEFA Europa Conference League",CB,Defender,GER,25,48.1,283,8,6.01
Thomas Kristensen,Udinese,Italian Serie A,CB,Defender,DEN,23,150.07,1754,24,6.25
Thomas Lemar,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,FRA,29,40.08,95,6,6.68
Thomas Meunier,Lille,"French Ligue 1, UEFA Champions League",CB,Defender,BEL,33,265.49,2544,39,6.81
Thomas Müller,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,GER,35,280.14,1596,42,6.67
Thomas Partey,Arsenal,"English Premier League, UEFA Champions League",CM,Midfielder,GHA,31,330.09,3694,47,7.02
Thorgan Hazard,Anderlecht,UEFA Europa League,AM,Forward,BEL,31,26.74,191,4,6.68
Théo Chennahi,Montpellier,French Ligue 1,DM,Defender,FRA,20,23.87,181,4,5.97
Théo Pellenard,Auxerre,French Ligue 1,CB,Defender,FRA,30,11.89,45,2,5.94
Théo Sainte-Luce,Montpellier,French Ligue 1,LB,Defender,FRA,26,92.38,973,15,6.16
Tiago Araújo,Gent,UEFA Europa Conference League,LB,Defender,POR,23,49.92,453,8,6.24
Tiago Djaló,Porto,UEFA Europa League,CB,Defender,POR,24,43.28,534,7,6.18
Tiago Gabriel,Lecce,Italian Serie A,CB,Defender,POR,20,12.14,96,2,6.07
Tiago Santos,Lille,"French Ligue 1, UEFA Champions League",RB,Defender,POR,22,59.26,521,9,6.58
Tiago Silva,Vitória,UEFA Europa Conference League,RM,Midfielder,POR,31,51.49,578,8,6.44
Tiago Tomás,Wolfsburg,German Bundesliga,AM,Forward,POR,22,201.12,1884,32,6.28
Tibe De Vlieger,Gent,UEFA Europa Conference League,AM,Forward,BEL,19,22.92,99,4,5.73
Tidiam Gomis,RB Leipzig,German Bundesliga,AM,Midfielder,FRA,18,47.98,152,8,6.0
Tiemoué Bakayoko,PAOK,UEFA Europa League,DM,Midfielder,FRA,30,25.5,115,4,6.38
Tigran Barseghyan,Slovan Bratislava,UEFA Champions League,RW,Forward,ARM,31,56.02,549,8,7.0
Tijjani Noslin,Lazio,"Italian Serie A, UEFA Europa League",AM,Forward,NED,25,227.84,1184,37,6.16
Tijjani Reijnders,Milan,"Italian Serie A, UEFA Champions League",DM,Midfielder,NED,26,317.62,3995,47,6.76
Tim Breithaupt,Augsburg,German Bundesliga,DM,Midfielder,GER,22,12.79,120,2,6.4
Tim Drexler,Hoffenheim,"German Bundesliga, UEFA Europa League",CB,Defender,GER,19,63.7,404,11,5.79
Tim Iroegbunam,Everton,English Premier League,DM,Midfielder,ENG,21,115.4,574,18,6.41
Tim Kleindienst,Gladbach,German Bundesliga,AM,Forward,GER,29,206.35,2737,31,6.66
Tim Oermann,Bochum,German Bundesliga,CB,Defender,GER,21,175.22,2213,29,6.04
Tim Siersleben,Heidenheim,"German Bundesliga, UEFA Europa Conference League",CB,Defender,GER,25,145.56,1842,23,6.33
Tim Skarke,Union Berlin,German Bundesliga,AM,Forward,GER,28,202.36,1164,33,6.13
Timi Elšnik,Red Star,UEFA Champions League,DM,Midfielder,SVN,26,59.52,720,8,7.44
Timo Becker,Holstein Kiel,German Bundesliga,CB,Defender,GER,28,183.91,2445,30,6.13
Timo Werner,Tottenham,"English Premier League, UEFA Europa League",LW,Forward,GER,28,150.89,703,23,6.56
Timothee Pembele,Le Havre,French Ligue 1,LB,Defender,FRA,22,122.38,1113,20,6.12
Timothy Castagne,Fulham,English Premier League,RB,Defender,BEL,29,163.28,1649,24,6.8
Timothy Chandler,Eint Frankfurt,German Bundesliga,RB,Defender,USA,35,17.86,24,3,5.95
Timothy Ouma,Elfsborg,UEFA Europa League,CM,Midfielder,KEN,20,39.28,482,6,6.55
Timothy Weah,Juventus,"Italian Serie A, UEFA Champions League",RW,Forward,USA,25,253.93,2196,39,6.51
Tin Jedvaj,Panathinaikos,UEFA Europa Conference League,CB,Defender,CRO,29,25.34,315,4,6.34
Tino Kadewere,Nantes,French Ligue 1,AM,Forward,ZIM,29,75.09,512,12,6.26
Tobias Børkeeiet,Rapid Wien,UEFA Europa Conference League,DM,Midfielder,NOR,25,27.24,54,5,5.45
Tobias Gulliksen,Djurgården,UEFA Europa Conference League,AM,Forward,NOR,21,78.95,1047,12,6.58
Tobias Hedl,Rapid Wien,UEFA Europa Conference League,AM,Forward,AUT,21,5.82,7,1,5.82
Toby Collyer,Manchester Utd,"English Premier League, UEFA Europa League",CM,Midfielder,ENG,21,64.19,311,10,6.42
Tochi Chukwuani,Sturm Graz,UEFA Champions League,DM,Midfielder,DEN,21,51.29,604,7,7.33
Tokmac Nguen,Djurgården,UEFA Europa Conference League,LW,Forward,NOR,31,70.23,919,11,6.38
Tom Bischof,Hoffenheim,"German Bundesliga, UEFA Europa League",CM,Midfielder,GER,19,261.01,3184,39,6.69
Tom Cairney,Fulham,English Premier League,DM,Midfielder,SCO,34,166.66,628,25,6.67
Tom Krauß,Bochum,German Bundesliga,CM,Midfielder,GER,23,93.39,1077,14,6.67
Tom Lawrence,Rangers,UEFA Europa League,AM,Forward,WAL,31,33.0,198,5,6.6
Tom Louchet,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,FRA,22,183.76,1355,29,6.34
Tom Pouilly,Lens,French Ligue 1,RB,Midfielder,FRA,21,62.59,273,10,6.26
Tom Rothe,Union Berlin,German Bundesliga,LM,Midfielder,GER,20,165.7,1670,26,6.37
Tom Slončík,Viktoria Plzeň,UEFA Europa League,AM,Forward,CZE,19,6.24,6,1,6.24
Tomas Cosgrove,Larne FC,UEFA Europa Conference League,RB,Defender,NIR,32,30.21,391,5,6.04
Tomasz Kędziora,PAOK,UEFA Europa League,CB,Defender,POL,30,64.07,900,10,6.41
Tomi Horvat,Sturm Graz,UEFA Champions League,AM,Forward,SVN,25,47.65,194,7,6.81
Tommaso Augello,Cagliari,Italian Serie A,WB,Midfielder,ITA,30,246.35,2713,38,6.48
Tommaso Baldanzi,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ITA,22,252.1,1290,40,6.3
Tommaso Corazza,Bologna,UEFA Champions League,RB,Defender,ITA,20,7.3,3,1,7.3
Tommaso Gabellini,Torino,Italian Serie A,LW,Forward,ITA,18,6.1,10,1,6.1
Tommaso Pobega,Bologna,"Italian Serie A, UEFA Champions League",DM,Midfielder,ITA,25,166.7,1427,26,6.41
Tommaso Rubino,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,ITA,18,12.05,24,2,6.02
Tommy Doyle,Wolves,English Premier League,CM,Midfielder,ENG,23,157.14,488,24,6.55
Tomás Araújo,Benfica,UEFA Champions League,RB,Defender,POR,22,81.36,924,11,7.4
Tomás Conechny,Alavés,Spanish La Liga,LW,Forward,ARG,27,138.88,847,22,6.31
Tomás Costa Silva,Jagiellonia,UEFA Europa Conference League,AM,Forward,POR,25,52.69,211,9,5.85
Tomás Händel,Vitória,UEFA Europa Conference League,CM,Midfielder,POR,24,42.72,355,7,6.1
Tomás Král,Mladá Boleslav,UEFA Europa Conference League,CB,Defender,NAN,20,34.66,449,6,5.78
Tomás Palacios,"Inter, Monza",Italian Serie A,CB,Defender,ARG,22,63.95,457,10,6.4
Tomás Pérez,Porto,UEFA Europa League,CM,Midfielder,ARG,19,7.01,9,1,7.01
Tomás Ribeiro,Vitória,UEFA Europa Conference League,CB,Defender,POR,25,5.42,90,1,5.42
Tomáš Chorý,Slavia Prague,UEFA Europa League,AM,Forward,CZE,30,45.63,389,7,6.52
Tomáš Holeš,Slavia Prague,UEFA Europa League,CB,Defender,CZE,31,44.86,562,7,6.41
Tomáš Ladra,Mladá Boleslav,UEFA Europa Conference League,AM,Forward,CZE,27,38.6,536,6,6.43
Tomáš Pekhart,Legia Warsaw,UEFA Europa Conference League,AM,Forward,CZE,35,33.19,191,6,5.53
Tomáš Souček,West Ham,English Premier League,CM,Midfielder,CZE,30,225.78,2567,35,6.45
Tomáš Suslov,Hellas Verona,Italian Serie A,AM,Forward,SVK,22,193.62,2080,31,6.25
Tomáš Wiesner,Sparta Prague,UEFA Champions League,WB,Midfielder,CZE,27,50.5,505,7,7.21
Tomáš Čvančara,Gladbach,German Bundesliga,RW,Forward,CZE,24,169.61,831,28,6.06
Toni Borevkovic,Vitória,UEFA Europa Conference League,CB,Defender,CRO,27,34.49,540,6,5.75
Toni Lato,Mallorca,Spanish La Liga,LB,Defender,ESP,27,91.95,621,14,6.57
Toni Martínez,Alavés,Spanish La Liga,AM,Forward,ESP,27,181.84,1012,28,6.49
Toral Bayramov,Qarabağ,UEFA Europa League,LB,Defender,AZE,23,51.07,301,8,6.38
Tosin Adarabioyo,Chelsea,"English Premier League, UEFA Europa Conference League",CB,Defender,ENG,27,209.69,2264,32,6.55
Tosin Kehinde,Ferencváros,UEFA Europa League,LW,Forward,NGA,26,6.05,45,1,6.05
Toti Gomes,Wolves,English Premier League,CB,Defender,POR,26,208.53,2614,31,6.73
Trafim Mielničenka,Dinamo Minsk,UEFA Europa Conference League,AM,Forward,BLR,18,22.56,136,4,5.64
Trent Alexander-Arnold,Liverpool,"English Premier League, UEFA Champions League",RB,Defender,ENG,26,289.97,2938,41,7.07
Trevoh Chalobah,"Chelsea, Crystal Palace","English Premier League, UEFA Europa Conference League",CB,Defender,ENG,25,192.94,2306,30,6.43
Trevor Clarke,Shamrock Rov,UEFA Europa Conference League,WB,Midfielder,IRL,26,15.69,45,3,5.23
Trey Nyoni,Liverpool,UEFA Champions League,LM,Midfielder,ENG,17,6.81,27,1,6.81
Tristan Degreef,Anderlecht,UEFA Europa League,AM,Forward,BEL,20,44.26,476,7,6.32
Troy Parrott,AZ Alkmaar,UEFA Europa League,AM,Forward,IRL,23,78.99,854,12,6.58
Tsuyoshi Watanabe,Gent,UEFA Europa Conference League,CB,Defender,JPN,28,50.24,720,8,6.28
Tuta,Eint Frankfurt,"German Bundesliga, UEFA Europa League",CB,Defender,BRA,25,264.81,3199,41,6.46
Tygo Land,PSV Eindhoven,UEFA Champions League,CM,Midfielder,NED,19,7.28,90,1,7.28
Tyler Adams,Bournemouth,English Premier League,DM,Midfielder,USA,26,188.06,1965,28,6.72
Tyler Dibling,Southampton,English Premier League,AM,Forward,ENG,19,217.03,1874,33,6.58
Tyler Fredricson,Manchester Utd,English Premier League,CB,Defender,ENG,20,14.14,165,2,7.07
Tyler Morton,Liverpool,UEFA Champions League,RM,Midfielder,ENG,22,7.42,39,1,7.42
Tymoteusz Puchacz,Holstein Kiel,German Bundesliga,WB,Midfielder,POL,25,63.47,396,10,6.35
Tyrell Malacia,"Manchester Utd, PSV Eindhoven","English Premier League, UEFA Champions League, UEFA Europa League",WB,Midfielder,NED,25,66.94,508,10,6.69
Tyrese Asante,Maccabi Tel Aviv,UEFA Europa League,RB,Defender,NED,22,32.79,339,5,6.56
Tyrick Mitchell,Crystal Palace,English Premier League,WB,Midfielder,ENG,25,247.62,3092,37,6.69
Tyrique George,Chelsea,"English Premier League, UEFA Europa Conference League",AM,Forward,ENG,19,127.14,948,20,6.36
Tyrone Mings,Aston Villa,"English Premier League, UEFA Champions League",CB,Defender,ENG,32,119.61,1430,18,6.64
Tyronne Ebuehi,Empoli,Italian Serie A,WB,Midfielder,NGA,29,25.25,74,4,6.31
Téji Savanier,Montpellier,French Ligue 1,AM,Forward,FRA,33,198.16,2273,30,6.61
Téo Barisic,Lyon,French Ligue 1,CB,Defender,FRA,20,5.95,2,1,5.95
Tïmwr Dosmagambetov,Astana FK,UEFA Europa Conference League,LB,Defender,KAZ,35,12.72,180,2,6.36
Uladzimir Khvashchynski,Dinamo Minsk,UEFA Europa Conference League,AM,Forward,BLR,34,5.42,7,1,5.42
Uladzislaŭ Kalinin,Dinamo Minsk,UEFA Europa Conference League,CM,Midfielder,BLR,22,30.05,372,5,6.01
Ulisses Garcia,Marseille,French Ligue 1,CB,Defender,SUI,29,123.92,930,20,6.2
Ulrik Saltnes,Bodø/Glimt,UEFA Europa League,LM,Midfielder,NOR,32,95.02,1094,15,6.33
Umar Sadiq,"Real Sociedad, Valencia","Spanish La Liga, UEFA Europa League",AM,Forward,NGA,28,166.88,1191,26,6.42
Umut Tohumcu,Hoffenheim,"German Bundesliga, UEFA Europa League",CM,Midfielder,GER,20,103.3,638,17,6.08
Unai García,Osasuna,Spanish La Liga,CB,Defender,ESP,33,17.85,65,3,5.95
Unai Gómez,Athletic Club,"Spanish La Liga, UEFA Europa League",AM,Forward,ESP,22,279.37,1750,45,6.21
Unai López,Rayo Vallecano,Spanish La Liga,CM,Midfielder,ESP,29,214.34,1707,32,6.7
Unai Núñez,Athletic Club,"Spanish La Liga, UEFA Europa League",CB,Defender,ESP,28,89.03,926,14,6.36
Uran Bislimi,Lugano,UEFA Europa Conference League,AM,Forward,SUI,25,45.08,568,7,6.44
Urko González,"Espanyol, Real Sociedad","Spanish La Liga, UEFA Europa League",DM,Midfielder,ESP,24,124.66,1496,19,6.56
Uroš Spajić,Red Star,UEFA Champions League,CB,Defender,SRB,31,47.78,630,7,6.83
Vadzim Pihas,Dinamo Minsk,UEFA Europa Conference League,RB,Defender,BLR,23,36.22,540,6,6.04
Valdemar Andreasen,Midtjylland,UEFA Europa League,LM,Midfielder,DEN,20,58.25,211,9,6.47
Valdemar Lund,Molde,UEFA Europa Conference League,CB,Defender,DEN,21,49.71,564,8,6.21
Valdimar Þór Ingimundarson,KV,UEFA Europa Conference League,AM,Forward,ISL,25,36.34,476,6,6.06
Valentin Atangana Edoa,Reims,French Ligue 1,CM,Midfielder,FRA,19,213.24,2854,34,6.27
Valentin Carboni,Marseille,French Ligue 1,AM,Forward,ARG,19,25.65,103,4,6.41
Valentin Crețu,FCSB,UEFA Europa League,RB,Defender,ROU,36,58.48,740,9,6.5
Valentin Gendrey,"Hoffenheim, Lecce","German Bundesliga, Italian Serie A, UEFA Europa League",RB,Defender,FRA,24,183.8,1985,29,6.34
Valentin Mihaila,Parma,Italian Serie A,LW,Forward,ROU,24,132.95,1288,21,6.33
Valentin Rongier,Marseille,French Ligue 1,CM,Midfielder,FRA,30,164.17,1562,25,6.57
Valentin Rosier,Leganés,Spanish La Liga,RB,Defender,FRA,28,216.65,2595,32,6.77
Valentino Lazaro,Torino,Italian Serie A,RW,Forward,AUT,29,207.06,2307,33,6.27
Valentino Livramento,Newcastle Utd,English Premier League,RB,Defender,ENG,22,255.09,2840,37,6.89
Valentyn Rubchynskyi,Dynamo Kyiv,UEFA Europa League,CM,Midfielder,UKR,22,43.42,336,7,6.2
Valentín Barco,"Sevilla, Strasbourg","French Ligue 1, Spanish La Liga",CM,Midfielder,ARG,20,135.88,1445,21,6.47
Valentín Castellanos,Lazio,"Italian Serie A, UEFA Europa League",AM,Forward,ARG,26,264.6,3069,40,6.61
Valentín Pezzolesi,Las Palmas,Spanish La Liga,RB,Defender,ESP,17,6.47,6,1,6.47
